assignment_id,resource_id,project_id,revision_number,effective_start_date,effective_end_date,planned_allocation_pct,submitted_date,approval_status
ASG01987,R1254,PRJ3125,2,2024-02-27,2024-04-30,40,2024-02-28,approved
ASG01988,R1254,PRJ3668,1,2024-02-11,2024-04-30,76,2024-02-11,approved
ASG01989,R1255,PRJ1686,1,2024-01-19,2024-04-30,78,2024-01-19,approved
ASG01990,R1256,PRJ2400,1,2024-02-03,2024-04-30,57,2024-02-03,approved
ASG01991,R1256,PRJ2220,1,2024-02-04,2024-04-30,19,2024-02-04,approved
ASG01992,R1257,PRJ2226,1,2024-02-22,2024-04-08,88,2024-02-22,approved
ASG01992,R1257,PRJ2226,2,2024-04-09,2024-04-30,63,2024-04-09,approved
ASG01993,R1258,PRJ2843,1,2024-01-03,2024-04-30,60,2024-01-03,approved
ASG01993,R1258,PRJ2843,2,2024-04-22,2024-04-30,90,2024-04-24,approved
ASG01994,R1258,PRJ2479,1,2024-01-30,2024-04-30,71,2024-01-30,approved
ASG01994,R1258,PRJ2479,2,2024-02-26,2024-04-30,86,2024-02-28,approved
ASG01995,R1259,PRJ2412,1,2024-02-28,2024-04-30,68,2024-02-28,approved
ASG01996,R1259,PRJ2880,1,2024-01-31,2024-04-30,71,2024-01-31,approved
ASG01997,R1260,PRJ2456,1,2024-01-22,2024-04-30,52,2024-01-22,approved
ASG01998,R1260,PRJ2296,1,2024-03-01,2024-04-30,6,2024-03-01,approved
ASG01999,R1261,PRJ3622,1,2024-01-19,2024-04-12,84,2024-01-19,approved
ASG01999,R1261,PRJ3622,2,2024-04-13,2024-04-30,64,2024-04-13,approved
ASG02000,R1261,PRJ3717,1,2024-02-11,2024-04-30,53,2024-02-11,approved
ASG02000,R1261,PRJ3717,2,2024-04-15,2024-04-30,73,2024-04-18,approved
ASG02001,R1262,PRJ2558,1,2024-01-01,2024-03-08,44,2024-01-01,approved
ASG02002,R1263,PRJ1224,1,2024-01-29,2024-04-30,52,2024-01-29,approved
ASG02002,R1263,PRJ1224,2,2024-02-23,2024-04-30,40,2024-02-26,approved
ASG02003,R1264,PRJ1319,1,2024-02-15,2024-04-30,74,2024-02-15,approved
ASG02004,R1264,PRJ1443,1,2024-02-28,2024-04-30,9,2024-02-28,approved
ASG02005,R1265,PRJ1235,1,2024-01-28,2024-04-30,55,2024-01-28,approved
ASG02006,R1265,PRJ1041,1,2024-02-07,2024-04-30,81,2024-02-07,approved
ASG02007,R1266,PRJ2237,1,2024-02-09,2024-04-11,83,2024-02-09,approved
ASG02007,R1266,PRJ2237,2,2024-04-12,2024-04-30,63,2024-04-12,approved
ASG02008,R1266,PRJ2047,1,2024-01-01,2024-04-30,89,2024-01-01,approved
ASG02008,R1266,PRJ2047,2,2024-04-20,2024-04-30,64,2024-04-22,rejected
ASG02009,R1267,PRJ1169,1,2024-01-04,2024-04-30,64,2024-01-04,approved
ASG02009,R1267,PRJ1169,2,2024-03-19,2024-04-30,89,2024-03-21,approved
ASG02010,R1268,PRJ1575,1,2024-01-14,2024-04-30,42,2024-01-14,approved
ASG02011,R1268,PRJ0015,1,2024-01-27,2024-04-13,18,2024-01-27,approved
ASG02012,R1269,PRJ1466,1,2024-01-08,2024-04-24,50,2024-01-08,approved
ASG02013,R1269,PRJ1768,1,2024-01-30,2024-04-30,77,2024-01-30,approved
ASG02014,R1270,PRJ3852,1,2024-02-11,2024-04-11,61,2024-02-11,approved
ASG02014,R1270,PRJ3852,2,2024-04-12,2024-04-30,90,2024-04-12,approved
ASG02015,R1271,PRJ1163,1,2024-02-04,2024-04-30,77,2024-02-04,approved
ASG02015,R1271,PRJ1163,2,2024-04-16,2024-04-30,62,2024-04-19,approved
ASG02016,R1272,PRJ1203,1,2024-02-23,2024-04-30,41,2024-02-23,approved
ASG02016,R1272,PRJ1203,2,2024-03-05,2024-04-30,40,2024-03-08,approved
ASG02017,R1272,PRJ1176,1,2024-03-14,2024-04-30,53,2024-03-14,approved
ASG02018,R1272,PRJ1050,1,2024-02-22,2024-04-30,11,2024-02-22,approved
ASG02019,R1273,PRJ1360,1,2024-01-18,2024-03-11,52,2024-01-18,approved
ASG02020,R1274,PRJ2990,1,2024-01-08,2024-04-30,70,2024-01-08,approved
ASG02021,R1275,PRJ1291,1,2024-01-28,2024-04-30,60,2024-01-28,approved
ASG02022,R1275,PRJ1246,1,2024-01-25,2024-04-03,44,2024-01-25,approved
ASG02022,R1275,PRJ1246,2,2024-04-04,2024-04-07,40,2024-04-04,approved
ASG02023,R1276,PRJ1166,1,2024-02-06,2024-04-12,64,2024-02-06,approved
ASG02023,R1276,PRJ1166,2,2024-04-10,2024-04-12,49,2024-04-12,approved
ASG02024,R1276,PRJ1158,1,2024-03-10,2024-04-18,59,2024-03-10,approved
ASG02024,R1276,PRJ1158,2,2024-03-20,2024-04-18,40,2024-03-23,approved
ASG02025,R1276,PRJ1737,1,2024-01-20,2024-04-30,19,2024-01-20,approved
ASG02026,R1277,PRJ2222,1,2024-01-07,2024-04-30,63,2024-01-07,approved
ASG02027,R1277,PRJ2031,1,2024-03-08,2024-04-30,65,2024-03-08,approved
ASG02028,R1278,PRJ1692,1,2024-03-04,2024-04-30,53,2024-03-04,approved
ASG02029,R1279,PRJ1959,1,2024-02-26,2024-04-12,48,2024-02-26,approved
ASG02029,R1279,PRJ1959,2,2024-04-13,2024-04-30,40,2024-04-13,approved
ASG02030,R1280,PRJ2839,1,2024-02-21,2024-04-30,51,2024-02-21,approved
ASG02030,R1280,PRJ2839,2,2024-04-13,2024-04-30,40,2024-04-15,rejected
ASG02031,R1280,PRJ2275,1,2024-01-09,2024-04-14,66,2024-01-09,approved
ASG02031,R1280,PRJ2275,2,2024-03-16,2024-04-14,40,2024-03-18,approved
ASG02032,R1280,PRJ0033,1,2024-01-23,2024-04-30,9,2024-01-23,approved
ASG02033,R1281,PRJ2002,1,2024-01-11,2024-04-30,54,2024-01-11,approved
ASG02034,R1282,PRJ3440,1,2024-01-26,2024-04-30,67,2024-01-26,approved
ASG02035,R1282,PRJ3238,1,2024-02-06,2024-04-30,87,2024-02-06,approved
ASG02036,R1283,PRJ2659,1,2024-01-04,2024-04-12,69,2024-01-04,approved
ASG02036,R1283,PRJ2659,2,2024-04-13,2024-04-30,49,2024-04-13,approved
ASG02037,R1283,PRJ2710,1,2024-01-26,2024-04-30,83,2024-01-26,approved
ASG02037,R1283,PRJ2710,2,2024-04-09,2024-04-30,90,2024-04-12,approved
ASG02038,R1284,PRJ1919,1,2024-02-12,2024-04-30,62,2024-02-12,approved
ASG02038,R1284,PRJ1919,2,2024-03-06,2024-04-30,90,2024-03-08,rejected
ASG02039,R1284,PRJ0025,1,2024-03-03,2024-04-30,16,2024-03-03,approved
ASG02040,R1285,PRJ1081,1,2024-01-01,2024-03-14,87,2024-01-01,approved
ASG02041,R1286,PRJ3843,1,2024-02-17,2024-04-30,60,2024-02-17,approved
ASG02042,R1287,PRJ1279,1,2024-02-12,2024-04-30,46,2024-02-12,approved
ASG02043,R1287,PRJ1768,1,2024-01-28,2024-04-30,79,2024-01-28,approved
ASG02044,R1288,PRJ2663,1,2024-02-17,2024-04-09,68,2024-02-17,approved
ASG02044,R1288,PRJ2663,2,2024-04-10,2024-04-30,53,2024-04-10,approved
ASG02045,R1288,PRJ2047,1,2024-02-03,2024-04-30,85,2024-02-03,approved
ASG02045,R1288,PRJ2047,2,2024-04-06,2024-04-30,70,2024-04-09,approved
ASG02046,R1288,PRJ2622,1,2024-02-14,2024-04-30,16,2024-02-14,approved
ASG02046,R1288,PRJ2622,2,2024-02-29,2024-04-30,20,2024-03-03,approved
ASG02047,R1289,PRJ1029,1,2024-03-11,2024-04-30,72,2024-03-11,approved
ASG02048,R1289,PRJ1524,1,2024-03-03,2024-04-30,84,2024-03-03,approved
ASG02049,R1290,PRJ2324,1,2024-01-08,2024-04-30,85,2024-01-08,approved
ASG02050,R1290,PRJ2309,1,2024-02-10,2024-04-30,52,2024-02-10,approved
ASG02051,R1291,PRJ1411,1,2024-02-10,2024-04-23,51,2024-02-10,approved
ASG02051,R1291,PRJ1411,2,2024-04-24,2024-04-30,40,2024-04-24,approved
ASG02052,R1292,PRJ3919,1,2024-01-20,2024-04-30,67,2024-01-20,approved
ASG02052,R1292,PRJ3919,2,2024-04-16,2024-04-30,42,2024-04-19,approved
ASG02053,R1292,PRJ3428,1,2024-03-03,2024-04-30,13,2024-03-03,approved
ASG02053,R1292,PRJ3428,2,2024-03-17,2024-04-30,5,2024-03-19,approved
ASG02054,R1293,PRJ3238,1,2024-01-06,2024-04-30,60,2024-01-06,approved
ASG02055,R1294,PRJ2162,1,2024-02-12,2024-04-30,47,2024-02-12,approved
ASG02056,R1295,PRJ2339,1,2024-03-09,2024-04-11,56,2024-03-09,approved
ASG02057,R1296,PRJ3774,1,2024-01-15,2024-04-30,61,2024-01-15,approved
ASG02058,R1296,PRJ3520,1,2024-03-08,2024-04-15,47,2024-03-08,approved
ASG02058,R1296,PRJ3520,2,2024-04-16,2024-04-22,40,2024-04-16,approved
ASG02059,R1296,PRJ3734,1,2024-02-23,2024-04-30,12,2024-02-23,approved
ASG02059,R1296,PRJ3734,2,2024-04-23,2024-04-30,20,2024-04-24,rejected
ASG02060,R1297,PRJ1658,1,2024-01-08,2024-03-12,47,2024-01-08,approved
ASG02061,R1298,PRJ2663,1,2024-03-10,2024-04-30,68,2024-03-10,approved
ASG02061,R1298,PRJ2663,2,2024-03-20,2024-04-30,90,2024-03-22,approved
ASG02062,R1299,PRJ2038,1,2024-02-04,2024-04-30,76,2024-02-04,approved
ASG02063,R1300,PRJ1323,1,2024-01-15,2024-04-30,45,2024-01-15,approved
ASG02064,R1300,PRJ0033,1,2024-01-11,2024-04-25,19,2024-01-11,approved
ASG02065,R1301,PRJ3007,1,2024-01-17,2024-04-30,70,2024-01-17,approved
ASG02066,R1301,PRJ3084,1,2024-02-08,2024-04-14,53,2024-02-08,approved
ASG02066,R1301,PRJ3084,2,2024-04-15,2024-04-24,40,2024-04-15,approved
ASG02067,R1302,PRJ1211,1,2024-01-22,2024-04-30,56,2024-01-22,approved
ASG02067,R1302,PRJ1211,2,2024-04-07,2024-04-30,81,2024-04-09,rejected
ASG02068,R1303,PRJ3319,1,2024-02-24,2024-04-30,66,2024-02-24,approved
ASG02068,R1303,PRJ3319,2,2024-03-05,2024-04-30,90,2024-03-06,approved
ASG02069,R1304,PRJ2361,1,2024-01-03,2024-04-30,61,2024-01-03,approved
ASG02070,R1304,PRJ2368,1,2024-02-26,2024-04-30,5,2024-02-26,approved
ASG02071,R1305,PRJ1004,1,2024-03-04,2024-04-30,78,2024-03-04,approved
ASG02072,R1306,PRJ2221,1,2024-03-01,2024-04-30,86,2024-03-01,approved
ASG02073,R1306,PRJ2463,1,2024-01-29,2024-04-09,79,2024-01-29,approved
ASG02073,R1306,PRJ2463,2,2024-04-10,2024-04-30,54,2024-04-10,approved
ASG02074,R1307,PRJ1704,1,2024-02-04,2024-04-30,62,2024-02-04,approved
ASG02074,R1307,PRJ1704,2,2024-04-18,2024-04-30,42,2024-04-20,rejected
ASG02075,R1308,PRJ1919,1,2024-01-20,2024-03-12,42,2024-01-20,approved
ASG02076,R1309,PRJ2456,1,2024-01-16,2024-04-30,43,2024-01-16,approved
ASG02076,R1309,PRJ2456,2,2024-03-18,2024-04-30,63,2024-03-19,approved
ASG02077,R1310,PRJ1831,1,2024-01-25,2024-04-30,44,2024-01-25,approved
ASG02078,R1311,PRJ2591,1,2024-01-31,2024-04-06,62,2024-01-31,approved
ASG02079,R1311,PRJ2237,1,2024-01-08,2024-04-30,76,2024-01-08,approved
ASG02080,R1312,PRJ2913,1,2024-03-13,2024-04-20,42,2024-03-13,approved
ASG02081,R1312,PRJ0032,1,2024-03-08,2024-04-03,17,2024-03-08,approved
ASG02081,R1312,PRJ0032,2,2024-04-04,2024-04-30,20,2024-04-04,approved
ASG02082,R1313,PRJ2775,1,2024-02-03,2024-04-30,76,2024-02-03,approved
ASG02082,R1313,PRJ2775,2,2024-04-21,2024-04-30,90,2024-04-24,approved
ASG02083,R1313,PRJ2636,1,2024-02-06,2024-04-10,60,2024-02-06,approved
ASG02083,R1313,PRJ2636,2,2024-03-10,2024-04-10,75,2024-03-13,approved
ASG02084,R1314,PRJ1127,1,2024-01-18,2024-04-30,82,2024-01-18,approved
ASG02085,R1314,PRJ1243,1,2024-01-15,2024-04-30,66,2024-01-15,approved
ASG02086,R1315,PRJ2287,1,2024-03-10,2024-04-30,80,2024-03-10,approved
ASG02087,R1315,PRJ2440,1,2024-01-08,2024-04-30,89,2024-01-08,approved
ASG02088,R1316,PRJ1344,1,2024-03-08,2024-04-17,75,2024-03-08,approved
ASG02088,R1316,PRJ1344,2,2024-04-18,2024-04-30,50,2024-04-18,approved
ASG02089,R1316,PRJ1958,1,2024-03-14,2024-04-30,14,2024-03-14,approved
ASG02089,R1316,PRJ1958,2,2024-04-24,2024-04-30,5,2024-04-26,approved
ASG02090,R1317,PRJ1273,1,2024-01-14,2024-04-30,89,2024-01-14,approved
ASG02090,R1317,PRJ1273,2,2024-03-04,2024-04-30,64,2024-03-07,approved
ASG02091,R1318,PRJ3924,1,2024-01-27,2024-04-30,45,2024-01-27,approved
ASG02092,R1319,PRJ2730,1,2024-01-16,2024-04-30,58,2024-01-16,approved
ASG02093,R1320,PRJ1837,1,2024-01-15,2024-03-11,59,2024-01-15,approved
ASG02094,R1321,PRJ1025,1,2024-02-14,2024-04-30,60,2024-02-14,approved
ASG02095,R1322,PRJ1744,1,2024-02-01,2024-04-30,63,2024-02-01,approved
ASG02096,R1323,PRJ1939,1,2024-01-11,2024-04-05,79,2024-01-11,approved
ASG02096,R1323,PRJ1939,2,2024-04-06,2024-04-30,49,2024-04-06,approved
ASG02097,R1324,PRJ3684,1,2024-02-11,2024-04-30,77,2024-02-11,approved
ASG02097,R1324,PRJ3684,2,2024-04-18,2024-04-30,90,2024-04-20,rejected
ASG02098,R1324,PRJ0003,1,2024-01-28,2024-04-30,18,2024-01-28,approved
ASG02098,R1324,PRJ0003,2,2024-03-13,2024-04-30,5,2024-03-14,approved
ASG02099,R1325,PRJ1162,1,2024-03-14,2024-04-30,73,2024-03-14,approved
ASG02100,R1325,PRJ1020,1,2024-01-03,2024-04-10,80,2024-01-03,approved
ASG02101,R1326,PRJ1082,1,2024-01-16,2024-04-30,64,2024-01-16,approved
ASG02102,R1326,PRJ1686,1,2024-02-02,2024-04-30,44,2024-02-02,approved
ASG02103,R1327,PRJ2132,1,2024-01-25,2024-04-17,75,2024-01-25,approved
ASG02103,R1327,PRJ2132,2,2024-04-18,2024-04-30,90,2024-04-18,approved
ASG02104,R1327,PRJ2561,1,2024-01-14,2024-04-30,68,2024-01-14,approved
ASG02104,R1327,PRJ2561,2,2024-04-20,2024-04-30,53,2024-04-23,approved
ASG02105,R1328,PRJ2246,1,2024-01-25,2024-04-30,46,2024-01-25,approved
ASG02105,R1328,PRJ2246,2,2024-02-25,2024-04-30,40,2024-02-26,approved
ASG02106,R1328,PRJ2914,1,2024-03-12,2024-04-30,7,2024-03-12,approved
ASG02107,R1329,PRJ1042,1,2024-01-05,2024-04-18,72,2024-01-05,approved
ASG02108,R1329,PRJ1224,1,2024-01-03,2024-04-14,46,2024-01-03,approved
ASG02109,R1330,PRJ3895,1,2024-01-31,2024-04-30,61,2024-01-31,approved
ASG02110,R1331,PRJ1162,1,2024-01-30,2024-03-12,86,2024-01-30,approved
ASG02111,R1332,PRJ1846,1,2024-02-01,2024-04-10,76,2024-02-01,approved
ASG02111,R1332,PRJ1846,2,2024-04-11,2024-04-30,90,2024-04-11,approved
ASG02112,R1332,PRJ1784,1,2024-02-02,2024-04-30,61,2024-02-02,approved
ASG02112,R1332,PRJ1784,2,2024-04-11,2024-04-30,46,2024-04-14,rejected
ASG02113,R1332,PRJ0005,1,2024-01-24,2024-04-30,18,2024-01-24,approved
ASG02113,R1332,PRJ0005,2,2024-02-16,2024-04-30,5,2024-02-19,approved
ASG02114,R1333,PRJ2558,1,2024-01-01,2024-04-30,84,2024-01-01,approved
ASG02115,R1334,PRJ2435,1,2024-01-07,2024-04-30,70,2024-01-07,approved
ASG02116,R1335,PRJ1583,1,2024-02-27,2024-04-16,88,2024-02-27,approved
ASG02117,R1335,PRJ1580,1,2024-01-09,2024-04-30,46,2024-01-09,approved
ASG02118,R1336,PRJ2323,1,2024-02-16,2024-04-05,50,2024-02-16,approved
ASG02118,R1336,PRJ2323,2,2024-04-06,2024-04-09,40,2024-04-06,approved
ASG02119,R1336,PRJ2872,1,2024-02-12,2024-04-30,12,2024-02-12,approved
ASG02119,R1336,PRJ2872,2,2024-04-20,2024-04-30,20,2024-04-21,approved
ASG02120,R1337,PRJ2943,1,2024-03-12,2024-04-30,86,2024-03-12,approved
ASG02120,R1337,PRJ2943,2,2024-03-22,2024-04-30,90,2024-03-24,approved
ASG02121,R1338,PRJ3504,1,2024-01-26,2024-04-10,48,2024-01-26,approved
ASG02122,R1339,PRJ2507,1,2024-02-09,2024-04-30,61,2024-02-09,approved
ASG02123,R1339,PRJ2304,1,2024-01-13,2024-04-30,70,2024-01-13,approved
ASG02124,R1340,PRJ1042,1,2024-01-07,2024-04-30,64,2024-01-07,approved
ASG02125,R1340,PRJ0005,1,2024-02-29,2024-04-15,11,2024-02-29,approved
ASG02125,R1340,PRJ0005,2,2024-04-16,2024-04-30,5,2024-04-16,approved
ASG02126,R1341,PRJ1175,1,2024-03-12,2024-04-30,42,2024-03-12,approved
ASG02126,R1341,PRJ1175,2,2024-04-20,2024-04-30,40,2024-04-22,rejected
ASG02127,R1342,PRJ2292,1,2024-01-31,2024-04-19,74,2024-01-31,approved
ASG02127,R1342,PRJ2292,2,2024-03-09,2024-04-19,90,2024-03-11,approved
ASG02128,R1343,PRJ2137,1,2024-01-14,2024-03-09,76,2024-01-14,approved
ASG02129,R1344,PRJ2658,1,2024-03-12,2024-04-30,50,2024-03-12,approved
ASG02130,R1344,PRJ2362,1,2024-02-21,2024-04-08,11,2024-02-21,approved
ASG02131,R1345,PRJ2683,1,2024-02-22,2024-04-19,54,2024-02-22,approved
ASG02132,R1346,PRJ1291,1,2024-03-02,2024-04-30,84,2024-03-02,approved
ASG02133,R1347,PRJ3341,1,2024-01-17,2024-04-21,86,2024-01-17,approved
ASG02133,R1347,PRJ3341,2,2024-04-22,2024-04-30,66,2024-04-22,approved
ASG02134,R1348,PRJ1163,1,2024-03-02,2024-04-30,71,2024-03-02,approved
ASG02134,R1348,PRJ1163,2,2024-04-09,2024-04-30,41,2024-04-12,rejected
ASG02135,R1348,PRJ1332,1,2024-01-26,2024-04-24,78,2024-01-26,approved
ASG02135,R1348,PRJ1332,2,2024-03-20,2024-04-24,90,2024-03-21,approved
ASG02136,R1348,PRJ1340,1,2024-02-14,2024-04-30,14,2024-02-14,approved
ASG02137,R1349,PRJ1613,1,2024-01-31,2024-04-30,49,2024-01-31,approved
ASG02138,R1350,PRJ1218,1,2024-03-09,2024-04-30,74,2024-03-09,approved
ASG02139,R1350,PRJ1212,1,2024-01-31,2024-04-30,89,2024-01-31,approved
ASG02140,R1351,PRJ2651,1,2024-01-16,2024-04-05,75,2024-01-16,approved
ASG02140,R1351,PRJ2651,2,2024-04-06,2024-04-30,60,2024-04-06,approved
ASG02141,R1352,PRJ3998,1,2024-01-10,2024-04-30,53,2024-01-10,approved
ASG02141,R1352,PRJ3998,2,2024-04-18,2024-04-30,40,2024-04-21,approved
ASG02142,R1352,PRJ3117,1,2024-02-06,2024-04-30,80,2024-02-06,approved
ASG02142,R1352,PRJ3117,2,2024-02-29,2024-04-30,90,2024-03-01,rejected
ASG02143,R1352,PRJ3428,1,2024-02-27,2024-04-30,18,2024-02-27,approved
ASG02144,R1353,PRJ3684,1,2024-01-28,2024-04-30,52,2024-01-28,approved
ASG02145,R1354,PRJ3774,1,2024-01-16,2024-04-30,45,2024-01-16,approved
ASG02146,R1355,PRJ2490,1,2024-01-04,2024-03-07,48,2024-01-04,approved
ASG02147,R1356,PRJ1919,1,2024-01-17,2024-04-30,70,2024-01-17,approved
ASG02148,R1356,PRJ0040,1,2024-02-19,2024-04-08,15,2024-02-19,approved
ASG02148,R1356,PRJ0040,2,2024-04-09,2024-04-30,20,2024-04-09,approved
ASG02149,R1357,PRJ1583,1,2024-01-01,2024-04-30,76,2024-01-01,approved
ASG02149,R1357,PRJ1583,2,2024-04-05,2024-04-30,61,2024-04-08,approved
ASG02150,R1358,PRJ1524,1,2024-01-06,2024-04-30,67,2024-01-06,approved
ASG02150,R1358,PRJ1524,2,2024-02-22,2024-04-30,47,2024-02-24,rejected
ASG02151,R1359,PRJ1243,1,2024-03-08,2024-04-30,68,2024-03-08,approved
ASG02152,R1359,PRJ1020,1,2024-03-04,2024-04-30,73,2024-03-04,approved
ASG02153,R1360,PRJ1849,1,2024-03-14,2024-04-30,72,2024-03-14,approved
ASG02154,R1360,PRJ1674,1,2024-01-04,2024-04-30,78,2024-01-04,approved
ASG02155,R1360,PRJ1602,1,2024-02-06,2024-04-17,6,2024-02-06,approved
ASG02155,R1360,PRJ1602,2,2024-04-18,2024-04-30,5,2024-04-18,approved
ASG02156,R1361,PRJ1430,1,2024-03-05,2024-04-30,86,2024-03-05,approved
ASG02156,R1361,PRJ1430,2,2024-04-23,2024-04-30,90,2024-04-24,rejected
ASG02157,R1362,PRJ2591,1,2024-01-11,2024-04-30,43,2024-01-11,approved
ASG02157,R1362,PRJ2591,2,2024-03-13,2024-04-30,40,2024-03-15,approved
ASG02158,R1363,PRJ2226,1,2024-03-03,2024-04-30,42,2024-03-03,approved
ASG02159,R1363,PRJ2793,1,2024-02-27,2024-04-30,79,2024-02-27,approved
ASG02160,R1364,PRJ1158,1,2024-01-16,2024-04-30,82,2024-01-16,approved
ASG02161,R1364,PRJ0001,1,2024-01-18,2024-04-30,12,2024-01-18,approved
ASG02162,R1365,PRJ1950,1,2024-01-31,2024-04-22,48,2024-01-31,approved
ASG02162,R1365,PRJ1950,2,2024-04-23,2024-04-30,40,2024-04-23,approved
ASG02163,R1365,PRJ1421,1,2024-02-28,2024-04-30,44,2024-02-28,approved
ASG02163,R1365,PRJ1421,2,2024-04-05,2024-04-30,40,2024-04-08,approved
ASG02164,R1366,PRJ2202,1,2024-01-27,2024-03-07,53,2024-01-27,approved
ASG02165,R1367,PRJ3007,1,2024-02-01,2024-04-30,72,2024-02-01,approved
ASG02165,R1367,PRJ3007,2,2024-02-21,2024-04-30,87,2024-02-22,approved
ASG02166,R1368,PRJ2685,1,2024-02-04,2024-04-16,86,2024-02-04,approved
ASG02167,R1368,PRJ0006,1,2024-01-01,2024-04-30,12,2024-01-01,approved
ASG02168,R1369,PRJ1891,1,2024-01-13,2024-04-30,71,2024-01-13,approved
ASG02169,R1370,PRJ3769,1,2024-02-18,2024-04-21,71,2024-02-18,approved
ASG02170,R1371,PRJ3919,1,2024-02-16,2024-04-25,56,2024-02-16,approved
ASG02170,R1371,PRJ3919,2,2024-04-26,2024-04-30,40,2024-04-26,approved
ASG02171,R1371,PRJ3163,1,2024-03-12,2024-04-30,74,2024-03-12,approved
ASG02171,R1371,PRJ3163,2,2024-04-17,2024-04-30,89,2024-04-20,approved
ASG02172,R1372,PRJ2456,1,2024-01-22,2024-04-18,71,2024-01-22,approved
ASG02172,R1372,PRJ2456,2,2024-02-18,2024-04-18,86,2024-02-19,rejected
ASG02173,R1372,PRJ0029,1,2024-01-23,2024-04-12,12,2024-01-23,approved
ASG02174,R1373,PRJ3220,1,2024-02-29,2024-04-30,66,2024-02-29,approved
ASG02175,R1374,PRJ3319,1,2024-02-16,2024-04-30,73,2024-02-16,approved
ASG02176,R1375,PRJ1155,1,2024-03-06,2024-04-30,72,2024-03-06,approved
ASG02177,R1375,PRJ1647,1,2024-01-12,2024-04-05,53,2024-01-12,approved
ASG02177,R1375,PRJ1647,2,2024-04-06,2024-04-30,73,2024-04-06,approved
ASG02178,R1376,PRJ2409,1,2024-02-13,2024-04-30,86,2024-02-13,approved
ASG02178,R1376,PRJ2409,2,2024-04-23,2024-04-30,90,2024-04-24,approved
ASG02179,R1376,PRJ0011,1,2024-02-14,2024-04-30,19,2024-02-14,approved
ASG02179,R1376,PRJ0011,2,2024-03-14,2024-04-30,20,2024-03-17,approved
ASG02180,R1377,PRJ3163,1,2024-02-28,2024-04-30,75,2024-02-28,approved
ASG02181,R1378,PRJ1219,1,2024-01-27,2024-03-14,43,2024-01-27,approved
ASG02182,R1379,PRJ1201,1,2024-03-14,2024-04-30,67,2024-03-14,approved
ASG02183,R1380,PRJ2340,1,2024-02-08,2024-04-06,61,2024-02-08,approved
ASG02184,R1380,PRJ2868,1,2024-01-02,2024-04-30,16,2024-01-02,approved
ASG02185,R1381,PRJ2464,1,2024-01-04,2024-04-22,79,2024-01-04,approved
ASG02185,R1381,PRJ2464,2,2024-04-23,2024-04-30,90,2024-04-23,approved
ASG02186,R1381,PRJ2873,1,2024-02-15,2024-04-30,77,2024-02-15,approved
ASG02186,R1381,PRJ2873,2,2024-04-05,2024-04-30,90,2024-04-07,rejected
ASG02187,R1382,PRJ2685,1,2024-02-19,2024-04-30,55,2024-02-19,approved
ASG02187,R1382,PRJ2685,2,2024-03-10,2024-04-30,75,2024-03-13,approved
ASG02188,R1383,PRJ2205,1,2024-03-14,2024-04-30,44,2024-03-14,approved
ASG02189,R1384,PRJ1008,1,2024-02-09,2024-04-30,50,2024-02-09,approved
ASG02190,R1384,PRJ0014,1,2024-01-11,2024-04-30,19,2024-01-11,approved
ASG02191,R1385,PRJ2031,1,2024-03-13,2024-04-30,69,2024-03-13,approved
ASG02192,R1385,PRJ2793,1,2024-01-24,2024-04-08,49,2024-01-24,approved
ASG02192,R1385,PRJ2793,2,2024-04-09,2024-04-30,40,2024-04-09,approved
ASG02193,R1386,PRJ3084,1,2024-02-05,2024-04-30,58,2024-02-05,approved
ASG02193,R1386,PRJ3084,2,2024-04-17,2024-04-30,40,2024-04-20,rejected
ASG02194,R1387,PRJ1245,1,2024-03-14,2024-04-30,53,2024-03-14,approved
ASG02194,R1387,PRJ1245,2,2024-03-24,2024-04-30,40,2024-03-25,approved
ASG02195,R1388,PRJ3153,1,2024-02-04,2024-04-30,63,2024-02-04,approved
ASG02196,R1388,PRJ3957,1,2024-01-23,2024-04-30,7,2024-01-23,approved
ASG02197,R1389,PRJ1850,1,2024-01-22,2024-04-30,46,2024-01-22,approved
ASG02198,R1390,PRJ2292,1,2024-01-14,2024-03-09,86,2024-01-14,approved
ASG02199,R1391,PRJ2552,1,2024-02-02,2024-04-30,89,2024-02-02,approved
ASG02200,R1391,PRJ2663,1,2024-01-18,2024-04-14,43,2024-01-18,approved
ASG02200,R1391,PRJ2663,2,2024-04-15,2024-04-24,63,2024-04-15,approved
ASG02201,R1392,PRJ2450,1,2024-01-15,2024-04-30,70,2024-01-15,approved
ASG02201,R1392,PRJ2450,2,2024-04-15,2024-04-30,90,2024-04-17,approved
ASG02202,R1392,PRJ2409,1,2024-03-08,2024-04-30,83,2024-03-08,approved
ASG02202,R1392,PRJ2409,2,2024-03-18,2024-04-30,90,2024-03-21,approved
ASG02203,R1392,PRJ2296,1,2024-03-06,2024-04-30,8,2024-03-06,approved
ASG02204,R1393,PRJ3055,1,2024-02-09,2024-04-30,76,2024-02-09,approved
ASG02205,R1394,PRJ2722,1,2024-03-13,2024-04-12,56,2024-03-13,approved
ASG02206,R1394,PRJ2794,1,2024-02-16,2024-04-30,57,2024-02-16,approved
ASG02207,R1395,PRJ2552,1,2024-02-02,2024-04-08,56,2024-02-02,approved
ASG02207,R1395,PRJ2552,2,2024-04-09,2024-04-22,71,2024-04-09,approved
