spell_id,employee_id,business_unit_id,home_department_id,hire_date,term_date,term_reason,worker_category
SPL07024,EMP07024,BU02,DEPT10,2023-07-26,2024-06-02,resignation,intern
SPL07025,EMP07025,BU01,DEPT01,2019-07-21,2023-11-16,resignation,regular_full_time
SPL07026,EMP07026,BU01,DEPT01,2021-02-05,2023-08-12,resignation,intern
SPL07027,EMP07027,BU02,DEPT03,2023-11-02,2024-05-25,resignation,regular_full_time
SPL07028,EMP07028,BU01,DEPT01,2019-07-25,2024-01-14,resignation,regular_full_time
SPL07029,EMP07029,BU01,DEPT02,2022-08-01,,,intern
SPL07030,EMP07030,BU02,DEPT06,2022-05-28,,,regular_part_time
SPL07031,EMP07031,BU02,DEPT03,2019-08-15,,,regular_full_time
SPL07032,EMP07032,BU01,DEPT02,2019-09-08,,,regular_full_time
SPL07033,EMP07033,BU01,DEPT02,2019-03-27,2021-08-07,resignation,regular_full_time
SPL07034,EMP07034,BU01,DEPT01,2021-07-17,2024-01-19,resignation,contractor
SPL07035,EMP07035,BU02,DEPT06,2023-01-16,2024-05-14,layoff,regular_full_time
SPL07036,EMP07036,BU02,DEPT05,2019-12-29,,,regular_full_time
SPL07037,EMP07037,BU01,DEPT02,2022-01-16,2024-06-11,resignation,regular_full_time
SPL07038,EMP07038,BU01,DEPT02,2019-01-30,2024-02-12,resignation,regular_full_time
SPL07039,EMP07039,BU01,DEPT04,2023-06-13,,,regular_full_time
SPL07040,EMP07040,BU01,DEPT04,2023-07-27,2024-04-22,resignation,regular_full_time
SPL07041,EMP07041,BU02,DEPT06,2020-05-16,2024-05-19,resignation,contractor
SPL07042,EMP07042,BU02,DEPT10,2021-02-09,2024-03-15,resignation,regular_full_time
SPL07043,EMP07043,BU01,DEPT07,2024-05-23,,,regular_full_time
SPL07044,EMP07044,BU01,DEPT01,2020-07-20,2024-02-04,resignation,regular_full_time
SPL07045,EMP07045,BU01,DEPT07,2019-12-06,2023-03-24,resignation,regular_full_time
SPL07046,EMP07046,BU01,DEPT07,2019-11-19,2023-11-14,resignation,contractor
SPL07047,EMP07047,BU02,DEPT05,2024-03-14,,,regular_full_time
SPL07048,EMP07048,BU01,DEPT04,2019-06-14,2023-10-30,resignation,regular_full_time
SPL07049,EMP07049,BU01,DEPT07,2021-04-16,2024-06-10,resignation,regular_full_time
SPL07050,EMP07050,BU01,DEPT09,2023-11-21,,,regular_full_time
SPL07051,EMP07051,BU01,DEPT08,2019-06-27,,,regular_full_time
SPL07052,EMP07052,BU02,DEPT06,2022-08-15,,,regular_full_time
SPL07053,EMP07053,BU01,DEPT07,2021-10-19,,,regular_full_time
SPL07054,EMP07054,BU01,DEPT04,2024-04-14,,,contractor
SPL07055,EMP07055,BU02,DEPT06,2019-02-07,2020-01-16,resignation,regular_full_time
SPL07056,EMP07056,BU01,DEPT02,2020-08-10,2024-06-10,involuntary_termination,regular_full_time
SPL07057,EMP07057,BU01,DEPT08,2022-09-29,,,regular_full_time
SPL07058,EMP07058,BU01,DEPT01,2019-04-20,,,intern
SPL07059,EMP07059,BU01,DEPT04,2021-05-12,,,regular_part_time
SPL07060,EMP07060,BU01,DEPT02,2019-04-26,2021-07-16,resignation,regular_full_time
SPL07061,EMP07061,BU01,DEPT01,2022-07-14,2024-04-01,resignation,regular_full_time
SPL07062,EMP07062,BU02,DEPT06,2019-04-17,2023-02-01,involuntary_termination,regular_full_time
SPL07063,EMP07063,BU02,DEPT10,2022-05-08,,,regular_full_time
SPL07064,EMP07064,BU01,DEPT08,2021-11-21,,,regular_full_time
SPL07065,EMP07065,BU01,DEPT01,2019-09-13,2023-05-15,layoff,regular_part_time
SPL07066,EMP07066,BU01,DEPT09,2021-12-21,,,regular_full_time
SPL07067,EMP07067,BU01,DEPT07,2019-08-19,2021-08-23,resignation,intern
SPL07068,EMP07068,BU02,DEPT06,2023-04-07,,,regular_full_time
SPL07069,EMP07069,BU02,DEPT06,2022-01-19,,,regular_full_time
SPL07070,EMP07070,BU01,DEPT02,2020-03-01,2024-03-19,resignation,contractor
SPL07071,EMP07071,BU02,DEPT03,2022-12-06,2024-05-06,resignation,regular_full_time
SPL07072,EMP07072,BU02,DEPT10,2023-04-16,,,regular_part_time
SPL07073,EMP07073,BU02,DEPT06,2022-04-13,2024-04-25,layoff,intern
SPL07074,EMP07074,BU01,DEPT07,2024-02-12,2024-06-25,layoff,regular_full_time
SPL07075,EMP07075,BU01,DEPT07,2019-11-23,2024-04-23,layoff,contractor
SPL07076,EMP07076,BU01,DEPT09,2020-02-24,,,regular_full_time
SPL07077,EMP07077,BU01,DEPT08,2023-12-31,2024-05-09,resignation,intern
SPL07078,EMP07078,BU01,DEPT01,2023-09-23,2024-05-20,resignation,regular_full_time
SPL07079,EMP07079,BU01,DEPT01,2021-10-20,,,regular_full_time
SPL07080,EMP07080,BU02,DEPT06,2020-09-21,,,intern
SPL07081,EMP07081,BU01,DEPT01,2022-01-06,2024-02-01,involuntary_termination,regular_part_time
SPL07082,EMP07082,BU01,DEPT02,2024-05-13,,,intern
SPL07083,EMP07083,BU02,DEPT04,2021-01-20,2022-10-20,resignation,regular_full_time
SPL07084,EMP07084,BU01,DEPT07,2024-05-09,,,regular_full_time
SPL07085,EMP07085,BU01,DEPT02,2023-01-08,2024-04-03,resignation,regular_full_time
SPL07086,EMP07086,BU02,DEPT10,2023-11-10,2024-06-25,resignation,regular_full_time
SPL07087,EMP07087,BU01,DEPT02,2023-02-24,,,regular_full_time
SPL07088,EMP07088,BU01,DEPT08,2022-07-21,,,regular_full_time
SPL07089,EMP07089,BU02,DEPT06,2023-12-14,2024-04-06,resignation,regular_full_time
SPL07090,EMP07090,BU02,DEPT06,2024-03-13,2024-06-29,involuntary_termination,regular_full_time
SPL07091,EMP07091,BU02,DEPT05,2020-01-20,2020-06-23,resignation,regular_full_time
SPL07092,EMP07092,BU02,DEPT03,2019-11-19,,,regular_full_time
SPL07093,EMP07093,BU02,DEPT10,2019-06-10,2023-04-25,resignation,contractor
SPL07094,EMP07094,BU02,DEPT03,2023-03-01,2024-05-07,resignation,contractor
SPL07095,EMP07095,BU01,DEPT08,2021-04-27,,,regular_full_time
SPL07096,EMP07096,BU01,DEPT07,2024-06-09,,,regular_full_time
SPL07097,EMP07097,BU01,DEPT01,2020-06-09,2022-12-06,resignation,regular_full_time
SPL07098,EMP07098,BU01,DEPT08,2022-04-20,,,regular_full_time
SPL07099,EMP07099,BU01,DEPT02,2021-06-01,2022-12-22,layoff,regular_full_time
SPL07100,EMP07100,BU02,DEPT10,2022-04-08,,,regular_full_time
SPL07101,EMP07101,BU02,DEPT10,2023-09-22,2024-04-04,involuntary_termination,intern
SPL07102,EMP07102,BU01,DEPT08,2023-06-04,,,regular_full_time
SPL07103,EMP07103,BU01,DEPT04,2019-10-04,2024-04-01,involuntary_termination,regular_full_time
SPL07104,EMP07104,BU01,DEPT01,2022-03-03,,,regular_full_time
SPL07105,EMP07105,BU01,DEPT08,2023-07-20,2024-05-15,resignation,contractor
SPL07106,EMP07106,BU02,DEPT05,2019-05-14,2020-09-06,layoff,regular_full_time
SPL07107,EMP07107,BU02,DEPT05,2019-09-17,,,regular_part_time
SPL07108,EMP07108,BU02,DEPT04,2021-10-22,2024-05-28,layoff,regular_full_time
SPL07109,EMP07109,BU01,DEPT01,2022-03-23,2024-02-26,resignation,regular_full_time
SPL07110,EMP07110,BU02,DEPT03,2022-12-06,2023-12-13,retirement,regular_full_time
SPL07111,EMP07111,BU01,DEPT02,2023-01-22,2024-06-16,resignation,regular_full_time
SPL07112,EMP07112,BU01,DEPT02,2019-08-20,,,regular_part_time
SPL07113,EMP07113,BU02,DEPT06,2021-06-17,,,intern
SPL07114,EMP07114,BU02,DEPT10,2019-10-02,2023-05-22,involuntary_termination,regular_full_time
SPL07115,EMP07115,BU02,DEPT06,2023-11-05,,,regular_part_time
SPL07116,EMP07116,BU01,DEPT08,2022-06-12,2024-02-10,involuntary_termination,regular_full_time
SPL07117,EMP07117,BU01,DEPT02,2024-03-25,2024-06-29,resignation,regular_part_time
SPL07118,EMP07118,BU02,DEPT06,2022-01-12,2023-11-02,involuntary_termination,regular_full_time
SPL07119,EMP07119,BU02,DEPT10,2020-06-23,2024-06-05,resignation,intern
SPL07120,EMP07120,BU02,DEPT06,2021-08-24,2023-04-16,resignation,regular_full_time
SPL07121,EMP07121,BU01,DEPT08,2020-02-18,,,regular_full_time
SPL07122,EMP07122,BU02,DEPT03,2020-04-09,2021-05-10,resignation,intern
SPL07123,EMP07123,BU01,DEPT08,2021-06-18,,,regular_part_time
SPL07124,EMP07124,BU01,DEPT01,2022-05-28,,,intern
SPL07125,EMP07125,BU02,DEPT05,2020-04-11,2023-04-05,retirement,contractor
SPL07126,EMP07126,BU02,DEPT10,2020-03-20,2024-03-17,resignation,intern
SPL07127,EMP07127,BU02,DEPT10,2023-06-06,,,regular_full_time
SPL07128,EMP07128,BU02,DEPT06,2021-04-12,,,regular_full_time
SPL07129,EMP07129,BU01,DEPT08,2020-12-10,2023-03-17,involuntary_termination,regular_full_time
SPL07130,EMP07130,BU02,DEPT10,2020-01-30,,,regular_full_time
SPL07131,EMP07131,BU01,DEPT02,2020-10-21,,,regular_full_time
SPL07132,EMP07132,BU02,DEPT05,2020-03-22,,,regular_full_time
SPL07133,EMP07133,BU01,DEPT04,2019-01-17,,,regular_full_time
SPL07134,EMP07134,BU01,DEPT01,2023-03-27,,,regular_full_time
SPL07135,EMP07135,BU02,DEPT06,2022-12-20,2024-02-26,involuntary_termination,regular_full_time
SPL07136,EMP07136,BU01,DEPT02,2023-11-13,2024-05-10,resignation,intern
SPL07137,EMP07137,BU02,DEPT06,2020-12-23,2024-01-03,retirement,regular_full_time
SPL07138,EMP07138,BU01,DEPT08,2023-03-22,2024-04-21,resignation,regular_part_time
SPL07139,EMP07139,BU02,DEPT06,2023-02-23,2024-05-09,resignation,contractor
SPL07140,EMP07140,BU01,DEPT02,2020-08-27,2023-04-12,retirement,regular_full_time
SPL07141,EMP07141,BU01,DEPT07,2022-02-12,2024-01-17,resignation,regular_full_time
SPL07142,EMP07142,BU02,DEPT03,2020-08-25,2024-01-16,involuntary_termination,regular_full_time
SPL07143,EMP07143,BU01,DEPT07,2024-06-01,,,regular_full_time
SPL07144,EMP07144,BU01,DEPT09,2022-09-17,2024-03-27,resignation,regular_full_time
SPL07145,EMP07145,BU02,DEPT03,2020-12-09,2024-01-21,involuntary_termination,regular_full_time
SPL07146,EMP07146,BU02,DEPT06,2024-02-02,2024-05-27,layoff,regular_part_time
SPL07147,EMP07147,BU01,DEPT02,2022-12-26,2024-02-03,involuntary_termination,regular_full_time
SPL07148,EMP07148,BU01,DEPT01,2020-10-09,2024-04-29,involuntary_termination,regular_full_time
SPL07149,EMP07149,BU02,DEPT04,2024-04-03,,,regular_full_time
SPL07150,EMP07150,BU02,DEPT03,2023-10-01,,,intern
SPL07151,EMP07151,BU02,DEPT10,2020-08-04,2021-07-28,resignation,regular_full_time
SPL07152,EMP07152,BU02,DEPT06,2020-06-26,2024-06-21,resignation,regular_part_time
SPL07153,EMP07153,BU02,DEPT10,2023-01-07,,,regular_full_time
SPL07154,EMP07154,BU02,DEPT10,2019-11-12,2022-09-24,involuntary_termination,regular_part_time
SPL07155,EMP07155,BU01,DEPT02,2021-05-01,2023-08-29,resignation,regular_full_time
SPL07156,EMP07156,BU01,DEPT01,2021-03-27,,,contractor
SPL07157,EMP07157,BU02,DEPT03,2022-11-20,2023-11-02,resignation,intern
SPL07158,EMP07158,BU01,DEPT02,2019-06-09,2023-10-06,involuntary_termination,regular_part_time
SPL07159,EMP07159,BU02,DEPT05,2021-07-13,2023-12-16,resignation,regular_full_time
SPL07160,EMP07160,BU02,DEPT05,2021-04-18,2024-04-07,layoff,contractor
SPL07161,EMP07161,BU02,DEPT10,2024-02-20,2024-06-25,involuntary_termination,regular_full_time
SPL07162,EMP07162,BU02,DEPT10,2023-04-02,,,regular_full_time
SPL07163,EMP07163,BU02,DEPT06,2019-01-22,2021-09-22,retirement,intern
SPL07164,EMP07164,BU02,DEPT06,2022-11-29,,,regular_full_time
SPL07165,EMP07165,BU02,DEPT06,2024-04-05,,,contractor
SPL07166,EMP07166,BU01,DEPT02,2020-08-04,2023-10-31,involuntary_termination,contractor
SPL07167,EMP07167,BU01,DEPT07,2020-10-31,2024-01-09,resignation,intern
SPL07168,EMP07168,BU02,DEPT06,2023-12-23,,,contractor
SPL07169,EMP07169,BU01,DEPT08,2021-06-16,,,regular_full_time
SPL07170,EMP07170,BU02,DEPT06,2023-12-14,2024-06-10,resignation,regular_part_time
SPL07171,EMP07171,BU01,DEPT02,2021-08-27,2023-08-21,layoff,contractor
SPL07172,EMP07172,BU01,DEPT01,2021-03-21,2023-12-06,resignation,regular_full_time
SPL07173,EMP07173,BU02,DEPT03,2020-07-26,2023-07-19,resignation,intern
SPL07174,EMP07174,BU02,DEPT06,2023-05-23,2023-08-27,resignation,regular_full_time
SPL07175,EMP07175,BU01,DEPT08,2022-08-07,,,regular_full_time
SPL07176,EMP07176,BU01,DEPT08,2019-04-01,,,regular_full_time
SPL07177,EMP07177,BU02,DEPT03,2022-07-23,2023-08-07,involuntary_termination,regular_part_time
SPL07178,EMP07178,BU02,DEPT03,2022-02-22,2023-11-10,resignation,intern
SPL07179,EMP07179,BU01,DEPT01,2022-12-27,2024-04-20,resignation,contractor
SPL07180,EMP07180,BU01,DEPT01,2019-07-10,,,contractor
SPL07181,EMP07181,BU02,DEPT03,2023-06-26,,,regular_full_time
SPL07182,EMP07182,BU01,DEPT07,2019-09-26,2021-07-16,layoff,regular_full_time
SPL07183,EMP07183,BU02,DEPT03,2023-02-02,,,regular_full_time
SPL07184,EMP07184,BU01,DEPT01,2023-12-30,2024-06-13,layoff,regular_full_time
SPL07185,EMP07185,BU02,DEPT06,2020-08-16,,,regular_part_time
SPL07186,EMP07186,BU01,DEPT01,2020-12-16,2024-02-19,layoff,contractor
SPL07187,EMP07187,BU01,DEPT04,2024-04-05,,,regular_full_time
SPL07188,EMP07188,BU01,DEPT08,2019-06-15,2022-11-08,retirement,regular_full_time
SPL07189,EMP07189,BU01,DEPT02,2020-05-19,,,regular_part_time
SPL07190,EMP07190,BU02,DEPT10,2019-05-02,2023-08-24,resignation,regular_full_time
SPL07191,EMP07191,BU01,DEPT01,2020-12-02,,,regular_full_time
SPL07192,EMP07192,BU02,DEPT04,2021-12-06,2022-04-22,layoff,regular_full_time
SPL07193,EMP07193,BU01,DEPT07,2021-12-21,2024-04-26,resignation,intern
SPL07194,EMP07194,BU01,DEPT02,2019-09-22,,,regular_part_time
SPL07195,EMP07195,BU01,DEPT02,2023-03-05,,,regular_full_time
SPL07196,EMP07196,BU02,DEPT09,2019-11-17,,,contractor
SPL07197,EMP07197,BU02,DEPT03,2020-01-02,2023-10-10,resignation,intern
SPL07198,EMP07198,BU01,DEPT08,2023-07-02,2024-06-09,resignation,intern
SPL07199,EMP07199,BU02,DEPT05,2020-03-04,,,contractor
SPL07200,EMP07200,BU01,DEPT08,2024-04-26,,,regular_full_time
SPL07201,EMP07201,BU01,DEPT07,2024-06-02,,,regular_full_time
SPL07202,EMP07202,BU02,DEPT06,2023-10-30,,,regular_full_time
SPL07203,EMP07203,BU02,DEPT10,2019-04-23,2022-05-15,resignation,regular_full_time
SPL07204,EMP07204,BU01,DEPT01,2019-05-10,2023-04-15,resignation,regular_part_time
SPL07205,EMP07205,BU02,DEPT05,2019-11-11,2022-01-02,retirement,intern
SPL07206,EMP07206,BU02,DEPT05,2024-03-16,2024-06-27,resignation,regular_full_time
SPL07207,EMP07207,BU01,DEPT07,2019-05-28,2023-01-22,layoff,regular_full_time
SPL07208,EMP07208,BU01,DEPT01,2021-09-27,2023-06-29,layoff,regular_full_time
SPL07209,EMP07209,BU02,DEPT06,2022-02-27,2023-10-18,resignation,intern
SPL07210,EMP07210,BU01,DEPT08,2020-02-24,2023-12-04,retirement,regular_full_time
SPL07211,EMP07211,BU02,DEPT03,2019-10-07,2022-05-28,resignation,intern
SPL07212,EMP07212,BU01,DEPT08,2022-04-15,,,regular_full_time
SPL07213,EMP07213,BU01,DEPT01,2023-03-13,2024-01-29,resignation,regular_part_time
SPL07214,EMP07214,BU01,DEPT02,2020-03-09,2023-02-27,resignation,regular_full_time
SPL07215,EMP07215,BU01,DEPT02,2019-05-15,2023-04-27,retirement,regular_full_time
SPL07216,EMP07216,BU02,DEPT10,2020-09-05,2022-10-07,layoff,intern
SPL07217,EMP07217,BU02,DEPT06,2022-02-17,2022-07-27,resignation,regular_full_time
SPL07218,EMP07218,BU01,DEPT02,2020-09-19,2023-10-26,resignation,regular_full_time
SPL07219,EMP07219,BU01,DEPT09,2023-09-07,2024-03-26,involuntary_termination,regular_full_time
SPL07220,EMP07220,BU01,DEPT02,2019-05-13,2024-06-14,involuntary_termination,regular_full_time
SPL07221,EMP07221,BU02,DEPT05,2021-05-28,2023-09-06,resignation,intern
SPL07222,EMP07222,BU02,DEPT06,2021-11-21,2023-03-03,resignation,regular_full_time
SPL07223,EMP07223,BU02,DEPT03,2021-06-25,2023-12-10,involuntary_termination,contractor
SPL07224,EMP07224,BU02,DEPT03,2019-05-22,,,regular_full_time
SPL07225,EMP07225,BU02,DEPT05,2022-03-16,,,regular_full_time
SPL07226,EMP07226,BU01,DEPT09,2020-04-10,2024-02-24,involuntary_termination,intern
SPL07227,EMP07227,BU02,DEPT10,2019-02-08,,,contractor
SPL07228,EMP07228,BU01,DEPT02,2021-01-08,,,regular_full_time
SPL07229,EMP07229,BU01,DEPT07,2020-03-27,,,regular_full_time
SPL07230,EMP07230,BU02,DEPT05,2024-05-11,,,regular_full_time
SPL07231,EMP07231,BU02,DEPT06,2021-08-28,2023-05-20,resignation,regular_full_time
SPL07232,EMP07232,BU02,DEPT06,2024-04-14,,,regular_full_time
SPL07233,EMP07233,BU01,DEPT02,2022-12-24,,,contractor
SPL07234,EMP07234,BU01,DEPT08,2021-12-13,2023-07-11,resignation,regular_full_time
SPL07235,EMP07235,BU01,DEPT01,2021-07-22,2023-10-04,layoff,regular_part_time
SPL07236,EMP07236,BU01,DEPT02,2024-02-11,2024-05-31,retirement,regular_part_time
SPL07237,EMP07237,BU02,DEPT10,2022-01-12,2024-06-28,involuntary_termination,regular_full_time
SPL07238,EMP07238,BU01,DEPT01,2019-06-29,2023-10-21,resignation,regular_full_time
SPL07239,EMP07239,BU02,DEPT03,2021-05-20,2023-05-22,resignation,regular_part_time
SPL07240,EMP07240,BU02,DEPT10,2023-12-12,2024-05-04,involuntary_termination,regular_full_time
SPL07241,EMP07241,BU02,DEPT03,2024-03-01,,,regular_full_time
SPL07242,EMP07242,BU01,DEPT07,2022-04-27,,,regular_full_time
SPL07243,EMP07243,BU01,DEPT07,2020-03-08,,,regular_full_time
SPL07244,EMP07244,BU01,DEPT09,2022-10-01,2024-04-23,layoff,regular_full_time
SPL07245,EMP07245,BU01,DEPT01,2021-07-18,,,regular_full_time
SPL07246,EMP07246,BU02,DEPT09,2020-11-21,2024-03-17,layoff,contractor
SPL07247,EMP07247,BU01,DEPT02,2023-05-28,,,regular_part_time
SPL07248,EMP07248,BU02,DEPT03,2020-10-14,2024-05-29,resignation,intern
SPL07249,EMP07249,BU01,DEPT08,2024-03-29,2024-06-28,layoff,regular_full_time
SPL07250,EMP07250,BU02,DEPT10,2021-09-20,2024-01-25,retirement,regular_part_time
SPL07251,EMP07251,BU01,DEPT07,2019-11-15,,,intern
SPL07252,EMP07252,BU01,DEPT08,2022-09-11,,,contractor
SPL07253,EMP07253,BU01,DEPT01,2021-09-24,,,regular_full_time
SPL07254,EMP07254,BU01,DEPT07,2023-10-25,2024-05-22,resignation,regular_part_time
SPL07255,EMP07255,BU02,DEPT10,2023-03-06,2024-04-15,involuntary_termination,regular_full_time
SPL07256,EMP07256,BU02,DEPT09,2019-05-18,,,contractor
SPL07257,EMP07257,BU01,DEPT07,2019-10-12,2021-01-23,resignation,regular_full_time
SPL07258,EMP07258,BU01,DEPT08,2021-12-14,2024-06-04,resignation,regular_full_time
SPL07259,EMP07259,BU01,DEPT08,2021-04-01,,,regular_full_time
SPL07260,EMP07260,BU01,DEPT07,2019-04-06,,,regular_full_time
SPL07261,EMP07261,BU01,DEPT02,2023-05-25,2023-11-09,involuntary_termination,regular_full_time
SPL07262,EMP07262,BU01,DEPT02,2021-09-10,2023-12-09,resignation,regular_full_time
SPL07263,EMP07263,BU02,DEPT04,2021-11-26,2023-12-11,resignation,regular_full_time
SPL07264,EMP07264,BU01,DEPT01,2024-04-01,2024-06-30,layoff,regular_full_time
SPL07265,EMP07265,BU01,DEPT01,2020-10-24,,,regular_full_time
SPL07266,EMP07266,BU02,DEPT06,2019-07-29,2023-11-04,layoff,regular_full_time
SPL07267,EMP07267,BU02,DEPT04,2021-11-13,2023-06-20,retirement,intern
SPL07268,EMP07268,BU02,DEPT04,2019-03-31,2024-01-06,involuntary_termination,regular_full_time
SPL07269,EMP07269,BU02,DEPT10,2019-01-14,2022-06-30,layoff,regular_full_time
SPL07270,EMP07270,BU02,DEPT10,2020-07-28,2024-02-17,involuntary_termination,regular_full_time
SPL07271,EMP07271,BU01,DEPT07,2023-03-25,,,regular_full_time
SPL07272,EMP07272,BU01,DEPT07,2019-08-28,2024-05-24,resignation,regular_full_time
SPL07273,EMP07273,BU02,DEPT03,2023-04-29,,,contractor
SPL07274,EMP07274,BU02,DEPT06,2022-07-08,,,regular_full_time
SPL07275,EMP07275,BU02,DEPT05,2021-01-21,2023-07-18,involuntary_termination,regular_full_time
SPL07276,EMP07276,BU01,DEPT08,2020-02-03,2022-03-28,retirement,regular_full_time
SPL07277,EMP07277,BU01,DEPT01,2023-03-08,,,regular_full_time
SPL07278,EMP07278,BU01,DEPT02,2019-02-28,2022-02-19,resignation,intern
SPL07279,EMP07279,BU02,DEPT03,2024-01-27,,,regular_full_time
SPL07280,EMP07280,BU01,DEPT08,2023-01-04,,,regular_part_time
SPL07281,EMP07281,BU01,DEPT02,2021-02-24,2023-01-23,resignation,regular_full_time
SPL07282,EMP07282,BU02,DEPT06,2021-05-30,2024-06-21,resignation,regular_full_time
SPL07283,EMP07283,BU01,DEPT07,2020-04-17,2022-08-12,resignation,regular_full_time
SPL07284,EMP07284,BU01,DEPT02,2024-03-04,2024-06-17,involuntary_termination,regular_full_time
SPL07285,EMP07285,BU01,DEPT01,2019-11-27,,,regular_full_time
SPL07286,EMP07286,BU02,DEPT03,2021-05-04,2023-02-12,resignation,regular_part_time
SPL07287,EMP07287,BU01,DEPT08,2020-05-09,,,regular_part_time
SPL07288,EMP07288,BU02,DEPT06,2022-12-23,,,regular_full_time
SPL07289,EMP07289,BU01,DEPT07,2019-06-27,2023-01-18,resignation,regular_full_time
SPL07290,EMP07290,BU02,DEPT05,2023-02-04,2024-04-12,resignation,regular_full_time
SPL07291,EMP07291,BU02,DEPT10,2022-03-18,2023-09-02,resignation,regular_full_time
SPL07292,EMP07292,BU02,DEPT04,2020-03-26,,,regular_full_time
SPL07293,EMP07293,BU01,DEPT01,2019-04-12,,,regular_full_time
SPL07294,EMP07294,BU01,DEPT02,2019-07-30,2023-01-13,layoff,regular_full_time
SPL07295,EMP07295,BU01,DEPT07,2019-07-05,2023-11-25,retirement,contractor
SPL07296,EMP07296,BU02,DEPT03,2019-03-08,2021-12-01,layoff,intern
SPL07297,EMP07297,BU02,DEPT10,2020-06-25,2024-04-05,retirement,regular_full_time
SPL07298,EMP07298,BU02,DEPT06,2022-08-17,2024-04-25,involuntary_termination,regular_part_time
SPL07299,EMP07299,BU02,DEPT03,2020-01-09,,,regular_part_time
SPL07300,EMP07300,BU01,DEPT02,2019-01-08,2021-10-12,involuntary_termination,regular_part_time
SPL07301,EMP07301,BU02,DEPT10,2020-11-07,2023-08-07,layoff,regular_part_time
SPL07302,EMP07302,BU01,DEPT08,2023-10-03,2024-03-11,involuntary_termination,regular_full_time
SPL07303,EMP07303,BU01,DEPT02,2024-04-29,,,regular_full_time
SPL07304,EMP07304,BU01,DEPT02,2020-06-08,,,regular_full_time
SPL07305,EMP07305,BU02,DEPT03,2022-06-25,2024-03-24,resignation,regular_part_time
SPL07306,EMP07306,BU02,DEPT03,2021-11-07,,,regular_full_time
SPL07307,EMP07307,BU02,DEPT06,2023-03-02,2024-05-16,layoff,regular_full_time
SPL07308,EMP07308,BU01,DEPT07,2023-11-26,,,regular_full_time
SPL07309,EMP07309,BU02,DEPT05,2021-08-26,,,intern
SPL07310,EMP07310,BU02,DEPT06,2021-11-15,2024-02-07,layoff,regular_full_time
SPL07311,EMP07311,BU01,DEPT02,2021-03-07,2023-10-25,resignation,regular_part_time
SPL07312,EMP07312,BU02,DEPT06,2022-07-27,,,regular_full_time
SPL07313,EMP07313,BU01,DEPT08,2019-12-31,,,regular_full_time
SPL07314,EMP07314,BU01,DEPT08,2019-07-02,2024-02-20,resignation,intern
SPL07315,EMP07315,BU01,DEPT04,2021-04-20,,,regular_full_time
SPL07316,EMP07316,BU01,DEPT08,2022-06-24,2023-09-23,resignation,regular_full_time
SPL07317,EMP07317,BU01,DEPT01,2020-01-09,2024-03-13,resignation,regular_part_time
SPL07318,EMP07318,BU02,DEPT10,2021-12-14,,,regular_full_time
SPL07319,EMP07319,BU01,DEPT01,2020-04-22,2023-03-30,resignation,contractor
