entry_id,business_unit_id,facility_id,reporting_date,scope,transaction_type,emission_source,quantity_tco2e,method,preliminary_estimate_tco2e,original_entry_id,restatement_reason,source_document_id,entry_created_by,approval_status,data_quality_tier
ENT014043,BU-11,FAC-185,2024-05-31,Scope 2,emission_restatement,Purchased Cooling,17.34,location_based,,ENT014042,Utility invoice correction,DOC-182997,P. Iyer,approved,Tier 1 - metered
ENT014044,BU-11,FAC-185,2024-05-31,Scope 2,verified_emission,Purchased Cooling,10.87,market_based,9.82,,,DOC-534234,E. Haddad,approved,Tier 2 - calculated
ENT014045,BU-11,FAC-185,2024-06-30,Scope 1,verified_emission,Stationary Combustion - Boilers,26.86,,27.42,,,DOC-736049,C. Osei,approved,Tier 2 - calculated
ENT014046,BU-11,FAC-185,2024-06-30,Scope 1,emission_restatement,Stationary Combustion - Boilers,37.63,,,ENT014045,Emission factor update,DOC-705264,V. Lindqvist,approved,Tier 1 - metered
ENT014047,BU-11,FAC-185,2024-06-30,Scope 1,emission_restatement,Stationary Combustion - Boilers,41.98,,,ENT014046,Third-party assurance final adjustment,DOC-923327,A. Kowalski,approved,Tier 1 - metered
ENT014048,BU-11,FAC-185,2024-06-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,24.42,,26.35,,,DOC-772207,K. Novak,pending_review,Tier 3 - estimated
ENT014049,BU-11,FAC-185,2024-06-30,Scope 1,verified_emission,Process Emissions,24.94,,22.96,,,DOC-873665,M. Bergstrom,approved,Tier 3 - estimated
ENT014050,BU-11,FAC-185,2024-06-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,9.2,,7.97,,,DOC-125635,A. Kowalski,approved,Tier 1 - metered
ENT014051,BU-11,FAC-185,2024-06-30,Scope 2,verified_emission,Purchased Electricity,53.32,location_based,61.29,,,DOC-515617,H. Tanaka,approved,Tier 3 - estimated
ENT014052,BU-11,FAC-185,2024-06-30,Scope 2,verified_emission,Purchased Electricity,47.45,market_based,41.93,,,DOC-689257,S. Okoye,approved,Tier 3 - estimated
ENT014053,BU-11,FAC-185,2024-06-30,Scope 2,verified_emission,Purchased Steam,20.81,location_based,19.46,,,DOC-538188,T. Nakamura,approved,Tier 1 - metered
ENT014054,BU-11,FAC-185,2024-06-30,Scope 2,verified_emission,Purchased Steam,18.52,market_based,18.05,,,DOC-736779,S. Okoye,approved,Tier 3 - estimated
ENT014055,BU-11,FAC-185,2024-06-30,Scope 2,verified_emission,Purchased Cooling,6.44,location_based,6.04,,,DOC-158380,C. Osei,approved,Tier 2 - calculated
ENT014056,BU-11,FAC-185,2024-06-30,Scope 2,verified_emission,Purchased Cooling,5.73,market_based,6.16,,,DOC-823633,L. Fontaine,approved,Tier 3 - estimated
ENT014057,BU-11,FAC-185,2024-07-31,Scope 1,verified_emission,Stationary Combustion - Boilers,99.19,,100.09,,,DOC-103870,V. Lindqvist,pending_review,Tier 2 - calculated
ENT014058,BU-11,FAC-185,2024-07-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,32.85,,37.01,,,DOC-769457,P. Iyer,approved,Tier 3 - estimated
ENT014059,BU-11,FAC-185,2024-07-31,Scope 1,verified_emission,Process Emissions,14.78,,12.7,,,DOC-279126,V. Lindqvist,approved,Tier 1 - metered
ENT014060,BU-11,FAC-185,2024-07-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,6.55,,7.39,,,DOC-466889,C. Osei,approved,Tier 2 - calculated
ENT014061,BU-11,FAC-185,2024-07-31,Scope 2,verified_emission,Purchased Electricity,32.05,location_based,30.89,,,DOC-377311,L. Fontaine,approved,Tier 2 - calculated
ENT014062,BU-11,FAC-185,2024-07-31,Scope 2,verified_emission,Purchased Electricity,28.52,market_based,25.88,,,DOC-670739,R. Alvarez,approved,Tier 2 - calculated
ENT014063,BU-11,FAC-185,2024-07-31,Scope 2,verified_emission,Purchased Steam,27.8,location_based,31.54,,,DOC-189068,K. Novak,pending_review,Tier 3 - estimated
ENT014064,BU-11,FAC-185,2024-07-31,Scope 2,verified_emission,Purchased Steam,24.74,market_based,28.44,,,DOC-305020,M. Bergstrom,approved,Tier 1 - metered
ENT014065,BU-11,FAC-185,2024-07-31,Scope 2,verified_emission,Purchased Cooling,15.83,location_based,17.99,,,DOC-570987,V. Lindqvist,approved,Tier 2 - calculated
ENT014066,BU-11,FAC-185,2024-07-31,Scope 2,verified_emission,Purchased Cooling,14.09,market_based,15.63,,,DOC-672403,K. Novak,approved,Tier 3 - estimated
ENT014067,BU-11,FAC-185,2024-08-31,Scope 1,verified_emission,Stationary Combustion - Boilers,104.6,,101.5,,,DOC-711850,D. Silveira,approved,Tier 3 - estimated
ENT014068,BU-11,FAC-185,2024-08-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,47.54,,52.55,,,DOC-292687,J. Whitfield,pending_review,Tier 1 - metered
ENT014069,BU-11,FAC-185,2024-08-31,Scope 1,verified_emission,Process Emissions,22.11,,21.04,,,DOC-605883,R. Alvarez,approved,Tier 3 - estimated
ENT014070,BU-11,FAC-185,2024-08-31,Scope 1,emission_restatement,Process Emissions,31.5,,,ENT014069,Data entry correction,DOC-344143,S. Okoye,approved,Tier 1 - metered
ENT014071,BU-11,FAC-185,2024-08-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,9.16,,8.33,,,DOC-618144,R. Alvarez,approved,Tier 1 - metered
ENT014072,BU-11,FAC-185,2024-08-31,Scope 2,verified_emission,Purchased Electricity,86.53,location_based,88.77,,,DOC-432225,N. Petrova,approved,Tier 2 - calculated
ENT014073,BU-11,FAC-185,2024-08-31,Scope 2,verified_emission,Purchased Electricity,77.0,market_based,82.94,,,DOC-536706,T. Nakamura,approved,Tier 3 - estimated
ENT014074,BU-11,FAC-185,2024-08-31,Scope 2,verified_emission,Purchased Steam,15.64,location_based,17.83,,,DOC-948196,H. Tanaka,approved,Tier 1 - metered
ENT014075,BU-11,FAC-185,2024-08-31,Scope 2,verified_emission,Purchased Steam,13.92,market_based,14.56,,,DOC-199192,R. Alvarez,approved,Tier 2 - calculated
ENT014076,BU-11,FAC-185,2024-08-31,Scope 2,verified_emission,Purchased Cooling,15.62,location_based,15.74,,,DOC-365733,P. Iyer,approved,Tier 1 - metered
ENT014077,BU-11,FAC-185,2024-08-31,Scope 2,verified_emission,Purchased Cooling,13.9,market_based,15.69,,,DOC-705768,V. Lindqvist,pending_review,Tier 1 - metered
ENT014078,BU-11,FAC-185,2024-09-30,Scope 1,verified_emission,Stationary Combustion - Boilers,55.38,,63.53,,,DOC-843059,H. Tanaka,approved,Tier 1 - metered
ENT014079,BU-11,FAC-185,2024-09-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,42.07,,39.76,,,DOC-548152,E. Haddad,pending_review,Tier 1 - metered
ENT014080,BU-11,FAC-185,2024-09-30,Scope 1,verified_emission,Process Emissions,30.08,,26.82,,,DOC-623481,L. Fontaine,approved,Tier 1 - metered
ENT014081,BU-11,FAC-185,2024-09-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,16.78,,15.01,,,DOC-269544,N. Petrova,approved,Tier 2 - calculated
ENT014082,BU-11,FAC-185,2024-09-30,Scope 2,verified_emission,Purchased Electricity,57.43,location_based,65.57,,,DOC-710011,H. Tanaka,approved,Tier 2 - calculated
ENT014083,BU-11,FAC-185,2024-09-30,Scope 2,verified_emission,Purchased Electricity,51.1,market_based,55.73,,,DOC-521138,V. Lindqvist,approved,Tier 3 - estimated
ENT014084,BU-11,FAC-185,2024-09-30,Scope 2,verified_emission,Purchased Steam,16.56,location_based,15.87,,,DOC-694689,H. Tanaka,approved,Tier 2 - calculated
ENT014085,BU-11,FAC-185,2024-09-30,Scope 2,verified_emission,Purchased Steam,14.74,market_based,12.95,,,DOC-913448,P. Iyer,approved,Tier 1 - metered
ENT014086,BU-11,FAC-185,2024-09-30,Scope 2,verified_emission,Purchased Cooling,15.54,location_based,14.94,,,DOC-911182,A. Kowalski,approved,Tier 3 - estimated
ENT014087,BU-11,FAC-185,2024-09-30,Scope 2,verified_emission,Purchased Cooling,13.83,market_based,15.18,,,DOC-198572,M. Bergstrom,pending_review,Tier 3 - estimated
ENT014088,BU-11,FAC-185,2024-10-31,Scope 1,verified_emission,Stationary Combustion - Boilers,65.31,,64.21,,,DOC-146459,M. Bergstrom,pending_review,Tier 3 - estimated
ENT014089,BU-11,FAC-185,2024-10-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,31.94,,31.22,,,DOC-181650,V. Lindqvist,approved,Tier 3 - estimated
ENT014090,BU-11,FAC-185,2024-10-31,Scope 1,verified_emission,Process Emissions,32.92,,34.21,,,DOC-182888,L. Fontaine,pending_review,Tier 1 - metered
ENT014091,BU-11,FAC-185,2024-10-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,5.9,,6.74,,,DOC-976005,V. Lindqvist,approved,Tier 1 - metered
ENT014092,BU-11,FAC-185,2024-10-31,Scope 2,verified_emission,Purchased Electricity,69.61,location_based,77.21,,,DOC-457214,H. Tanaka,approved,Tier 3 - estimated
ENT014093,BU-11,FAC-185,2024-10-31,Scope 2,verified_emission,Purchased Electricity,61.94,market_based,53.9,,,DOC-377954,D. Silveira,pending_review,Tier 1 - metered
ENT014094,BU-11,FAC-185,2024-10-31,Scope 2,verified_emission,Purchased Steam,13.92,location_based,15.14,,,DOC-106231,J. Whitfield,pending_review,Tier 1 - metered
ENT014095,BU-11,FAC-185,2024-10-31,Scope 2,verified_emission,Purchased Steam,12.39,market_based,13.12,,,DOC-664282,E. Haddad,pending_review,Tier 2 - calculated
ENT014096,BU-11,FAC-185,2024-10-31,Scope 2,verified_emission,Purchased Cooling,17.73,location_based,19.15,,,DOC-111670,R. Alvarez,pending_review,Tier 3 - estimated
ENT014097,BU-11,FAC-185,2024-10-31,Scope 2,verified_emission,Purchased Cooling,15.78,market_based,16.4,,,DOC-459625,M. Bergstrom,approved,Tier 2 - calculated
ENT014098,BU-11,FAC-185,2024-11-30,Scope 1,verified_emission,Stationary Combustion - Boilers,51.62,,57.35,,,DOC-985073,A. Kowalski,approved,Tier 3 - estimated
ENT014099,BU-11,FAC-185,2024-11-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,43.4,,48.55,,,DOC-626234,T. Nakamura,approved,Tier 1 - metered
ENT014100,BU-11,FAC-185,2024-11-30,Scope 1,verified_emission,Process Emissions,41.94,,39.47,,,DOC-740862,M. Bergstrom,pending_review,Tier 3 - estimated
ENT014101,BU-11,FAC-185,2024-11-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,12.21,,12.19,,,DOC-582235,C. Osei,pending_review,Tier 2 - calculated
ENT014102,BU-11,FAC-185,2024-11-30,Scope 2,verified_emission,Purchased Electricity,44.56,location_based,41.79,,,DOC-248219,N. Petrova,approved,Tier 2 - calculated
ENT014103,BU-11,FAC-185,2024-11-30,Scope 2,verified_emission,Purchased Electricity,39.65,market_based,41.36,,,DOC-642494,N. Petrova,approved,Tier 1 - metered
ENT014104,BU-11,FAC-185,2024-11-30,Scope 2,verified_emission,Purchased Steam,2.41,location_based,2.24,,,DOC-689952,V. Lindqvist,approved,Tier 3 - estimated
ENT014105,BU-11,FAC-185,2024-11-30,Scope 2,verified_emission,Purchased Steam,2.14,market_based,2.24,,,DOC-576361,C. Osei,approved,Tier 1 - metered
ENT014106,BU-11,FAC-185,2024-11-30,Scope 2,verified_emission,Purchased Cooling,17.87,location_based,16.27,,,DOC-427971,T. Nakamura,approved,Tier 1 - metered
ENT014107,BU-11,FAC-185,2024-11-30,Scope 2,verified_emission,Purchased Cooling,15.9,market_based,17.91,,,DOC-177278,V. Lindqvist,approved,Tier 3 - estimated
ENT014108,BU-11,FAC-185,2024-12-31,Scope 1,verified_emission,Stationary Combustion - Boilers,64.94,,56.34,,,DOC-881490,K. Novak,approved,Tier 2 - calculated
ENT014109,BU-11,FAC-185,2024-12-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,30.43,,26.9,,,DOC-309379,V. Lindqvist,approved,Tier 3 - estimated
ENT014110,BU-11,FAC-185,2024-12-31,Scope 1,verified_emission,Process Emissions,23.27,,20.04,,,DOC-461201,N. Petrova,pending_review,Tier 3 - estimated
ENT014111,BU-11,FAC-185,2024-12-31,Scope 1,emission_restatement,Process Emissions,34.68,,,ENT014110,Meter recalibration,DOC-767215,L. Fontaine,approved,Tier 1 - metered
ENT014112,BU-11,FAC-185,2024-12-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,11.98,,12.07,,,DOC-758890,K. Novak,approved,Tier 3 - estimated
ENT014113,BU-11,FAC-185,2024-12-31,Scope 2,verified_emission,Purchased Electricity,58.13,location_based,56.98,,,DOC-428785,C. Osei,approved,Tier 3 - estimated
ENT014114,BU-11,FAC-185,2024-12-31,Scope 2,verified_emission,Purchased Electricity,51.73,market_based,48.43,,,DOC-745451,L. Fontaine,approved,Tier 3 - estimated
ENT014115,BU-11,FAC-185,2024-12-31,Scope 2,verified_emission,Purchased Steam,8.3,location_based,7.25,,,DOC-273616,A. Kowalski,approved,Tier 2 - calculated
ENT014116,BU-11,FAC-185,2024-12-31,Scope 2,verified_emission,Purchased Steam,7.39,market_based,7.39,,,DOC-349021,E. Haddad,approved,Tier 2 - calculated
ENT014117,BU-11,FAC-185,2024-12-31,Scope 2,verified_emission,Purchased Cooling,12.5,location_based,13.33,,,DOC-949412,J. Whitfield,approved,Tier 2 - calculated
ENT014118,BU-11,FAC-185,2024-12-31,Scope 2,verified_emission,Purchased Cooling,11.12,market_based,10.58,,,DOC-336418,D. Silveira,approved,Tier 3 - estimated
ENT014119,BU-11,FAC-185,2024-12-30,Scope 2,renewable_energy_certificate,REC - Wind,-53.06,,-56.96,,,DOC-203354,J. Whitfield,approved,Tier 2 - calculated
ENT014120,BU-11,FAC-185,2024-12-10,Scope 2,purchased_offset,Forestry Offset Program,-85.31,,-85.96,,,DOC-285899,L. Fontaine,approved,Tier 2 - calculated
ENT014121,BU-11,FAC-186,2024-01-31,Scope 1,verified_emission,Stationary Combustion - Boilers,69.62,,60.99,,,DOC-929804,V. Lindqvist,approved,Tier 1 - metered
ENT014122,BU-11,FAC-186,2024-01-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,22.82,,21.85,,,DOC-333761,T. Nakamura,approved,Tier 3 - estimated
ENT014123,BU-11,FAC-186,2024-01-31,Scope 1,verified_emission,Process Emissions,31.66,,34.66,,,DOC-496435,K. Novak,pending_review,Tier 2 - calculated
ENT014124,BU-11,FAC-186,2024-01-31,Scope 1,emission_restatement,Process Emissions,48.59,,,ENT014123,Emission factor update,DOC-954432,J. Whitfield,approved,Tier 1 - metered
ENT014125,BU-11,FAC-186,2024-01-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,13.79,,11.74,,,DOC-320008,R. Alvarez,approved,Tier 3 - estimated
ENT014126,BU-11,FAC-186,2024-01-31,Scope 2,verified_emission,Purchased Electricity,91.0,location_based,91.68,,,DOC-243954,H. Tanaka,approved,Tier 1 - metered
ENT014127,BU-11,FAC-186,2024-01-31,Scope 2,verified_emission,Purchased Electricity,74.83,market_based,74.24,,,DOC-887960,A. Kowalski,approved,Tier 2 - calculated
ENT014128,BU-11,FAC-186,2024-01-31,Scope 2,verified_emission,Purchased Steam,19.75,location_based,20.99,,,DOC-294569,C. Osei,approved,Tier 2 - calculated
ENT014129,BU-11,FAC-186,2024-01-31,Scope 2,verified_emission,Purchased Steam,16.24,market_based,18.49,,,DOC-355920,T. Nakamura,approved,Tier 2 - calculated
ENT014130,BU-11,FAC-186,2024-01-31,Scope 2,verified_emission,Purchased Cooling,15.14,location_based,15.53,,,DOC-547562,A. Kowalski,approved,Tier 3 - estimated
ENT014131,BU-11,FAC-186,2024-01-31,Scope 2,verified_emission,Purchased Cooling,12.45,market_based,14.19,,,DOC-570900,C. Osei,approved,Tier 1 - metered
ENT014132,BU-11,FAC-186,2024-02-29,Scope 1,verified_emission,Stationary Combustion - Boilers,72.39,,77.19,,,DOC-199133,R. Alvarez,approved,Tier 2 - calculated
ENT014133,BU-11,FAC-186,2024-02-29,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,16.46,,15.54,,,DOC-505800,E. Haddad,approved,Tier 3 - estimated
ENT014134,BU-11,FAC-186,2024-02-29,Scope 1,verified_emission,Process Emissions,6.97,,6.18,,,DOC-327532,L. Fontaine,approved,Tier 1 - metered
ENT014135,BU-11,FAC-186,2024-02-29,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,22.31,,22.56,,,DOC-475498,M. Bergstrom,approved,Tier 2 - calculated
ENT014136,BU-11,FAC-186,2024-02-29,Scope 2,verified_emission,Purchased Electricity,76.52,location_based,82.38,,,DOC-658590,P. Iyer,approved,Tier 2 - calculated
ENT014137,BU-11,FAC-186,2024-02-29,Scope 2,verified_emission,Purchased Electricity,62.93,market_based,70.63,,,DOC-850562,K. Novak,approved,Tier 1 - metered
ENT014138,BU-11,FAC-186,2024-02-29,Scope 2,verified_emission,Purchased Steam,18.35,location_based,18.43,,,DOC-188627,H. Tanaka,approved,Tier 3 - estimated
ENT014139,BU-11,FAC-186,2024-02-29,Scope 2,verified_emission,Purchased Steam,15.09,market_based,13.17,,,DOC-820342,T. Nakamura,approved,Tier 3 - estimated
ENT014140,BU-11,FAC-186,2024-02-29,Scope 2,verified_emission,Purchased Cooling,10.71,location_based,10.04,,,DOC-519656,M. Bergstrom,pending_review,Tier 3 - estimated
ENT014141,BU-11,FAC-186,2024-02-29,Scope 2,verified_emission,Purchased Cooling,8.81,market_based,7.96,,,DOC-178856,L. Fontaine,pending_review,Tier 3 - estimated
ENT014142,BU-11,FAC-186,2024-03-31,Scope 1,verified_emission,Stationary Combustion - Boilers,63.03,,68.04,,,DOC-572328,E. Haddad,approved,Tier 2 - calculated
ENT014143,BU-11,FAC-186,2024-03-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,40.79,,43.67,,,DOC-424639,A. Kowalski,approved,Tier 1 - metered
ENT014144,BU-11,FAC-186,2024-03-31,Scope 1,verified_emission,Process Emissions,33.9,,31.6,,,DOC-741198,K. Novak,pending_review,Tier 2 - calculated
ENT014145,BU-11,FAC-186,2024-03-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,17.59,,16.83,,,DOC-190649,A. Kowalski,approved,Tier 3 - estimated
ENT014146,BU-11,FAC-186,2024-03-31,Scope 2,verified_emission,Purchased Electricity,44.97,location_based,50.27,,,DOC-217961,T. Nakamura,approved,Tier 3 - estimated
ENT014147,BU-11,FAC-186,2024-03-31,Scope 2,verified_emission,Purchased Electricity,36.98,market_based,34.33,,,DOC-691953,J. Whitfield,approved,Tier 2 - calculated
ENT014148,BU-11,FAC-186,2024-03-31,Scope 2,verified_emission,Purchased Steam,22.44,location_based,24.96,,,DOC-545895,L. Fontaine,approved,Tier 2 - calculated
ENT014149,BU-11,FAC-186,2024-03-31,Scope 2,verified_emission,Purchased Steam,18.45,market_based,16.76,,,DOC-889469,R. Alvarez,approved,Tier 3 - estimated
ENT014150,BU-11,FAC-186,2024-03-31,Scope 2,verified_emission,Purchased Cooling,7.17,location_based,6.12,,,DOC-285101,S. Okoye,approved,Tier 3 - estimated
ENT014151,BU-11,FAC-186,2024-03-31,Scope 2,emission_restatement,Purchased Cooling,10.56,location_based,,ENT014150,Utility invoice correction,DOC-802794,E. Haddad,approved,Tier 1 - metered
ENT014152,BU-11,FAC-186,2024-03-31,Scope 2,verified_emission,Purchased Cooling,5.9,market_based,6.15,,,DOC-773389,D. Silveira,approved,Tier 2 - calculated
ENT014153,BU-11,FAC-186,2024-03-19,Scope 2,renewable_energy_certificate,REC - Solar,-65.2,,-68.86,,,DOC-684777,N. Petrova,approved,Tier 2 - calculated
ENT014154,BU-11,FAC-186,2024-04-30,Scope 1,verified_emission,Stationary Combustion - Boilers,63.39,,62.99,,,DOC-937066,J. Whitfield,approved,Tier 3 - estimated
ENT014155,BU-11,FAC-186,2024-04-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,41.54,,43.1,,,DOC-523384,C. Osei,approved,Tier 3 - estimated
ENT014156,BU-11,FAC-186,2024-04-30,Scope 1,verified_emission,Process Emissions,19.07,,16.3,,,DOC-825511,N. Petrova,pending_review,Tier 2 - calculated
ENT014157,BU-11,FAC-186,2024-04-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,11.17,,12.47,,,DOC-594368,C. Osei,approved,Tier 1 - metered
ENT014158,BU-11,FAC-186,2024-04-30,Scope 2,verified_emission,Purchased Electricity,65.6,location_based,72.37,,,DOC-202313,V. Lindqvist,pending_review,Tier 2 - calculated
ENT014159,BU-11,FAC-186,2024-04-30,Scope 2,verified_emission,Purchased Electricity,53.95,market_based,46.48,,,DOC-406117,C. Osei,pending_review,Tier 3 - estimated
ENT014160,BU-11,FAC-186,2024-04-30,Scope 2,verified_emission,Purchased Steam,21.12,location_based,21.53,,,DOC-673235,P. Iyer,approved,Tier 3 - estimated
ENT014161,BU-11,FAC-186,2024-04-30,Scope 2,verified_emission,Purchased Steam,17.37,market_based,16.56,,,DOC-936951,R. Alvarez,pending_review,Tier 1 - metered
ENT014162,BU-11,FAC-186,2024-04-30,Scope 2,verified_emission,Purchased Cooling,12.04,location_based,11.79,,,DOC-968513,V. Lindqvist,approved,Tier 1 - metered
ENT014163,BU-11,FAC-186,2024-04-30,Scope 2,verified_emission,Purchased Cooling,9.9,market_based,8.74,,,DOC-646602,R. Alvarez,approved,Tier 3 - estimated
ENT014164,BU-11,FAC-186,2024-05-31,Scope 1,verified_emission,Stationary Combustion - Boilers,58.24,,59.59,,,DOC-191569,M. Bergstrom,approved,Tier 2 - calculated
ENT014165,BU-11,FAC-186,2024-05-31,Scope 1,emission_restatement,Stationary Combustion - Boilers,87.71,,,ENT014164,Third-party assurance adjustment,DOC-839030,E. Haddad,approved,Tier 1 - metered
ENT014166,BU-11,FAC-186,2024-05-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,51.45,,45.88,,,DOC-501004,H. Tanaka,pending_review,Tier 1 - metered
ENT014167,BU-11,FAC-186,2024-05-31,Scope 1,verified_emission,Process Emissions,24.87,,28.01,,,DOC-645907,A. Kowalski,approved,Tier 1 - metered
ENT014168,BU-11,FAC-186,2024-05-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,8.87,,8.15,,,DOC-505355,L. Fontaine,approved,Tier 1 - metered
ENT014169,BU-11,FAC-186,2024-05-31,Scope 2,verified_emission,Purchased Electricity,53.49,location_based,53.16,,,DOC-634527,T. Nakamura,approved,Tier 3 - estimated
ENT014170,BU-11,FAC-186,2024-05-31,Scope 2,verified_emission,Purchased Electricity,43.99,market_based,50.3,,,DOC-357989,R. Alvarez,approved,Tier 2 - calculated
