lot_id,product_id,line_id,batch_start_datetime,batch_end_datetime,quantity_produced
L02-0336,P022,L02,2024-03-20 12:07:00,2024-03-21 00:07:00,258
L02-0337,P023,L02,2024-03-20 07:15:00,2024-03-20 16:15:00,384
L02-0338,P017,L02,2024-03-20 07:48:00,2024-03-20 18:48:00,97
L02-0339,P024,L02,2024-03-20 17:10:00,2024-03-21 07:10:00,262
L02-0340,P001,L02,2024-03-20 11:22:00,2024-03-21 00:22:00,378
L02-0341,P008,L02,2024-03-20 07:18:00,2024-03-20 13:18:00,110
L02-0342,P007,L02,2024-03-20 07:27:00,2024-03-20 16:27:00,103
L02-0343,P002,L02,2024-03-20 23:58:00,2024-03-21 03:14:00,240
L02-0344,P022,L02,2024-03-20 19:05:00,2024-03-21 05:05:00,221
L02-0345,P021,L02,2024-03-20 11:40:00,2024-03-20 21:30:00,214
L03-0408,P010,L03,2024-03-20 10:08:00,2024-03-21 01:08:00,380
L03-0409,P019,L03,2024-03-20 23:27:00,2024-03-21 07:47:00,224
L03-0410,P020,L03,2024-03-20 19:17:00,2024-03-21 12:17:00,178
L03-0411,P013,L03,2024-03-20 15:29:00,2024-03-21 01:29:00,99
L03-0412,P017,L03,2024-03-20 15:13:00,2024-03-21 04:13:00,362
L03-0413,P009,L03,2024-03-20 07:04:00,2024-03-20 21:30:00,266
L03-0414,P012,L03,2024-03-20 07:55:00,2024-03-20 13:55:00,248
L03-0415,P021,L03,2024-03-20 09:36:00,2024-03-21 03:36:00,145
L03-0416,P016,L03,2024-03-20 07:19:00,2024-03-21 01:19:00,188
L03-0417,P019,L03,2024-03-20 10:51:00,2024-03-21 02:51:00,156
L03-0418,P021,L03,2024-03-20 18:00:00,2024-03-21 09:00:00,129
L03-0419,P023,L03,2024-03-20 15:26:00,2024-03-21 08:26:00,142
L03-0420,P010,L03,2024-03-20 10:01:00,2024-03-20 21:30:00,235
L03-0421,P018,L03,2024-03-20 10:46:00,2024-03-20 18:46:00,140
L03-0422,P024,L03,2024-03-20 17:37:00,2024-03-21 00:37:00,296
L03-0423,P012,L03,2024-03-20 10:48:00,2024-03-20 18:48:00,259
L03-0424,P022,L03,2024-03-20 08:56:00,2024-03-21 02:56:00,354
L03-0425,P018,L03,2024-03-20 07:17:00,2024-03-20 14:17:00,97
L01-0508,P007,L01,2024-03-21 12:00:00,2024-03-22 07:00:00,366
L01-0509,P012,L01,2024-03-21 13:01:00,2024-03-21 21:30:00,98
L01-0510,P004,L01,2024-03-21 14:00:00,2024-03-21 21:30:00,230
L01-0511,P012,L01,2024-03-21 22:35:00,2024-03-22 01:59:00,227
L01-0512,P010,L01,2024-03-21 08:35:00,2024-03-22 02:35:00,329
L01-0513,P010,L01,2024-03-21 19:51:00,2024-03-22 12:51:00,161
L01-0514,P002,L01,2024-03-21 14:06:00,2024-03-21 21:06:00,144
L01-0515,P003,L01,2024-03-21 16:08:00,2024-03-21 21:30:00,327
L01-0516,P015,L01,2024-03-21 10:19:00,2024-03-21 21:19:00,367
L01-0517,P015,L01,2024-03-21 08:29:00,2024-03-21 18:29:00,190
L01-0518,P008,L01,2024-03-21 23:09:00,2024-03-22 02:53:00,181
L01-0519,P010,L01,2024-03-21 10:02:00,2024-03-21 21:30:00,400
L01-0520,P009,L01,2024-03-21 13:17:00,2024-03-22 07:17:00,258
L01-0521,P009,L01,2024-03-21 10:27:00,2024-03-21 21:30:00,159
L01-0522,P012,L01,2024-03-21 08:28:00,2024-03-22 01:28:00,215
L01-0523,P010,L01,2024-03-21 10:59:00,2024-03-21 21:59:00,260
L01-0524,P003,L01,2024-03-21 23:34:00,2024-03-22 05:57:00,235
L01-0525,P002,L01,2024-03-21 18:39:00,2024-03-22 02:39:00,368
L01-0526,P014,L01,2024-03-21 08:00:00,2024-03-21 20:00:00,242
L01-0527,P012,L01,2024-03-21 10:22:00,2024-03-21 19:22:00,280
L01-0528,P004,L01,2024-03-21 18:13:00,2024-03-22 03:13:00,391
L01-0529,P001,L01,2024-03-21 15:39:00,2024-03-22 07:39:00,289
L01-0530,P004,L01,2024-03-21 23:29:00,2024-03-22 01:02:00,96
L01-0531,P010,L01,2024-03-21 14:56:00,2024-03-22 00:56:00,186
L01-0532,P010,L01,2024-03-21 19:43:00,2024-03-22 08:43:00,393
L01-0533,P003,L01,2024-03-21 09:09:00,2024-03-21 20:09:00,325
L01-0534,P003,L01,2024-03-21 14:42:00,2024-03-21 21:30:00,357
L01-0535,P004,L01,2024-03-21 16:41:00,2024-03-22 02:41:00,164
L02-0346,P003,L02,2024-03-21 16:34:00,2024-03-22 00:34:00,371
L02-0347,P003,L02,2024-03-21 15:40:00,2024-03-22 08:40:00,306
L02-0348,P006,L02,2024-03-21 10:20:00,2024-03-21 21:20:00,116
L02-0349,P001,L02,2024-03-21 16:53:00,2024-03-22 11:53:00,234
L02-0350,P019,L02,2024-03-21 12:12:00,2024-03-22 02:12:00,179
L02-0351,P019,L02,2024-03-21 13:18:00,2024-03-22 04:18:00,314
L02-0352,P004,L02,2024-03-21 22:07:00,2024-03-22 07:18:00,232
L02-0353,P023,L02,2024-03-21 18:51:00,2024-03-22 10:51:00,277
L02-0354,P018,L02,2024-03-21 08:26:00,2024-03-21 21:30:00,147
L02-0355,P006,L02,2024-03-21 14:29:00,2024-03-21 21:30:00,373
L02-0356,P004,L02,2024-03-21 18:17:00,2024-03-22 02:17:00,388
L02-0357,P007,L02,2024-03-21 22:06:00,2024-03-22 04:46:00,216
L02-0358,P024,L02,2024-03-21 23:26:00,2024-03-22 02:38:00,329
L02-0359,P001,L02,2024-03-21 18:18:00,2024-03-22 07:18:00,228
L02-0360,P001,L02,2024-03-21 16:29:00,2024-03-22 07:29:00,351
L02-0361,P007,L02,2024-03-21 22:37:00,2024-03-22 05:51:00,141
L03-0426,P017,L03,2024-03-21 09:28:00,2024-03-22 03:28:00,143
L03-0427,P010,L03,2024-03-21 19:58:00,2024-03-22 07:58:00,319
L03-0428,P022,L03,2024-03-21 17:29:00,2024-03-22 04:29:00,213
L03-0429,P015,L03,2024-03-21 09:47:00,2024-03-22 00:47:00,193
L03-0430,P010,L03,2024-03-21 22:17:00,2024-03-22 06:32:00,277
L03-0431,P018,L03,2024-03-21 14:18:00,2024-03-22 02:18:00,387
L03-0432,P024,L03,2024-03-21 08:35:00,2024-03-22 03:35:00,285
L03-0433,P020,L03,2024-03-21 18:20:00,2024-03-22 04:20:00,170
L03-0434,P012,L03,2024-03-21 17:48:00,2024-03-22 08:48:00,118
L03-0435,P022,L03,2024-03-21 13:13:00,2024-03-21 19:13:00,284
L03-0436,P022,L03,2024-03-21 12:22:00,2024-03-21 18:22:00,168
L03-0437,P014,L03,2024-03-21 12:01:00,2024-03-22 07:01:00,317
L03-0438,P017,L03,2024-03-21 08:54:00,2024-03-22 03:54:00,212
L03-0439,P022,L03,2024-03-21 09:07:00,2024-03-21 18:07:00,161
L03-0440,P011,L03,2024-03-21 10:33:00,2024-03-21 21:30:00,327
L03-0441,P014,L03,2024-03-21 17:34:00,2024-03-21 21:30:00,355
L03-0442,P016,L03,2024-03-21 11:53:00,2024-03-21 21:30:00,199
L03-0443,P009,L03,2024-03-21 11:46:00,2024-03-21 20:46:00,83
L03-0444,P011,L03,2024-03-21 11:04:00,2024-03-22 01:04:00,244
L03-0445,P018,L03,2024-03-21 08:00:00,2024-03-21 20:00:00,131
L03-0446,P013,L03,2024-03-21 12:17:00,2024-03-22 00:17:00,111
L03-0447,P012,L03,2024-03-21 11:50:00,2024-03-21 21:30:00,304
L03-0448,P013,L03,2024-03-21 16:15:00,2024-03-22 03:15:00,105
L03-0449,P010,L03,2024-03-21 18:23:00,2024-03-22 11:23:00,370
L03-0450,P019,L03,2024-03-21 14:28:00,2024-03-21 21:28:00,123
L01-0536,P004,L01,2024-03-22 23:42:00,2024-03-23 05:09:00,257
L01-0537,P003,L01,2024-03-22 23:02:00,2024-03-23 04:43:00,204
L01-0538,P003,L01,2024-03-22 18:37:00,2024-03-23 10:37:00,108
L01-0539,P012,L01,2024-03-22 17:11:00,2024-03-23 07:11:00,171
L01-0540,P003,L01,2024-03-22 12:46:00,2024-03-23 06:46:00,383
L01-0541,P003,L01,2024-03-22 13:10:00,2024-03-23 04:10:00,99
L01-0542,P007,L01,2024-03-22 19:17:00,2024-03-23 03:17:00,267
L01-0543,P010,L01,2024-03-22 10:11:00,2024-03-22 19:11:00,200
L01-0544,P016,L01,2024-03-22 16:38:00,2024-03-23 01:38:00,380
L01-0545,P004,L01,2024-03-22 16:18:00,2024-03-23 04:18:00,338
L01-0546,P005,L01,2024-03-22 18:56:00,2024-03-23 04:56:00,232
L01-0547,P009,L01,2024-03-22 16:19:00,2024-03-23 01:19:00,166
L01-0548,P007,L01,2024-03-22 07:58:00,2024-03-22 13:58:00,250
L01-0549,P010,L01,2024-03-22 16:21:00,2024-03-23 07:21:00,352
L01-0550,P004,L01,2024-03-22 10:43:00,2024-03-22 21:30:00,310
L01-0551,P010,L01,2024-03-22 07:51:00,2024-03-22 15:51:00,205
L01-0552,P015,L01,2024-03-22 14:11:00,2024-03-23 00:11:00,144
L01-0553,P011,L01,2024-03-22 15:45:00,2024-03-23 06:45:00,369
L02-0362,P005,L02,2024-03-22 12:34:00,2024-03-22 21:34:00,204
L02-0363,P017,L02,2024-03-22 08:47:00,2024-03-22 19:47:00,157
L02-0364,P019,L02,2024-03-22 22:43:00,2024-03-23 06:57:00,175
L02-0365,P023,L02,2024-03-22 23:32:00,2024-03-23 05:45:00,117
L02-0366,P018,L02,2024-03-22 09:01:00,2024-03-22 17:01:00,236
L02-0367,P024,L02,2024-03-22 13:05:00,2024-03-23 07:05:00,179
L02-0368,P017,L02,2024-03-22 16:17:00,2024-03-23 00:17:00,125
L02-0369,P022,L02,2024-03-22 14:45:00,2024-03-23 09:45:00,346
L02-0370,P021,L02,2024-03-22 19:42:00,2024-03-23 06:42:00,347
L02-0371,P008,L02,2024-03-22 19:31:00,2024-03-23 09:31:00,99
L02-0372,P022,L02,2024-03-22 19:19:00,2024-03-23 05:19:00,206
L02-0373,P022,L02,2024-03-22 10:12:00,2024-03-23 02:12:00,253
L02-0374,P005,L02,2024-03-22 12:37:00,2024-03-23 07:37:00,147
L02-0375,P004,L02,2024-03-22 12:20:00,2024-03-22 20:20:00,95
L03-0451,P014,L03,2024-03-22 23:13:00,2024-03-23 05:24:00,278
L03-0452,P022,L03,2024-03-22 19:37:00,2024-03-23 14:37:00,390
L03-0453,P019,L03,2024-03-22 09:31:00,2024-03-22 16:31:00,109
L03-0454,P012,L03,2024-03-22 22:43:00,2024-03-23 07:58:00,137
L03-0455,P009,L03,2024-03-22 22:02:00,2024-03-23 03:51:00,203
L03-0456,P022,L03,2024-03-22 11:41:00,2024-03-23 06:41:00,117
L03-0457,P010,L03,2024-03-22 07:02:00,2024-03-22 21:30:00,289
L03-0458,P009,L03,2024-03-22 16:03:00,2024-03-22 21:30:00,187
L03-0459,P013,L03,2024-03-22 19:49:00,2024-03-23 05:49:00,264
L03-0460,P023,L03,2024-03-22 07:59:00,2024-03-22 19:59:00,311
L03-0461,P019,L03,2024-03-22 13:04:00,2024-03-23 00:04:00,148
L03-0462,P009,L03,2024-03-22 23:52:00,2024-03-23 05:41:00,91
L03-0463,P023,L03,2024-03-22 08:44:00,2024-03-23 03:44:00,370
L03-0464,P024,L03,2024-03-22 09:44:00,2024-03-23 00:44:00,225
L03-0465,P020,L03,2024-03-22 06:50:00,2024-03-22 15:50:00,114
L03-0466,P010,L03,2024-03-22 18:26:00,2024-03-23 12:26:00,151
L03-0467,P009,L03,2024-03-22 16:43:00,2024-03-23 03:43:00,130
L03-0468,P022,L03,2024-03-22 15:58:00,2024-03-23 06:58:00,87
L03-0469,P022,L03,2024-03-22 10:57:00,2024-03-22 21:30:00,296
L03-0470,P022,L03,2024-03-22 15:34:00,2024-03-23 05:34:00,316
L03-0471,P016,L03,2024-03-22 12:45:00,2024-03-23 03:45:00,228
L01-0554,P010,L01,2024-03-23 09:30:00,2024-03-23 20:30:00,233
L01-0555,P008,L01,2024-03-23 14:13:00,2024-03-24 07:13:00,142
L01-0556,P001,L01,2024-03-23 06:31:00,2024-03-24 00:31:00,304
L01-0557,P016,L01,2024-03-23 11:13:00,2024-03-23 17:13:00,81
L01-0558,P011,L01,2024-03-23 09:27:00,2024-03-23 20:27:00,162
L01-0559,P002,L01,2024-03-23 16:56:00,2024-03-24 10:56:00,198
L01-0560,P004,L01,2024-03-23 17:20:00,2024-03-23 21:30:00,165
L01-0561,P010,L01,2024-03-23 17:18:00,2024-03-24 03:18:00,118
L01-0562,P014,L01,2024-03-23 08:40:00,2024-03-23 17:40:00,354
L01-0563,P008,L01,2024-03-23 08:19:00,2024-03-24 00:19:00,213
L01-0564,P013,L01,2024-03-23 09:36:00,2024-03-23 21:36:00,185
L01-0565,P003,L01,2024-03-23 11:58:00,2024-03-23 19:58:00,132
L01-0566,P009,L01,2024-03-23 10:20:00,2024-03-23 17:20:00,278
L01-0567,P014,L01,2024-03-23 23:47:00,2024-03-24 03:50:00,274
L01-0568,P014,L01,2024-03-23 18:08:00,2024-03-24 10:08:00,125
L01-0569,P004,L01,2024-03-23 08:17:00,2024-03-24 02:17:00,286
L01-0570,P011,L01,2024-03-23 16:04:00,2024-03-24 01:04:00,351
L01-0571,P001,L01,2024-03-23 23:53:00,2024-03-24 04:58:00,116
L01-0572,P003,L01,2024-03-23 15:31:00,2024-03-24 08:31:00,126
L01-0573,P015,L01,2024-03-23 22:52:00,2024-03-24 01:41:00,225
L01-0574,P012,L01,2024-03-23 12:28:00,2024-03-24 01:28:00,297
L01-0575,P004,L01,2024-03-23 10:02:00,2024-03-24 02:02:00,152
L01-0576,P016,L01,2024-03-23 16:20:00,2024-03-24 04:20:00,184
L01-0577,P016,L01,2024-03-23 19:59:00,2024-03-24 05:59:00,153
L01-0578,P001,L01,2024-03-23 15:02:00,2024-03-24 06:02:00,101
L01-0579,P001,L01,2024-03-23 18:38:00,2024-03-24 02:38:00,298
L02-0376,P021,L02,2024-03-23 22:50:00,2024-03-24 06:17:00,383
L02-0377,P006,L02,2024-03-23 07:15:00,2024-03-23 14:15:00,352
L02-0378,P004,L02,2024-03-23 19:43:00,2024-03-24 14:43:00,172
L02-0379,P021,L02,2024-03-23 15:59:00,2024-03-24 03:59:00,285
L02-0380,P008,L02,2024-03-23 15:53:00,2024-03-23 21:53:00,363
L02-0381,P020,L02,2024-03-23 18:34:00,2024-03-24 04:34:00,349
L02-0382,P007,L02,2024-03-23 11:02:00,2024-03-23 21:30:00,146
L02-0383,P008,L02,2024-03-23 22:51:00,2024-03-24 03:21:00,127
L02-0384,P001,L02,2024-03-23 12:20:00,2024-03-24 00:20:00,388
L02-0385,P001,L02,2024-03-23 18:45:00,2024-03-24 12:45:00,384
L02-0386,P001,L02,2024-03-23 08:34:00,2024-03-23 19:34:00,93
L02-0387,P003,L02,2024-03-23 22:21:00,2024-03-24 07:40:00,280
L03-0472,P022,L03,2024-03-23 23:50:00,2024-03-24 06:21:00,283
L03-0473,P009,L03,2024-03-23 15:02:00,2024-03-24 09:02:00,376
L03-0474,P012,L03,2024-03-23 09:23:00,2024-03-23 18:23:00,356
L03-0475,P012,L03,2024-03-23 17:43:00,2024-03-24 01:43:00,346
L03-0476,P009,L03,2024-03-23 22:45:00,2024-03-24 03:19:00,207
L03-0477,P019,L03,2024-03-23 18:23:00,2024-03-24 00:23:00,92
L03-0478,P009,L03,2024-03-23 11:25:00,2024-03-24 00:25:00,187
L03-0479,P022,L03,2024-03-23 23:29:00,2024-03-24 02:35:00,260
L03-0480,P018,L03,2024-03-23 14:40:00,2024-03-24 08:40:00,388
L03-0481,P021,L03,2024-03-23 07:25:00,2024-03-23 21:30:00,254
L03-0482,P016,L03,2024-03-23 19:40:00,2024-03-24 10:40:00,337
L03-0483,P024,L03,2024-03-23 10:44:00,2024-03-23 20:44:00,124
L03-0484,P013,L03,2024-03-23 14:52:00,2024-03-24 07:52:00,368
L03-0485,P017,L03,2024-03-23 22:49:00,2024-03-24 07:06:00,354
L03-0486,P009,L03,2024-03-23 12:03:00,2024-03-24 00:03:00,108
L03-0487,P022,L03,2024-03-23 10:42:00,2024-03-24 01:42:00,84
L03-0488,P018,L03,2024-03-23 14:12:00,2024-03-24 05:12:00,275
L03-0489,P011,L03,2024-03-23 22:21:00,2024-03-24 04:59:00,312
L01-0580,P002,L01,2024-03-24 06:24:00,2024-03-24 21:30:00,396
L01-0581,P015,L01,2024-03-24 09:49:00,2024-03-25 00:49:00,382
L01-0582,P001,L01,2024-03-24 23:46:00,2024-03-25 06:23:00,134
L01-0583,P014,L01,2024-03-24 18:40:00,2024-03-25 11:40:00,209
L01-0584,P010,L01,2024-03-24 16:08:00,2024-03-25 02:08:00,148
L01-0585,P010,L01,2024-03-24 22:43:00,2024-03-25 06:40:00,287
L01-0586,P016,L01,2024-03-24 09:14:00,2024-03-25 03:14:00,277
L01-0587,P013,L01,2024-03-24 11:59:00,2024-03-25 01:59:00,357
L01-0588,P003,L01,2024-03-24 17:48:00,2024-03-25 09:48:00,132
L01-0589,P016,L01,2024-03-24 23:37:00,2024-03-25 02:43:00,310
L01-0590,P003,L01,2024-03-24 06:04:00,2024-03-24 19:04:00,362
L01-0591,P010,L01,2024-03-24 06:50:00,2024-03-24 18:50:00,294
L01-0592,P011,L01,2024-03-24 18:16:00,2024-03-25 02:16:00,287
L01-0593,P004,L01,2024-03-24 22:36:00,2024-03-25 06:28:00,222
L01-0594,P011,L01,2024-03-24 11:55:00,2024-03-24 17:55:00,332
L01-0595,P011,L01,2024-03-24 22:16:00,2024-03-25 03:50:00,370
L01-0596,P016,L01,2024-03-24 15:50:00,2024-03-24 21:30:00,204
L01-0597,P015,L01,2024-03-24 23:36:00,2024-03-25 03:26:00,320
L01-0598,P007,L01,2024-03-24 07:00:00,2024-03-24 16:00:00,144
L01-0599,P012,L01,2024-03-24 08:07:00,2024-03-24 16:07:00,184
L01-0600,P014,L01,2024-03-24 14:06:00,2024-03-24 21:30:00,348
L01-0601,P001,L01,2024-03-24 22:32:00,2024-03-25 05:41:00,301
L01-0602,P011,L01,2024-03-24 06:40:00,2024-03-24 16:40:00,351
L01-0603,P015,L01,2024-03-24 17:58:00,2024-03-25 10:58:00,267
L02-0388,P007,L02,2024-03-24 19:57:00,2024-03-25 07:57:00,309
L02-0389,P017,L02,2024-03-24 07:12:00,2024-03-25 02:12:00,158
L02-0390,P007,L02,2024-03-24 14:12:00,2024-03-25 08:12:00,90
L02-0391,P008,L02,2024-03-24 14:28:00,2024-03-25 03:28:00,202
L02-0392,P002,L02,2024-03-24 17:25:00,2024-03-25 12:25:00,365
L02-0393,P020,L02,2024-03-24 06:31:00,2024-03-24 14:31:00,131
L02-0394,P002,L02,2024-03-24 14:52:00,2024-03-25 04:52:00,330
L02-0395,P002,L02,2024-03-24 18:54:00,2024-03-25 04:54:00,342
L02-0396,P005,L02,2024-03-24 23:36:00,2024-03-25 05:47:00,205
L02-0397,P017,L02,2024-03-24 23:26:00,2024-03-25 02:39:00,212
L02-0398,P005,L02,2024-03-24 10:06:00,2024-03-24 17:06:00,281
L02-0399,P023,L02,2024-03-24 18:09:00,2024-03-25 13:09:00,268
L02-0400,P023,L02,2024-03-24 23:22:00,2024-03-25 07:47:00,357
L02-0401,P007,L02,2024-03-24 18:16:00,2024-03-25 12:16:00,273
L02-0402,P024,L02,2024-03-24 18:09:00,2024-03-25 13:09:00,158
L02-0403,P002,L02,2024-03-24 22:22:00,2024-03-25 06:51:00,237
L02-0404,P003,L02,2024-03-24 18:03:00,2024-03-25 00:03:00,100
L02-0405,P006,L02,2024-03-24 23:11:00,2024-03-25 04:58:00,117
L02-0406,P024,L02,2024-03-24 09:54:00,2024-03-24 15:54:00,329
L02-0407,P017,L02,2024-03-24 10:54:00,2024-03-24 18:54:00,231
L02-0408,P020,L02,2024-03-24 09:19:00,2024-03-24 16:19:00,100
L03-0490,P009,L03,2024-03-24 23:23:00,2024-03-25 02:31:00,264
L03-0491,P019,L03,2024-03-24 13:20:00,2024-03-24 20:20:00,261
L03-0492,P019,L03,2024-03-24 14:36:00,2024-03-25 09:36:00,295
L03-0493,P013,L03,2024-03-24 06:33:00,2024-03-24 13:33:00,103
L03-0494,P011,L03,2024-03-24 13:11:00,2024-03-25 03:11:00,219
L03-0495,P011,L03,2024-03-24 06:33:00,2024-03-24 16:33:00,84
L03-0496,P012,L03,2024-03-24 18:14:00,2024-03-25 09:14:00,383
L03-0497,P010,L03,2024-03-24 15:55:00,2024-03-24 21:55:00,151
L03-0498,P016,L03,2024-03-24 07:07:00,2024-03-25 02:07:00,257
L03-0499,P019,L03,2024-03-24 09:07:00,2024-03-25 02:07:00,98
L03-0500,P019,L03,2024-03-24 18:03:00,2024-03-25 13:03:00,259
L03-0501,P023,L03,2024-03-24 14:17:00,2024-03-25 06:17:00,250
L03-0502,P013,L03,2024-03-24 09:14:00,2024-03-25 00:14:00,375
L03-0503,P019,L03,2024-03-24 17:03:00,2024-03-25 07:03:00,244
L03-0504,P023,L03,2024-03-24 06:51:00,2024-03-25 00:51:00,269
L03-0505,P009,L03,2024-03-24 14:40:00,2024-03-25 01:40:00,107
L03-0506,P021,L03,2024-03-24 13:05:00,2024-03-25 05:05:00,106
L03-0507,P010,L03,2024-03-24 22:08:00,2024-03-25 07:37:00,332
L03-0508,P017,L03,2024-03-24 06:32:00,2024-03-24 21:30:00,145
L03-0509,P022,L03,2024-03-24 18:09:00,2024-03-25 01:09:00,147
L03-0510,P016,L03,2024-03-24 09:21:00,2024-03-24 18:21:00,341
L03-0511,P017,L03,2024-03-24 17:04:00,2024-03-25 08:04:00,196
L03-0512,P018,L03,2024-03-24 07:41:00,2024-03-25 00:41:00,372
L03-0513,P018,L03,2024-03-24 07:46:00,2024-03-24 20:46:00,356
L03-0514,P020,L03,2024-03-24 12:34:00,2024-03-25 01:34:00,309
L03-0515,P022,L03,2024-03-24 12:04:00,2024-03-25 04:04:00,306
L03-0516,P011,L03,2024-03-24 09:13:00,2024-03-25 03:13:00,386
L03-0517,P015,L03,2024-03-24 23:44:00,2024-03-25 01:58:00,332
L03-0518,P022,L03,2024-03-24 10:51:00,2024-03-25 03:51:00,395
L03-0519,P015,L03,2024-03-24 16:01:00,2024-03-25 07:01:00,187
L03-0520,P016,L03,2024-03-24 12:50:00,2024-03-24 21:30:00,304
L03-0521,P020,L03,2024-03-24 22:52:00,2024-03-25 03:30:00,337
L03-0522,P023,L03,2024-03-24 14:58:00,2024-03-25 03:58:00,146
L03-0523,P013,L03,2024-03-24 18:34:00,2024-03-25 05:34:00,136
L03-0524,P024,L03,2024-03-24 11:21:00,2024-03-24 17:21:00,382
L01-0604,P014,L01,2024-03-25 12:18:00,2024-03-25 21:30:00,249
L01-0605,P015,L01,2024-03-25 22:50:00,2024-03-26 05:53:00,174
L01-0606,P009,L01,2024-03-25 12:17:00,2024-03-25 20:17:00,128
L01-0607,P012,L01,2024-03-25 13:57:00,2024-03-26 05:57:00,299
L01-0608,P012,L01,2024-03-25 18:09:00,2024-03-26 08:09:00,227
L01-0609,P004,L01,2024-03-25 17:28:00,2024-03-26 12:28:00,333
L01-0610,P009,L01,2024-03-25 08:00:00,2024-03-25 21:00:00,205
L01-0611,P005,L01,2024-03-25 06:35:00,2024-03-25 15:35:00,175
L01-0612,P013,L01,2024-03-25 15:19:00,2024-03-26 07:19:00,223
L01-0613,P016,L01,2024-03-25 11:30:00,2024-03-26 02:30:00,229
L01-0614,P002,L01,2024-03-25 10:01:00,2024-03-25 21:01:00,97
L01-0615,P002,L01,2024-03-25 10:53:00,2024-03-26 02:53:00,333
L01-0616,P005,L01,2024-03-25 23:29:00,2024-03-26 04:36:00,132
L01-0617,P002,L01,2024-03-25 12:30:00,2024-03-26 07:30:00,397
L01-0618,P001,L01,2024-03-25 07:49:00,2024-03-25 20:49:00,149
L01-0619,P016,L01,2024-03-25 13:26:00,2024-03-26 03:26:00,206
L01-0620,P010,L01,2024-03-25 06:39:00,2024-03-25 21:39:00,290
L01-0621,P013,L01,2024-03-25 10:12:00,2024-03-26 03:12:00,253
L01-0622,P010,L01,2024-03-25 13:31:00,2024-03-26 06:31:00,329
L01-0623,P012,L01,2024-03-25 07:11:00,2024-03-25 21:11:00,277
L01-0624,P011,L01,2024-03-25 15:14:00,2024-03-26 03:14:00,349
L01-0625,P003,L01,2024-03-25 07:46:00,2024-03-26 00:46:00,335
L01-0626,P003,L01,2024-03-25 22:49:00,2024-03-26 03:28:00,298
L02-0409,P007,L02,2024-03-25 10:09:00,2024-03-26 04:09:00,270
L02-0410,P003,L02,2024-03-25 23:01:00,2024-03-26 01:25:00,197
L02-0411,P020,L02,2024-03-25 11:20:00,2024-03-26 06:20:00,333
L02-0412,P008,L02,2024-03-25 12:29:00,2024-03-26 06:29:00,268
L02-0413,P002,L02,2024-03-25 12:44:00,2024-03-26 01:44:00,136
L02-0414,P003,L02,2024-03-25 14:54:00,2024-03-25 20:54:00,400
L02-0415,P020,L02,2024-03-25 18:16:00,2024-03-26 08:16:00,363
L02-0416,P002,L02,2024-03-25 12:51:00,2024-03-25 18:51:00,349
L02-0417,P017,L02,2024-03-25 19:24:00,2024-03-26 13:24:00,120
L02-0418,P020,L02,2024-03-25 10:31:00,2024-03-25 20:31:00,214
L03-0525,P012,L03,2024-03-25 16:31:00,2024-03-26 02:31:00,295
L03-0526,P023,L03,2024-03-25 13:07:00,2024-03-26 07:07:00,293
L03-0527,P023,L03,2024-03-25 10:08:00,2024-03-25 18:08:00,154
L03-0528,P009,L03,2024-03-25 07:48:00,2024-03-25 20:48:00,117
L03-0529,P016,L03,2024-03-25 17:00:00,2024-03-26 07:00:00,180
L03-0530,P021,L03,2024-03-25 13:16:00,2024-03-25 19:16:00,171
L03-0531,P014,L03,2024-03-25 17:29:00,2024-03-26 06:29:00,100
L03-0532,P012,L03,2024-03-25 06:21:00,2024-03-25 17:21:00,283
L03-0533,P018,L03,2024-03-25 19:50:00,2024-03-26 08:50:00,126
L03-0534,P009,L03,2024-03-25 12:20:00,2024-03-25 21:30:00,374
L03-0535,P018,L03,2024-03-25 07:48:00,2024-03-25 17:48:00,288
L03-0536,P016,L03,2024-03-25 10:58:00,2024-03-25 19:58:00,132
L03-0537,P019,L03,2024-03-25 18:58:00,2024-03-26 13:58:00,374
L03-0538,P019,L03,2024-03-25 19:27:00,2024-03-26 06:27:00,243
L03-0539,P017,L03,2024-03-25 23:36:00,2024-03-26 07:51:00,83
L03-0540,P018,L03,2024-03-25 11:40:00,2024-03-25 21:30:00,373
L03-0541,P009,L03,2024-03-25 12:35:00,2024-03-26 06:35:00,176
L03-0542,P024,L03,2024-03-25 06:44:00,2024-03-25 14:44:00,245
L03-0543,P010,L03,2024-03-25 15:04:00,2024-03-26 09:04:00,187
L03-0544,P024,L03,2024-03-25 08:19:00,2024-03-25 15:19:00,279
L03-0545,P024,L03,2024-03-25 18:56:00,2024-03-26 12:56:00,132
L03-0546,P020,L03,2024-03-25 14:51:00,2024-03-26 00:51:00,293
L01-0627,P003,L01,2024-03-26 06:28:00,2024-03-26 20:28:00,301
L01-0628,P007,L01,2024-03-26 12:04:00,2024-03-26 21:04:00,210
L01-0629,P013,L01,2024-03-26 18:59:00,2024-03-27 01:59:00,83
L01-0630,P015,L01,2024-03-26 18:27:00,2024-03-27 00:27:00,151
L01-0631,P010,L01,2024-03-26 22:32:00,2024-03-27 07:38:00,109
L01-0632,P011,L01,2024-03-26 11:33:00,2024-03-27 06:33:00,124
L01-0633,P007,L01,2024-03-26 12:50:00,2024-03-26 21:30:00,229
L01-0634,P015,L01,2024-03-26 17:40:00,2024-03-27 02:40:00,198
