account_id,segment,valid_from,valid_to
ACC04541,SMB,2020-01-01,
ACC04542,SMB,2020-01-01,
ACC04543,Mid-Market,2020-01-01,
ACC04544,Mid-Market,2020-01-01,
ACC04545,Mid-Market,2020-01-01,
ACC04546,Enterprise,2020-01-01,
ACC04547,SMB,2020-01-01,
ACC04548,SMB,2020-01-01,
ACC04549,SMB,2020-01-01,
ACC04550,SMB,2020-01-01,
ACC04551,Mid-Market,2020-01-01,
ACC04552,SMB,2020-01-01,
ACC04553,SMB,2020-01-01,
ACC04554,SMB,2020-01-01,
ACC04555,SMB,2020-01-01,
ACC04556,SMB,2020-01-01,2025-03-31
ACC04556,Mid-Market,2025-04-01,
ACC04557,SMB,2020-01-01,
ACC04558,SMB,2020-01-01,
ACC04559,Mid-Market,2020-01-01,
ACC04560,SMB,2020-01-01,
ACC04561,SMB,2020-01-01,
ACC04562,Enterprise,2020-01-01,
ACC04563,SMB,2020-01-01,
ACC04564,SMB,2020-01-01,
ACC04565,SMB,2020-01-01,
ACC04566,SMB,2020-01-01,
ACC04567,SMB,2020-01-01,
ACC04568,Mid-Market,2020-01-01,
ACC04569,SMB,2020-01-01,
ACC04570,Mid-Market,2020-01-01,
ACC04571,Enterprise,2020-01-01,
ACC04572,SMB,2020-01-01,
ACC04573,SMB,2020-01-01,
ACC04574,SMB,2020-01-01,
ACC04575,Mid-Market,2020-01-01,
ACC04576,Enterprise,2020-01-01,
ACC04577,Mid-Market,2020-01-01,
ACC04578,SMB,2020-01-01,2025-03-31
ACC04578,Mid-Market,2025-04-01,
ACC04579,Enterprise,2020-01-01,
ACC04580,SMB,2020-01-01,
ACC04581,SMB,2020-01-01,
ACC04582,SMB,2020-01-01,
ACC04583,SMB,2020-01-01,
ACC04584,SMB,2020-01-01,
ACC04585,SMB,2020-01-01,
ACC04586,SMB,2020-01-01,
ACC04587,Enterprise,2020-01-01,
ACC04588,SMB,2020-01-01,
ACC04589,SMB,2020-01-01,
ACC04590,SMB,2020-01-01,2025-03-31
ACC04590,Mid-Market,2025-04-01,
ACC04591,Mid-Market,2020-01-01,
ACC04592,Mid-Market,2020-01-01,
ACC04593,Enterprise,2020-01-01,
ACC04594,SMB,2020-01-01,
ACC04595,Enterprise,2020-01-01,
ACC04596,SMB,2020-01-01,
ACC04597,Enterprise,2020-01-01,
ACC04598,SMB,2020-01-01,
ACC04599,Mid-Market,2020-01-01,
ACC04600,Mid-Market,2020-01-01,
ACC04601,SMB,2020-01-01,
ACC04602,SMB,2020-01-01,
ACC04603,SMB,2020-01-01,
ACC04604,SMB,2020-01-01,
ACC04605,SMB,2020-01-01,
ACC04606,Enterprise,2020-01-01,
ACC04607,SMB,2020-01-01,
ACC04608,Mid-Market,2020-01-01,
ACC04609,SMB,2020-01-01,
ACC04610,SMB,2020-01-01,
ACC04611,Enterprise,2020-01-01,
ACC04612,Mid-Market,2020-01-01,
ACC04613,SMB,2020-01-01,
ACC04614,SMB,2020-01-01,
ACC04615,SMB,2020-01-01,
ACC04616,SMB,2020-01-01,
ACC04617,Mid-Market,2020-01-01,
ACC04618,Mid-Market,2020-01-01,
ACC04619,SMB,2020-01-01,
ACC04620,Enterprise,2020-01-01,
ACC04621,SMB,2020-01-01,
ACC04622,SMB,2020-01-01,
ACC04623,SMB,2020-01-01,
ACC04624,SMB,2020-01-01,
ACC04625,SMB,2020-01-01,
ACC04626,SMB,2020-01-01,
ACC04627,Mid-Market,2020-01-01,
ACC04628,Mid-Market,2020-01-01,
ACC04629,SMB,2020-01-01,
ACC04630,SMB,2020-01-01,
ACC04631,Mid-Market,2020-01-01,
ACC04632,SMB,2020-01-01,2025-03-31
ACC04632,Mid-Market,2025-04-01,
ACC04633,SMB,2020-01-01,
ACC04634,Mid-Market,2020-01-01,
ACC04635,SMB,2020-01-01,
ACC04636,SMB,2020-01-01,
ACC04637,Enterprise,2020-01-01,
ACC04638,SMB,2020-01-01,
ACC04639,SMB,2020-01-01,
ACC04640,Mid-Market,2020-01-01,
ACC04641,SMB,2020-01-01,
ACC04642,SMB,2020-01-01,
ACC04643,SMB,2020-01-01,
ACC04644,SMB,2020-01-01,
ACC04645,SMB,2020-01-01,
ACC04646,Mid-Market,2020-01-01,
ACC04647,SMB,2020-01-01,
ACC04648,SMB,2020-01-01,
ACC04649,SMB,2020-01-01,
ACC04650,SMB,2020-01-01,2025-03-31
ACC04650,Mid-Market,2025-04-01,
ACC04651,Enterprise,2020-01-01,
ACC04652,Mid-Market,2020-01-01,
ACC04653,SMB,2020-01-01,
ACC04654,SMB,2020-01-01,
ACC04655,Enterprise,2020-01-01,
ACC04656,Mid-Market,2020-01-01,
ACC04657,SMB,2020-01-01,
ACC04658,SMB,2020-01-01,
ACC04659,Mid-Market,2020-01-01,
ACC04660,SMB,2020-01-01,
ACC04661,SMB,2020-01-01,
ACC04662,Enterprise,2020-01-01,
ACC04663,SMB,2020-01-01,
ACC04664,SMB,2020-01-01,
ACC04665,Mid-Market,2020-01-01,
ACC04666,SMB,2020-01-01,
ACC04667,SMB,2020-01-01,
ACC04668,SMB,2020-01-01,
ACC04669,Mid-Market,2020-01-01,
ACC04670,Mid-Market,2020-01-01,
ACC04671,Enterprise,2020-01-01,
ACC04672,Mid-Market,2020-01-01,
ACC04673,SMB,2020-01-01,
ACC04674,SMB,2020-01-01,2025-03-31
ACC04674,Mid-Market,2025-04-01,
ACC04675,SMB,2020-01-01,
ACC04676,Mid-Market,2020-01-01,
ACC04677,Mid-Market,2020-01-01,
ACC04678,SMB,2020-01-01,
ACC04679,SMB,2020-01-01,2025-03-31
ACC04679,Mid-Market,2025-04-01,
ACC04680,SMB,2020-01-01,
ACC04681,Mid-Market,2020-01-01,
ACC04682,SMB,2020-01-01,
ACC04683,SMB,2020-01-01,
ACC04684,SMB,2020-01-01,2025-03-31
ACC04684,Mid-Market,2025-04-01,
ACC04685,SMB,2020-01-01,
ACC04686,SMB,2020-01-01,
ACC04687,SMB,2020-01-01,
ACC04688,Mid-Market,2020-01-01,
ACC04689,SMB,2020-01-01,
ACC04690,SMB,2020-01-01,2025-03-31
ACC04690,Mid-Market,2025-04-01,
ACC04691,SMB,2020-01-01,
ACC04692,SMB,2020-01-01,
ACC04693,Mid-Market,2020-01-01,
ACC04694,SMB,2020-01-01,
ACC04695,SMB,2020-01-01,
ACC04696,SMB,2020-01-01,
ACC04697,SMB,2020-01-01,
ACC04698,Mid-Market,2020-01-01,
ACC04699,SMB,2020-01-01,
ACC04700,Enterprise,2020-01-01,
ACC04701,Mid-Market,2020-01-01,
ACC04702,SMB,2020-01-01,
ACC04703,SMB,2020-01-01,
ACC04704,Mid-Market,2020-01-01,
ACC04705,SMB,2020-01-01,
ACC04706,SMB,2020-01-01,2025-03-31
ACC04706,Mid-Market,2025-04-01,
ACC04707,SMB,2020-01-01,2025-03-31
ACC04707,Mid-Market,2025-04-01,
ACC04708,SMB,2020-01-01,
ACC04709,Mid-Market,2020-01-01,
ACC04710,SMB,2020-01-01,
ACC04711,SMB,2020-01-01,
ACC04712,SMB,2020-01-01,
ACC04713,SMB,2020-01-01,
ACC04714,SMB,2020-01-01,
ACC04715,SMB,2020-01-01,
ACC04716,SMB,2020-01-01,
ACC04717,SMB,2020-01-01,2025-03-31
ACC04717,Mid-Market,2025-04-01,
ACC04718,SMB,2020-01-01,
ACC04719,SMB,2020-01-01,2025-03-31
ACC04719,Mid-Market,2025-04-01,
ACC04720,Enterprise,2020-01-01,
ACC04721,SMB,2020-01-01,
ACC04722,Enterprise,2020-01-01,
ACC04723,Mid-Market,2020-01-01,
ACC04724,SMB,2020-01-01,
ACC04725,SMB,2020-01-01,
ACC04726,SMB,2020-01-01,
ACC04727,SMB,2020-01-01,2025-03-31
ACC04727,Mid-Market,2025-04-01,
ACC04728,SMB,2020-01-01,
ACC04729,SMB,2020-01-01,
ACC04730,Enterprise,2020-01-01,
ACC04731,Mid-Market,2020-01-01,
ACC04732,SMB,2020-01-01,
ACC04733,Mid-Market,2020-01-01,
ACC04734,SMB,2020-01-01,
ACC04735,SMB,2020-01-01,
ACC04736,SMB,2020-01-01,
ACC04737,Enterprise,2020-01-01,
ACC04738,Mid-Market,2020-01-01,
ACC04739,Mid-Market,2020-01-01,
ACC04740,SMB,2020-01-01,
ACC04741,Enterprise,2020-01-01,
ACC04742,Mid-Market,2020-01-01,
ACC04743,Mid-Market,2020-01-01,
ACC04744,SMB,2020-01-01,
ACC04745,SMB,2020-01-01,
ACC04746,SMB,2020-01-01,
ACC04747,SMB,2020-01-01,
ACC04748,SMB,2020-01-01,
ACC04749,SMB,2020-01-01,
ACC04750,SMB,2020-01-01,
ACC04751,SMB,2020-01-01,
ACC04752,Enterprise,2020-01-01,
ACC04753,SMB,2020-01-01,
ACC04754,Enterprise,2020-01-01,
ACC04755,SMB,2020-01-01,
ACC04756,SMB,2020-01-01,
ACC04757,SMB,2020-01-01,
ACC04758,SMB,2020-01-01,2025-03-31
ACC04758,Mid-Market,2025-04-01,
ACC04759,SMB,2020-01-01,
ACC04760,SMB,2020-01-01,2025-03-31
ACC04760,Mid-Market,2025-04-01,
ACC04761,Enterprise,2020-01-01,
ACC04762,SMB,2020-01-01,2025-03-31
ACC04762,Mid-Market,2025-04-01,
ACC04763,SMB,2020-01-01,
ACC04764,SMB,2020-01-01,
ACC04765,SMB,2020-01-01,2025-03-31
ACC04765,Mid-Market,2025-04-01,
ACC04766,Mid-Market,2020-01-01,
ACC04767,SMB,2020-01-01,
ACC04768,SMB,2020-01-01,
ACC04769,SMB,2020-01-01,
ACC04770,SMB,2020-01-01,
ACC04771,SMB,2020-01-01,2025-03-31
ACC04771,Mid-Market,2025-04-01,
ACC04772,SMB,2020-01-01,
ACC04773,SMB,2020-01-01,
ACC04774,Enterprise,2020-01-01,
ACC04775,SMB,2020-01-01,
ACC04776,SMB,2020-01-01,
ACC04777,SMB,2020-01-01,
ACC04778,Mid-Market,2020-01-01,
ACC04779,SMB,2020-01-01,
ACC04780,SMB,2020-01-01,
ACC04781,SMB,2020-01-01,2025-03-31
ACC04781,Mid-Market,2025-04-01,
ACC04782,SMB,2020-01-01,
ACC04783,SMB,2020-01-01,2025-03-31
ACC04783,Mid-Market,2025-04-01,
ACC04784,Mid-Market,2020-01-01,
ACC04785,SMB,2020-01-01,
ACC04786,SMB,2020-01-01,
ACC04787,SMB,2020-01-01,
ACC04788,SMB,2020-01-01,
ACC04789,Enterprise,2020-01-01,
ACC04790,SMB,2020-01-01,
ACC04791,SMB,2020-01-01,
ACC04792,SMB,2020-01-01,2025-03-31
ACC04792,Mid-Market,2025-04-01,
ACC04793,SMB,2020-01-01,
ACC04794,SMB,2020-01-01,
ACC04795,SMB,2020-01-01,
ACC04796,Enterprise,2020-01-01,
ACC04797,SMB,2020-01-01,
ACC04798,SMB,2020-01-01,
ACC04799,SMB,2020-01-01,
ACC04800,SMB,2020-01-01,
ACC04801,SMB,2020-01-01,
ACC04802,SMB,2020-01-01,
ACC04803,SMB,2020-01-01,
ACC04804,Mid-Market,2020-01-01,
ACC04805,SMB,2020-01-01,
ACC04806,Mid-Market,2020-01-01,
ACC04807,SMB,2020-01-01,2025-03-31
ACC04807,Mid-Market,2025-04-01,
ACC04808,Enterprise,2020-01-01,
ACC04809,Enterprise,2020-01-01,
ACC04810,Mid-Market,2020-01-01,
ACC04811,SMB,2020-01-01,
ACC04812,SMB,2020-01-01,
ACC04813,SMB,2020-01-01,
ACC04814,Mid-Market,2020-01-01,
ACC04815,SMB,2020-01-01,
ACC04816,SMB,2020-01-01,
ACC04817,Mid-Market,2020-01-01,
ACC04818,Mid-Market,2020-01-01,
ACC04819,Mid-Market,2020-01-01,
ACC04820,SMB,2020-01-01,
ACC04821,Mid-Market,2020-01-01,
ACC04822,Mid-Market,2020-01-01,
ACC04823,Mid-Market,2020-01-01,
ACC04824,SMB,2020-01-01,
ACC04825,SMB,2020-01-01,
ACC04826,SMB,2020-01-01,
ACC04827,SMB,2020-01-01,
ACC04828,SMB,2020-01-01,
ACC04829,SMB,2020-01-01,
ACC04830,SMB,2020-01-01,2025-03-31
ACC04830,Mid-Market,2025-04-01,
ACC04831,SMB,2020-01-01,
ACC04832,Mid-Market,2020-01-01,
ACC04833,Enterprise,2020-01-01,
ACC04834,SMB,2020-01-01,
ACC04835,SMB,2020-01-01,
ACC04836,Enterprise,2020-01-01,
ACC04837,Mid-Market,2020-01-01,
ACC04838,SMB,2020-01-01,
ACC04839,Mid-Market,2020-01-01,
ACC04840,Mid-Market,2020-01-01,
ACC04841,Mid-Market,2020-01-01,
ACC04842,Enterprise,2020-01-01,
ACC04843,SMB,2020-01-01,
ACC04844,Enterprise,2020-01-01,
ACC04845,SMB,2020-01-01,
ACC04846,SMB,2020-01-01,
ACC04847,SMB,2020-01-01,
ACC04848,SMB,2020-01-01,2025-03-31
ACC04848,Mid-Market,2025-04-01,
ACC04849,Enterprise,2020-01-01,
ACC04850,SMB,2020-01-01,
ACC04851,SMB,2020-01-01,
ACC04852,Mid-Market,2020-01-01,
ACC04853,Mid-Market,2020-01-01,
ACC04854,Mid-Market,2020-01-01,
ACC04855,Mid-Market,2020-01-01,
ACC04856,SMB,2020-01-01,
ACC04857,SMB,2020-01-01,
ACC04858,SMB,2020-01-01,
ACC04859,SMB,2020-01-01,
ACC04860,Mid-Market,2020-01-01,
ACC04861,Mid-Market,2020-01-01,
ACC04862,Mid-Market,2020-01-01,
ACC04863,SMB,2020-01-01,
ACC04864,SMB,2020-01-01,
ACC04865,SMB,2020-01-01,
ACC04866,SMB,2020-01-01,
ACC04867,SMB,2020-01-01,
ACC04868,SMB,2020-01-01,
ACC04869,Enterprise,2020-01-01,
ACC04870,SMB,2020-01-01,
ACC04871,Mid-Market,2020-01-01,
ACC04872,SMB,2020-01-01,2025-03-31
ACC04872,Mid-Market,2025-04-01,
ACC04873,SMB,2020-01-01,
ACC04874,SMB,2020-01-01,
ACC04875,SMB,2020-01-01,
ACC04876,SMB,2020-01-01,
ACC04877,SMB,2020-01-01,
ACC04878,SMB,2020-01-01,
ACC04879,SMB,2020-01-01,
ACC04880,SMB,2020-01-01,
ACC04881,SMB,2020-01-01,
ACC04882,Mid-Market,2020-01-01,
ACC04883,SMB,2020-01-01,
ACC04884,SMB,2020-01-01,
ACC04885,SMB,2020-01-01,
ACC04886,Enterprise,2020-01-01,
ACC04887,SMB,2020-01-01,
ACC04888,Enterprise,2020-01-01,
ACC04889,Mid-Market,2020-01-01,
ACC04890,SMB,2020-01-01,2025-03-31
ACC04890,Mid-Market,2025-04-01,
ACC04891,SMB,2020-01-01,2025-03-31
ACC04891,Mid-Market,2025-04-01,
ACC04892,SMB,2020-01-01,
ACC04893,SMB,2020-01-01,
ACC04894,SMB,2020-01-01,
ACC04895,SMB,2020-01-01,
ACC04896,SMB,2020-01-01,
ACC04897,SMB,2020-01-01,2025-03-31
ACC04897,Mid-Market,2025-04-01,
ACC04898,SMB,2020-01-01,
ACC04899,SMB,2020-01-01,2025-03-31
ACC04899,Mid-Market,2025-04-01,
ACC04900,Enterprise,2020-01-01,
ACC04901,SMB,2020-01-01,
ACC04902,Mid-Market,2020-01-01,
ACC04903,SMB,2020-01-01,
ACC04904,SMB,2020-01-01,
ACC04905,Enterprise,2020-01-01,
ACC04906,SMB,2020-01-01,
ACC04907,SMB,2020-01-01,2025-03-31
ACC04907,Mid-Market,2025-04-01,
ACC04908,SMB,2020-01-01,
ACC04909,SMB,2020-01-01,
ACC04910,Enterprise,2020-01-01,
ACC04911,SMB,2020-01-01,
ACC04912,Mid-Market,2020-01-01,
ACC04913,Mid-Market,2020-01-01,
ACC04914,SMB,2020-01-01,2025-03-31
ACC04914,Mid-Market,2025-04-01,
ACC04915,SMB,2020-01-01,2025-03-31
ACC04915,Mid-Market,2025-04-01,
ACC04916,SMB,2020-01-01,
ACC04917,SMB,2020-01-01,
ACC04918,SMB,2020-01-01,
ACC04919,SMB,2020-01-01,
ACC04920,Mid-Market,2020-01-01,
ACC04921,SMB,2020-01-01,
ACC04922,SMB,2020-01-01,
ACC04923,Mid-Market,2020-01-01,
ACC04924,SMB,2020-01-01,
ACC04925,Mid-Market,2020-01-01,
ACC04926,Enterprise,2020-01-01,
ACC04927,Mid-Market,2020-01-01,
ACC04928,SMB,2020-01-01,
ACC04929,SMB,2020-01-01,
ACC04930,Enterprise,2020-01-01,
ACC04931,SMB,2020-01-01,
ACC04932,SMB,2020-01-01,
ACC04933,Enterprise,2020-01-01,
ACC04934,SMB,2020-01-01,
ACC04935,SMB,2020-01-01,
ACC04936,SMB,2020-01-01,
ACC04937,Mid-Market,2020-01-01,
ACC04938,Enterprise,2020-01-01,
ACC04939,SMB,2020-01-01,
ACC04940,Enterprise,2020-01-01,
ACC04941,Mid-Market,2020-01-01,
ACC04942,SMB,2020-01-01,2025-03-31
ACC04942,Mid-Market,2025-04-01,
ACC04943,Enterprise,2020-01-01,
ACC04944,SMB,2020-01-01,
ACC04945,SMB,2020-01-01,
ACC04946,SMB,2020-01-01,
ACC04947,SMB,2020-01-01,
ACC04948,SMB,2020-01-01,
ACC04949,Mid-Market,2020-01-01,
ACC04950,Mid-Market,2020-01-01,
ACC04951,Mid-Market,2020-01-01,
ACC04952,Enterprise,2020-01-01,
ACC04953,Mid-Market,2020-01-01,
ACC04954,SMB,2020-01-01,
ACC04955,SMB,2020-01-01,2025-03-31
ACC04955,Mid-Market,2025-04-01,
ACC04956,SMB,2020-01-01,
ACC04957,SMB,2020-01-01,
ACC04958,SMB,2020-01-01,
ACC04959,SMB,2020-01-01,2025-03-31
ACC04959,Mid-Market,2025-04-01,
ACC04960,SMB,2020-01-01,
ACC04961,Mid-Market,2020-01-01,
ACC04962,Mid-Market,2020-01-01,
ACC04963,SMB,2020-01-01,
ACC04964,SMB,2020-01-01,
ACC04965,SMB,2020-01-01,
ACC04966,SMB,2020-01-01,
ACC04967,SMB,2020-01-01,2025-03-31
ACC04967,Mid-Market,2025-04-01,
ACC04968,SMB,2020-01-01,
ACC04969,SMB,2020-01-01,
ACC04970,Mid-Market,2020-01-01,
ACC04971,SMB,2020-01-01,
ACC04972,SMB,2020-01-01,
ACC04973,SMB,2020-01-01,
ACC04974,SMB,2020-01-01,
ACC04975,SMB,2020-01-01,
ACC04976,Enterprise,2020-01-01,
ACC04977,SMB,2020-01-01,
ACC04978,SMB,2020-01-01,
ACC04979,SMB,2020-01-01,
ACC04980,SMB,2020-01-01,
ACC04981,Mid-Market,2020-01-01,
ACC04982,SMB,2020-01-01,
ACC04983,SMB,2020-01-01,2025-03-31
ACC04983,Mid-Market,2025-04-01,
ACC04984,Mid-Market,2020-01-01,
ACC04985,SMB,2020-01-01,
ACC04986,SMB,2020-01-01,
ACC04987,Enterprise,2020-01-01,
ACC04988,Enterprise,2020-01-01,
ACC04989,SMB,2020-01-01,
ACC04990,SMB,2020-01-01,
ACC04991,SMB,2020-01-01,
ACC04992,SMB,2020-01-01,
ACC04993,SMB,2020-01-01,
ACC04994,SMB,2020-01-01,
ACC04995,SMB,2020-01-01,
ACC04996,Mid-Market,2020-01-01,
ACC04997,Mid-Market,2020-01-01,
ACC04998,SMB,2020-01-01,
ACC04999,Enterprise,2020-01-01,
ACC05000,Mid-Market,2020-01-01,
