account_id,current_segment,billing_currency,monthly_recurring_revenue,signup_date,status,is_test_account
ACC04557,smb,USD,322.05,2019-02-07,active,False
ACC04558,smb,USD,180.04,2019-01-26,active,False
ACC04559,mid_market,USD,2870.84,2019-01-31,active,False
ACC04560,smb,USD,160.03,2022-05-01,active,False
ACC04561,smb,EUR,135.76,2023-12-29,active,False
ACC04562,enterprise,USD,38380.49,2024-03-07,active,False
ACC04563,smb,USD,205.89,2020-03-06,active,False
ACC04564,smb,USD,209.3,2018-07-23,active,False
ACC04565,smb,EUR,302.09,2022-05-31,active,False
ACC04566,smb,USD,178.39,2018-04-09,active,False
ACC04567,smb,USD,275.59,2022-05-22,active,False
ACC04568,mid_market,USD,1286.23,2020-09-06,active,False
ACC04569,smb,USD,358.23,2023-11-15,active,False
ACC04570,mid_market,GBP,3492.54,2022-05-18,active,False
ACC04571,enterprise,EUR,33242.59,2023-03-07,active,False
ACC04572,smb,USD,87.48,2020-11-03,active,False
ACC04573,smb,USD,145.32,2023-11-19,active,False
ACC04574,smb,GBP,377.46,2021-09-04,active,False
ACC04575,mid_market,EUR,1746.82,2022-05-18,active,False
ACC04576,enterprise,GBP,8936.01,2020-07-10,active,False
ACC04577,mid_market,USD,2774.0,2021-02-22,active,False
ACC04578,mid_market,USD,362.76,2023-11-18,active,False
ACC04579,enterprise,EUR,20505.75,2020-10-02,active,False
ACC04580,smb,USD,88.63,2018-02-24,active,False
ACC04581,smb,USD,188.14,2020-08-26,active,False
ACC04582,smb,USD,210.94,2020-09-28,active,False
ACC04583,smb,USD,358.69,2020-12-05,active,False
ACC04584,smb,USD,135.24,2018-06-30,active,False
ACC04585,smb,EUR,256.29,2018-11-27,active,False
ACC04586,smb,USD,143.78,2020-04-08,active,False
ACC04587,enterprise,GBP,31013.9,2020-12-19,active,False
ACC04588,smb,USD,109.2,2018-03-16,active,False
ACC04589,smb,USD,159.28,2020-09-22,active,False
ACC04590,mid_market,USD,153.49,2020-03-29,active,False
ACC04591,mid_market,USD,2008.74,2018-03-30,active,False
ACC04592,mid_market,USD,2256.91,2019-10-03,active,False
ACC04593,enterprise,GBP,16127.85,2019-12-05,active,False
ACC04594,smb,USD,370.6,2019-01-02,active,False
ACC04595,enterprise,GBP,13791.46,2023-04-06,active,False
ACC04596,smb,USD,279.63,2018-07-04,active,False
ACC04597,enterprise,USD,10739.88,2022-01-17,active,False
ACC04598,smb,USD,273.97,2022-08-28,active,False
ACC04599,mid_market,EUR,1628.43,2023-08-23,active,False
ACC04600,mid_market,GBP,3334.19,2021-10-26,active,True
ACC04601,smb,USD,210.34,2021-10-19,active,False
ACC04602,smb,USD,372.86,2023-04-29,active,False
ACC04603,smb,USD,299.69,2023-12-24,active,False
ACC04604,smb,USD,171.26,2019-06-24,active,False
ACC04605,smb,USD,375.29,2023-07-28,active,False
ACC04606,enterprise,GBP,23005.77,2021-03-27,active,False
ACC04607,smb,USD,89.06,2018-09-09,active,False
ACC04608,mid_market,USD,2706.45,2022-04-15,active,False
ACC04609,smb,USD,383.51,2024-11-02,active,False
ACC04610,smb,USD,168.17,2018-12-26,active,False
ACC04611,enterprise,USD,39649.51,2018-02-07,active,False
ACC04612,mid_market,EUR,2338.29,2024-05-31,active,False
ACC04613,smb,USD,259.9,2022-03-06,active,False
ACC04614,smb,USD,139.33,2019-07-15,active,False
ACC04615,smb,USD,159.09,2023-07-19,active,False
ACC04616,smb,USD,178.62,2020-10-03,active,False
ACC04617,mid_market,EUR,2617.41,2020-04-28,active,False
ACC04618,mid_market,USD,3844.14,2020-01-11,active,False
ACC04619,smb,USD,283.29,2022-03-10,active,False
ACC04620,enterprise,USD,31581.56,2018-12-10,active,False
ACC04621,smb,USD,146.68,2020-07-14,active,False
ACC04622,smb,USD,306.22,2020-02-19,active,False
ACC04623,smb,USD,292.93,2018-06-04,active,False
ACC04624,smb,USD,284.58,2023-05-05,active,False
ACC04625,smb,USD,156.45,2018-01-22,active,False
ACC04626,smb,USD,244.67,2024-09-19,active,False
ACC04627,mid_market,EUR,2187.16,2018-08-31,active,False
ACC04628,mid_market,USD,3950.09,2020-07-04,active,False
ACC04629,smb,USD,157.53,2018-09-09,active,False
ACC04630,smb,USD,124.15,2020-07-26,active,False
ACC04631,mid_market,EUR,1386.63,2022-04-11,active,False
ACC04632,mid_market,USD,394.85,2018-08-12,active,False
ACC04633,smb,USD,348.73,2021-09-06,active,False
ACC04634,mid_market,USD,1155.17,2023-05-27,active,False
ACC04635,smb,EUR,255.75,2021-03-10,active,False
ACC04636,smb,USD,358.11,2018-10-15,active,False
ACC04637,enterprise,USD,16474.9,2022-11-04,active,False
ACC04638,smb,USD,251.16,2019-04-22,active,False
ACC04639,smb,USD,204.47,2018-02-13,active,False
ACC04640,mid_market,EUR,1354.21,2021-01-21,active,False
ACC04641,smb,USD,227.31,2019-11-24,active,False
ACC04642,smb,USD,136.76,2018-03-14,active,False
ACC04643,smb,USD,278.31,2023-06-11,active,False
ACC04644,smb,USD,343.37,2022-03-13,active,False
ACC04645,smb,USD,105.62,2024-05-14,active,False
ACC04646,mid_market,EUR,3869.31,2021-05-12,active,False
ACC04647,smb,USD,384.11,2021-01-25,active,False
ACC04648,smb,USD,292.72,2023-11-24,active,False
ACC04649,smb,USD,341.59,2018-07-28,active,False
ACC04650,mid_market,USD,393.07,2020-07-13,active,False
ACC04651,enterprise,GBP,10427.45,2023-08-04,active,False
ACC04652,mid_market,USD,1673.75,2020-01-18,active,False
ACC04653,smb,USD,127.61,2024-03-12,active,False
ACC04654,smb,USD,298.77,2019-12-27,active,False
ACC04655,enterprise,USD,39495.36,2020-11-23,active,False
ACC04656,mid_market,EUR,1789.37,2024-04-12,active,False
ACC04657,smb,USD,312.5,2019-09-15,active,False
ACC04658,smb,USD,228.19,2024-10-10,active,False
ACC04659,mid_market,USD,938.26,2018-04-23,active,False
ACC04660,smb,USD,188.88,2019-11-11,active,False
ACC04661,smb,USD,166.28,2022-02-19,active,False
ACC04662,enterprise,GBP,21736.24,2022-02-27,active,False
ACC04663,smb,USD,130.94,2024-05-14,active,False
ACC04664,smb,EUR,151.66,2024-09-19,active,False
ACC04665,mid_market,USD,1408.66,2022-09-29,active,False
ACC04666,smb,USD,219.56,2022-08-14,active,False
ACC04667,smb,USD,360.03,2020-03-21,active,False
ACC04668,smb,USD,246.36,2023-08-22,active,False
ACC04669,mid_market,USD,3871.68,2022-07-02,active,False
ACC04670,mid_market,GBP,3055.27,2018-03-03,active,False
ACC04671,enterprise,GBP,36770.97,2023-10-28,active,False
ACC04672,mid_market,GBP,1063.28,2020-07-08,active,False
ACC04673,smb,GBP,304.97,2021-05-01,active,False
ACC04674,mid_market,USD,212.21,2021-05-27,active,False
ACC04675,smb,USD,337.35,2023-09-27,active,False
ACC04676,mid_market,USD,1442.26,2019-11-16,active,True
ACC04677,mid_market,USD,1251.73,2020-09-28,active,False
ACC04678,smb,USD,266.71,2018-04-10,active,False
ACC04679,mid_market,USD,126.48,2020-06-09,active,False
ACC04680,smb,USD,162.79,2018-08-14,active,False
ACC04681,mid_market,USD,3781.39,2022-01-30,active,False
ACC04682,smb,USD,318.63,2024-04-02,active,False
ACC04683,smb,USD,115.75,2021-04-02,active,False
ACC04684,mid_market,USD,240.27,2024-05-20,active,False
ACC04685,smb,USD,251.19,2024-11-02,active,False
ACC04686,smb,USD,182.37,2018-05-18,active,False
ACC04687,smb,USD,278.91,2021-08-12,active,False
ACC04688,mid_market,USD,2184.94,2021-09-12,active,False
ACC04689,smb,USD,399.63,2020-09-11,active,False
ACC04690,mid_market,USD,86.44,2023-10-24,active,False
ACC04691,smb,USD,168.41,2020-10-06,active,False
ACC04692,smb,USD,307.68,2018-05-22,active,False
ACC04693,mid_market,USD,3238.49,2021-11-01,active,False
ACC04694,smb,USD,246.96,2019-06-01,active,False
ACC04695,smb,USD,144.05,2020-06-26,active,False
ACC04696,smb,USD,363.39,2021-07-06,active,False
ACC04697,smb,USD,181.72,2023-01-22,active,False
ACC04698,mid_market,USD,2140.65,2019-12-12,active,False
ACC04699,smb,USD,210.03,2020-08-30,active,False
ACC04700,enterprise,USD,19812.17,2018-06-23,active,False
ACC04701,mid_market,USD,3652.1,2020-09-08,active,False
ACC04702,smb,USD,286.77,2022-01-23,active,False
ACC04703,smb,USD,132.85,2022-04-26,active,False
ACC04704,mid_market,USD,961.89,2020-01-20,active,False
ACC04705,smb,USD,399.62,2018-06-05,active,False
ACC04706,mid_market,USD,355.13,2022-01-15,active,False
ACC04707,mid_market,USD,227.11,2022-08-03,active,False
ACC04708,smb,USD,144.51,2018-08-06,active,False
ACC04709,mid_market,USD,2884.09,2021-07-14,active,False
ACC04710,smb,USD,350.19,2018-09-01,active,False
ACC04711,smb,USD,234.21,2021-03-03,active,False
ACC04712,smb,GBP,103.05,2022-06-26,active,False
ACC04713,smb,USD,213.35,2023-01-13,active,False
ACC04714,smb,USD,254.7,2022-12-30,active,False
ACC04715,smb,USD,366.8,2023-04-23,active,False
ACC04716,smb,USD,341.39,2019-09-09,active,False
ACC04717,mid_market,USD,236.96,2023-12-04,active,False
ACC04718,smb,USD,177.3,2020-06-12,active,False
ACC04719,mid_market,USD,324.32,2020-08-15,active,False
ACC04720,enterprise,EUR,12922.68,2023-07-07,active,False
ACC04721,smb,USD,292.28,2020-04-15,active,False
ACC04722,enterprise,GBP,24941.25,2018-07-11,active,False
ACC04723,mid_market,USD,2333.86,2022-12-31,active,False
ACC04724,smb,USD,219.56,2022-08-20,active,False
ACC04725,smb,USD,395.74,2022-01-27,active,False
ACC04726,smb,USD,274.76,2019-01-02,active,False
ACC04727,mid_market,USD,307.66,2022-06-03,active,False
ACC04728,smb,USD,184.36,2019-05-23,active,False
ACC04729,smb,USD,120.33,2021-11-20,active,False
ACC04730,enterprise,USD,32188.59,2021-07-22,active,False
ACC04731,mid_market,USD,3462.42,2023-05-30,active,False
ACC04732,smb,USD,133.94,2024-11-01,active,False
ACC04733,mid_market,EUR,2272.98,2019-05-01,active,False
ACC04734,smb,USD,235.01,2018-10-21,active,False
ACC04735,smb,USD,174.26,2021-11-21,active,False
ACC04736,smb,USD,152.38,2024-08-30,active,False
ACC04737,enterprise,GBP,14214.0,2019-02-09,active,False
ACC04738,mid_market,USD,2243.41,2021-05-30,active,False
ACC04739,mid_market,USD,1202.99,2020-11-06,active,False
ACC04740,smb,USD,325.33,2020-03-23,active,False
ACC04741,enterprise,GBP,14563.85,2022-08-25,active,False
ACC04742,mid_market,USD,1110.36,2020-01-26,active,False
ACC04743,mid_market,EUR,3338.57,2021-06-14,active,False
ACC04744,smb,USD,363.44,2023-12-01,active,False
ACC04745,smb,USD,161.45,2020-08-28,active,False
ACC04746,smb,USD,126.72,2018-02-23,active,False
ACC04747,smb,USD,180.56,2024-03-11,active,False
ACC04748,smb,USD,302.14,2019-12-03,active,False
ACC04749,smb,GBP,195.05,2023-05-30,active,False
ACC04750,smb,USD,201.03,2023-05-04,active,False
ACC04751,smb,USD,148.58,2021-09-07,active,False
ACC04752,enterprise,GBP,24401.58,2018-08-13,active,False
ACC04753,smb,USD,344.72,2024-08-25,active,True
ACC04754,enterprise,EUR,31723.88,2022-10-07,active,False
ACC04755,smb,USD,339.5,2020-12-20,active,False
ACC04756,smb,USD,261.19,2023-12-23,active,False
ACC04757,smb,USD,390.47,2023-07-08,active,False
ACC04758,mid_market,EUR,278.34,2023-04-28,active,False
ACC04759,smb,GBP,240.89,2019-03-06,active,False
ACC04760,mid_market,USD,227.36,2022-06-06,active,False
ACC04761,enterprise,USD,25571.9,2020-01-01,active,False
ACC04762,mid_market,USD,115.05,2018-07-20,active,False
ACC04763,smb,USD,310.78,2020-05-14,active,False
ACC04764,smb,USD,395.48,2018-09-23,active,False
ACC04765,mid_market,USD,349.26,2018-09-28,active,False
ACC04766,mid_market,USD,1218.81,2023-02-02,active,False
ACC04767,smb,USD,222.68,2021-07-06,active,False
ACC04768,smb,USD,170.42,2020-10-13,active,False
ACC04769,smb,USD,255.62,2019-05-07,active,False
ACC04770,smb,USD,169.2,2023-05-25,active,False
ACC04771,mid_market,USD,182.42,2022-06-09,active,False
ACC04772,smb,USD,118.64,2022-02-05,active,False
ACC04773,smb,USD,267.13,2019-05-01,active,False
ACC04774,enterprise,EUR,23495.92,2018-11-12,active,False
ACC04775,smb,USD,352.58,2018-11-12,active,False
ACC04776,smb,USD,340.52,2018-03-06,active,False
ACC04777,smb,USD,234.28,2024-10-12,active,False
ACC04778,mid_market,USD,1432.27,2020-07-28,active,False
ACC04779,smb,USD,103.97,2022-08-10,active,False
ACC04780,smb,USD,263.55,2024-11-15,active,False
ACC04781,mid_market,USD,338.79,2024-07-21,active,False
ACC04782,smb,USD,173.57,2020-03-30,active,False
ACC04783,mid_market,USD,211.08,2021-06-06,active,False
ACC04784,mid_market,EUR,2079.42,2021-03-29,active,False
ACC04785,smb,USD,395.09,2018-03-27,active,False
ACC04786,smb,USD,189.56,2023-05-18,active,False
ACC04787,smb,USD,376.77,2022-01-08,active,False
ACC04788,smb,USD,178.15,2020-08-07,active,False
ACC04789,enterprise,EUR,15017.02,2021-11-28,active,False
ACC04790,smb,USD,153.42,2023-02-23,active,False
ACC04791,smb,USD,323.16,2018-02-08,active,False
ACC04792,mid_market,EUR,349.62,2022-07-10,active,True
ACC04793,smb,USD,147.69,2024-01-11,active,False
ACC04794,smb,USD,162.43,2023-01-31,active,False
ACC04795,smb,USD,321.53,2022-05-04,active,False
ACC04796,enterprise,EUR,10115.2,2018-08-20,active,False
ACC04797,smb,USD,392.71,2023-03-19,active,False
ACC04798,smb,USD,130.81,2023-04-03,active,False
ACC04799,smb,USD,368.55,2021-06-16,active,False
ACC04800,smb,USD,284.13,2022-01-29,active,False
ACC04801,smb,USD,305.28,2022-04-30,active,False
ACC04802,smb,USD,370.33,2018-11-06,active,False
ACC04803,smb,USD,96.56,2019-10-21,active,False
ACC04804,mid_market,USD,2264.25,2023-07-19,active,False
ACC04805,smb,USD,329.46,2024-10-24,active,False
ACC04806,mid_market,EUR,842.79,2019-11-22,active,False
ACC04807,mid_market,USD,393.99,2020-10-21,active,False
ACC04808,enterprise,USD,31198.95,2024-05-28,active,False
ACC04809,enterprise,GBP,33507.79,2019-02-19,active,False
ACC04810,mid_market,USD,3631.43,2019-10-30,active,False
ACC04811,smb,USD,173.58,2018-05-23,active,False
ACC04812,smb,USD,244.01,2019-08-24,active,False
ACC04813,smb,USD,185.43,2022-06-15,active,False
ACC04814,mid_market,USD,3504.92,2020-06-09,active,False
ACC04815,smb,USD,186.02,2024-11-18,active,False
ACC04816,smb,USD,121.0,2024-03-28,active,False
ACC04817,mid_market,USD,2801.53,2024-04-08,active,False
ACC04818,mid_market,USD,3872.68,2023-01-31,active,False
ACC04819,mid_market,USD,882.58,2022-11-30,active,False
ACC04820,smb,USD,197.63,2021-07-26,active,False
ACC04821,mid_market,USD,1179.59,2024-12-06,active,False
ACC04822,mid_market,EUR,1948.14,2018-09-01,active,False
ACC04823,mid_market,EUR,2817.98,2023-01-22,active,False
ACC04824,smb,USD,279.22,2018-12-25,active,False
ACC04825,smb,USD,302.89,2020-05-17,active,False
ACC04826,smb,USD,300.38,2019-10-16,active,False
ACC04827,smb,USD,82.15,2022-03-17,active,False
ACC04828,smb,USD,163.89,2023-07-06,active,False
ACC04829,smb,USD,115.63,2018-07-23,active,False
ACC04830,mid_market,USD,84.84,2022-03-18,active,False
ACC04831,smb,USD,86.37,2019-07-21,active,False
ACC04832,mid_market,USD,2589.36,2018-07-16,active,False
ACC04833,enterprise,EUR,39383.94,2020-12-03,active,False
ACC04834,smb,USD,126.97,2022-01-25,active,False
ACC04835,smb,USD,217.91,2019-05-31,active,False
ACC04836,enterprise,EUR,23858.87,2020-09-23,active,False
ACC04837,mid_market,EUR,2850.85,2024-09-03,active,False
ACC04838,smb,USD,305.61,2020-06-05,active,False
ACC04839,mid_market,USD,3473.5,2024-12-19,active,False
ACC04840,mid_market,GBP,1743.16,2023-11-03,active,False
ACC04841,mid_market,EUR,3402.96,2020-08-06,active,False
ACC04842,enterprise,EUR,10807.91,2022-01-14,active,False
ACC04843,smb,USD,210.39,2022-12-18,active,False
ACC04844,enterprise,USD,28052.81,2021-04-02,active,False
ACC04845,smb,USD,108.02,2020-11-08,active,False
ACC04846,smb,GBP,158.29,2020-04-22,active,False
ACC04847,smb,USD,293.53,2018-12-23,active,False
ACC04848,mid_market,USD,316.61,2018-03-05,active,False
ACC04849,enterprise,GBP,23800.09,2020-05-11,active,False
ACC04850,smb,USD,385.53,2023-07-27,active,False
ACC04851,smb,USD,115.83,2019-08-20,active,False
ACC04852,mid_market,USD,2453.67,2019-04-05,active,False
ACC04853,mid_market,GBP,3413.0,2020-04-18,active,False
ACC04854,mid_market,USD,3635.87,2022-03-11,active,False
ACC04855,mid_market,USD,1667.82,2019-07-04,active,False
ACC04856,smb,USD,193.89,2019-07-18,active,False
ACC04857,smb,USD,211.1,2018-10-15,active,False
ACC04858,smb,USD,385.38,2020-04-29,active,False
ACC04859,smb,USD,243.2,2019-07-10,active,False
ACC04860,mid_market,EUR,1307.26,2023-10-26,active,False
ACC04861,mid_market,EUR,2665.51,2024-05-04,active,False
ACC04862,mid_market,USD,3578.33,2020-08-05,active,False
ACC04863,smb,USD,136.52,2018-08-06,active,False
ACC04864,smb,USD,331.36,2018-08-12,active,False
ACC04865,smb,USD,201.04,2020-04-10,active,False
ACC04866,smb,USD,112.26,2021-03-30,active,False
ACC04867,smb,USD,198.64,2021-09-12,active,False
ACC04868,smb,USD,187.86,2020-02-17,active,False
ACC04869,enterprise,EUR,28593.58,2020-06-25,active,False
ACC04870,smb,USD,132.56,2019-12-27,active,False
ACC04871,mid_market,USD,2273.96,2021-08-16,active,False
ACC04872,mid_market,USD,115.41,2022-11-17,active,False
ACC04873,smb,USD,249.68,2018-04-21,active,False
ACC04874,smb,USD,281.29,2021-05-08,active,False
ACC04875,smb,USD,150.64,2022-07-16,active,True
ACC04876,smb,USD,206.05,2022-09-16,active,False
ACC04877,smb,USD,338.82,2021-12-11,active,False
ACC04878,smb,USD,372.82,2021-09-04,active,False
ACC04879,smb,USD,360.43,2022-10-07,active,False
ACC04880,smb,USD,113.25,2020-08-25,active,False
ACC04881,smb,USD,289.18,2021-12-20,active,False
ACC04882,mid_market,USD,2048.84,2020-03-27,active,False
ACC04883,smb,EUR,304.26,2021-01-24,active,False
ACC04884,smb,EUR,350.79,2018-11-14,active,False
ACC04885,smb,USD,312.2,2020-06-13,active,False
ACC04886,enterprise,GBP,36379.59,2018-12-30,active,False
ACC04887,smb,USD,104.09,2019-08-02,active,False
ACC04888,enterprise,EUR,11290.72,2020-12-08,active,False
ACC04889,mid_market,GBP,2869.34,2021-07-02,active,False
ACC04890,mid_market,USD,143.3,2024-08-04,active,False
ACC04891,mid_market,USD,189.61,2018-03-08,active,False
ACC04892,smb,USD,273.41,2024-04-15,active,False
ACC04893,smb,USD,160.88,2020-04-18,active,False
ACC04894,smb,USD,227.74,2023-01-25,active,False
ACC04895,smb,USD,366.19,2022-09-29,active,False
ACC04896,smb,USD,182.28,2024-10-17,active,False
ACC04897,mid_market,USD,376.11,2018-10-05,active,False
ACC04898,smb,GBP,120.65,2024-10-08,active,False
ACC04899,mid_market,USD,216.05,2018-06-10,active,False
ACC04900,enterprise,USD,39939.24,2024-02-21,active,False
ACC04901,smb,USD,394.43,2022-07-25,active,False
ACC04902,mid_market,USD,2374.16,2021-05-16,active,False
ACC04903,smb,USD,296.05,2020-10-13,active,False
ACC04904,smb,USD,245.34,2018-08-28,active,False
ACC04905,enterprise,USD,27568.55,2023-08-12,active,False
ACC04906,smb,USD,80.89,2023-02-04,active,False
ACC04907,mid_market,USD,245.76,2024-07-23,active,False
ACC04908,smb,USD,189.87,2023-02-10,active,False
ACC04909,smb,USD,317.95,2024-09-12,active,False
ACC04910,enterprise,USD,28626.47,2024-03-16,active,False
ACC04911,smb,USD,217.87,2020-12-23,active,False
ACC04912,mid_market,USD,3024.12,2022-12-04,active,False
ACC04913,mid_market,USD,2584.08,2019-11-07,active,False
ACC04914,mid_market,USD,217.61,2023-07-26,active,False
ACC04915,mid_market,USD,224.66,2022-04-05,active,False
ACC04916,smb,USD,147.32,2021-01-30,active,True
ACC04917,smb,USD,122.54,2022-05-25,active,False
ACC04918,smb,USD,279.95,2019-12-10,active,False
ACC04919,smb,USD,290.88,2022-05-10,active,False
ACC04920,mid_market,USD,3775.25,2021-04-28,active,False
ACC04921,smb,USD,350.7,2020-04-02,active,False
ACC04922,smb,USD,374.14,2024-10-29,active,False
ACC04923,mid_market,USD,3600.41,2018-06-12,active,False
ACC04924,smb,USD,369.34,2023-04-21,active,False
ACC04925,mid_market,EUR,1770.48,2019-06-21,active,False
ACC04926,enterprise,GBP,29980.29,2019-07-23,active,False
ACC04927,mid_market,GBP,817.87,2019-01-30,active,False
ACC04928,smb,USD,308.01,2018-09-19,active,False
ACC04929,smb,USD,324.02,2018-11-13,active,False
ACC04930,enterprise,GBP,16792.31,2023-10-30,active,False
ACC04931,smb,USD,121.89,2024-06-25,active,False
ACC04932,smb,USD,357.19,2022-02-03,active,False
ACC04933,enterprise,EUR,24238.15,2018-02-05,active,False
ACC04934,smb,USD,190.51,2024-01-19,active,False
ACC04935,smb,USD,177.56,2022-03-19,active,False
ACC04936,smb,USD,175.97,2021-08-24,active,False
ACC04937,mid_market,USD,3405.5,2024-08-18,active,False
ACC04938,enterprise,USD,16151.76,2020-11-13,active,False
ACC04939,smb,USD,131.26,2020-07-09,active,False
ACC04940,enterprise,EUR,32828.04,2023-06-17,active,False
ACC04941,mid_market,USD,970.48,2021-09-09,active,False
ACC04942,mid_market,USD,334.5,2023-01-07,active,False
ACC04943,enterprise,EUR,15840.4,2022-11-14,active,False
ACC04944,smb,USD,87.65,2023-11-16,active,False
ACC04945,smb,USD,337.36,2020-03-21,active,False
