ticket_id,account_id,opened_date,status,category
TKT004224,ACC04420,2025-05-21,closed,feature_request
TKT004225,ACC04421,2025-06-15,closed,integration_error
TKT004226,ACC04422,2025-05-11,closed,billing
TKT004227,ACC04422,2025-05-07,open,performance
TKT004228,ACC04423,2025-03-06,open,billing
TKT004229,ACC04424,2025-04-30,closed,access_management
TKT004230,ACC04425,2025-01-01,closed,performance
TKT004231,ACC04426,2025-02-18,open,performance
TKT004232,ACC04429,2025-05-19,closed,performance
TKT004233,ACC04429,2025-05-15,open,performance
TKT004234,ACC04429,2025-03-23,closed,technical_issue
TKT004235,ACC04429,2025-02-27,open,access_management
TKT004236,ACC04434,2025-01-20,open,feature_request
TKT004237,ACC04434,2025-01-05,closed,feature_request
TKT004238,ACC04434,2025-06-19,open,access_management
TKT004239,ACC04435,2025-05-21,closed,data_loss
TKT004240,ACC04435,2025-05-04,closed,access_management
TKT004241,ACC04436,2025-01-10,closed,technical_issue
TKT004242,ACC04437,2025-03-16,open,performance
TKT004243,ACC04439,2025-04-21,open,performance
TKT004244,ACC04440,2025-06-13,closed,integration_error
TKT004245,ACC04441,2025-03-04,closed,billing
TKT004246,ACC04442,2025-06-24,closed,access_management
TKT004247,ACC04442,2025-01-14,closed,integration_error
TKT004248,ACC04442,2025-03-01,open,access_management
TKT004249,ACC04443,2025-03-07,pending,billing
TKT004250,ACC04443,2025-04-03,closed,performance
TKT004251,ACC04444,2025-01-31,closed,billing
TKT004252,ACC04445,2025-02-26,closed,access_management
TKT004253,ACC04446,2025-01-29,closed,feature_request
TKT004254,ACC04446,2025-06-27,open,data_loss
TKT004255,ACC04448,2025-04-28,open,data_loss
TKT004256,ACC04448,2025-02-17,open,performance
TKT004257,ACC04449,2025-01-12,open,access_management
TKT004258,ACC04451,2025-06-08,closed,integration_error
TKT004259,ACC04453,2025-03-24,closed,technical_issue
TKT004260,ACC04454,2025-02-21,closed,access_management
TKT004261,ACC04455,2025-02-25,open,technical_issue
TKT004262,ACC04457,2025-02-15,open,data_loss
TKT004263,ACC04458,2025-01-03,closed,access_management
TKT004264,ACC04459,2025-05-19,closed,access_management
TKT004265,ACC04459,2025-04-01,closed,integration_error
TKT004266,ACC04460,2025-01-20,open,data_loss
TKT004267,ACC04460,2025-06-12,closed,technical_issue
TKT004268,ACC04461,2025-04-05,closed,access_management
TKT004269,ACC04462,2025-02-27,closed,performance
TKT004270,ACC04462,2025-03-01,open,technical_issue
TKT004271,ACC04464,2025-05-08,closed,performance
TKT004272,ACC04464,2025-03-30,closed,technical_issue
TKT004273,ACC04465,2025-04-16,closed,access_management
TKT004274,ACC04465,2025-03-14,pending,access_management
TKT004275,ACC04465,2025-04-19,closed,integration_error
TKT004276,ACC04467,2025-03-31,closed,performance
TKT004277,ACC04469,2025-01-14,closed,billing
TKT004278,ACC04469,2025-04-30,closed,technical_issue
TKT004279,ACC04470,2025-05-17,closed,technical_issue
TKT004280,ACC04470,2025-05-16,closed,performance
TKT004281,ACC04474,2025-03-24,open,billing
TKT004282,ACC04475,2025-05-02,closed,feature_request
TKT004283,ACC04477,2025-06-01,open,access_management
TKT004284,ACC04477,2025-03-28,closed,data_loss
TKT004285,ACC04477,2025-01-06,closed,technical_issue
TKT004286,ACC04477,2025-04-28,open,feature_request
TKT004287,ACC04479,2025-04-02,closed,integration_error
TKT004288,ACC04479,2025-03-06,open,technical_issue
TKT004289,ACC04480,2025-04-03,open,performance
TKT004290,ACC04480,2025-05-30,closed,access_management
TKT004291,ACC04481,2025-05-18,closed,data_loss
TKT004292,ACC04483,2025-05-11,closed,performance
TKT004293,ACC04484,2025-02-11,pending,data_loss
TKT004294,ACC04486,2025-05-15,pending,feature_request
TKT004295,ACC04486,2025-05-05,closed,billing
TKT004296,ACC04486,2025-06-14,closed,access_management
TKT004297,ACC04486,2025-05-05,closed,data_loss
TKT004298,ACC04486,2025-01-13,closed,billing
TKT004299,ACC04486,2025-01-29,open,access_management
TKT004300,ACC04487,2025-03-02,closed,performance
TKT004301,ACC04488,2025-04-28,open,performance
TKT004302,ACC04488,2025-02-24,closed,integration_error
TKT004303,ACC04490,2025-05-28,open,billing
TKT004304,ACC04491,2025-05-24,open,feature_request
TKT004305,ACC04491,2025-01-26,pending,performance
TKT004306,ACC04491,2025-04-16,pending,access_management
TKT004307,ACC04493,2025-05-30,pending,feature_request
TKT004308,ACC04494,2025-06-08,closed,performance
TKT004309,ACC04496,2025-04-06,closed,feature_request
TKT004310,ACC04496,2025-03-09,closed,data_loss
TKT004311,ACC04497,2025-01-08,closed,integration_error
TKT004312,ACC04499,2025-01-27,closed,technical_issue
TKT004313,ACC04500,2025-03-22,closed,feature_request
TKT004314,ACC04501,2025-05-16,open,performance
TKT004315,ACC04503,2025-03-25,closed,technical_issue
TKT004316,ACC04506,2025-03-08,pending,technical_issue
TKT004317,ACC04506,2025-01-26,closed,technical_issue
TKT004318,ACC04507,2025-01-18,closed,data_loss
TKT004319,ACC04507,2025-02-19,open,billing
TKT004320,ACC04509,2025-04-10,closed,billing
TKT004321,ACC04510,2025-04-17,closed,billing
TKT004322,ACC04510,2025-04-13,closed,access_management
TKT004323,ACC04511,2025-06-20,open,technical_issue
TKT004324,ACC04511,2025-05-18,open,access_management
TKT004325,ACC04512,2025-03-30,closed,performance
TKT004326,ACC04512,2025-01-28,closed,feature_request
TKT004327,ACC04513,2025-02-19,closed,billing
TKT004328,ACC04515,2025-01-02,open,technical_issue
TKT004329,ACC04516,2025-01-31,closed,data_loss
TKT004330,ACC04516,2025-02-04,open,data_loss
TKT004331,ACC04517,2025-03-25,closed,integration_error
TKT004332,ACC04519,2025-03-01,open,access_management
TKT004333,ACC04519,2025-02-10,closed,billing
TKT004334,ACC04520,2025-04-07,closed,feature_request
TKT004335,ACC04520,2025-05-13,closed,billing
TKT004336,ACC04520,2025-06-01,open,access_management
TKT004337,ACC04522,2025-03-16,closed,technical_issue
TKT004338,ACC04523,2025-02-20,closed,performance
TKT004339,ACC04523,2025-04-19,closed,data_loss
TKT004340,ACC04523,2025-01-31,closed,access_management
TKT004341,ACC04526,2025-02-08,closed,access_management
TKT004342,ACC04528,2025-02-28,closed,feature_request
TKT004343,ACC04530,2025-06-09,closed,performance
TKT004344,ACC04530,2025-02-19,closed,billing
TKT004345,ACC04530,2025-01-08,closed,billing
TKT004346,ACC04532,2025-02-28,closed,feature_request
TKT004347,ACC04535,2025-01-14,pending,billing
TKT004348,ACC04535,2025-04-14,open,integration_error
TKT004349,ACC04538,2025-06-22,closed,integration_error
TKT004350,ACC04541,2025-04-14,closed,data_loss
TKT004351,ACC04542,2025-06-05,closed,integration_error
TKT004352,ACC04542,2025-01-11,closed,billing
TKT004353,ACC04542,2025-06-18,open,technical_issue
TKT004354,ACC04542,2025-06-21,closed,access_management
TKT004355,ACC04544,2025-03-12,closed,performance
TKT004356,ACC04546,2025-06-17,open,technical_issue
TKT004357,ACC04547,2025-05-04,closed,billing
TKT004358,ACC04548,2025-04-26,closed,performance
TKT004359,ACC04549,2025-04-11,closed,data_loss
TKT004360,ACC04549,2025-05-14,closed,data_loss
TKT004361,ACC04549,2025-04-06,open,feature_request
TKT004362,ACC04552,2025-06-08,open,data_loss
TKT004363,ACC04553,2025-04-24,closed,data_loss
TKT004364,ACC04554,2025-03-22,closed,data_loss
TKT004365,ACC04555,2025-02-20,closed,technical_issue
TKT004366,ACC04555,2025-04-27,closed,access_management
TKT004367,ACC04556,2025-04-29,open,feature_request
TKT004368,ACC04557,2025-02-03,open,technical_issue
TKT004369,ACC04557,2025-05-26,closed,access_management
TKT004370,ACC04561,2025-03-17,closed,integration_error
TKT004371,ACC04561,2025-02-04,open,billing
TKT004372,ACC04563,2025-04-15,closed,feature_request
TKT004373,ACC04564,2025-05-07,open,feature_request
TKT004374,ACC04564,2025-04-02,open,access_management
TKT004375,ACC04565,2025-06-13,closed,billing
TKT004376,ACC04565,2025-06-19,closed,access_management
TKT004377,ACC04566,2025-01-24,open,billing
TKT004378,ACC04567,2025-05-07,pending,integration_error
TKT004379,ACC04568,2025-03-28,closed,feature_request
TKT004380,ACC04569,2025-03-07,closed,billing
TKT004381,ACC04569,2025-02-28,closed,data_loss
TKT004382,ACC04569,2025-02-24,open,technical_issue
TKT004383,ACC04570,2025-04-18,open,billing
TKT004384,ACC04571,2025-02-21,closed,integration_error
TKT004385,ACC04572,2025-06-18,pending,performance
TKT004386,ACC04574,2025-02-18,pending,integration_error
TKT004387,ACC04575,2025-04-08,closed,feature_request
TKT004388,ACC04577,2025-04-18,closed,performance
TKT004389,ACC04578,2025-04-17,open,feature_request
TKT004390,ACC04579,2025-06-28,closed,integration_error
TKT004391,ACC04580,2025-02-24,closed,data_loss
TKT004392,ACC04580,2025-04-19,closed,billing
TKT004393,ACC04581,2025-02-28,pending,performance
TKT004394,ACC04581,2025-04-17,closed,integration_error
TKT004395,ACC04581,2025-02-23,open,performance
TKT004396,ACC04581,2025-05-18,open,access_management
TKT004397,ACC04584,2025-06-08,closed,billing
TKT004398,ACC04584,2025-05-25,open,access_management
TKT004399,ACC04584,2025-01-27,open,performance
TKT004400,ACC04585,2025-04-29,open,billing
TKT004401,ACC04586,2025-03-11,closed,access_management
TKT004402,ACC04586,2025-04-20,closed,billing
TKT004403,ACC04586,2025-02-26,closed,feature_request
TKT004404,ACC04588,2025-04-06,closed,integration_error
TKT004405,ACC04592,2025-01-22,open,data_loss
TKT004406,ACC04592,2025-03-05,closed,access_management
TKT004407,ACC04594,2025-03-28,open,performance
TKT004408,ACC04594,2025-06-20,open,integration_error
TKT004409,ACC04596,2025-02-12,open,access_management
TKT004410,ACC04596,2025-02-16,closed,feature_request
TKT004411,ACC04596,2025-03-16,pending,integration_error
TKT004412,ACC04598,2025-06-21,closed,feature_request
TKT004413,ACC04598,2025-02-13,open,performance
TKT004414,ACC04604,2025-02-10,closed,technical_issue
TKT004415,ACC04604,2025-05-09,pending,billing
TKT004416,ACC04605,2025-06-21,closed,technical_issue
TKT004417,ACC04605,2025-06-03,closed,feature_request
TKT004418,ACC04605,2025-04-12,closed,integration_error
TKT004419,ACC04605,2025-05-22,closed,performance
TKT004420,ACC04607,2025-04-06,closed,performance
TKT004421,ACC04610,2025-06-25,closed,feature_request
TKT004422,ACC04610,2025-04-24,closed,billing
TKT004423,ACC04611,2025-05-30,closed,technical_issue
TKT004424,ACC04611,2025-04-08,closed,data_loss
TKT004425,ACC04611,2025-05-18,closed,access_management
TKT004426,ACC04613,2025-05-05,closed,technical_issue
TKT004427,ACC04615,2025-06-26,open,data_loss
TKT004428,ACC04616,2025-03-12,open,access_management
TKT004429,ACC04616,2025-05-03,closed,data_loss
TKT004430,ACC04618,2025-06-25,closed,integration_error
TKT004431,ACC04621,2025-03-07,open,integration_error
TKT004432,ACC04621,2025-01-25,closed,billing
TKT004433,ACC04621,2025-06-09,open,access_management
TKT004434,ACC04622,2025-03-20,open,billing
TKT004435,ACC04623,2025-06-28,closed,performance
TKT004436,ACC04624,2025-05-12,open,integration_error
TKT004437,ACC04627,2025-02-27,open,feature_request
TKT004438,ACC04627,2025-03-20,closed,billing
TKT004439,ACC04627,2025-03-23,open,billing
TKT004440,ACC04628,2025-05-07,closed,access_management
TKT004441,ACC04629,2025-03-02,closed,performance
TKT004442,ACC04630,2025-05-19,open,performance
TKT004443,ACC04630,2025-04-08,pending,technical_issue
TKT004444,ACC04631,2025-02-14,closed,integration_error
TKT004445,ACC04633,2025-02-02,open,performance
TKT004446,ACC04633,2025-01-03,open,integration_error
TKT004447,ACC04635,2025-03-21,closed,technical_issue
TKT004448,ACC04635,2025-02-25,closed,access_management
TKT004449,ACC04636,2025-04-14,closed,billing
TKT004450,ACC04636,2025-04-20,open,integration_error
TKT004451,ACC04636,2025-03-31,open,performance
TKT004452,ACC04637,2025-01-31,open,data_loss
TKT004453,ACC04638,2025-04-08,closed,access_management
TKT004454,ACC04638,2025-04-25,open,data_loss
TKT004455,ACC04638,2025-06-28,open,performance
TKT004456,ACC04638,2025-06-22,closed,integration_error
TKT004457,ACC04639,2025-04-20,closed,performance
TKT004458,ACC04642,2025-05-24,closed,technical_issue
TKT004459,ACC04643,2025-01-09,open,access_management
TKT004460,ACC04643,2025-04-03,closed,billing
TKT004461,ACC04644,2025-04-20,closed,feature_request
TKT004462,ACC04644,2025-04-06,closed,access_management
TKT004463,ACC04645,2025-01-13,open,billing
TKT004464,ACC04645,2025-04-30,closed,performance
TKT004465,ACC04647,2025-04-19,open,technical_issue
TKT004466,ACC04647,2025-05-16,open,data_loss
TKT004467,ACC04649,2025-05-31,closed,performance
TKT004468,ACC04652,2025-05-18,pending,performance
TKT004469,ACC04653,2025-02-28,closed,data_loss
TKT004470,ACC04657,2025-01-25,closed,integration_error
TKT004471,ACC04661,2025-06-28,closed,access_management
TKT004472,ACC04661,2025-03-27,closed,technical_issue
TKT004473,ACC04661,2025-01-15,closed,integration_error
TKT004474,ACC04661,2025-01-03,open,data_loss
TKT004475,ACC04663,2025-01-15,open,integration_error
TKT004476,ACC04663,2025-05-23,closed,data_loss
TKT004477,ACC04664,2025-02-18,closed,access_management
TKT004478,ACC04665,2025-05-10,open,data_loss
TKT004479,ACC04665,2025-04-04,open,access_management
TKT004480,ACC04665,2025-03-16,open,data_loss
TKT004481,ACC04665,2025-04-23,closed,access_management
TKT004482,ACC04667,2025-02-16,closed,access_management
TKT004483,ACC04667,2025-03-14,open,feature_request
TKT004484,ACC04668,2025-06-17,pending,feature_request
TKT004485,ACC04668,2025-06-04,open,access_management
TKT004486,ACC04668,2025-02-03,closed,technical_issue
TKT004487,ACC04669,2025-06-24,open,technical_issue
TKT004488,ACC04672,2025-06-23,open,integration_error
TKT004489,ACC04672,2025-05-12,closed,performance
TKT004490,ACC04673,2025-06-20,closed,feature_request
TKT004491,ACC04673,2025-06-26,open,data_loss
TKT004492,ACC04673,2025-04-10,open,integration_error
TKT004493,ACC04673,2025-05-28,closed,integration_error
TKT004494,ACC04673,2025-01-10,closed,integration_error
TKT004495,ACC04674,2025-06-28,open,integration_error
TKT004496,ACC04674,2025-05-09,closed,billing
TKT004497,ACC04675,2025-02-10,pending,technical_issue
TKT004498,ACC04678,2025-01-31,open,billing
TKT004499,ACC04678,2025-03-11,open,technical_issue
TKT004500,ACC04678,2025-05-07,closed,feature_request
TKT004501,ACC04679,2025-02-15,open,access_management
TKT004502,ACC04680,2025-04-21,open,integration_error
TKT004503,ACC04680,2025-03-31,open,feature_request
TKT004504,ACC04680,2025-02-20,closed,technical_issue
TKT004505,ACC04681,2025-04-15,open,billing
TKT004506,ACC04682,2025-04-12,closed,data_loss
TKT004507,ACC04682,2025-04-28,open,billing
TKT004508,ACC04683,2025-04-30,closed,billing
TKT004509,ACC04684,2025-02-09,closed,feature_request
TKT004510,ACC04685,2025-02-23,closed,billing
TKT004511,ACC04685,2025-02-18,open,technical_issue
TKT004512,ACC04687,2025-03-22,closed,access_management
TKT004513,ACC04687,2025-01-01,closed,access_management
TKT004514,ACC04690,2025-01-24,open,performance
TKT004515,ACC04690,2025-02-10,open,performance
TKT004516,ACC04691,2025-06-01,closed,billing
TKT004517,ACC04691,2025-03-19,closed,integration_error
TKT004518,ACC04692,2025-05-01,closed,billing
TKT004519,ACC04694,2025-05-09,closed,integration_error
TKT004520,ACC04694,2025-04-22,closed,feature_request
TKT004521,ACC04695,2025-02-14,open,technical_issue
TKT004522,ACC04695,2025-04-11,pending,technical_issue
TKT004523,ACC04699,2025-01-04,closed,feature_request
TKT004524,ACC04705,2025-02-28,pending,performance
TKT004525,ACC04705,2025-03-10,closed,integration_error
TKT004526,ACC04706,2025-03-24,closed,billing
TKT004527,ACC04707,2025-06-28,open,performance
TKT004528,ACC04707,2025-05-16,closed,access_management
TKT004529,ACC04710,2025-03-11,closed,feature_request
TKT004530,ACC04710,2025-01-26,closed,integration_error
TKT004531,ACC04711,2025-03-08,closed,access_management
TKT004532,ACC04711,2025-02-24,closed,technical_issue
TKT004533,ACC04712,2025-05-10,closed,integration_error
TKT004534,ACC04713,2025-02-25,closed,integration_error
TKT004535,ACC04716,2025-01-26,closed,performance
TKT004536,ACC04716,2025-05-19,closed,feature_request
TKT004537,ACC04717,2025-04-10,closed,billing
TKT004538,ACC04718,2025-02-17,closed,integration_error
TKT004539,ACC04718,2025-04-14,closed,access_management
TKT004540,ACC04718,2025-05-28,closed,integration_error
TKT004541,ACC04719,2025-04-08,closed,technical_issue
TKT004542,ACC04719,2025-02-27,open,data_loss
TKT004543,ACC04720,2025-05-08,closed,access_management
TKT004544,ACC04721,2025-03-03,closed,performance
TKT004545,ACC04721,2025-06-13,closed,integration_error
TKT004546,ACC04723,2025-04-11,open,access_management
TKT004547,ACC04723,2025-03-05,open,integration_error
TKT004548,ACC04725,2025-03-04,open,billing
TKT004549,ACC04725,2025-04-18,closed,technical_issue
TKT004550,ACC04725,2025-02-23,closed,performance
TKT004551,ACC04727,2025-06-19,closed,feature_request
TKT004552,ACC04727,2025-01-23,open,billing
TKT004553,ACC04728,2025-03-06,closed,data_loss
TKT004554,ACC04728,2025-06-22,closed,integration_error
TKT004555,ACC04729,2025-05-06,open,integration_error
TKT004556,ACC04731,2025-06-11,closed,feature_request
TKT004557,ACC04731,2025-03-27,pending,data_loss
TKT004558,ACC04731,2025-01-02,closed,technical_issue
TKT004559,ACC04731,2025-05-01,closed,performance
TKT004560,ACC04733,2025-04-24,closed,integration_error
TKT004561,ACC04734,2025-06-08,closed,feature_request
TKT004562,ACC04735,2025-06-18,closed,feature_request
TKT004563,ACC04735,2025-04-23,closed,access_management
TKT004564,ACC04735,2025-06-15,closed,feature_request
TKT004565,ACC04736,2025-01-09,open,data_loss
TKT004566,ACC04737,2025-06-22,open,data_loss
TKT004567,ACC04738,2025-03-19,closed,performance
TKT004568,ACC04745,2025-03-23,open,data_loss
TKT004569,ACC04746,2025-02-20,closed,billing
TKT004570,ACC04747,2025-06-13,closed,integration_error
TKT004571,ACC04747,2025-05-15,closed,technical_issue
TKT004572,ACC04747,2025-02-05,closed,billing
TKT004573,ACC04748,2025-02-01,closed,billing
TKT004574,ACC04748,2025-01-14,closed,billing
TKT004575,ACC04748,2025-02-14,closed,integration_error
TKT004576,ACC04751,2025-03-22,open,technical_issue
TKT004577,ACC04757,2025-06-28,open,billing
TKT004578,ACC04759,2025-06-19,open,billing
