response_id,invitation_id,response_date,score,primary_theme
RESP0014414,INV0050650,2025-05-07,1,mobile_app_performance
RESP0014415,INV0050659,2025-05-06,7,
RESP0014416,INV0050678,2025-05-02,9,
RESP0014417,INV0050688,2025-05-08,4,api_stability
RESP0014418,INV0050704,2025-05-12,8,
RESP0014419,INV0050716,2025-05-09,10,
RESP0014420,INV0050725,2025-05-04,4,mobile_app_performance
RESP0014421,INV0050727,2025-05-07,10,
RESP0014422,INV0050730,2025-05-04,7,
RESP0014423,INV0050731,2025-05-08,5,reporting_accuracy
RESP0014424,INV0050733,2025-05-07,2,onboarding_experience
RESP0014425,INV0050737,2025-05-03,10,
RESP0014426,INV0050748,2025-05-05,7,
RESP0014427,INV0050760,2025-05-06,4,mobile_app_performance
RESP0014428,INV0050765,2025-05-08,10,
RESP0014429,INV0050789,2025-05-04,9,
RESP0014430,INV0050790,2025-05-10,7,
RESP0014431,INV0050803,2025-05-07,5,mobile_app_performance
RESP0014432,INV0050807,2025-05-09,9,
RESP0014433,INV0050811,2025-05-07,8,
RESP0014434,INV0050812,2025-05-03,9,
RESP0014435,INV0050816,2025-05-10,10,
RESP0014436,INV0050822,2025-05-10,10,
RESP0014437,INV0050825,2025-05-07,9,
RESP0014438,INV0050839,2025-05-09,10,
RESP0014439,INV0050845,2025-05-08,10,
RESP0014440,INV0050859,2025-05-08,10,
RESP0014441,INV0050878,2025-05-06,10,
RESP0014442,INV0050883,2025-05-07,6,pricing_transparency
RESP0014443,INV0050884,2025-05-08,6,onboarding_experience
RESP0014444,INV0050903,2025-05-05,9,
RESP0014445,INV0050906,2025-05-08,7,
RESP0014446,INV0050907,2025-05-12,8,
RESP0014447,INV0050913,2025-05-07,7,
RESP0014448,INV0050940,2025-05-03,10,
RESP0014449,INV0050948,2025-05-08,10,
RESP0014450,INV0050950,2025-05-07,9,
RESP0014451,INV0050951,2025-05-09,8,
RESP0014452,INV0050964,2025-05-05,9,
RESP0014453,INV0050974,2025-05-07,10,
RESP0014454,INV0050977,2025-05-11,10,
RESP0014455,INV0050979,2025-05-11,6,data_export_reliability
RESP0014456,INV0050983,2025-05-09,9,
RESP0014457,INV0050985,2025-05-05,2,data_export_reliability
RESP0014458,INV0050986,2025-05-05,8,
RESP0014459,INV0050992,2025-05-06,9,
RESP0014460,INV0050999,2025-05-08,1,onboarding_experience
RESP0014461,INV0051011,2025-05-11,7,
RESP0014462,INV0051014,2025-05-02,9,
RESP0014463,INV0051015,2025-05-10,9,
RESP0014464,INV0051040,2025-05-10,9,
RESP0014465,INV0051062,2025-05-07,2,mobile_app_performance
RESP0014466,INV0051066,2025-05-05,9,
RESP0014467,INV0051069,2025-05-06,9,
RESP0014468,INV0051088,2025-05-07,9,
RESP0014469,INV0051089,2025-05-11,6,data_export_reliability
RESP0014470,INV0051090,2025-05-06,10,
RESP0014471,INV0051107,2025-05-09,4,customer_support_speed
RESP0014472,INV0051109,2025-05-11,7,
RESP0014473,INV0051112,2025-05-05,9,
RESP0014474,INV0051113,2025-05-08,10,
RESP0014475,INV0051125,2025-05-07,10,
RESP0014476,INV0051127,2025-05-05,9,
RESP0014477,INV0051141,2025-05-09,1,data_export_reliability
RESP0014478,INV0051157,2025-05-07,10,
RESP0014479,INV0051159,2025-05-09,9,
RESP0014480,INV0051162,2025-05-08,5,onboarding_experience
RESP0014481,INV0051168,2025-05-07,2,
RESP0014482,INV0051177,2025-05-06,0,customer_support_speed
RESP0014483,INV0051178,2025-05-07,10,
RESP0014484,INV0051184,2025-05-11,6,mobile_app_performance
RESP0014485,INV0051185,2025-05-06,8,
RESP0014486,INV0051218,2025-05-10,4,
RESP0014487,INV0051225,2025-05-07,10,
RESP0014488,INV0051231,2025-05-06,10,
RESP0014489,INV0051233,2025-05-11,9,
RESP0014490,INV0051243,2025-05-06,9,
RESP0014491,INV0051245,2025-05-09,8,
RESP0014492,INV0051248,2025-05-09,1,
RESP0014493,INV0051260,2025-05-08,10,
RESP0014494,INV0051261,2025-05-10,9,
RESP0014495,INV0051263,2025-05-09,9,
RESP0014496,INV0051266,2025-05-11,9,
RESP0014497,INV0051277,2025-05-11,6,customer_support_speed
RESP0014498,INV0051284,2025-05-08,8,
RESP0014499,INV0051301,2025-05-11,4,customer_support_speed
RESP0014500,INV0051306,2025-05-11,9,
RESP0014501,INV0051309,2025-05-06,10,
RESP0014502,INV0051316,2025-05-08,10,
RESP0014503,INV0051338,2025-05-08,9,
RESP0014504,INV0051351,2025-05-08,10,
RESP0014505,INV0051354,2025-05-08,7,
RESP0014506,INV0051377,2025-05-04,10,
RESP0014507,INV0051378,2025-05-10,2,
RESP0014508,INV0051400,2025-05-12,10,
RESP0014509,INV0051401,2025-05-07,10,
RESP0014510,INV0051404,2025-05-05,10,
RESP0014511,INV0051406,2025-05-06,0,customer_support_speed
RESP0014512,INV0051424,2025-05-08,5,
RESP0014513,INV0051442,2025-05-06,9,
RESP0014514,INV0051449,2025-05-08,8,
RESP0014515,INV0051451,2025-05-04,9,
RESP0014516,INV0051461,2025-05-05,10,
RESP0014517,INV0051466,2025-05-03,7,
RESP0014518,INV0051491,2025-05-10,10,
RESP0014519,INV0051492,2025-05-08,10,
RESP0014520,INV0051497,2025-05-07,10,
RESP0014521,INV0051499,2025-05-06,10,
RESP0014522,INV0051504,2025-05-06,10,
RESP0014523,INV0051505,2025-05-07,9,
RESP0014524,INV0051510,2025-05-04,1,mobile_app_performance
RESP0014525,INV0051511,2025-05-10,9,
RESP0014526,INV0051543,2025-05-03,4,
RESP0014527,INV0051557,2025-05-11,10,
RESP0014528,INV0051565,2025-05-07,3,mobile_app_performance
RESP0014529,INV0051569,2025-05-04,9,
RESP0014530,INV0051584,2025-05-07,7,
RESP0014531,INV0051587,2025-05-07,8,
RESP0014532,INV0051595,2025-05-08,7,
RESP0014533,INV0051611,2025-05-06,10,
RESP0014534,INV0051619,2025-05-12,4,mobile_app_performance
RESP0014535,INV0051629,2025-05-08,0,pricing_transparency
RESP0014536,INV0051630,2025-05-03,9,
RESP0014537,INV0051634,2025-05-05,6,customer_support_speed
RESP0014538,INV0051641,2025-05-09,2,onboarding_experience
RESP0014539,INV0051643,2025-05-07,7,
RESP0014540,INV0051655,2025-05-04,10,
RESP0014541,INV0051658,2025-05-05,7,
RESP0014542,INV0051668,2025-05-06,9,
RESP0014543,INV0051676,2025-05-06,7,
RESP0014544,INV0051677,2025-05-11,2,
RESP0014545,INV0051679,2025-05-07,10,
RESP0014546,INV0051683,2025-05-02,9,
RESP0014547,INV0051692,2025-05-05,10,
RESP0014548,INV0051715,2025-05-06,8,
RESP0014549,INV0051741,2025-05-04,4,mobile_app_performance
RESP0014550,INV0051746,2025-05-07,9,
RESP0014551,INV0051749,2025-05-03,5,onboarding_experience
RESP0014552,INV0051750,2025-05-05,2,mobile_app_performance
RESP0014553,INV0051752,2025-05-06,8,
RESP0014554,INV0051756,2025-05-06,2,reporting_accuracy
RESP0014555,INV0051782,2025-05-09,4,mobile_app_performance
RESP0014556,INV0051783,2025-05-07,8,
RESP0014557,INV0051787,2025-05-07,4,data_export_reliability
RESP0014558,INV0051788,2025-05-07,10,
RESP0014559,INV0051793,2025-05-04,1,customer_support_speed
RESP0014560,INV0051799,2025-05-04,9,
RESP0014561,INV0051802,2025-05-04,9,
RESP0014562,INV0051817,2025-05-12,2,customer_support_speed
RESP0014563,INV0051845,2025-05-06,8,
RESP0014564,INV0051851,2025-05-05,10,
RESP0014565,INV0051854,2025-05-07,2,
RESP0014566,INV0051869,2025-05-07,8,
RESP0014567,INV0051881,2025-05-06,10,
RESP0014568,INV0051895,2025-05-08,9,
RESP0014569,INV0051926,2025-05-07,4,pricing_transparency
RESP0014570,INV0051942,2025-05-08,9,
RESP0014571,INV0051947,2025-05-04,8,
RESP0014572,INV0051948,2025-05-06,9,
RESP0014573,INV0051949,2025-05-07,9,
RESP0014574,INV0051953,2025-05-10,10,
RESP0014575,INV0051961,2025-05-11,10,
RESP0014576,INV0051963,2025-05-07,10,
RESP0014577,INV0051972,2025-05-08,8,
RESP0014578,INV0051982,2025-05-05,8,
RESP0014579,INV0051987,2025-05-09,9,
RESP0014580,INV0051991,2025-05-06,5,mobile_app_performance
RESP0014581,INV0051994,2025-05-10,7,
RESP0014582,INV0051996,2025-05-07,9,
RESP0014583,INV0052004,2025-05-02,5,
RESP0014584,INV0052005,2025-05-07,9,
RESP0014585,INV0052013,2025-05-09,10,
RESP0014586,INV0052023,2025-05-12,7,
RESP0014587,INV0052027,2025-05-05,7,
RESP0014588,INV0052028,2025-05-11,3,
RESP0014589,INV0052040,2025-05-08,10,
RESP0014590,INV0052042,2025-05-09,3,pricing_transparency
RESP0014591,INV0052047,2025-05-08,7,
RESP0014592,INV0052052,2025-05-10,8,
RESP0014593,INV0052058,2025-05-11,5,mobile_app_performance
RESP0014594,INV0052060,2025-05-06,10,
RESP0014595,INV0052061,2025-05-06,7,
RESP0014596,INV0052062,2025-05-06,9,
RESP0014597,INV0052077,2025-05-07,8,
RESP0014598,INV0052081,2025-05-09,7,
RESP0014599,INV0052094,2025-05-03,7,
RESP0014600,INV0052098,2025-05-09,9,
RESP0014601,INV0052101,2025-05-06,7,
RESP0014602,INV0052110,2025-05-10,9,
RESP0014603,INV0052131,2025-05-06,10,
RESP0014604,INV0052132,2025-05-07,9,
RESP0014605,INV0052135,2025-05-10,7,
RESP0014606,INV0052140,2025-05-07,10,
RESP0014607,INV0052141,2025-05-10,9,
RESP0014608,INV0052158,2025-05-10,10,
RESP0014609,INV0052162,2025-05-10,4,mobile_app_performance
RESP0014610,INV0052174,2025-05-08,9,
RESP0014611,INV0052190,2025-05-07,1,mobile_app_performance
RESP0014612,INV0052197,2025-05-07,9,
RESP0014613,INV0052205,2025-05-05,9,
RESP0014614,INV0052207,2025-05-07,8,
RESP0014615,INV0052219,2025-05-08,6,mobile_app_performance
RESP0014616,INV0052222,2025-05-05,9,
RESP0014617,INV0052223,2025-05-08,9,
RESP0014618,INV0052224,2025-05-04,9,
RESP0014619,INV0052225,2025-05-08,0,data_export_reliability
RESP0014620,INV0052226,2025-05-05,5,onboarding_experience
RESP0014621,INV0052227,2025-05-05,10,
RESP0014622,INV0052232,2025-05-09,0,customer_support_speed
RESP0014623,INV0052249,2025-05-06,5,mobile_app_performance
RESP0014624,INV0052263,2025-05-08,10,
RESP0014625,INV0052271,2025-05-06,9,
RESP0014626,INV0052278,2025-05-11,10,
RESP0014627,INV0052290,2025-05-10,1,onboarding_experience
RESP0014628,INV0052298,2025-05-09,6,onboarding_experience
RESP0014629,INV0052300,2025-05-09,7,
RESP0014630,INV0052305,2025-05-03,4,api_stability
RESP0014631,INV0052324,2025-05-10,9,
RESP0014632,INV0052327,2025-05-07,10,
RESP0014633,INV0052328,2025-05-07,9,
RESP0014634,INV0052331,2025-05-05,6,mobile_app_performance
RESP0014635,INV0052340,2025-05-04,9,
RESP0014636,INV0052343,2025-05-02,10,
RESP0014637,INV0052344,2025-05-08,10,
RESP0014638,INV0052346,2025-05-02,10,
RESP0014639,INV0052350,2025-05-10,8,
RESP0014640,INV0052353,2025-05-02,1,pricing_transparency
RESP0014641,INV0052359,2025-05-05,10,
RESP0014642,INV0052371,2025-05-03,9,
RESP0014643,INV0052381,2025-05-10,10,
RESP0014644,INV0052383,2025-05-09,7,
RESP0014645,INV0052389,2025-05-09,7,
RESP0014646,INV0052410,2025-05-09,3,customer_support_speed
RESP0014647,INV0052447,2025-05-11,9,
RESP0014648,INV0052455,2025-05-06,4,pricing_transparency
RESP0014649,INV0052467,2025-05-07,10,
RESP0014650,INV0052473,2025-05-03,9,
RESP0014651,INV0052474,2025-05-05,7,
RESP0014652,INV0052476,2025-05-04,6,data_export_reliability
RESP0014653,INV0052481,2025-05-09,4,data_export_reliability
RESP0014654,INV0052485,2025-05-08,10,
RESP0014655,INV0052497,2025-05-10,10,
RESP0014656,INV0052498,2025-05-07,2,
RESP0014657,INV0052525,2025-05-10,6,pricing_transparency
RESP0014658,INV0052529,2025-05-09,9,
RESP0014659,INV0052541,2025-05-03,9,
RESP0014660,INV0052548,2025-05-09,9,
RESP0014661,INV0052549,2025-05-09,9,
RESP0014662,INV0052554,2025-05-08,1,mobile_app_performance
RESP0014663,INV0052562,2025-05-07,9,
RESP0014664,INV0052567,2025-05-08,2,customer_support_speed
RESP0014665,INV0052570,2025-05-06,8,
RESP0014666,INV0052579,2025-05-11,10,
RESP0014667,INV0052584,2025-05-07,6,customer_support_speed
RESP0014668,INV0052589,2025-05-04,10,
RESP0014669,INV0052592,2025-05-07,10,
RESP0014670,INV0052595,2025-05-03,10,
RESP0014671,INV0052597,2025-05-08,10,
RESP0014672,INV0052605,2025-05-10,3,
RESP0014673,INV0052606,2025-05-08,9,
RESP0014674,INV0052619,2025-05-08,10,
RESP0014675,INV0052624,2025-05-05,4,customer_support_speed
RESP0014676,INV0052641,2025-05-06,8,
RESP0014677,INV0052654,2025-05-07,3,mobile_app_performance
RESP0014678,INV0052662,2025-05-09,10,
RESP0014679,INV0052663,2025-05-05,10,
RESP0014680,INV0052680,2025-05-05,3,mobile_app_performance
RESP0014681,INV0052687,2025-05-05,4,mobile_app_performance
RESP0014682,INV0052706,2025-05-10,5,
RESP0014683,INV0052711,2025-05-06,7,
RESP0014684,INV0052738,2025-05-07,8,
RESP0014685,INV0052745,2025-05-08,10,
RESP0014686,INV0052750,2025-05-09,8,
RESP0014687,INV0052757,2025-05-07,1,reporting_accuracy
RESP0014688,INV0052772,2025-05-07,10,
RESP0014689,INV0052775,2025-05-06,9,
RESP0014690,INV0052787,2025-05-06,8,
RESP0014691,INV0052794,2025-05-06,9,
RESP0014692,INV0052795,2025-05-05,7,
RESP0014693,INV0052805,2025-05-06,4,customer_support_speed
RESP0014694,INV0052815,2025-05-07,10,
RESP0014695,INV0052836,2025-05-05,9,
RESP0014696,INV0052843,2025-05-08,9,
RESP0014697,INV0052844,2025-05-05,7,
RESP0014698,INV0052850,2025-05-05,7,
RESP0014699,INV0052862,2025-05-07,10,
RESP0014700,INV0052865,2025-05-11,9,
RESP0014701,INV0052866,2025-05-08,7,
RESP0014702,INV0052872,2025-05-08,3,mobile_app_performance
RESP0014703,INV0052884,2025-05-06,9,
RESP0014704,INV0052886,2025-05-07,8,
RESP0014705,INV0052909,2025-05-09,7,
RESP0014706,INV0052915,2025-05-04,8,
RESP0014707,INV0052917,2025-05-09,5,customer_support_speed
RESP0014708,INV0052924,2025-05-09,4,onboarding_experience
RESP0014709,INV0052928,2025-05-10,9,
RESP0014710,INV0052940,2025-05-09,4,reporting_accuracy
RESP0014711,INV0052945,2025-05-06,2,data_export_reliability
RESP0014712,INV0052954,2025-05-02,10,
RESP0014713,INV0052955,2025-05-11,2,mobile_app_performance
RESP0014714,INV0052957,2025-05-08,9,
RESP0014715,INV0052958,2025-05-09,1,mobile_app_performance
RESP0014716,INV0052971,2025-05-11,9,
RESP0014717,INV0052976,2025-05-08,10,
RESP0014718,INV0052978,2025-05-06,0,api_stability
RESP0014719,INV0052979,2025-05-06,7,
RESP0014720,INV0052980,2025-05-11,8,
RESP0014721,INV0052987,2025-05-11,10,
RESP0014722,INV0052989,2025-05-07,9,
RESP0014723,INV0053009,2025-05-10,9,
RESP0014724,INV0053012,2025-05-07,10,
RESP0014725,INV0053019,2025-05-05,8,
RESP0014726,INV0053023,2025-05-09,0,mobile_app_performance
RESP0014727,INV0053024,2025-05-03,10,
RESP0014728,INV0053029,2025-05-07,10,
RESP0014729,INV0053046,2025-05-07,7,
RESP0014730,INV0053052,2025-05-05,8,
RESP0014731,INV0053054,2025-05-07,2,customer_support_speed
RESP0014732,INV0053056,2025-05-03,4,onboarding_experience
RESP0014733,INV0053067,2025-05-10,9,
RESP0014734,INV0053073,2025-05-09,7,
RESP0014735,INV0053083,2025-05-04,7,
RESP0014736,INV0053086,2025-05-08,5,data_export_reliability
RESP0014737,INV0053101,2025-05-06,9,
RESP0014738,INV0053105,2025-05-04,0,mobile_app_performance
RESP0014739,INV0053107,2025-05-09,8,
RESP0014740,INV0053118,2025-05-04,9,
RESP0014741,INV0053125,2025-05-07,7,
RESP0014742,INV0053127,2025-05-05,4,onboarding_experience
RESP0014743,INV0053138,2025-05-07,5,pricing_transparency
RESP0014744,INV0053143,2025-05-08,10,
RESP0014745,INV0053147,2025-05-05,9,
RESP0014746,INV0053160,2025-05-07,10,
RESP0014747,INV0053172,2025-05-03,1,api_stability
RESP0014748,INV0053183,2025-05-05,10,
RESP0014749,INV0053201,2025-05-04,10,
RESP0014750,INV0053214,2025-05-07,8,
RESP0014751,INV0053215,2025-05-03,0,onboarding_experience
RESP0014752,INV0053246,2025-05-09,7,
RESP0014753,INV0053252,2025-05-08,10,
RESP0014754,INV0053261,2025-05-09,10,
RESP0014755,INV0053263,2025-05-08,10,
RESP0014756,INV0053266,2025-05-02,10,
RESP0014757,INV0053273,2025-05-04,7,
RESP0014758,INV0053281,2025-05-09,8,
RESP0014759,INV0053283,2025-05-08,9,
RESP0014760,INV0053304,2025-05-08,6,data_export_reliability
RESP0014761,INV0053307,2025-05-09,2,
RESP0014762,INV0053318,2025-05-09,10,
RESP0014763,INV0053322,2025-05-07,4,customer_support_speed
RESP0014764,INV0053340,2025-05-08,9,
RESP0014765,INV0053346,2025-05-09,2,
RESP0014766,INV0053352,2025-05-12,10,
RESP0014767,INV0053358,2025-05-10,4,api_stability
RESP0014768,INV0053363,2025-05-12,10,
RESP0014769,INV0053371,2025-05-02,3,
RESP0014770,INV0053383,2025-05-06,9,
RESP0014771,INV0053407,2025-05-06,9,
RESP0014772,INV0053422,2025-05-05,0,onboarding_experience
RESP0014773,INV0053432,2025-05-07,10,
RESP0014774,INV0053434,2025-05-09,10,
RESP0014775,INV0053453,2025-05-12,2,
RESP0014776,INV0053461,2025-05-03,10,
RESP0014777,INV0053476,2025-05-04,2,customer_support_speed
RESP0014778,INV0053481,2025-05-07,7,
RESP0014779,INV0053501,2025-05-10,7,
RESP0014780,INV0053507,2025-05-08,9,
RESP0014781,INV0053517,2025-05-07,10,
RESP0014782,INV0053521,2025-05-09,10,
RESP0014783,INV0053539,2025-05-06,7,
RESP0014784,INV0053544,2025-05-08,9,
RESP0014785,INV0053553,2025-05-08,10,
RESP0014786,INV0053558,2025-05-04,10,
RESP0014787,INV0053574,2025-05-10,9,
RESP0014788,INV0053578,2025-05-09,7,
RESP0014789,INV0053591,2025-05-07,7,
RESP0014790,INV0053594,2025-05-09,7,
RESP0014791,INV0053605,2025-05-07,8,
RESP0014792,INV0053623,2025-05-08,9,
RESP0014793,INV0053653,2025-05-08,7,
RESP0014794,INV0053660,2025-05-06,10,
RESP0014795,INV0053667,2025-05-07,0,pricing_transparency
RESP0014796,INV0053680,2025-05-05,6,mobile_app_performance
RESP0014797,INV0053684,2025-05-12,5,api_stability
RESP0014798,INV0053685,2025-05-07,7,
RESP0014799,INV0053688,2025-05-09,9,
RESP0014800,INV0053693,2025-05-06,9,
RESP0014801,INV0053700,2025-05-06,8,
RESP0014802,INV0053708,2025-05-06,8,
RESP0014803,INV0053713,2025-05-11,9,
RESP0014804,INV0053728,2025-05-09,5,mobile_app_performance
RESP0014805,INV0053732,2025-05-11,8,
RESP0014806,INV0053744,2025-05-06,9,
RESP0014807,INV0053752,2025-05-08,9,
RESP0014808,INV0053756,2025-05-04,10,
RESP0014809,INV0053768,2025-05-10,5,mobile_app_performance
RESP0014810,INV0053769,2025-05-10,10,
RESP0014811,INV0053770,2025-05-12,0,mobile_app_performance
RESP0014812,INV0053776,2025-05-07,10,
RESP0014813,INV0053780,2025-05-03,10,
RESP0014814,INV0053785,2025-05-03,9,
RESP0014815,INV0053789,2025-05-05,7,
RESP0014816,INV0053791,2025-05-04,7,
RESP0014817,INV0053811,2025-05-05,10,
RESP0014818,INV0053832,2025-05-10,10,
RESP0014819,INV0053833,2025-05-07,10,
RESP0014820,INV0053846,2025-05-08,9,
RESP0014821,INV0053871,2025-05-09,9,
RESP0014822,INV0053872,2025-05-08,4,
RESP0014823,INV0053877,2025-05-06,9,
RESP0014824,INV0053880,2025-05-07,10,
RESP0014825,INV0053882,2025-05-10,7,
RESP0014826,INV0053883,2025-05-08,10,
RESP0014827,INV0053885,2025-05-08,7,
RESP0014828,INV0053895,2025-05-02,9,
RESP0014829,INV0053919,2025-05-07,10,
RESP0014830,INV0053920,2025-05-07,4,
RESP0014831,INV0053929,2025-05-11,7,
RESP0014832,INV0053941,2025-05-05,9,
RESP0014833,INV0053942,2025-05-05,5,pricing_transparency
RESP0014834,INV0053956,2025-05-07,9,
RESP0014835,INV0053965,2025-05-03,9,
RESP0014836,INV0053978,2025-05-09,10,
RESP0014837,INV0053982,2025-05-12,2,mobile_app_performance
RESP0014838,INV0053989,2025-05-05,10,
RESP0014839,INV0053992,2025-05-06,9,
RESP0014840,INV0053995,2025-05-11,1,onboarding_experience
RESP0014841,INV0054014,2025-05-05,5,onboarding_experience
RESP0014842,INV0054032,2025-05-10,5,customer_support_speed
RESP0014843,INV0054033,2025-05-08,9,
RESP0014844,INV0054040,2025-05-09,9,
RESP0014845,INV0054043,2025-05-07,8,
RESP0014846,INV0054060,2025-05-10,10,
RESP0014847,INV0054064,2025-05-11,10,
RESP0014848,INV0054066,2025-05-10,7,
RESP0014849,INV0054067,2025-05-08,10,
RESP0014850,INV0054071,2025-05-08,10,
RESP0014851,INV0054072,2025-05-07,10,
RESP0014852,INV0054074,2025-05-11,4,customer_support_speed
RESP0014853,INV0054075,2025-05-04,8,
RESP0014854,INV0054077,2025-05-10,9,
RESP0014855,INV0054081,2025-05-09,10,
RESP0014856,INV0054085,2025-05-12,4,pricing_transparency
RESP0014857,INV0054161,2025-05-04,9,
RESP0014858,INV0054169,2025-05-02,8,
RESP0014859,INV0054187,2025-05-11,9,
RESP0014860,INV0054190,2025-05-02,8,
RESP0014861,INV0054200,2025-05-03,8,
RESP0014862,INV0054220,2025-05-09,9,
RESP0014863,INV0054221,2025-05-06,10,
RESP0014864,INV0054228,2025-05-05,10,
RESP0014865,INV0054231,2025-05-08,9,
RESP0014866,INV0054238,2025-05-03,0,mobile_app_performance
RESP0014867,INV0054243,2025-05-06,5,mobile_app_performance
RESP0014868,INV0054251,2025-05-05,7,
RESP0014869,INV0054263,2025-05-05,9,
RESP0014870,INV0054275,2025-05-10,1,
RESP0014871,INV0054284,2025-05-06,10,
RESP0014872,INV0054297,2025-05-03,3,onboarding_experience
RESP0014873,INV0054300,2025-05-04,4,pricing_transparency
RESP0014874,INV0054325,2025-05-05,8,
RESP0014875,INV0054341,2025-05-08,10,
RESP0014876,INV0054346,2025-05-03,1,customer_support_speed
RESP0014877,INV0054348,2025-05-07,10,
RESP0014878,INV0054380,2025-05-08,9,
RESP0014879,INV0054381,2025-05-05,9,
RESP0014880,INV0054390,2025-05-08,8,
RESP0014881,INV0054393,2025-05-06,9,
RESP0014882,INV0054395,2025-05-07,10,
RESP0014883,INV0054404,2025-05-07,9,
RESP0014884,INV0054412,2025-05-07,10,
RESP0014885,INV0054413,2025-05-12,8,
RESP0014886,INV0054417,2025-05-10,10,
RESP0014887,INV0054426,2025-05-07,8,
RESP0014888,INV0054440,2025-05-02,7,
RESP0014889,INV0054441,2025-05-10,8,
RESP0014890,INV0054473,2025-05-04,3,customer_support_speed
RESP0014891,INV0054480,2025-05-04,10,
RESP0014892,INV0054484,2025-05-04,4,mobile_app_performance
RESP0014893,INV0054490,2025-05-08,7,
RESP0014894,INV0054494,2025-05-09,0,customer_support_speed
RESP0014895,INV0054495,2025-05-12,10,
RESP0014896,INV0054502,2025-05-11,10,
RESP0014897,INV0054516,2025-05-07,10,
RESP0014898,INV0054520,2025-05-09,7,
RESP0014899,INV0054521,2025-05-05,10,
RESP0014900,INV0054522,2025-05-08,5,onboarding_experience
RESP0014901,INV0054534,2025-05-08,10,
RESP0014902,INV0054536,2025-05-07,7,
RESP0014903,INV0054539,2025-05-09,1,mobile_app_performance
RESP0014904,INV0054540,2025-05-06,10,
RESP0014905,INV0054545,2025-05-07,3,reporting_accuracy
RESP0014906,INV0054550,2025-05-07,10,
RESP0014907,INV0054552,2025-05-09,4,mobile_app_performance
RESP0014908,INV0054565,2025-05-11,7,
RESP0014909,INV0054575,2025-05-10,1,
RESP0014910,INV0054584,2025-05-05,3,onboarding_experience
RESP0014911,INV0054597,2025-05-03,8,
RESP0014912,INV0054601,2025-05-11,3,mobile_app_performance
