pageview_id,segment_start_ms,segment_end_ms,avg_scroll_speed
TR02744,14731,15356,78.2
TR02745,0,1684,34.7
TR02745,1684,2067,115.3
TR02745,2067,3837,173.5
TR02745,3837,7423,40.4
TR02745,7423,9731,170.2
TR02745,9731,13132,64.0
TR02745,13132,16104,3.8
TR02745,16104,18115,174.7
TR02746,0,1114,250.5
TR02746,1114,1194,114.6
TR02746,1194,2015,365.6
TR02746,2015,2381,40.9
TR02746,2381,3169,239.7
TR02746,3169,5132,379.3
TR02746,5132,5603,434.2
TR02746,5603,5753,497.4
TR02746,5753,6423,426.4
TR02746,6423,7536,45.2
TR02747,0,1152,64.4
TR02747,1152,3765,264.2
TR02747,3765,4937,249.7
TR02747,4937,5637,55.8
TR02747,5637,6099,4.6
TR02747,6099,10095,41.1
TR02747,10095,13917,221.3
TR02747,13917,14554,444.2
TR02747,14554,15907,17.5
TR02747,15907,17965,31.6
TR02747,17965,18237,52.2
TR02748,0,704,106.6
TR02748,704,708,50.7
TR02748,708,1892,147.1
TR02748,1892,4624,442.6
TR02748,4624,9447,32.3
TR02748,9447,10958,51.3
TR02748,10958,12895,29.6
TR02748,12895,13145,29.9
TR02748,13145,13946,160.5
TR02748,13946,15198,56.8
TR02748,15198,17380,5.8
TR02748,17380,17621,22.0
TR02749,0,950,13.2
TR02749,950,2544,8.3
TR02749,2544,3251,47.7
TR02749,3251,4610,476.7
TR02749,4610,5295,352.4
TR02749,5295,5763,490.6
TR02750,0,2260,441.0
TR02750,2260,3318,37.5
TR02750,3318,5539,245.6
TR02750,5539,5637,8.9
TR02750,5637,6368,19.8
TR02750,6368,6498,424.3
TR02750,6498,7511,250.7
TR02750,7511,7746,329.0
TR02750,7746,8439,8.8
TR02750,8439,8759,99.5
TR02750,8759,8806,432.7
TR02751,0,1499,406.3
TR02751,1499,1539,3.6
TR02751,1539,4224,36.0
TR02751,4224,6300,272.1
TR02751,6300,6634,53.8
TR02751,6634,7030,6.1
TR02751,7030,13225,6.4
TR02751,13225,13602,9.4
TR02752,0,1495,143.9
TR02752,1495,2050,32.7
TR02752,2050,6378,64.3
TR02752,6378,9778,43.7
TR02752,9778,13773,57.5
TR02752,13773,14887,20.9
TR02752,14887,15262,18.0
TR02753,0,1775,27.8
TR02753,1775,1919,184.9
TR02753,1919,2277,35.6
TR02753,2277,2993,382.9
TR02753,2993,3650,92.5
TR02753,3650,4657,7.5
TR02753,4657,5613,20.3
TR02753,5613,6245,36.4
TR02753,6245,6850,63.5
TR02754,0,1122,60.4
TR02754,1122,2385,59.9
TR02754,2385,5856,38.2
TR02754,5856,6405,358.0
TR02754,6405,6456,47.7
TR02754,6456,9651,41.6
TR02754,9651,10384,42.8
TR02754,10384,12143,300.7
TR02754,12143,18993,46.8
TR02755,0,122,410.6
TR02755,122,1337,3.7
TR02755,1337,3660,378.1
TR02755,3660,3932,58.0
TR02755,3932,6412,57.0
TR02755,6412,7348,104.3
TR02755,7348,7476,173.6
TR02755,7476,7653,400.6
TR02755,7653,8036,101.7
TR02755,8036,8295,8.7
TR02755,8295,9079,37.3
TR02755,9079,11741,351.9
TR02756,0,3341,190.3
TR02756,3341,3799,140.7
TR02756,3799,4077,498.9
TR02756,4077,5927,201.0
TR02756,5927,10673,19.4
TR02756,10673,11324,56.2
TR02757,0,22,73.7
TR02757,22,3487,29.4
TR02757,3487,3854,9.3
TR02757,3854,3954,485.7
TR02757,3954,4955,50.6
TR02757,4955,6520,42.6
TR02757,6520,6598,77.2
TR02757,6598,7428,4.6
TR02757,7428,7576,123.5
TR02758,0,3186,404.5
TR02758,3186,3297,7.8
TR02758,3297,5640,386.8
TR02758,5640,12902,5.1
TR02758,12902,13705,148.1
TR02758,13705,17548,34.8
TR02759,0,2124,35.9
TR02759,2124,2268,440.1
TR02759,2268,4224,45.0
TR02759,4224,8626,5.8
TR02759,8626,8708,5.3
TR02759,8708,9116,28.2
TR02759,9116,9494,64.6
TR02759,9494,11691,262.4
TR02759,11691,12006,30.2
TR02760,0,8,33.2
TR02760,8,490,58.1
TR02760,490,844,242.2
TR02760,844,1715,74.0
TR02760,1715,4439,14.0
TR02760,4439,4885,12.8
TR02760,4885,7781,13.6
TR02761,0,1075,38.7
TR02761,1075,5651,40.8
TR02761,5651,8719,140.6
TR02761,8719,10087,73.4
TR02761,10087,10255,46.0
TR02761,10255,10379,114.0
TR02761,10379,10658,7.0
TR02761,10658,12242,427.1
TR02761,12242,12859,386.2
TR02761,12859,13831,62.4
TR02762,0,323,48.4
TR02762,323,1812,42.3
TR02762,1812,5763,101.4
TR02762,5763,5908,268.0
TR02762,5908,6706,7.4
TR02762,6706,7408,113.1
TR02762,7408,7637,352.9
TR02762,7637,9853,34.2
TR02763,0,1714,21.3
TR02763,1714,2819,363.2
TR02763,2819,2822,320.9
TR02763,2822,3663,17.0
TR02763,3663,3715,323.6
TR02763,3715,5830,309.1
TR02764,0,211,414.6
TR02764,211,2272,48.9
TR02764,2272,4100,255.5
TR02764,4100,4818,64.5
TR02764,4818,6339,376.3
TR02764,6339,6912,468.0
TR02764,6912,9052,54.8
TR02764,9052,10441,57.1
TR02764,10441,10627,12.3
TR02764,10627,11823,48.0
TR02765,0,511,258.5
TR02765,511,1518,340.7
TR02765,1518,3366,54.7
TR02765,3366,3968,47.8
TR02765,3968,5399,203.2
TR02765,5399,7319,331.0
TR02765,7319,7571,311.4
TR02765,7571,7742,38.4
TR02766,0,269,470.1
TR02766,269,3114,305.5
TR02766,3114,5767,50.6
TR02766,5767,9038,87.3
TR02766,9038,9325,351.0
TR02766,9325,9340,484.5
TR02766,9340,11278,471.9
TR02766,11278,12702,26.1
TR02766,12702,13310,161.3
TR02766,13310,14660,191.4
TR02766,14660,15051,29.2
TR02767,0,336,12.6
TR02767,336,926,284.5
TR02767,926,1702,1.5
TR02767,1702,1859,174.7
TR02767,1859,4473,76.6
TR02767,4473,4497,109.9
TR02767,4497,4931,84.9
TR02767,4931,6009,375.5
TR02767,6009,6785,378.8
TR02767,6785,10101,363.2
TR02768,0,436,63.5
TR02768,436,603,28.0
TR02768,603,1010,49.5
TR02768,1010,1214,341.9
TR02768,1214,2915,33.2
TR02768,2915,4241,418.2
TR02768,4241,5192,389.2
TR02768,5192,6230,441.7
TR02768,6230,6269,473.3
TR02768,6269,6535,7.2
TR02769,0,1689,14.4
TR02769,1689,2058,10.6
TR02769,2058,3632,47.4
TR02769,3632,8409,492.4
TR02769,8409,14707,213.3
TR02769,14707,17120,254.0
TR02769,17120,18067,19.5
TR02769,18067,19891,466.4
TR02769,19891,19983,355.5
TR02770,0,2698,43.8
TR02770,2698,3226,473.8
TR02770,3226,3266,40.9
TR02770,3266,3585,297.6
TR02770,3585,4087,20.1
TR02770,4087,6345,170.9
TR02770,6345,11899,34.1
TR02770,11899,14096,20.1
TR02770,14096,14143,59.5
TR02770,14143,16654,31.3
TR02771,0,345,6.8
TR02771,345,1218,339.3
TR02771,1218,1805,10.3
TR02771,1805,2397,377.5
TR02771,2397,3342,1.2
TR02771,3342,3976,54.9
TR02771,3976,4584,489.2
TR02771,4584,4893,454.3
TR02771,4893,5430,407.1
TR02771,5430,5859,471.2
TR02771,5859,6429,0.8
TR02772,0,317,17.5
TR02772,317,1003,468.8
TR02772,1003,1329,28.8
TR02772,1329,1831,477.1
TR02772,1831,3896,59.6
TR02772,3896,3975,56.2
TR02772,3975,6541,8.8
TR02772,6541,7357,19.7
TR02772,7357,7685,389.7
TR02772,7685,8511,287.9
TR02772,8511,8682,452.8
TR02773,0,917,29.4
TR02773,917,2165,170.4
TR02773,2165,5378,35.0
TR02773,5378,5438,52.8
TR02773,5438,6595,116.2
TR02773,6595,7465,312.3
TR02773,7465,7881,360.5
TR02773,7881,8075,19.1
TR02773,8075,8380,14.0
TR02773,8380,8690,27.5
TR02774,0,940,416.8
TR02774,940,4650,50.7
TR02774,4650,5338,52.9
TR02774,5338,5791,88.6
TR02774,5791,7834,138.0
TR02774,7834,8565,469.4
TR02774,8565,8651,401.9
TR02774,8651,9187,40.2
TR02774,9187,9667,16.1
TR02774,9667,11505,423.5
TR02775,0,2186,42.4
TR02775,2186,8561,5.9
TR02775,8561,12773,52.8
TR02775,12773,13348,271.3
TR02775,13348,14045,427.7
TR02775,14045,14457,55.6
TR02775,14457,14582,487.9
TR02775,14582,15581,12.3
TR02775,15581,16807,476.0
TR02776,0,2407,20.3
TR02776,2407,3140,56.2
TR02776,3140,10721,49.7
TR02776,10721,11077,36.4
TR02776,11077,11779,49.8
TR02776,11779,17273,270.9
TR02777,0,146,28.5
TR02777,146,2576,29.3
TR02777,2576,3303,52.3
TR02777,3303,4663,52.9
TR02777,4663,5155,253.4
TR02777,5155,5738,30.8
TR02777,5738,6069,110.2
TR02777,6069,6931,164.1
TR02777,6931,7647,121.0
TR02778,0,462,44.6
TR02778,462,1681,14.4
TR02778,1681,2224,97.9
TR02778,2224,2784,239.1
TR02778,2784,3523,115.7
TR02778,3523,4129,33.5
TR02778,4129,5106,37.6
TR02778,5106,5244,41.3
TR02778,5244,6253,177.3
TR02778,6253,6441,42.9
TR02779,0,4787,58.6
TR02779,4787,7633,221.9
TR02779,7633,9462,469.4
TR02779,9462,13344,33.8
TR02779,13344,13731,273.8
TR02779,13731,16383,164.1
TR02779,16383,16639,13.2
TR02780,0,3664,225.2
TR02780,3664,4052,31.0
TR02780,4052,5244,367.0
TR02780,5244,7664,30.1
TR02780,7664,8731,36.4
TR02780,8731,8763,0.4
TR02780,8763,11358,42.1
TR02780,11358,11817,442.2
TR02780,11817,13864,207.0
TR02781,0,798,28.6
TR02781,798,2801,474.9
TR02781,2801,4452,359.4
TR02781,4452,4782,15.3
TR02781,4782,4809,286.2
TR02781,4809,5467,24.2
TR02781,5467,5507,205.8
TR02781,5507,6265,154.7
TR02781,6265,8899,5.9
TR02782,0,946,434.9
TR02782,946,5709,142.1
TR02782,5709,6400,17.7
TR02782,6400,7056,46.5
TR02782,7056,9230,21.7
TR02782,9230,9872,48.3
TR02782,9872,14725,49.6
TR02783,0,1976,54.5
TR02783,1976,3733,10.9
TR02783,3733,3988,31.9
TR02783,3988,4339,283.5
TR02783,4339,4428,80.5
TR02783,4428,4929,10.7
TR02783,4929,5066,18.7
TR02783,5066,7445,12.8
TR02783,7445,7606,466.2
TR02783,7606,10464,146.6
TR02784,0,3136,281.9
TR02784,3136,6680,490.1
TR02784,6680,10352,3.6
TR02784,10352,16342,20.8
TR02784,16342,17614,52.1
TR02784,17614,18084,29.1
TR02785,0,122,60.7
TR02785,122,705,36.4
TR02785,705,2725,438.0
TR02785,2725,3892,240.2
TR02785,3892,4621,483.5
TR02785,4621,5752,33.3
TR02785,5752,6535,139.3
TR02785,6535,7531,63.0
TR02785,7531,8419,106.5
TR02785,8419,8962,278.4
TR02785,8962,9699,57.0
TR02786,0,5546,12.8
TR02786,5546,8086,41.4
TR02786,8086,8406,22.7
TR02786,8406,9651,165.2
TR02786,9651,9990,484.0
TR02786,9990,10921,360.6
TR02786,10921,12416,270.6
TR02787,0,713,81.1
TR02787,713,2115,328.0
TR02787,2115,3478,340.7
TR02787,3478,4706,49.1
TR02787,4706,5249,105.0
TR02787,5249,7072,66.5
TR02787,7072,7124,54.9
TR02787,7124,7465,148.3
TR02788,0,746,230.7
TR02788,746,1964,15.2
TR02788,1964,4523,51.0
TR02788,4523,5406,98.0
TR02788,5406,6151,36.0
TR02788,6151,6799,4.4
TR02788,6799,7589,489.0
TR02788,7589,9568,61.8
TR02788,9568,11347,23.5
TR02788,11347,16385,58.9
TR02789,0,1419,104.2
TR02789,1419,4613,194.3
TR02789,4613,5568,492.6
TR02789,5568,7186,425.8
TR02789,7186,7431,1.0
TR02789,7431,7690,83.0
TR02789,7690,9057,155.0
TR02789,9057,14149,425.2
TR02789,14149,16104,112.4
TR02789,16104,17285,265.5
TR02789,17285,19610,82.1
TR02790,0,132,179.0
TR02790,132,579,41.5
TR02790,579,1638,53.3
TR02790,1638,1769,356.6
TR02790,1769,2925,26.7
TR02790,2925,5092,327.3
TR02790,5092,5781,11.4
TR02790,5781,5794,38.1
TR02790,5794,5993,395.5
TR02790,5993,6686,60.1
TR02790,6686,6741,465.6
TR02790,6741,7139,52.5
TR02791,0,871,171.5
TR02791,871,2205,89.5
TR02791,2205,3753,176.2
TR02791,3753,3924,244.3
TR02791,3924,4314,384.8
TR02791,4314,5863,56.2
TR02791,5863,6306,324.4
TR02792,0,1328,300.8
TR02792,1328,3503,38.1
TR02792,3503,6155,43.0
TR02792,6155,12154,37.2
TR02792,12154,12617,59.4
TR02792,12617,14885,52.7
TR02792,14885,18501,8.7
TR02792,18501,18902,161.9
TR02793,0,972,52.0
TR02793,972,2691,101.8
TR02793,2691,6747,32.2
TR02793,6747,9333,178.5
TR02793,9333,10563,57.0
TR02793,10563,11962,43.1
TR02793,11962,13988,6.2
TR02793,13988,15394,15.2
TR02793,15394,16069,3.7
TR02793,16069,16600,15.0
TR02794,0,1883,0.8
TR02794,1883,1986,14.0
TR02794,1986,2170,50.8
TR02794,2170,3006,62.3
TR02794,3006,3246,35.9
TR02794,3246,4179,164.0
TR02794,4179,4874,30.4
TR02794,4874,5010,48.1
TR02794,5010,5686,464.9
TR02794,5686,6568,422.1
TR02795,0,1629,495.8
TR02795,1629,1939,16.2
TR02795,1939,5255,72.3
TR02795,5255,8704,63.3
TR02795,8704,9402,21.6
TR02795,9402,9403,63.2
TR02795,9403,10113,46.0
TR02795,10113,13470,2.9
TR02795,13470,15650,361.5
TR02795,15650,16851,392.1
TR02795,16851,17200,286.0
TR02796,0,1204,390.0
TR02796,1204,3528,47.4
TR02796,3528,4614,33.3
TR02796,4614,6242,290.6
TR02796,6242,6452,182.1
TR02796,6452,7123,58.1
TR02796,7123,9396,112.9
TR02796,9396,13640,47.6
TR02796,13640,14407,59.0
TR02796,14407,14696,20.3
TR02796,14696,15576,89.8
TR02796,15576,16632,496.3
TR02797,0,95,33.7
TR02797,95,153,234.2
TR02797,153,688,281.4
TR02797,688,1148,168.0
TR02797,1148,1685,258.9
TR02797,1685,2292,216.5
TR02797,2292,2314,13.2
TR02797,2314,3566,276.8
TR02797,3566,5617,7.2
TR02797,5617,5801,1.5
TR02798,0,15,45.4
TR02798,15,5048,57.6
TR02798,5048,6186,11.2
TR02798,6186,12390,431.1
TR02798,12390,15415,278.2
TR02798,15415,16226,62.7
TR02798,16226,19931,21.7
TR02799,0,959,26.4
TR02799,959,1053,92.8
TR02799,1053,2023,50.4
TR02799,2023,2552,35.1
TR02799,2552,3583,27.0
TR02799,3583,4766,51.1
TR02799,4766,5470,28.1
TR02799,5470,5812,36.1
TR02799,5812,6539,50.4
TR02799,6539,7175,61.8
TR02799,7175,7448,316.5
TR02800,0,187,459.2
TR02800,187,1951,296.4
TR02800,1951,2208,1.2
TR02800,2208,2840,191.6
TR02800,2840,5877,148.2
TR02800,5877,5967,247.3
TR02800,5967,8694,55.5
TR02800,8694,11427,5.3
TR02800,11427,11727,14.2
TR02800,11727,11786,464.3
TR02800,11786,16677,11.9
TR02800,16677,16814,323.2
TR02801,0,533,0.4
TR02801,533,1268,291.7
TR02801,1268,2277,113.3
TR02801,2277,3697,278.6
TR02801,3697,7503,94.7
TR02801,7503,8234,17.7
TR02801,8234,9939,58.0
TR02801,9939,10742,330.6
TR02801,10742,12181,19.5
TR02801,12181,12225,43.7
TR02801,12225,17187,454.9
TR02802,0,1050,25.4
TR02802,1050,6774,468.5
TR02802,6774,8285,422.7
TR02802,8285,12432,51.2
TR02802,12432,13100,64.6
TR02802,13100,16557,7.4
TR02803,0,656,406.6
TR02803,656,915,85.7
TR02803,915,5273,21.4
TR02803,5273,8235,10.1
TR02803,8235,9597,291.7
TR02803,9597,9836,185.5
TR02803,9836,11886,35.4
TR02804,0,1769,146.2
TR02804,1769,1783,457.8
TR02804,1783,5092,345.9
TR02804,5092,5422,475.7
TR02804,5422,6328,63.9
TR02804,6328,8279,263.1
TR02804,8279,8474,258.2
TR02804,8474,8993,52.8
TR02804,8993,12569,13.4
TR02804,12569,13453,313.7
TR02804,13453,14443,11.8
TR02804,14443,15410,39.0
TR02805,0,3172,31.6
TR02805,3172,4346,298.9
TR02805,4346,4482,96.7
TR02805,4482,4949,12.6
TR02805,4949,7252,42.6
TR02805,7252,9045,172.9
TR02806,0,7394,226.9
TR02806,7394,10074,196.3
TR02806,10074,11155,177.0
TR02806,11155,15151,98.9
TR02806,15151,17839,45.9
TR02806,17839,19204,28.2
TR02807,0,1843,21.5
TR02807,1843,4100,21.8
TR02807,4100,5421,450.2
TR02807,5421,9099,152.7
TR02807,9099,12430,158.2
TR02807,12430,14630,367.0
TR02807,14630,14633,64.7
TR02807,14633,14683,355.5
TR02807,14683,15529,47.8
TR02808,0,581,162.3
TR02808,581,874,54.6
TR02808,874,2677,444.2
TR02808,2677,3632,297.5
TR02808,3632,3944,487.0
TR02808,3944,4034,285.0
TR02808,4034,4704,391.3
TR02808,4704,7008,23.9
TR02808,7008,7284,13.3
TR02808,7284,7376,84.5
TR02808,7376,7469,497.5
TR02809,0,2995,9.2
TR02809,2995,5583,17.7
TR02809,5583,9504,3.4
TR02809,9504,9853,23.4
TR02809,9853,11184,20.6
TR02809,11184,11869,17.8
TR02809,11869,15783,37.7
TR02809,15783,18018,340.9
TR02810,0,1332,2.6
TR02810,1332,1964,456.1
TR02810,1964,4599,74.3
TR02810,4599,5181,112.3
TR02810,5181,5457,486.8
TR02810,5457,7849,482.8
TR02810,7849,11270,18.6
TR02810,11270,11410,36.1
TR02810,11410,11870,286.5
TR02810,11870,12008,29.3
TR02811,0,1307,140.9
TR02811,1307,2410,49.2
TR02811,2410,3444,0.4
TR02811,3444,4863,19.0
TR02811,4863,5370,410.1
TR02811,5370,5834,19.0
TR02811,5834,7486,287.8
TR02811,7486,9845,31.4
TR02811,9845,10293,408.9
TR02812,0,1054,270.3
TR02812,1054,5384,334.2
TR02812,5384,9456,8.6
TR02812,9456,11513,42.1
TR02812,11513,12337,158.2
TR02812,12337,12998,46.7
TR02812,12998,15696,62.1
TR02813,0,5832,51.7
TR02813,5832,6370,295.2
TR02813,6370,6734,420.6
TR02813,6734,7186,127.5
TR02813,7186,7191,476.0
TR02813,7191,8585,419.5
TR02813,8585,10269,47.9
TR02813,10269,10279,465.1
TR02814,0,732,51.1
TR02814,732,2308,282.6
TR02814,2308,2592,213.4
TR02814,2592,4349,365.0
TR02814,4349,8845,59.5
TR02814,8845,9814,34.9
TR02814,9814,11020,353.0
TR02814,11020,12706,17.0
TR02814,12706,13012,10.7
TR02814,13012,13312,44.4
TR02815,0,1884,178.9
TR02815,1884,3723,461.0
TR02815,3723,6762,9.4
TR02815,6762,7191,77.1
TR02815,7191,7360,37.5
TR02815,7360,8920,481.7
TR02815,8920,10687,51.4
TR02816,0,3347,57.6
TR02816,3347,7047,30.6
TR02816,7047,7697,186.6
TR02816,7697,7781,358.4
TR02816,7781,11732,172.3
TR02816,11732,17770,47.2
TR02817,0,1747,62.0
TR02817,1747,1926,330.1
TR02817,1926,3253,46.4
TR02817,3253,4001,29.8
TR02817,4001,7262,56.7
TR02817,7262,7571,369.2
TR02817,7571,8194,5.4
TR02817,8194,8217,27.6
TR02818,0,1687,151.2
TR02818,1687,1998,52.4
TR02818,1998,3664,438.9
TR02818,3664,4786,5.0
TR02818,4786,6280,46.7
TR02818,6280,9365,18.2
TR02818,9365,9439,252.2
TR02818,9439,9832,179.6
TR02818,9832,13462,311.1
TR02818,13462,14620,24.9
TR02818,14620,15182,3.7
TR02819,0,1288,46.7
TR02819,1288,1794,251.3
TR02819,1794,2054,65.0
TR02819,2054,4074,34.2
TR02819,4074,4078,41.7
TR02819,4078,4404,422.4
TR02819,4404,4627,15.5
TR02819,4627,5347,23.9
TR02819,5347,5588,27.9
TR02820,0,1709,24.8
TR02820,1709,4222,30.7
TR02820,4222,5434,28.8
TR02820,5434,8556,18.9
TR02820,8556,10412,123.4
TR02820,10412,10589,74.0
TR02820,10589,11132,438.6
TR02820,11132,16513,221.2
TR02821,0,745,38.9
TR02821,745,2692,361.9
TR02821,2692,7835,243.0
TR02821,7835,7931,68.3
TR02821,7931,17837,36.2
TR02821,17837,18010,1.9
TR02821,18010,18378,58.2
TR02821,18378,18745,24.3
TR02822,0,2086,411.1
TR02822,2086,2203,35.3
TR02822,2203,2647,251.5
TR02822,2647,3316,422.4
TR02822,3316,6190,156.0
TR02822,6190,6421,41.1
TR02822,6421,6694,20.0
TR02822,6694,6863,90.5
TR02822,6863,7503,262.1
TR02822,7503,8175,6.0
TR02822,8175,8216,389.0
TR02822,8216,8469,480.9
TR02823,0,203,283.1
TR02823,203,2940,14.9
TR02823,2940,3663,39.9
TR02823,3663,4295,37.1
TR02823,4295,4573,43.8
TR02823,4573,4939,51.9
TR02823,4939,5229,362.5
TR02823,5229,5280,212.2
TR02824,0,3797,60.9
TR02824,3797,6027,28.1
TR02824,6027,9904,8.7
TR02824,9904,11812,319.9
TR02824,11812,12047,253.0
TR02824,12047,13871,51.1
TR02824,13871,15612,122.1
TR02825,0,1493,33.6
TR02825,1493,2287,47.9
TR02825,2287,2498,152.7
TR02825,2498,4935,56.9
TR02825,4935,5039,357.8
TR02825,5039,6757,34.2
TR02825,6757,7304,3.8
TR02826,0,5649,33.5
TR02826,5649,6076,189.1
TR02826,6076,6690,174.9
TR02826,6690,7296,41.9
TR02826,7296,7740,423.8
TR02826,7740,11516,18.7
TR02826,11516,11596,453.4
TR02827,0,5240,41.7
TR02827,5240,5333,11.6
TR02827,5333,8562,194.8
TR02827,8562,9945,476.2
TR02827,9945,11170,59.5
TR02827,11170,11493,197.8
TR02828,0,2669,405.5
TR02828,2669,3524,450.2
TR02828,3524,4600,2.9
TR02828,4600,4881,10.5
TR02828,4881,5716,204.7
TR02828,5716,7398,479.2
TR02828,7398,13992,15.8
TR02828,13992,14689,256.8
TR02828,14689,14733,6.2
TR02828,14733,14804,347.9
TR02828,14804,15860,338.2
TR02828,15860,17975,174.0
TR02829,0,449,78.8
TR02829,449,1023,37.6
TR02829,1023,2257,20.1
TR02829,2257,2264,25.6
TR02829,2264,3068,22.9
TR02829,3068,7888,183.3
TR02829,7888,8643,337.6
TR02829,8643,8692,31.2
TR02829,8692,9218,227.9
TR02829,9218,9373,285.3
TR02830,0,688,172.2
TR02830,688,1090,18.5
TR02830,1090,3067,494.6
TR02830,3067,7814,156.0
TR02830,7814,8419,214.1
TR02830,8419,9586,10.6
TR02830,9586,10060,208.4
TR02830,10060,10915,36.3
TR02830,10915,11917,45.2
TR02830,11917,12345,38.6
TR02830,12345,14276,30.3
TR02831,0,575,31.8
TR02831,575,612,25.0
TR02831,612,2029,39.6
TR02831,2029,3713,454.0
TR02831,3713,3935,136.0
TR02831,3935,5036,7.1
TR02831,5036,8180,262.5
TR02831,8180,8243,201.1
TR02831,8243,9459,55.9
TR02831,9459,9958,19.7
TR02831,9958,10271,6.1
TR02831,10271,10815,145.6
TR02832,0,1055,51.4
TR02832,1055,2068,4.5
TR02832,2068,2105,32.5
TR02832,2105,5383,300.0
TR02832,5383,5831,14.4
TR02832,5831,5989,9.0
TR02832,5989,6779,238.8
TR02832,6779,7567,46.0
TR02832,7567,7709,410.6
TR02832,7709,8754,179.0
TR02833,0,1570,76.7
TR02833,1570,1616,40.0
TR02833,1616,2752,290.8
TR02833,2752,4374,58.3
TR02833,4374,5566,435.6
TR02833,5566,6123,320.8
TR02833,6123,6464,356.0
TR02833,6464,7382,472.6
TR02833,7382,7943,297.2
TR02833,7943,10069,134.8
TR02834,0,38,54.4
TR02834,38,5894,48.5
TR02834,5894,6228,18.1
TR02834,6228,10075,355.8
TR02834,10075,11399,32.4
TR02834,11399,11714,10.4
TR02834,11714,12574,35.5
TR02834,12574,12825,77.7
TR02834,12825,13791,286.7
TR02834,13791,14057,24.7
TR02835,0,812,18.6
TR02835,812,2543,13.9
TR02835,2543,3478,43.0
TR02835,3478,5209,64.7
TR02835,5209,5978,308.4
TR02835,5978,6799,427.8
TR02836,0,8471,249.4
TR02836,8471,8601,28.6
TR02836,8601,10415,16.1
TR02836,10415,11876,228.4
TR02836,11876,12311,459.5
TR02836,12311,14181,224.3
TR02836,14181,16788,355.0
TR02836,16788,18378,26.9
TR02836,18378,19300,367.9
TR02836,19300,19349,289.5
TR02837,0,1867,122.9
TR02837,1867,3015,111.5
TR02837,3015,3375,207.1
TR02837,3375,3535,44.7
TR02837,3535,4075,5.5
TR02837,4075,4241,31.8
TR02837,4241,4598,64.6
TR02837,4598,4787,32.8
TR02837,4787,5208,35.9
TR02838,0,144,63.7
TR02838,144,1241,449.1
TR02838,1241,2617,62.5
TR02838,2617,3472,393.6
TR02838,3472,3555,255.3
TR02838,3555,5925,28.7
TR02838,5925,7101,43.6
TR02838,7101,8117,24.2
TR02838,8117,8125,46.1
TR02838,8125,8686,115.7
TR02838,8686,9778,22.0
TR02839,0,3694,3.5
TR02839,3694,3749,60.8
TR02839,3749,5817,277.7
TR02839,5817,6818,18.9
TR02839,6818,7771,43.5
TR02839,7771,7973,48.9
TR02839,7973,8449,53.8
TR02840,0,492,30.1
TR02840,492,621,15.4
TR02840,621,2608,18.2
TR02840,2608,4513,26.1
TR02840,4513,6754,182.1
TR02840,6754,8258,37.9
TR02840,8258,10860,44.3
TR02840,10860,11272,455.2
TR02840,11272,12776,9.6
TR02840,12776,13760,54.4
TR02840,13760,14283,128.0
TR02840,14283,14477,98.3
TR02841,0,2310,190.2
TR02841,2310,2800,56.4
TR02841,2800,3503,288.2
TR02841,3503,6012,61.3
TR02841,6012,10749,205.5
TR02841,10749,11734,140.9
TR02841,11734,13482,31.3
TR02841,13482,13986,46.4
TR02841,13986,15678,50.9
TR02841,15678,16675,3.9
TR02841,16675,19050,28.7
TR02842,0,6758,35.8
TR02842,6758,7903,143.3
TR02842,7903,9831,44.1
TR02842,9831,11036,417.3
TR02842,11036,11267,26.4
TR02842,11267,12730,36.2
TR02842,12730,14771,468.6
TR02842,14771,17678,63.8
TR02843,0,1329,478.0
TR02843,1329,3767,400.1
TR02843,3767,4797,70.7
TR02843,4797,7532,64.4
TR02843,7532,7921,251.5
TR02843,7921,10577,314.9
TR02843,10577,10775,12.8
TR02843,10775,10810,242.1
TR02844,0,1758,253.6
TR02844,1758,2285,16.7
TR02844,2285,7715,11.8
TR02844,7715,7755,1.6
TR02844,7755,7898,50.2
TR02844,7898,9662,217.7
TR02844,9662,13418,7.4
TR02845,0,1268,30.6
TR02845,1268,4661,53.5
TR02845,4661,7031,340.2
TR02845,7031,9773,292.9
TR02845,9773,9998,21.3
TR02845,9998,10877,402.6
TR02845,10877,12100,257.9
TR02845,12100,12593,13.5
TR02845,12593,12707,47.1
TR02845,12707,13055,385.1
TR02845,13055,13062,24.3
TR02845,13062,15986,163.5
TR02846,0,751,61.5
TR02846,751,1362,174.5
TR02846,1362,1869,355.1
TR02846,1869,2254,40.8
TR02846,2254,3151,333.6
TR02846,3151,4583,27.9
TR02846,4583,4656,488.4
TR02846,4656,6350,136.3
TR02847,0,1100,38.2
TR02847,1100,1720,38.3
TR02847,1720,3776,118.5
TR02847,3776,3890,241.9
TR02847,3890,5176,192.7
TR02847,5176,6143,13.9
TR02847,6143,6293,8.9
TR02847,6293,7308,417.3
TR02848,0,3318,48.8
TR02848,3318,4126,31.8
TR02848,4126,4587,337.6
TR02848,4587,6127,371.7
TR02848,6127,7442,430.6
TR02848,7442,7584,466.4
TR02849,0,3187,60.9
TR02849,3187,4605,15.0
TR02849,4605,4729,59.7
TR02849,4729,7520,146.6
TR02849,7520,8509,5.1
TR02849,8509,8833,2.6
TR02849,8833,9030,107.0
TR02850,0,262,108.9
TR02850,262,298,39.6
TR02850,298,419,3.7
