pageview_id,creative_id,interval_start_ms,interval_end_ms,avg_viewport_pct
TR02886,C007,7202,11180,20.3
TR02886,C009,281,10102,74.1
TR02886,C014,1036,3799,48.7
TR02886,C014,8211,10261,35.4
TR02886,C025,2200,5357,38.0
TR02886,C035,3585,4597,59.2
TR02886,C042,0,2675,26.1
TR02887,C003,1057,1972,85.6
TR02887,C003,5079,7222,33.6
TR02887,C003,10480,12345,61.4
TR02887,C006,2219,2898,33.3
TR02887,C006,7338,9876,82.6
TR02887,C009,2034,12123,64.3
TR02887,C030,1979,2470,32.6
TR02887,C030,10181,13613,78.8
TR02887,C046,1548,5040,56.9
TR02887,C046,9785,10589,92.0
TR02887,C049,3158,4259,40.7
TR02887,C049,8596,10005,30.6
TR02888,C003,244,2181,93.7
TR02888,C003,6102,6511,86.6
TR02888,C014,896,1573,59.8
TR02888,C014,5114,6958,78.4
TR02888,C036,1342,1798,58.8
TR02888,C040,3835,7155,45.9
TR02889,C004,1823,2272,66.4
TR02889,C004,13801,16862,29.3
TR02889,C007,2592,4877,83.1
TR02889,C007,10363,11576,66.4
TR02889,C009,1252,1587,62.5
TR02889,C009,12860,16498,38.4
TR02889,C011,3187,14759,98.4
TR02889,C028,139,625,82.6
TR02889,C028,11148,14062,67.8
TR02889,C034,0,2001,38.5
TR02889,C038,5824,7223,82.4
TR02889,C040,1984,2919,80.2
TR02889,C040,13636,14150,59.8
TR02890,C005,697,2356,56.0
TR02890,C005,5344,7755,53.9
TR02890,C005,8448,8925,70.1
TR02890,C007,830,4353,88.5
TR02890,C007,9247,10763,51.4
TR02890,C022,2425,3872,61.7
TR02890,C022,7600,11148,55.7
TR02890,C026,629,2083,42.9
TR02890,C034,1032,3193,45.2
TR02890,C034,7717,9995,80.3
TR02890,C039,1366,2246,42.6
TR02890,C039,8588,9586,98.0
TR02891,C014,202,1170,67.5
TR02891,C014,5264,5770,36.3
TR02891,C014,8924,9211,96.2
TR02891,C019,4136,4445,95.5
TR02891,C022,830,11278,86.6
TR02891,C023,1843,5777,93.4
TR02891,C023,8207,10105,33.8
TR02891,C024,2540,2810,98.4
TR02891,C024,6666,7609,89.4
TR02891,C033,75,2556,74.6
TR02891,C033,9241,12649,62.6
TR02891,C045,2766,5567,22.1
TR02891,C045,8310,12153,99.0
TR02892,C016,1856,2222,74.6
TR02892,C016,5727,6762,26.6
TR02892,C017,2049,3230,69.0
TR02892,C017,5181,6554,49.2
TR02892,C026,123,1561,50.7
TR02892,C026,5038,7061,58.8
TR02892,C028,1559,8173,64.4
TR02892,C029,294,615,44.3
TR02892,C029,3133,5451,99.7
TR02892,C029,6441,7293,84.4
TR02892,C033,3965,4893,30.0
TR02892,C040,774,1086,38.8
TR02892,C040,2993,4727,53.1
TR02892,C040,5966,6986,36.4
TR02892,C049,1679,3598,57.0
TR02892,C049,5106,6459,44.1
TR02893,C016,738,6043,65.7
TR02893,C033,1292,2280,24.8
TR02893,C033,4855,6653,46.0
TR02893,C034,668,2297,27.9
TR02893,C035,71,3654,75.0
TR02893,C048,497,2629,76.5
TR02893,C048,4906,5411,23.4
TR02893,C050,1260,3210,38.9
TR02894,C007,2914,4089,31.7
TR02894,C008,1689,4626,52.9
TR02894,C008,10367,13200,49.0
TR02894,C011,2661,4453,71.2
TR02894,C020,266,979,81.0
TR02894,C020,5868,7767,38.4
TR02894,C020,10133,10785,90.2
TR02894,C030,1115,4554,55.1
TR02894,C030,8815,10390,80.0
TR02894,C031,1560,3873,50.0
TR02894,C039,4188,7687,94.3
TR02894,C046,1687,2232,65.8
TR02894,C007,188,9105,72.2
TR02895,C003,0,3842,84.1
TR02895,C010,3481,4934,47.8
TR02895,C012,176,573,94.6
TR02895,C012,3375,4762,45.1
TR02895,C012,6499,7426,60.0
TR02895,C015,731,4205,63.1
TR02895,C022,903,1783,35.7
TR02895,C022,6311,6726,63.9
TR02896,C001,683,3598,83.4
TR02896,C003,2421,4512,24.7
TR02896,C015,284,5439,99.9
TR02896,C016,583,1939,84.3
TR02896,C016,4068,4539,95.1
TR02896,C023,1076,5355,87.3
TR02896,C025,790,1727,70.7
TR02896,C025,3984,5705,40.3
TR02896,C038,2220,3916,93.6
TR02896,C050,0,1498,31.3
TR02897,C006,6,999,43.9
TR02897,C006,3599,4636,82.8
TR02897,C019,406,4137,56.8
TR02897,C021,906,1709,23.9
TR02897,C021,4505,7014,69.1
TR02897,C023,325,2368,91.0
TR02897,C023,2472,3264,43.2
TR02897,C023,5268,5959,95.0
TR02897,C029,2225,2756,47.4
TR02897,C033,0,2399,80.6
TR02897,C046,1619,2766,86.2
TR02897,C046,4747,7118,57.2
TR02898,C003,562,2559,69.6
TR02898,C003,4823,6661,62.8
TR02898,C006,1902,3033,27.5
TR02898,C006,6550,8771,60.7
TR02898,C014,4287,5123,74.6
TR02898,C015,993,2660,91.8
TR02898,C015,4863,5068,71.3
TR02898,C025,1814,2997,65.3
TR02898,C031,91,1825,49.8
TR02898,C031,3061,3507,35.9
TR02898,C031,4645,5729,89.4
TR02898,C031,7025,8070,65.6
TR02898,C038,1929,4564,48.5
TR02898,C040,2085,2379,50.7
TR02898,C040,5572,8037,41.0
TR02899,C003,2452,4800,90.3
TR02899,C003,9904,12183,71.7
TR02899,C014,2635,4158,24.8
TR02899,C014,13140,17057,35.3
TR02899,C015,241,2512,63.4
TR02899,C015,13471,15199,52.8
TR02899,C023,0,7591,35.1
TR02899,C029,3537,7338,27.9
TR02899,C029,9682,9895,66.9
TR02899,C034,1314,3190,94.4
TR02899,C034,9832,10182,34.1
TR02899,C046,0,2110,35.0
TR02900,C003,507,2410,50.2
TR02900,C003,4769,6132,60.5
TR02900,C003,9001,10658,33.9
TR02900,C003,12923,14525,73.7
TR02900,C009,634,4563,51.9
TR02900,C009,10114,11562,23.7
TR02900,C027,6676,9315,64.9
TR02900,C032,146,1297,99.8
TR02900,C032,4179,5056,38.2
TR02900,C032,9699,11533,57.2
TR02900,C032,13724,14657,68.7
TR02900,C036,0,552,34.5
TR02900,C039,1466,3993,52.6
TR02900,C040,250,3889,21.0
TR02900,C046,1858,5106,93.3
TR02900,C046,11165,14343,26.5
TR02901,C002,4984,8771,64.9
TR02901,C003,2123,2759,63.5
TR02901,C003,6506,8669,50.4
TR02901,C009,5198,9170,60.1
TR02901,C012,631,1433,53.2
TR02901,C012,3971,4270,78.2
TR02901,C012,8289,8563,52.8
TR02901,C025,2468,6089,98.5
TR02901,C033,1647,11139,79.4
TR02901,C045,597,3596,56.9
TR02901,C045,7035,10460,43.4
TR02901,C049,5639,9291,27.6
TR02902,C001,26,3315,84.9
TR02902,C001,5346,6096,53.9
TR02902,C021,4001,6368,47.0
TR02902,C025,1341,6774,61.8
TR02902,C041,314,2546,29.6
TR02902,C041,6367,8140,87.6
TR02902,C046,1143,3056,85.0
TR02902,C048,469,2764,92.8
TR02902,C048,3095,4791,94.5
TR02902,C048,6266,7576,66.2
TR02903,C008,0,5631,50.0
TR02903,C020,910,1229,63.0
TR02903,C020,6213,7356,78.5
TR02903,C025,2205,5698,38.6
TR02903,C025,8414,10439,50.5
TR02903,C041,86,2246,83.8
TR02903,C041,8473,8927,25.2
TR02904,C003,2060,5795,94.2
TR02904,C032,0,2279,62.4
TR02904,C040,19,2496,95.4
TR02904,C040,3645,4035,85.6
TR02904,C040,6150,7722,94.2
TR02904,C040,9349,10183,99.0
TR02904,C041,4033,6503,97.5
TR02904,C043,1774,5215,20.4
TR02904,C043,6997,9650,83.6
TR02905,C009,710,967,80.9
TR02905,C011,264,2641,77.0
TR02905,C011,3589,4273,20.2
TR02905,C017,1958,2838,56.6
TR02905,C034,709,2319,35.2
TR02905,C034,3196,3571,89.3
TR02906,C003,3503,5398,55.6
TR02906,C007,1383,4016,26.7
TR02906,C007,8842,11974,43.8
TR02906,C015,2325,5041,36.5
TR02906,C015,6314,7222,78.5
TR02906,C025,482,1762,33.7
TR02906,C025,8852,9479,89.2
TR02906,C034,2234,5179,53.9
TR02906,C034,6722,7028,39.6
TR02907,C016,710,2666,92.7
TR02907,C016,11246,14668,61.1
TR02907,C031,2588,3737,34.6
TR02907,C031,7663,10132,48.1
TR02907,C045,4578,5818,56.2
TR02907,C048,178,2208,50.0
TR02907,C048,4675,4997,99.8
TR02907,C048,7663,8398,75.4
TR02907,C048,11951,13873,36.5
TR02907,C050,3293,7047,62.2
TR02908,C001,8509,8965,84.3
TR02908,C006,700,1668,93.4
TR02908,C014,9258,9598,80.0
TR02908,C029,2673,6279,99.0
TR02908,C029,10299,13538,20.5
TR02908,C036,3487,15290,76.4
TR02908,C040,5653,8635,47.2
TR02908,C044,4498,5643,31.4
TR02908,C046,1375,14607,77.1
TR02909,C009,3643,7608,84.2
TR02909,C011,1719,3507,89.8
TR02909,C011,9962,11163,61.3
TR02909,C021,1532,1895,47.7
TR02909,C021,7836,11206,40.9
TR02909,C022,1463,2118,56.9
TR02909,C022,7329,8113,50.3
TR02909,C029,6126,7654,43.4
TR02909,C033,1487,5112,53.6
TR02909,C033,9141,9783,98.7
TR02909,C047,1393,3212,51.0
TR02909,C047,8673,10164,37.9
TR02910,C014,1097,4644,94.1
TR02910,C025,838,3739,82.8
TR02910,C039,0,2124,75.1
TR02910,C042,0,924,85.6
TR02911,C010,1963,2287,99.0
TR02911,C010,5922,7218,63.1
TR02911,C016,287,3803,84.7
TR02911,C016,7351,9245,50.7
TR02911,C022,563,9445,94.1
TR02911,C023,483,1379,81.0
TR02911,C025,1300,3353,63.0
TR02911,C025,5168,5934,77.6
TR02911,C026,2366,5854,64.2
TR02911,C041,3702,4555,43.9
TR02912,C014,131,2100,78.2
TR02912,C014,5992,6289,53.5
TR02912,C014,12525,13461,50.6
TR02912,C016,2202,15211,69.9
TR02912,C032,3084,15121,89.1
TR02912,C038,4542,6591,99.8
TR02913,C001,496,2812,59.6
TR02913,C018,4224,7263,64.1
TR02913,C026,2977,4638,85.5
TR02913,C028,2011,4520,84.9
TR02913,C028,5965,9149,73.7
TR02913,C041,92,1446,74.6
TR02913,C041,6566,8844,77.6
TR02913,C042,0,4010,68.2
TR02913,C049,747,2645,55.8
TR02913,C049,6364,8799,79.4
TR02914,C013,487,1943,76.7
TR02914,C013,3218,3778,65.2
TR02914,C034,337,3631,55.3
TR02914,C038,2451,3963,85.2
TR02914,C044,1740,3691,29.4
TR02915,C004,1293,2970,35.4
TR02915,C004,5174,5518,51.3
TR02915,C004,8918,10054,47.1
TR02915,C006,1840,5496,64.4
TR02915,C006,7777,11770,63.1
TR02915,C007,48,870,61.3
TR02915,C027,0,3534,53.5
TR02915,C039,2373,3759,66.3
TR02915,C039,8731,10002,29.3
TR02915,C047,309,2091,36.4
TR02915,C047,8437,10919,48.2
TR02916,C016,2076,4713,34.1
TR02916,C017,45,2606,24.8
TR02916,C017,13856,14352,46.9
TR02916,C020,1981,2184,80.5
TR02916,C020,13332,14467,76.7
TR02916,C030,543,15419,85.7
TR02916,C035,6295,8408,63.4
TR02916,C041,3698,6455,99.3
TR02916,C041,13201,15197,73.9
TR02916,C047,3010,3357,86.8
TR02917,C010,2894,4212,73.2
TR02917,C035,441,1921,49.5
TR02917,C035,3355,6166,79.7
TR02917,C039,2218,2865,22.7
TR02917,C050,0,3216,86.8
TR02918,C003,5705,5980,36.2
TR02918,C025,2639,4925,77.2
TR02918,C025,11753,12825,48.6
TR02918,C030,635,3778,40.3
TR02918,C042,4593,7880,95.4
TR02918,C049,70,2482,25.7
TR02918,C049,14084,14999,54.7
TR02919,C006,1885,3989,38.4
TR02919,C006,7037,10218,52.4
TR02919,C010,1880,10979,72.6
TR02919,C021,865,2826,72.3
TR02919,C021,7896,9453,46.9
TR02919,C025,2950,5505,40.3
TR02919,C025,6008,7640,72.7
TR02919,C006,2850,8753,65.0
TR02920,C024,1579,2027,94.6
TR02920,C024,5340,8304,74.3
TR02920,C028,1980,3651,95.3
TR02920,C028,6350,8388,24.3
TR02920,C030,2146,4315,25.8
TR02920,C030,4975,8460,85.6
TR02920,C033,3834,7353,73.3
TR02920,C036,618,2083,85.2
TR02920,C045,0,1896,42.9
TR02921,C013,2668,15339,64.3
TR02921,C022,3449,5235,60.1
TR02921,C037,2996,3516,47.0
TR02921,C037,9486,12099,46.6
TR02921,C042,0,3958,48.1
TR02922,C003,5780,7348,67.5
TR02922,C004,4302,7252,35.8
TR02922,C030,60,405,99.9
TR02922,C030,6825,7166,46.0
TR02922,C032,2143,5788,75.2
TR02922,C032,9249,10000,76.2
TR02922,C003,3510,7493,78.1
TR02923,C002,4717,5586,41.4
TR02923,C004,474,953,89.7
TR02923,C004,4834,7069,91.2
TR02923,C004,9894,12348,81.8
TR02923,C004,14146,15680,65.8
TR02923,C028,4365,8193,98.3
TR02923,C033,1502,5115,83.4
TR02923,C033,11846,15175,41.7
TR02923,C036,2628,4507,94.9
TR02923,C036,10357,13155,96.3
TR02923,C038,391,601,73.5
TR02923,C038,7233,9542,49.4
TR02923,C038,12309,13449,54.9
TR02923,C043,950,3511,25.0
TR02923,C043,11320,14164,24.7
TR02924,C003,1092,1916,92.5
TR02924,C003,8254,8833,81.2
TR02924,C010,2025,4913,20.2
TR02924,C013,1143,4920,65.0
TR02924,C013,7690,8477,23.5
TR02924,C025,1797,13099,95.5
TR02924,C040,445,11123,60.8
TR02924,C048,2842,4997,56.3
TR02924,C048,8888,12589,62.9
TR02924,C050,6273,9407,61.0
TR02925,C005,982,2691,89.4
TR02925,C005,3012,4546,25.6
TR02925,C012,119,1268,47.8
TR02925,C012,4013,5325,30.2
TR02925,C028,695,2014,99.6
TR02925,C028,3569,4655,61.9
TR02925,C029,0,1858,40.7
TR02925,C050,2390,4498,71.5
TR02926,C008,1575,1958,62.6
TR02926,C008,9135,12389,65.2
TR02926,C014,1362,3127,51.6
TR02926,C014,4762,5861,30.8
TR02926,C014,9002,11057,93.4
TR02926,C030,1291,2856,63.2
TR02926,C030,5426,7002,33.2
TR02926,C030,9504,10863,87.3
TR02926,C039,2243,10814,96.6
TR02926,C008,6016,9665,81.2
TR02927,C002,1344,2049,73.2
TR02927,C002,4982,5400,54.2
TR02927,C004,0,4257,33.0
TR02927,C007,2352,3895,53.7
TR02927,C007,7220,8340,75.6
TR02927,C018,4004,7924,86.7
TR02927,C021,4554,5004,66.1
TR02927,C035,2035,4173,96.8
TR02927,C037,3736,7713,87.9
TR02927,C041,2939,6315,79.4
TR02928,C002,66,1667,70.8
TR02928,C002,3237,3641,29.5
TR02928,C015,712,1243,99.7
TR02928,C019,626,838,86.1
TR02928,C019,3780,5358,58.5
TR02928,C023,1264,2264,54.7
TR02928,C023,2910,4132,49.8
TR02928,C026,603,1865,65.4
TR02928,C026,2829,4265,98.2
TR02928,C041,1901,2315,56.1
TR02929,C003,834,1436,59.6
TR02929,C003,3025,3864,33.4
TR02929,C004,0,1187,86.0
TR02929,C005,1994,2928,91.9
TR02929,C006,2614,3562,20.6
TR02929,C010,926,1989,50.3
TR02929,C010,3386,5405,91.3
TR02929,C031,871,5638,73.2
TR02929,C048,1466,2161,34.1
TR02929,C048,4069,4738,86.5
TR02930,C015,1643,3292,20.3
TR02930,C015,9791,10591,87.7
TR02930,C017,2927,5770,62.9
TR02930,C038,2682,4838,90.4
TR02930,C038,7680,10343,24.1
TR02930,C045,3505,4317,61.7
TR02930,C047,6049,9370,94.8
TR02930,C015,5457,10656,71.4
TR02931,C003,203,1747,69.6
TR02931,C004,32,1625,71.7
TR02931,C004,3915,5301,82.8
TR02931,C004,7222,7830,69.3
TR02931,C004,10214,10789,51.2
TR02931,C005,6030,9218,69.3
TR02931,C008,1780,3173,67.5
TR02931,C008,7775,9349,33.5
TR02931,C016,528,11934,78.9
TR02931,C028,829,2039,20.5
TR02931,C028,8121,8782,49.1
TR02931,C049,263,1311,61.5
TR02931,C049,7151,7635,52.0
TR02931,C050,1035,12477,85.1
TR02932,C002,512,2312,56.6
TR02932,C002,5715,7042,68.3
TR02932,C013,1545,2654,93.5
TR02932,C013,5297,6472,89.8
TR02932,C016,3735,6223,31.2
TR02932,C020,993,1772,41.5
TR02932,C020,5141,7871,59.4
TR02932,C027,850,2943,57.5
TR02932,C027,4685,7814,58.2
TR02932,C030,240,1912,23.9
TR02932,C030,5950,7399,51.1
TR02932,C039,1854,4423,86.7
TR02932,C047,3913,7727,65.3
TR02933,C004,0,2849,24.3
TR02933,C007,941,4328,99.7
TR02933,C007,7926,10556,88.5
TR02933,C012,4570,5469,96.6
TR02933,C021,4626,4834,90.7
TR02933,C022,5436,5745,61.8
TR02933,C023,1235,11027,81.1
TR02933,C037,1654,2526,95.5
TR02933,C037,8222,8815,55.9
TR02933,C044,790,2222,77.7
TR02934,C009,0,1870,66.1
TR02934,C017,617,3050,38.7
TR02934,C017,9916,11576,62.8
TR02934,C020,3509,4518,28.0
TR02934,C020,10935,13673,99.6
TR02934,C021,2637,5691,67.1
TR02934,C021,10438,13885,25.1
TR02934,C027,4162,7932,25.3
TR02934,C027,12165,14787,95.5
TR02934,C028,2961,15406,92.5
TR02934,C031,2603,3735,29.6
TR02934,C031,11996,15599,45.3
TR02934,C044,5193,7205,60.9
TR02934,C020,11611,18789,77.8
TR02935,C006,0,2239,87.6
TR02935,C011,747,4059,55.8
TR02935,C013,291,538,36.7
TR02935,C031,2824,4813,88.7
TR02935,C031,9213,11478,56.8
TR02936,C005,1332,2059,97.8
TR02936,C005,7473,9736,85.7
TR02936,C010,6585,7673,72.2
TR02936,C022,1260,2492,78.0
TR02936,C022,9544,12351,24.5
TR02936,C031,2949,5379,68.7
TR02936,C031,8860,10843,89.6
TR02936,C036,5876,8066,77.4
TR02936,C041,4522,5231,74.9
TR02936,C050,9,12871,83.1
TR02937,C015,1830,3866,95.3
TR02937,C015,9560,13143,85.8
TR02937,C016,5855,8938,92.7
TR02937,C019,859,2605,88.9
TR02937,C019,5830,6869,37.2
TR02937,C019,8998,10889,59.8
TR02937,C029,1742,4083,97.9
TR02937,C029,8840,10742,66.5
TR02937,C037,5507,8726,33.0
TR02937,C044,102,1591,55.8
TR02937,C049,6114,7235,35.5
TR02937,C050,4919,7092,67.7
TR02938,C009,39,2520,29.1
TR02938,C009,6415,7503,27.6
TR02938,C010,819,3631,45.2
TR02938,C010,4757,6905,37.8
TR02938,C013,1479,3238,25.5
TR02938,C013,6094,6577,62.9
TR02938,C019,2765,4545,96.1
TR02938,C025,1847,2734,41.2
TR02938,C030,2173,4321,22.9
TR02938,C030,5788,8625,35.1
TR02938,C036,2574,4247,31.5
TR02939,C001,3341,6445,65.6
TR02939,C003,1161,6402,92.6
TR02939,C015,382,2314,98.0
TR02939,C015,5276,7421,55.1
TR02939,C025,1300,3058,87.9
TR02939,C025,5142,5862,55.0
TR02939,C041,3824,5075,36.9
TR02939,C043,222,1188,70.7
TR02939,C043,2630,3112,97.6
TR02939,C043,4415,5221,40.2
TR02939,C043,6555,7864,35.0
TR02940,C004,0,4049,89.7
TR02940,C010,0,3999,79.5
TR02940,C043,1830,4117,71.0
TR02940,C043,8817,10590,56.1
TR02940,C048,8252,10859,75.2
TR02940,C050,1830,4723,57.2
TR02941,C004,1595,11854,71.6
TR02941,C008,211,2047,48.8
TR02941,C013,1004,2925,42.1
TR02941,C013,5511,6254,64.2
TR02941,C013,9450,10875,34.2
TR02941,C039,1301,9938,67.5
TR02941,C044,2040,5289,75.0
TR02941,C044,7671,11247,71.9
TR02942,C001,1022,3292,42.6
TR02942,C001,3959,4290,56.8
TR02942,C001,7959,9332,91.9
TR02942,C001,11624,12235,81.1
TR02942,C011,2662,4243,97.7
TR02942,C011,7935,10391,41.9
TR02942,C041,2961,5326,25.0
TR02942,C049,1104,2645,72.9
TR02942,C049,4524,5915,76.3
TR02942,C049,7860,8095,55.6
TR02942,C049,11881,13721,81.4
TR02942,C011,8887,14573,75.5
TR02943,C020,92,2422,93.5
TR02943,C037,1031,1585,43.5
TR02943,C042,3149,3818,43.7
TR02943,C049,2205,3826,46.1
TR02944,C004,3156,6967,86.9
TR02944,C004,12364,13083,58.2
TR02944,C008,3726,6800,29.9
TR02944,C008,8453,11502,50.5
TR02944,C023,8019,11089,72.0
TR02944,C032,2784,6156,83.3
TR02944,C033,664,2222,92.6
TR02944,C036,3011,3268,78.7
TR02944,C036,9773,10685,99.9
TR02944,C042,597,2987,65.7
TR02944,C042,9871,11621,55.7
TR02945,C008,1590,4559,95.2
TR02945,C008,9105,11979,66.4
TR02945,C027,378,896,77.9
TR02945,C027,7409,8150,82.8
TR02945,C041,0,889,72.9
TR02945,C042,6688,10637,62.4
TR02945,C049,0,1530,51.3
TR02946,C003,326,7350,74.0
TR02946,C010,3474,5893,39.0
TR02946,C018,475,1332,99.2
TR02946,C018,4812,6982,52.1
TR02946,C034,1697,3677,43.8
TR02947,C001,865,3746,31.4
TR02947,C004,1590,2249,61.1
TR02947,C029,1450,2273,64.4
TR02947,C029,3991,6051,30.0
TR02947,C031,666,1806,38.4
TR02947,C036,529,4947,69.7
TR02947,C041,687,2881,54.2
TR02947,C041,4063,4443,58.0
TR02947,C044,1476,2291,89.1
TR02947,C044,3702,5304,55.9
TR02947,C047,95,2336,60.1
TR02948,C015,2563,4256,98.4
TR02948,C015,9992,10291,77.1
TR02948,C031,772,3750,80.8
TR02948,C032,1755,4117,69.5
TR02948,C042,3351,5244,27.0
TR02948,C042,13935,14920,71.0
TR02949,C002,2276,13502,66.8
TR02949,C015,323,1303,41.3
TR02949,C015,4048,5413,75.6
TR02949,C015,7590,8232,97.3
TR02949,C015,10871,11775,73.9
TR02949,C016,0,3767,29.2
TR02949,C025,3093,4151,64.5
TR02949,C046,2289,5924,57.3
TR02950,C003,847,1303,46.2
TR02950,C003,4594,6021,35.6
TR02950,C003,8322,10098,46.8
TR02950,C003,11265,12948,51.4
TR02950,C031,0,1899,88.9
TR02950,C034,1153,3800,29.1
TR02950,C045,5859,8052,50.9
TR02950,C034,0,3698,71.6
TR02951,C001,1083,5072,54.5
TR02951,C001,7207,8465,96.3
TR02951,C005,319,3839,26.7
TR02951,C005,9124,10885,57.8
TR02951,C007,1655,10801,62.3
TR02951,C023,5708,7985,28.5
TR02951,C025,180,1062,60.5
TR02952,C008,1020,1427,72.5
TR02952,C008,4765,7574,43.0
TR02952,C010,858,1448,88.0
TR02952,C010,5672,8018,96.2
TR02952,C015,2497,3087,37.5
TR02952,C018,112,1562,27.7
TR02952,C037,1051,1621,82.3
TR02953,C010,1304,1660,62.9
TR02953,C010,4488,6322,94.5
TR02953,C010,9520,11713,87.9
TR02953,C022,1167,2156,94.9
TR02953,C022,5464,7629,31.6
TR02953,C022,9912,10379,41.1
TR02953,C025,847,4383,94.1
TR02953,C028,1356,12212,69.4
TR02953,C032,2863,5408,88.6
TR02953,C032,7374,8831,40.6
TR02953,C034,457,1488,78.9
TR02953,C034,6923,8313,94.2
TR02953,C042,1838,3476,23.1
TR02954,C003,1420,4972,96.3
TR02954,C003,9568,11263,58.8
TR02954,C006,6620,8913,96.2
TR02954,C013,1645,14859,82.5
TR02954,C023,6915,8563,53.4
TR02954,C031,3034,14380,70.6
TR02954,C039,3127,4280,61.3
TR02954,C040,7818,8772,77.6
TR02955,C010,453,2008,58.7
TR02955,C012,13,2743,60.0
TR02955,C012,5517,6906,65.0
TR02955,C020,565,982,70.8
TR02955,C020,5398,7460,65.3
TR02955,C022,1486,4631,49.7
TR02955,C035,668,3257,98.5
TR02955,C043,835,3534,20.2
TR02955,C043,5295,7342,92.8
TR02956,C004,900,4023,42.5
TR02956,C004,7498,9520,50.8
TR02956,C005,359,2973,34.0
TR02956,C005,7276,8420,24.4
TR02956,C006,2464,3323,61.4
TR02956,C006,6417,7936,22.0
TR02956,C022,2174,4062,47.7
TR02956,C022,8352,10905,98.7
TR02956,C033,811,2478,41.6
TR02956,C043,1518,1834,68.5
TR02956,C043,6366,9023,46.3
TR02956,C046,1180,1724,37.7
TR02956,C046,6182,6881,55.2
TR02957,C004,1363,3041,86.5
TR02957,C004,3533,5921,42.8
TR02957,C021,748,2437,52.3
TR02957,C021,4864,5252,61.7
TR02957,C023,1161,3261,68.9
TR02957,C023,3454,6338,63.6
TR02957,C025,261,1633,97.3
TR02957,C025,4549,4801,97.7
TR02957,C026,1570,2871,23.7
TR02957,C026,4063,4343,63.5
TR02957,C030,48,2572,56.7
TR02957,C030,4432,4640,47.9
TR02957,C035,2151,2849,45.5
TR02957,C041,2566,3548,52.7
TR02958,C008,294,1944,66.0
TR02958,C008,7473,10054,92.0
TR02958,C017,1716,5251,82.9
TR02958,C017,6533,9812,54.9
TR02958,C020,0,1214,41.2
TR02958,C024,2007,2278,32.9
TR02958,C024,7942,8592,51.3
TR02958,C030,5064,6210,39.8
TR02958,C037,468,2462,53.1
TR02958,C037,5677,9005,38.6
TR02959,C008,2669,4495,38.1
TR02959,C024,2603,6447,25.7
TR02959,C030,2131,6008,84.4
TR02959,C030,9559,9812,80.4
TR02959,C050,613,2928,99.1
TR02959,C050,6880,10721,65.5
TR02960,C006,670,1158,32.6
TR02960,C006,3111,4249,64.1
TR02960,C008,1316,3496,28.0
TR02960,C013,541,1929,48.8
TR02960,C013,3442,4068,94.5
TR02960,C025,17,318,69.0
TR02960,C025,1607,2061,76.8
TR02960,C025,2955,3791,82.5
TR02960,C025,4026,5219,91.0
TR02960,C037,351,1528,56.1
TR02961,C007,0,3325,38.4
TR02961,C010,2572,3404,24.8
TR02961,C010,8173,12115,83.7
TR02961,C012,4759,6838,76.5
TR02961,C014,462,2301,76.1
TR02961,C014,5254,7475,37.2
TR02961,C014,9369,9977,83.5
TR02961,C028,889,3033,34.2
TR02961,C028,8854,9769,58.0
TR02961,C029,1855,4730,72.6
TR02961,C030,2335,3139,74.1
TR02961,C030,8683,9058,61.7
TR02961,C048,2415,11722,83.5
TR02962,C004,1441,3168,49.1
TR02962,C004,4112,5006,31.7
TR02962,C027,530,2950,43.3
TR02962,C027,3937,4922,81.8
TR02962,C033,341,3599,100.0
TR02962,C033,5181,7749,50.8
TR02962,C039,1016,2791,72.8
TR02962,C039,5352,7755,22.5
TR02962,C045,1897,3736,24.8
TR02962,C045,5741,6168,29.8
TR02962,C048,1925,3358,32.6
TR02962,C048,4828,6787,96.5
TR02963,C008,830,2176,86.3
TR02963,C008,4420,6084,68.4
TR02963,C017,302,2903,96.0
TR02963,C017,5221,6374,52.0
TR02963,C019,200,1835,49.8
TR02963,C033,3404,6796,32.6
TR02963,C047,520,1365,27.4
TR02963,C047,4306,6044,63.5
TR02964,C003,859,4686,62.7
TR02964,C020,838,1925,48.1
TR02964,C025,1794,2220,21.0
TR02964,C042,67,4795,82.1
TR02964,C046,1254,2782,71.2
TR02964,C048,1364,2116,39.0
TR02964,C048,3108,4992,81.6
TR02965,C004,5489,7001,32.2
TR02965,C009,2259,5321,31.1
TR02965,C025,634,1611,36.0
TR02965,C025,4125,5923,68.6
TR02965,C025,8288,9650,63.0
TR02965,C025,11320,13624,68.8
TR02965,C041,176,3116,93.0
TR02965,C042,0,6816,68.7
TR02965,C048,603,11654,77.4
TR02966,C031,3759,7471,95.0
TR02966,C035,1634,1849,41.7
TR02966,C035,7173,9877,66.7
TR02966,C039,781,1055,86.1
TR02966,C039,3424,3635,69.7
TR02966,C039,6561,7466,70.0
TR02966,C039,9713,11685,53.8
TR02966,C049,1910,5075,88.5
TR02967,C005,1390,4179,73.7
TR02967,C005,10309,14225,29.3
TR02967,C010,747,2640,70.1
TR02967,C010,5050,5271,53.1
TR02967,C010,11449,13200,41.2
TR02967,C020,2649,3951,53.3
TR02967,C020,10662,13643,60.3
TR02967,C024,2901,3140,26.2
TR02967,C024,10719,13496,65.5
TR02967,C029,1933,2724,64.1
TR02967,C029,10130,13003,38.5
TR02967,C036,4604,6506,28.0
