receipt_id,product_id,warehouse_id,receipt_date,quantity,unit_cost,hold_status,source,original_shipment_id,po_batch_id
RCT04045,SKU238,WH02,2024-06-01,285,62.95,released,purchase_order,,
RCT04197,SKU247,WH02,2024-06-01,185,50.6,released,purchase_order,,
RCT04350,SKU257,WH02,2024-06-01,260,27.21,released,purchase_order,,
RCT04368,SKU258,WH01,2024-06-01,77,27.75,released,purchase_order,,
RCT04586,SKU272,WH01,2024-06-01,156,55.91,released,purchase_order,,
RCT04632,SKU274,WH04,2024-06-01,159,29.51,released,purchase_order,,
RCT04741,SKU279,WH04,2024-06-01,235,29.28,released,purchase_order,,
RCT04746,SKU280,WH01,2024-06-01,115,15.76,released,purchase_order,,
RCT04991,SKU295,WH05,2024-06-01,217,56.56,released,purchase_order,,
RCT05147,SKU306,WH03,2024-06-01,190,12.74,released,purchase_order,,
RCT05183,SKU308,WH04,2024-06-01,54,52.42,released,purchase_order,,
RCT05233,SKU311,WH01,2024-06-01,165,44.63,released,purchase_order,,
RCT05525,SKU328,WH05,2024-06-01,60,68.08,released,purchase_order,,
RCT05841,SKU347,WH03,2024-06-01,64,42.58,released,purchase_order,,
RCT05933,SKU351,WH04,2024-06-01,284,36.03,released,purchase_order,,
RCT06055,SKU358,WH02,2024-06-01,154,36.85,released,purchase_order,,
RCT06177,SKU366,WH01,2024-06-01,274,44.59,released,purchase_order,,
RCT06211,SKU368,WH02,2024-06-01,166,14.92,released,purchase_order,,
RCT06426,SKU382,WH02,2024-06-01,129,62.41,released,purchase_order,,
RCT06475,SKU385,WH01,2024-06-01,217,26.23,released,purchase_order,,
RCT06581,SKU392,WH01,2024-06-01,88,40.76,released,purchase_order,,
RCT07054,SKU188,WH02,2024-06-01,121,35.74,released,customer_return,SHP03657,
RCT07078,SKU380,WH02,2024-06-01,5,36.11,released,customer_return,SHP07199,
RCT07186,SKU005,WH05,2024-06-01,45,20.79,released,customer_return,SHP00087,
RCT07253,SKU315,WH03,2024-06-01,82,23.98,released,customer_return,SHP06022,
RCT07411,SKU298,WH02,2024-06-01,62,37.78,released,customer_return,SHP05701,
RCT07532,SKU365,WH01,2024-06-01,8,43.86,released,customer_return,SHP06956,
RCT07577,SKU192,WH01,2024-06-01,7,36.86,released,customer_return,SHP03723,
RCT07598,SKU081,WH03,2024-06-01,50,15.89,released,customer_return,SHP01447,
RCT07680,SKU342,WH02,2024-06-01,59,60.62,released,customer_return,SHP06537,
RCT00211,SKU015,WH03,2024-06-02,173,35.38,released,purchase_order,,
RCT00559,SKU036,WH05,2024-06-02,278,77.45,released,purchase_order,,
RCT00752,SKU047,WH02,2024-06-02,216,53.77,released,purchase_order,,
RCT00810,SKU051,WH01,2024-06-02,262,32.58,released,purchase_order,,
RCT01083,SKU066,WH05,2024-06-02,195,59.7,released,purchase_order,,
RCT01150,SKU071,WH01,2024-06-02,136,50.85,released,purchase_order,,
RCT01377,SKU084,WH04,2024-06-02,62,56.49,released,purchase_order,,
RCT01582,SKU094,WH02,2024-06-02,250,60.04,released,purchase_order,,
RCT01690,SKU100,WH04,2024-06-02,137,29.11,released,purchase_order,,
RCT01792,SKU105,WH04,2024-06-02,138,22.04,released,purchase_order,,
RCT02029,SKU119,WH05,2024-06-02,179,21.47,released,purchase_order,,
RCT02074,SKU122,WH02,2024-06-02,292,26.74,released,purchase_order,,
RCT02143,SKU126,WH03,2024-06-02,258,27.02,released,purchase_order,,
RCT02167,SKU127,WH04,2024-06-02,299,37.32,released,purchase_order,,
RCT02243,SKU132,WH02,2024-06-02,227,22.16,released,purchase_order,,
RCT02380,SKU140,WH03,2024-06-02,117,53.59,released,purchase_order,,
RCT02442,SKU143,WH02,2024-06-02,94,50.62,released,purchase_order,,
RCT02657,SKU157,WH01,2024-06-02,232,18.72,released,purchase_order,,
RCT03138,SKU183,WH02,2024-06-02,223,20.67,released,purchase_order,,
RCT03377,SKU196,WH01,2024-06-02,68,64.41,released,purchase_order,,
RCT03634,SKU212,WH03,2024-06-02,104,16.02,released,purchase_order,,
RCT03800,SKU221,WH03,2024-06-02,159,46.57,released,purchase_order,,
RCT03975,SKU232,WH02,2024-06-02,230,56.66,released,purchase_order,,
RCT04019,SKU235,WH05,2024-06-02,108,15.75,released,purchase_order,,
RCT04268,SKU252,WH02,2024-06-02,169,35.35,released,purchase_order,,
RCT04398,SKU260,WH02,2024-06-02,69,52.99,released,purchase_order,,
RCT04440,SKU263,WH02,2024-06-02,72,51.2,released,purchase_order,,
RCT04449,SKU263,WH03,2024-06-02,271,47.7,released,purchase_order,,
RCT04503,SKU267,WH01,2024-06-02,84,36.36,released,purchase_order,,
RCT04551,SKU270,WH01,2024-06-02,295,64.92,released,purchase_order,,
RCT04779,SKU281,WH03,2024-06-02,264,51.81,released,purchase_order,,
RCT04911,SKU289,WH05,2024-06-02,148,29.17,released,purchase_order,,
RCT05128,SKU304,WH05,2024-06-02,69,15.21,released,purchase_order,,
RCT05617,SKU333,WH04,2024-06-02,110,21.17,released,purchase_order,,
RCT05648,SKU335,WH03,2024-06-02,107,15.27,released,purchase_order,,
RCT05886,SKU349,WH01,2024-06-02,93,58.54,released,purchase_order,,
RCT06194,SKU367,WH03,2024-06-02,294,61.75,released,purchase_order,,
RCT06276,SKU371,WH03,2024-06-02,186,73.13,released,purchase_order,,
RCT06313,SKU373,WH05,2024-06-02,187,20.39,released,purchase_order,,
RCT06358,SKU377,WH02,2024-06-02,200,34.08,released,purchase_order,,
RCT06465,SKU384,WH04,2024-06-02,125,23.43,released,purchase_order,,
RCT06549,SKU390,WH03,2024-06-02,238,17.82,released,purchase_order,,
RCT06576,SKU391,WH04,2024-06-02,263,43.63,released,purchase_order,,
RCT06589,SKU392,WH04,2024-06-02,116,56.2,released,purchase_order,,
RCT07092,SKU138,WH03,2024-06-02,37,21.05,released,customer_return,SHP02618,
RCT07098,SKU005,WH05,2024-06-02,20,20.79,released,customer_return,SHP00088,
RCT07101,SKU106,WH05,2024-06-02,43,18.39,released,customer_return,SHP02033,
RCT07214,SKU196,WH01,2024-06-02,78,64.14,released,customer_return,SHP03782,
RCT07283,SKU314,WH04,2024-06-02,45,61.66,released,customer_return,SHP06013,
RCT07357,SKU225,WH05,2024-06-02,163,31.52,released,customer_return,SHP04348,
RCT07464,SKU008,WH02,2024-06-02,17,81.84,released,customer_return,SHP00127,
RCT07468,SKU141,WH03,2024-06-02,23,52.38,released,customer_return,SHP02673,
RCT07479,SKU051,WH05,2024-06-02,142,72.95,released,customer_return,SHP00872,
RCT00026,SKU002,WH04,2024-06-03,190,8.22,released,purchase_order,,
RCT00063,SKU004,WH04,2024-06-03,284,19.69,released,purchase_order,,
RCT00174,SKU012,WH02,2024-06-03,232,27.5,released,purchase_order,,
RCT00371,SKU024,WH03,2024-06-03,268,68.62,released,purchase_order,,
RCT00532,SKU035,WH02,2024-06-03,291,41.29,released,purchase_order,,
RCT00646,SKU042,WH04,2024-06-03,229,52.72,released,purchase_order,,
RCT00783,SKU049,WH02,2024-06-03,102,45.48,released,purchase_order,,
RCT00960,SKU059,WH03,2024-06-03,276,16.6,released,purchase_order,,
RCT01493,SKU089,WH05,2024-06-03,64,40.77,released,purchase_order,,
RCT01588,SKU094,WH04,2024-06-03,293,46.77,released,purchase_order,,
RCT01769,SKU104,WH03,2024-06-03,202,32.28,released,purchase_order,,
RCT01959,SKU115,WH02,2024-06-03,237,67.3,released,purchase_order,,
RCT02225,SKU130,WH03,2024-06-03,157,58.27,released,purchase_order,,
RCT02277,SKU134,WH02,2024-06-03,88,17.69,released,purchase_order,,
RCT02326,SKU137,WH01,2024-06-03,207,28.66,released,purchase_order,,
RCT02354,SKU138,WH05,2024-06-03,237,40.57,released,purchase_order,,
RCT02832,SKU167,WH01,2024-06-03,272,56.51,released,purchase_order,,
RCT03091,SKU180,WH05,2024-06-03,153,23.17,released,purchase_order,,
RCT03224,SKU187,WH02,2024-06-03,131,57.07,released,purchase_order,,
RCT03235,SKU187,WH04,2024-06-03,296,45.19,released,purchase_order,,
RCT03262,SKU188,WH05,2024-06-03,243,54.84,released,purchase_order,,
RCT03689,SKU216,WH02,2024-06-03,299,10.36,released,purchase_order,,
RCT03787,SKU221,WH01,2024-06-03,197,58.56,released,purchase_order,,
RCT04259,SKU251,WH03,2024-06-03,121,15.28,released,purchase_order,,
RCT04337,SKU256,WH03,2024-06-03,277,55.96,released,purchase_order,,
RCT04569,SKU271,WH01,2024-06-03,134,66.36,released,purchase_order,,
RCT04757,SKU280,WH04,2024-06-03,234,46.19,released,purchase_order,,
RCT04828,SKU284,WH03,2024-06-03,226,42.61,released,purchase_order,,
RCT04964,SKU293,WH02,2024-06-03,139,47.6,released,purchase_order,,
RCT05601,SKU333,WH01,2024-06-03,224,24.09,released,purchase_order,,
RCT05653,SKU336,WH01,2024-06-03,55,51.18,released,purchase_order,,
RCT06218,SKU368,WH04,2024-06-03,134,28.39,released,purchase_order,,
RCT06377,SKU378,WH05,2024-06-03,176,19.48,released,purchase_order,,
RCT06397,SKU379,WH05,2024-06-03,187,36.39,released,purchase_order,,
RCT06517,SKU388,WH03,2024-06-03,176,38.19,released,purchase_order,,
RCT07263,SKU218,WH01,2024-06-03,5,18.93,released,customer_return,SHP04198,
RCT07285,SKU062,WH04,2024-06-03,43,35.64,released,customer_return,SHP01083,
RCT07375,SKU231,WH02,2024-06-03,5,53.05,released,customer_return,SHP04434,
RCT07530,SKU026,WH05,2024-06-03,120,26.01,released,customer_return,SHP00423,
RCT07531,SKU096,WH05,2024-06-03,12,44.96,released,customer_return,SHP01805,
RCT07656,SKU397,WH05,2024-06-03,54,21.26,released,customer_return,SHP07517,
RCT00190,SKU013,WH02,2024-06-04,246,57.21,released,purchase_order,,
RCT00264,SKU018,WH03,2024-06-04,297,39.03,released,purchase_order,,
RCT01124,SKU069,WH02,2024-06-04,231,14.22,released,purchase_order,,
RCT01654,SKU098,WH03,2024-06-04,120,20.12,released,purchase_order,,
RCT02079,SKU122,WH03,2024-06-04,108,13.89,released,purchase_order,,
RCT02417,SKU142,WH02,2024-06-04,129,29.08,released,purchase_order,,
RCT02786,SKU164,WH03,2024-06-04,129,23.28,released,purchase_order,,
RCT02924,SKU172,WH01,2024-06-04,88,27.03,released,purchase_order,,
RCT03269,SKU189,WH02,2024-06-04,120,62.75,released,purchase_order,,
RCT03435,SKU199,WH05,2024-06-04,239,63.74,released,purchase_order,,
RCT03548,SKU206,WH03,2024-06-04,246,17.94,released,purchase_order,,
RCT03854,SKU225,WH02,2024-06-04,53,61.41,released,purchase_order,,
RCT04113,SKU242,WH01,2024-06-04,200,70.44,released,purchase_order,,
RCT04174,SKU245,WH03,2024-06-04,164,49.95,released,purchase_order,,
RCT04214,SKU248,WH04,2024-06-04,107,40.06,released,purchase_order,,
RCT04225,SKU249,WH02,2024-06-04,62,45.56,released,purchase_order,,
RCT04245,SKU250,WH02,2024-06-04,132,56.31,released,purchase_order,,
RCT04260,SKU251,WH03,2024-06-04,220,15.86,released,purchase_order,,
RCT04264,SKU251,WH04,2024-06-04,189,50.72,released,purchase_order,,
RCT04331,SKU256,WH02,2024-06-04,74,12.41,released,purchase_order,,
RCT05654,SKU336,WH01,2024-06-04,187,52.73,released,purchase_order,,
RCT05736,SKU340,WH03,2024-06-04,164,27.36,released,purchase_order,,
RCT05794,SKU343,WH05,2024-06-04,219,23.54,released,purchase_order,,
RCT07075,SKU217,WH02,2024-06-04,106,21.53,released,customer_return,SHP04178,
RCT07113,SKU179,WH05,2024-06-04,89,36.74,released,customer_return,SHP03483,
RCT07138,SKU167,WH05,2024-06-04,101,15.74,released,customer_return,SHP03204,
RCT07235,SKU252,WH02,2024-06-04,30,35.35,released,customer_return,SHP04796,
RCT07404,SKU036,WH03,2024-06-04,33,58.8,released,customer_return,SHP00580,
RCT07417,SKU227,WH03,2024-06-04,12,36.33,released,customer_return,SHP04394,
RCT07520,SKU216,WH05,2024-06-04,5,65.43,released,customer_return,SHP04168,
RCT07576,SKU057,WH04,2024-06-04,34,9.55,released,customer_return,SHP00984,
RCT07578,SKU151,WH01,2024-06-04,5,53.55,released,customer_return,SHP02874,
RCT07689,SKU008,WH05,2024-06-04,200,23.03,released,customer_return,SHP00138,
RCT00107,SKU008,WH01,2024-06-05,232,31.2,released,purchase_order,,
RCT00114,SKU008,WH02,2024-06-05,148,81.84,released,purchase_order,,
RCT00153,SKU010,WH05,2024-06-05,70,50.75,released,purchase_order,,
RCT00326,SKU021,WH05,2024-06-05,135,66.45,released,purchase_order,,
RCT00356,SKU024,WH01,2024-06-05,249,21.75,released,purchase_order,,
RCT00547,SKU036,WH02,2024-06-05,88,56.04,released,purchase_order,,
RCT00584,SKU038,WH04,2024-06-05,131,36.3,released,purchase_order,,
RCT00729,SKU046,WH03,2024-06-05,59,54.15,released,purchase_order,,
RCT00777,SKU048,WH05,2024-06-05,253,9.69,released,purchase_order,,
RCT01494,SKU089,WH05,2024-06-05,110,43.83,released,purchase_order,,
RCT01936,SKU114,WH03,2024-06-05,141,55.59,released,purchase_order,,
RCT02520,SKU148,WH03,2024-06-05,231,15.55,released,purchase_order,,
RCT02521,SKU148,WH03,2024-06-05,268,16.02,released,purchase_order,,
RCT02692,SKU158,WH03,2024-06-05,143,15.75,released,purchase_order,,
RCT02743,SKU161,WH02,2024-06-05,105,12.32,released,purchase_order,,
RCT02880,SKU169,WH05,2024-06-05,82,26.52,released,purchase_order,,
RCT02938,SKU172,WH04,2024-06-05,52,22.3,released,purchase_order,,
RCT02990,SKU175,WH01,2024-06-05,108,46.97,released,purchase_order,,
RCT03105,SKU181,WH03,2024-06-05,59,62.8,released,purchase_order,,
RCT03555,SKU206,WH04,2024-06-05,256,81.02,released,purchase_order,,
RCT03586,SKU209,WH04,2024-06-05,268,11.68,released,purchase_order,,
RCT03783,SKU220,WH05,2024-06-05,109,62.63,released,purchase_order,,
RCT04127,SKU242,WH05,2024-06-05,174,52.52,released,purchase_order,,
RCT04240,SKU250,WH01,2024-06-05,196,49.61,released,purchase_order,,
RCT04304,SKU254,WH05,2024-06-05,90,26.73,released,purchase_order,,
RCT04357,SKU257,WH03,2024-06-05,124,22.92,released,purchase_order,,
RCT04409,SKU260,WH05,2024-06-05,79,67.36,released,purchase_order,,
RCT04498,SKU266,WH05,2024-06-05,280,38.34,released,purchase_order,,
RCT04615,SKU273,WH05,2024-06-05,208,22.71,released,purchase_order,,
RCT04648,SKU275,WH03,2024-06-05,91,18.59,released,purchase_order,,
RCT04849,SKU285,WH05,2024-06-05,142,10.11,released,purchase_order,,
RCT04933,SKU291,WH03,2024-06-05,266,18.08,released,purchase_order,,
RCT05051,SKU299,WH05,2024-06-05,79,37.83,released,purchase_order,,
RCT05408,SKU321,WH05,2024-06-05,90,64.03,released,purchase_order,,
RCT05832,SKU346,WH05,2024-06-05,148,38.2,released,purchase_order,,
RCT05928,SKU351,WH02,2024-06-05,55,37.89,released,purchase_order,,
RCT05964,SKU353,WH03,2024-06-05,261,53.82,released,purchase_order,,
RCT06011,SKU356,WH01,2024-06-05,195,55.36,released,purchase_order,,
RCT06543,SKU390,WH02,2024-06-05,213,62.34,released,purchase_order,,
RCT07068,SKU068,WH04,2024-06-05,19,55.71,released,customer_return,SHP01195,
RCT07100,SKU302,WH02,2024-06-05,31,69.44,released,customer_return,SHP05777,
RCT07199,SKU135,WH01,2024-06-05,58,21.51,released,customer_return,SHP02546,
RCT07226,SKU181,WH02,2024-06-05,9,49.45,released,customer_return,SHP03507,
RCT07628,SKU076,WH01,2024-06-05,5,23.1,released,customer_return,SHP01342,
RCT07639,SKU232,WH01,2024-06-05,42,37.79,released,customer_return,SHP04438,
RCT07675,SKU077,WH05,2024-06-05,9,35.63,released,customer_return,SHP01378,
RCT07688,SKU391,WH03,2024-06-05,16,71.87,released,customer_return,SHP07397,
RCT07717,SKU350,WH05,2024-06-05,134,51.23,released,customer_return,SHP06701,
RCT07726,SKU158,WH04,2024-06-05,64,56.24,released,customer_return,SHP03032,
RCT07750,SKU081,WH02,2024-06-05,109,51.41,released,customer_return,SHP01444,
RCT00022,SKU002,WH03,2024-06-06,122,33.57,released,purchase_order,,
RCT00084,SKU006,WH04,2024-06-06,169,61.12,released,purchase_order,,
RCT00170,SKU011,WH04,2024-06-06,179,36.13,released,purchase_order,,
RCT00292,SKU019,WH05,2024-06-06,193,19.57,released,purchase_order,,
RCT00320,SKU021,WH02,2024-06-06,57,15.24,released,purchase_order,,
RCT00454,SKU030,WH01,2024-06-06,284,8.36,released,purchase_order,,
RCT00625,SKU041,WH01,2024-06-06,286,27.32,released,purchase_order,,
RCT01046,SKU064,WH04,2024-06-06,62,66.21,released,purchase_order,,
RCT01338,SKU082,WH01,2024-06-06,216,33.38,released,purchase_order,,
RCT01550,SKU092,WH04,2024-06-06,124,42.3,released,purchase_order,,
RCT01674,SKU099,WH04,2024-06-06,291,11.45,released,purchase_order,,
RCT02244,SKU132,WH02,2024-06-06,93,24.15,released,purchase_order,,
RCT02248,SKU132,WH04,2024-06-06,218,54.42,released,purchase_order,,
RCT02381,SKU140,WH03,2024-06-06,218,56.2,released,purchase_order,,
RCT02424,SKU142,WH03,2024-06-06,194,52.17,released,purchase_order,,
RCT02473,SKU144,WH05,2024-06-06,202,43.62,released,purchase_order,,
RCT02625,SKU155,WH02,2024-06-06,208,21.03,released,purchase_order,,
RCT02773,SKU163,WH04,2024-06-06,180,28.05,released,purchase_order,,
RCT02906,SKU171,WH01,2024-06-06,175,53.98,released,purchase_order,,
RCT03801,SKU221,WH03,2024-06-06,262,46.41,released,purchase_order,,
RCT03855,SKU225,WH02,2024-06-06,253,61.01,released,purchase_order,,
RCT04012,SKU235,WH03,2024-06-06,135,44.56,released,purchase_order,,
RCT04098,SKU241,WH01,2024-06-06,107,13.08,released,purchase_order,,
RCT04201,SKU248,WH02,2024-06-06,89,17.23,released,purchase_order,,
RCT04532,SKU268,WH04,2024-06-06,124,64.52,released,purchase_order,,
RCT04773,SKU281,WH02,2024-06-06,246,59.5,released,purchase_order,,
RCT05387,SKU320,WH01,2024-06-06,267,50.62,released,purchase_order,,
RCT05448,SKU325,WH01,2024-06-06,152,53.86,released,purchase_order,,
RCT05666,SKU336,WH03,2024-06-06,59,72.52,released,purchase_order,,
RCT05730,SKU340,WH02,2024-06-06,207,15.71,released,purchase_order,,
RCT05878,SKU348,WH05,2024-06-06,123,18.15,released,purchase_order,,
RCT05921,SKU350,WH05,2024-06-06,131,48.7,released,purchase_order,,
RCT06034,SKU357,WH03,2024-06-06,277,20.27,released,purchase_order,,
RCT06158,SKU365,WH01,2024-06-06,199,43.86,released,purchase_order,,
RCT06371,SKU378,WH04,2024-06-06,216,27.79,released,purchase_order,,
RCT06372,SKU378,WH04,2024-06-06,205,29.78,released,purchase_order,,
RCT06524,SKU388,WH04,2024-06-06,278,25.77,released,purchase_order,,
RCT06891,SKU087,WH01,2024-06-06,628,58.01,released,purchase_order,,BATCH0053
RCT06892,SKU400,WH03,2024-06-06,636,57.4,released,purchase_order,,BATCH0053
RCT07166,SKU057,WH01,2024-06-06,5,52.77,released,customer_return,SHP00968,
RCT07174,SKU289,WH04,2024-06-06,12,59.55,released,customer_return,SHP05554,
RCT07311,SKU338,WH01,2024-06-06,35,57.19,released,customer_return,SHP06453,
RCT07379,SKU081,WH03,2024-06-06,35,15.89,released,customer_return,SHP01448,
RCT07433,SKU348,WH05,2024-06-06,21,18.15,released,customer_return,SHP06663,
RCT07441,SKU234,WH02,2024-06-06,30,14.32,released,customer_return,SHP04475,
RCT07484,SKU213,WH03,2024-06-06,8,71.2,released,customer_return,SHP04112,
RCT07533,SKU298,WH03,2024-06-06,11,54.17,released,customer_return,SHP05704,
RCT07601,SKU190,WH03,2024-06-06,33,14.88,released,customer_return,SHP03703,
RCT07638,SKU368,WH05,2024-06-06,7,44.7,released,customer_return,SHP07022,
RCT00396,SKU026,WH02,2024-06-07,80,30.94,released,purchase_order,,
RCT00552,SKU036,WH03,2024-06-07,160,60.59,released,purchase_order,,
RCT00797,SKU050,WH03,2024-06-07,279,56.44,released,purchase_order,,
RCT00961,SKU059,WH03,2024-06-07,131,17.29,released,purchase_order,,
RCT01020,SKU063,WH01,2024-06-07,269,56.06,released,purchase_order,,
RCT01432,SKU087,WH01,2024-06-07,224,9.56,released,purchase_order,,
RCT01521,SKU091,WH03,2024-06-07,148,60.26,released,purchase_order,,
RCT01748,SKU103,WH02,2024-06-07,159,18.63,released,purchase_order,,
RCT01799,SKU106,WH03,2024-06-07,276,47.58,released,purchase_order,,
RCT02066,SKU122,WH01,2024-06-07,56,43.5,released,purchase_order,,
RCT02483,SKU145,WH03,2024-06-07,64,40.71,released,purchase_order,,
RCT02603,SKU154,WH01,2024-06-07,148,46.17,released,purchase_order,,
RCT02713,SKU159,WH04,2024-06-07,272,34.8,released,purchase_order,,
RCT02721,SKU160,WH01,2024-06-07,133,36.62,released,purchase_order,,
RCT02794,SKU164,WH05,2024-06-07,209,46.09,released,purchase_order,,
RCT03044,SKU178,WH02,2024-06-07,230,47.59,released,purchase_order,,
RCT03185,SKU185,WH04,2024-06-07,120,14.09,released,purchase_order,,
RCT03322,SKU192,WH02,2024-06-07,69,69.83,released,purchase_order,,
RCT03330,SKU192,WH04,2024-06-07,120,49.6,released,purchase_order,,
RCT03388,SKU197,WH02,2024-06-07,88,16.98,released,purchase_order,,
RCT03529,SKU205,WH01,2024-06-07,204,28.13,released,purchase_order,,
RCT03532,SKU205,WH02,2024-06-07,226,33.47,released,purchase_order,,
RCT03568,SKU208,WH01,2024-06-07,181,45.4,released,purchase_order,,
RCT03600,SKU210,WH01,2024-06-07,273,83.18,released,purchase_order,,
RCT03736,SKU218,WH04,2024-06-07,205,12.46,released,purchase_order,,
RCT03846,SKU224,WH03,2024-06-07,211,38.63,released,purchase_order,,
RCT04468,SKU265,WH01,2024-06-07,128,60.53,released,purchase_order,,
RCT04469,SKU265,WH01,2024-06-07,225,62.55,released,purchase_order,,
RCT04598,SKU273,WH01,2024-06-07,185,30.86,released,purchase_order,,
RCT04604,SKU273,WH02,2024-06-07,267,40.22,released,purchase_order,,
RCT04758,SKU280,WH04,2024-06-07,177,49.67,released,purchase_order,,
RCT04917,SKU290,WH02,2024-06-07,231,64.8,released,purchase_order,,
RCT05142,SKU306,WH02,2024-06-07,267,70.58,released,purchase_order,,
RCT05401,SKU321,WH02,2024-06-07,207,60.35,released,purchase_order,,
RCT05934,SKU351,WH04,2024-06-07,140,38.62,released,purchase_order,,
