po_id,warehouse_id,supplier_id,product_category,order_date,promised_delivery_date,amendment_date,ordered_quantity,unit_price_usd,order_value_usd,incoterms,priority,po_status,quantity_uom
PO-00653,AMER,SUP043,Electronics,2024-02-28,2024-03-12,2024-03-02,1100.0,26.84,29524.0,CIF,Urgent,Closed,EA
PO-00277,AMER,SUP021,Assemblies,2024-02-17,2024-03-15,2024-02-24,219.0,45.01,9857.19,EXW,Standard,Closed,EA
PO-00115,AMER,SUP010,Raw Materials,2024-01-31,2024-02-13,2024-02-04,332.0,124.35,41284.2,CIF,Critical,Closed,EA
PO-00015,AMER,SUP060,MRO,2024-01-02,2024-01-22,2024-01-05,1342.0,96.47,129462.74,FOB,Standard,Closed,EA
PO-00238,AMER,SUP056,Chemicals,2024-02-20,2024-03-07,2024-02-26,0.687,57150.0,39262.05,CIF,Standard,Closed,MT
PO-00137,AMER,SUP055,MRO,2024-03-26,2024-04-19,2024-04-01,777.0,8.85,6876.45,DDP,Urgent,Closed,EA
PO-00695,AMER,SUP027,Electronics,2024-01-15,2024-01-28,2024-01-19,919.0,64.23,59027.37,DAP,Standard,Closed,EA
PO-00719,AMER,SUP028,Packaging,2024-03-07,2024-03-28,2024-03-11,700.0,88.96,62272.0,EXW,Standard,Closed,EA
PO-00708,AMER,SUP028,Electronics,2024-01-02,2024-01-15,2024-01-10,997.0,46.46,46320.62,FOB,Standard,Closed,EA
PO-00006,AMER,SUP047,Chemicals,2024-02-08,2024-02-26,2024-02-18,1.073,107280.0,115111.44,CIF,Standard,Closed,MT
PO-00734,AMER,SUP038,Chemicals,2024-03-30,2024-04-18,2024-04-08,1.372,119900.0,164502.8,EXW,Standard,Closed,MT
PO-00139,AMER,SUP004,MRO,2024-03-18,2024-04-08,2024-03-25,490.0,28.29,13862.1,DDP,Standard,Closed,EA
PO-00480,AMER,SUP022,Electronics,2024-01-02,2024-01-16,2024-01-06,678.0,66.53,45107.34,FOB,Critical,Closed,EA
PO-00262,AMER,SUP044,Assemblies,2024-01-01,2024-01-30,2024-01-09,713.0,145.81,103962.53,CIF,Standard,Closed,EA
PO-00668,AMER,SUP047,Raw Materials,2024-03-02,2024-03-20,2024-03-09,884.0,71.76,63435.84,FOB,Standard,Closed,EA
PO-00536,AMER,SUP043,Assemblies,2024-03-21,2024-04-15,2024-03-26,1367.0,114.96,157150.32,DAP,Urgent,Closed,EA
PO-00651,AMER,SUP041,Electronics,2024-03-18,2024-04-12,2024-03-22,1063.0,113.26,120395.38,FOB,Standard,Closed,EA
PO-00031,AMER,SUP005,Electronics,2024-01-10,2024-01-27,2024-01-18,172.0,34.29,5897.88,FOB,Standard,Closed,EA
PO-00813,AMER,SUP050,Raw Materials,2024-02-14,2024-03-19,2024-02-23,104.0,91.61,9527.44,DDP,Standard,Closed,EA
PO-00028,AMER,SUP052,Chemicals,2024-02-20,2024-03-22,2024-03-01,0.334,17300.0,5778.2,CIF,Urgent,Closed,MT
PO-00166,AMER,SUP044,Chemicals,2024-01-26,2024-02-13,2024-02-04,0.136,124220.0,16893.92,DDP,Urgent,Closed,MT
PO-00535,AMER,SUP033,Electronics,2024-03-30,2024-04-22,2024-04-04,153.0,27.2,4161.6,CIF,Standard,Closed,EA
PO-00638,AMER,SUP003,Chemicals,2024-03-23,2024-04-13,2024-03-30,0.82,13540.0,11102.8,CIF,Standard,Closed,MT
PO-00648,AMER,SUP018,Raw Materials,2024-03-11,2024-03-29,2024-03-18,391.0,73.38,28691.58,DAP,Critical,Closed,EA
PO-00639,AMER,SUP023,Assemblies,2024-01-02,2024-01-31,2024-01-07,1209.0,138.45,167386.05,FOB,Critical,Closed,EA
PO-00916,AMER,SUP039,Chemicals,2024-03-27,2024-04-16,2024-04-01,0.236,104730.0,24716.28,DAP,Critical,Closed,MT
PO-00897,AMER,SUP033,Raw Materials,2024-01-11,2024-02-02,2024-01-18,905.0,30.58,27674.9,DDP,Standard,Closed,EA
PO-00130,AMER,SUP029,Packaging,2024-03-13,2024-04-03,2024-03-23,254.0,51.56,13096.24,FOB,Standard,Closed,EA
PO-00108,AMER,SUP041,Assemblies,2024-01-30,2024-02-26,2024-02-04,1240.0,124.08,153859.2,EXW,Standard,Closed,EA
PO-00085,AMER,SUP048,Raw Materials,2024-02-09,2024-02-20,2024-02-19,819.0,61.97,50753.43,DAP,Standard,Closed,EA
PO-00281,AMER,SUP001,Electronics,2024-03-01,2024-04-02,2024-03-09,1039.0,145.3,150966.7,DAP,Standard,Closed,EA
PO-00907,AMER,SUP002,Electronics,2024-01-21,2024-02-14,2024-01-30,410.0,62.1,25461.0,DDP,Urgent,Closed,EA
PO-00026,AMER,SUP046,Electronics,2024-02-18,2024-03-01,2024-02-28,640.0,134.87,86316.8,DDP,Standard,Closed,EA
PO-00328,AMER,SUP020,Packaging,2024-02-20,2024-03-17,2024-02-23,193.0,90.88,17539.84,CIF,Urgent,Closed,EA
PO-00698,AMER,SUP021,Chemicals,2024-03-26,2024-04-08,2024-04-05,1.028,111890.0,115022.92,DAP,Standard,Closed,MT
PO-00214,AMER,SUP043,Raw Materials,2024-02-07,2024-02-29,2024-02-10,569.0,72.81,41428.89,FOB,Urgent,Closed,EA
PO-00914,AMER,SUP051,Assemblies,2024-02-02,2024-02-21,2024-02-09,256.0,101.56,25999.36,EXW,Standard,Closed,EA
PO-00454,AMER,SUP050,Assemblies,2024-02-25,2024-03-05,2024-03-01,431.0,52.94,22817.14,CIF,Urgent,Closed,EA
PO-00789,AMER,SUP022,Assemblies,2024-01-05,2024-01-15,2024-01-13,330.0,39.2,12936.0,DAP,Critical,Closed,EA
PO-00065,AMER,SUP005,MRO,2024-02-15,2024-03-07,2024-02-21,363.0,59.69,21667.47,CIF,Standard,Closed,EA
PO-00070,AMER,SUP037,Electronics,2024-01-10,2024-02-12,2024-01-15,1462.0,143.18,209329.16,FOB,Standard,Closed,EA
PO-00358,AMER,SUP060,Packaging,2024-03-16,2024-04-11,2024-03-21,832.0,130.12,108259.84,CIF,Urgent,Closed,EA
PO-00529,AMER,SUP059,Assemblies,2024-01-31,2024-02-14,2024-02-07,614.0,88.49,54332.86,CIF,Standard,Closed,EA
PO-00715,AMER,SUP024,Raw Materials,2024-01-20,2024-02-12,2024-01-30,1302.0,130.86,170379.72,CIF,Urgent,Closed,EA
PO-00886,AMER,SUP049,Electronics,2024-01-31,2024-02-25,2024-02-03,753.0,15.83,11919.99,DDP,Urgent,Closed,EA
PO-00710,AMER,SUP049,MRO,2024-01-18,2024-02-08,2024-01-25,1234.0,84.01,103668.34,EXW,Critical,Closed,EA
PO-00022,AMER,SUP005,Packaging,2024-01-23,2024-02-11,2024-02-02,1230.0,17.3,21279.0,EXW,Urgent,Closed,EA
PO-00376,AMER,SUP057,Electronics,2024-03-31,2024-04-08,2024-04-06,372.0,109.98,40912.56,DAP,Standard,Closed,EA
PO-00082,AMER,SUP041,Assemblies,2024-03-16,2024-04-16,2024-03-19,538.0,12.27,6601.26,CIF,Urgent,Closed,EA
PO-00503,AMER,SUP008,MRO,2024-02-24,2024-03-21,2024-03-02,1545.0,145.83,225307.35,DAP,Urgent,Closed,EA
PO-00616,AMER,SUP015,Assemblies,2024-03-27,2024-04-15,2024-04-03,164.0,109.93,18028.52,EXW,Urgent,Closed,EA
PO-00123,AMER,SUP028,Raw Materials,2024-02-13,2024-03-06,2024-02-17,307.0,103.53,31783.71,CIF,Standard,Closed,EA
PO-00324,AMER,SUP025,MRO,2024-01-18,2024-02-11,2024-01-28,710.0,114.64,81394.4,DAP,Standard,Closed,EA
PO-00125,AMER,SUP032,Assemblies,2024-01-23,2024-02-02,2024-02-01,601.0,43.4,26083.4,DDP,Standard,Closed,EA
PO-00287,AMER,SUP054,Electronics,2024-03-24,2024-04-06,2024-03-27,236.0,139.8,32992.8,DAP,Standard,Closed,EA
PO-00162,AMER,SUP010,Chemicals,2024-01-16,2024-02-10,2024-01-24,0.615,38150.0,23462.25,DDP,Standard,Closed,MT
PO-00795,AMER,SUP051,Chemicals,2024-03-20,2024-04-17,2024-03-26,0.593,12210.0,7240.53,CIF,Urgent,Closed,MT
PO-00792,AMER,SUP003,Electronics,2024-03-19,2024-04-11,2024-03-29,688.0,34.21,23536.48,FOB,Urgent,Closed,EA
PO-00970,AMER,SUP009,Raw Materials,2024-03-21,2024-04-05,2024-03-31,1112.0,78.35,87125.2,EXW,Urgent,Closed,EA
PO-00295,AMER,SUP027,Chemicals,2024-01-02,2024-01-14,2024-01-12,0.731,23350.0,17068.85,DDP,Standard,Closed,MT
PO-00608,AMER,SUP048,Electronics,2024-01-01,2024-01-21,2024-01-05,121.0,60.53,7324.13,EXW,Standard,Closed,EA
PO-00243,AMER,SUP053,Packaging,2024-02-16,2024-02-27,2024-02-21,985.0,145.68,143494.8,DAP,Critical,Closed,EA
PO-00291,AMER,SUP029,MRO,2024-03-20,2024-04-12,2024-03-29,418.0,13.79,5764.22,CIF,Standard,Closed,EA
PO-00375,AMER,SUP052,Packaging,2024-01-20,2024-02-18,2024-01-26,620.0,118.5,73470.0,CIF,Standard,Closed,EA
PO-00654,AMER,SUP018,Packaging,2024-03-26,2024-04-03,2024-04-01,82.0,79.05,6482.1,CIF,Standard,Closed,EA
PO-00312,AMER,SUP046,Raw Materials,2024-03-24,2024-04-17,2024-03-30,411.0,65.69,26998.59,CIF,Standard,Closed,EA
PO-00129,AMER,SUP020,Packaging,2024-03-13,2024-04-16,2024-03-16,721.0,76.58,55214.18,DAP,Standard,Closed,EA
PO-00793,AMER,SUP024,MRO,2024-02-29,2024-03-10,2024-03-05,456.0,121.58,55440.48,DDP,Urgent,Closed,EA
PO-00941,AMER,SUP042,Chemicals,2024-01-15,2024-02-06,2024-01-25,0.289,27720.0,8011.08,FOB,Standard,Closed,MT
PO-00609,AMER,SUP048,Assemblies,2024-01-09,2024-02-02,2024-01-12,683.0,65.27,44579.41,CIF,Standard,Closed,EA
PO-00530,AMER,SUP056,MRO,2024-01-04,2024-01-21,2024-01-10,1084.0,132.36,143478.24,CIF,Standard,Closed,EA
PO-00471,AMER,SUP020,Chemicals,2024-03-13,2024-03-28,2024-03-18,0.081,67940.0,5503.14,DDP,Urgent,Closed,MT
PO-00370,AMER,SUP002,Packaging,2024-03-16,2024-03-29,2024-03-23,1090.0,37.83,41234.7,EXW,Critical,Closed,EA
PO-00692,AMER,SUP042,Chemicals,2024-02-21,2024-03-26,2024-02-29,1.251,36190.0,45273.69,CIF,Standard,Closed,MT
PO-00767,AMER,SUP001,Electronics,2024-01-03,2024-01-25,2024-01-09,1011.0,98.3,99381.3,DAP,Urgent,Closed,EA
PO-00383,AMER,SUP028,Chemicals,2024-03-05,2024-03-18,2024-03-09,1.174,148320.0,174127.68,DAP,Standard,Closed,MT
PO-00520,AMER,SUP055,MRO,2024-01-02,2024-02-01,2024-01-10,969.0,105.71,102432.99,CIF,Standard,Closed,EA
PO-00733,AMER,SUP029,Chemicals,2024-03-31,2024-04-15,2024-04-06,0.659,43960.0,28969.64,DDP,Standard,Closed,MT
PO-00060,AMER,SUP015,Assemblies,2024-03-30,2024-04-29,2024-04-03,362.0,73.12,26469.44,DDP,Urgent,Closed,EA
PO-00299,AMER,SUP005,Packaging,2024-03-05,2024-04-03,2024-03-12,335.0,47.39,15875.65,DAP,Urgent,Closed,EA
PO-00501,AMER,SUP055,MRO,2024-02-07,2024-03-06,2024-02-11,596.0,87.72,52281.12,FOB,Standard,Closed,EA
PO-00932,AMER,SUP032,Assemblies,2024-03-03,2024-03-31,2024-03-06,704.0,40.02,28174.08,CIF,Urgent,Closed,EA
PO-00066,AMER,SUP003,Chemicals,2024-01-29,2024-02-23,2024-02-05,0.589,143460.0,84497.94,CIF,Standard,Closed,MT
PO-00809,AMER,SUP008,MRO,2024-03-09,2024-04-07,2024-03-13,867.0,34.55,29954.85,DAP,Urgent,Closed,EA
PO-00876,AMER,SUP014,Packaging,2024-01-05,2024-02-06,2024-01-10,110.0,60.45,6649.5,DDP,Urgent,Closed,EA
PO-00371,AMER,SUP032,Packaging,2024-02-08,2024-02-28,2024-02-16,672.0,122.08,82037.76,CIF,Standard,Closed,EA
PO-00255,AMER,SUP021,Chemicals,2024-02-11,2024-02-24,2024-02-21,0.75,62140.0,46605.0,DAP,Standard,Closed,MT
PO-00879,AMER,SUP039,Chemicals,2024-03-17,2024-04-11,2024-03-23,0.604,113210.0,68378.84,DAP,Urgent,Closed,MT
PO-00689,AMER,SUP029,MRO,2024-03-20,2024-04-05,2024-03-28,375.0,43.43,16286.25,CIF,Standard,Closed,EA
PO-00843,AMER,SUP020,Packaging,2024-03-29,2024-04-11,2024-04-03,612.0,30.53,18684.36,DDP,Urgent,Closed,EA
PO-00679,AMER,SUP039,Electronics,2024-01-20,2024-01-29,2024-01-24,791.0,88.5,70003.5,CIF,Urgent,Closed,EA
PO-00007,EMEA,SUP028,Raw Materials,2024-02-16,2024-03-02,2024-02-26,241.0,90.12,21718.92,EXW,Urgent,Closed,EA
PO-00565,EMEA,SUP022,Packaging,2024-02-09,2024-02-27,2024-02-14,353.0,130.57,46091.21,DDP,Urgent,Closed,EA
PO-00700,EMEA,SUP005,MRO,2024-03-05,2024-03-19,2024-03-14,1220.0,21.12,25766.4,EXW,Standard,Closed,EA
PO-00068,EMEA,SUP044,Raw Materials,2024-03-11,2024-04-01,2024-03-14,1093.0,50.99,55732.07,EXW,Urgent,Closed,EA
PO-00132,EMEA,SUP021,Packaging,2024-01-17,2024-02-15,2024-01-25,1072.0,21.92,23498.24,EXW,Standard,Closed,EA
PO-00813,EMEA,SUP049,Assemblies,2024-03-07,2024-03-24,2024-03-12,247.0,144.21,35619.87,FOB,Standard,Closed,EA
PO-00982,EMEA,SUP022,Chemicals,2024-02-15,2024-03-02,2024-02-18,0.312,89920.0,28055.04,DDP,Urgent,Closed,MT
PO-00534,EMEA,SUP005,MRO,2024-01-23,2024-02-13,2024-01-31,298.0,36.94,11008.12,FOB,Standard,Open,EA
PO-00861,EMEA,SUP054,Raw Materials,2024-02-05,2024-03-09,2024-02-08,1017.0,65.5,66613.5,CIF,Standard,Closed,EA
PO-00300,EMEA,SUP028,Assemblies,2024-03-08,2024-03-17,2024-03-12,1048.0,65.18,68308.64,DDP,Standard,Closed,EA
PO-00518,EMEA,SUP014,Chemicals,2024-03-09,2024-03-21,2024-03-17,0.99,61840.0,61221.6,FOB,Critical,Closed,MT
PO-00499,EMEA,SUP009,Electronics,2024-01-08,2024-01-31,2024-01-11,1226.0,136.18,166956.68,CIF,Critical,Closed,EA
PO-00190,EMEA,SUP022,Chemicals,2024-02-26,2024-03-22,2024-03-03,0.211,5370.0,1133.07,EXW,Critical,Closed,MT
PO-00847,EMEA,SUP042,Raw Materials,2024-03-16,2024-03-25,2024-03-24,484.0,36.76,17791.84,DDP,Standard,Closed,EA
PO-00087,EMEA,SUP031,Electronics,2024-03-15,2024-04-18,2024-03-23,602.0,8.96,5393.92,FOB,Standard,Open,EA
PO-00935,EMEA,SUP012,Raw Materials,2024-02-06,2024-03-01,2024-02-10,867.0,98.56,85451.52,DDP,Standard,Closed,EA
PO-00702,EMEA,SUP035,Electronics,2024-01-02,2024-01-26,2024-01-06,1428.0,84.79,121080.12,DDP,Standard,Closed,EA
PO-00387,EMEA,SUP032,Packaging,2024-02-02,2024-02-19,2024-02-05,1318.0,119.91,158041.38,DDP,Urgent,Closed,EA
PO-00443,EMEA,SUP042,Chemicals,2024-02-04,2024-02-23,2024-02-07,0.813,145990.0,118689.87,EXW,Critical,Closed,MT
PO-00438,EMEA,SUP048,Raw Materials,2024-01-23,2024-02-22,2024-02-02,1365.0,55.57,75853.05,DAP,Critical,Closed,EA
PO-00260,EMEA,SUP047,Raw Materials,2024-03-09,2024-04-03,2024-03-13,1503.0,90.35,135796.05,EXW,Standard,Closed,EA
PO-00674,EMEA,SUP005,Electronics,2024-01-20,2024-02-15,2024-01-25,702.0,143.74,100905.48,DAP,Standard,Closed,EA
PO-00010,EMEA,SUP049,MRO,2024-03-25,2024-04-04,2024-03-30,293.0,60.24,17650.32,DAP,Standard,Closed,EA
PO-00798,EMEA,SUP029,Chemicals,2024-01-23,2024-02-14,2024-01-27,0.812,16180.0,13138.16,DAP,Standard,Open,MT
PO-00611,EMEA,SUP009,MRO,2024-03-23,2024-04-20,2024-04-02,250.0,86.31,21577.5,CIF,Standard,Closed,EA
PO-00889,EMEA,SUP056,Raw Materials,2024-03-01,2024-03-15,2024-03-05,433.0,18.03,7806.99,FOB,Standard,Closed,EA
PO-00320,EMEA,SUP018,Electronics,2024-02-27,2024-03-16,2024-03-01,186.0,125.02,23253.72,DAP,Urgent,Closed,EA
PO-00931,EMEA,SUP030,Packaging,2024-02-16,2024-03-08,2024-02-21,1145.0,132.12,151277.4,CIF,Standard,Closed,EA
PO-00030,EMEA,SUP039,MRO,2024-02-13,2024-03-05,2024-02-22,1065.0,24.89,26507.85,EXW,Urgent,Closed,EA
PO-00192,EMEA,SUP029,Assemblies,2024-01-08,2024-01-23,2024-01-11,138.0,60.83,8394.54,CIF,Urgent,Closed,EA
PO-00077,EMEA,SUP016,Raw Materials,2024-01-03,2024-01-24,2024-01-10,444.0,84.76,37633.44,CIF,Critical,Closed,EA
PO-00816,EMEA,SUP046,Chemicals,2024-02-11,2024-02-25,2024-02-18,0.483,70880.0,34235.04,DDP,Standard,Closed,MT
PO-00207,EMEA,SUP034,Packaging,2024-02-18,2024-03-09,2024-02-21,989.0,68.85,68092.65,FOB,Standard,Closed,EA
PO-00850,EMEA,SUP038,Assemblies,2024-03-11,2024-04-05,2024-03-18,709.0,44.7,31692.3,CIF,Standard,Closed,EA
PO-00857,EMEA,SUP010,Packaging,2024-03-07,2024-03-29,2024-03-17,1132.0,107.93,122176.76,DAP,Critical,Closed,EA
PO-00385,EMEA,SUP024,Chemicals,2024-03-29,2024-04-12,2024-04-07,1.038,84730.0,87949.74,FOB,Urgent,Closed,MT
PO-00563,EMEA,SUP022,Chemicals,2024-03-25,2024-04-22,2024-04-03,0.877,41210.0,36141.17,CIF,Standard,Closed,MT
PO-00780,EMEA,SUP054,Chemicals,2024-03-22,2024-04-21,2024-03-28,0.775,78670.0,60969.25,EXW,Urgent,Closed,MT
PO-00035,EMEA,SUP021,MRO,2024-01-06,2024-01-19,2024-01-10,640.0,76.65,49056.0,FOB,Standard,Closed,EA
PO-00329,EMEA,SUP042,Packaging,2024-01-05,2024-01-24,2024-01-13,848.0,57.32,48607.36,EXW,Urgent,Closed,EA
PO-00545,EMEA,SUP057,Assemblies,2024-03-25,2024-04-08,2024-04-03,719.0,82.0,58958.0,CIF,Standard,Closed,EA
PO-00383,EMEA,SUP011,Electronics,2024-01-22,2024-02-20,2024-01-27,529.0,112.93,59739.97,EXW,Standard,Closed,EA
PO-00998,EMEA,SUP050,Chemicals,2024-03-28,2024-04-19,2024-04-03,0.163,122460.0,19960.98,EXW,Standard,Closed,MT
PO-00654,EMEA,SUP057,Assemblies,2024-03-02,2024-03-15,2024-03-07,93.0,110.16,10244.88,FOB,Standard,Closed,EA
PO-00491,EMEA,SUP011,Electronics,2024-02-20,2024-03-03,2024-02-23,802.0,142.51,114293.02,DDP,Standard,Closed,EA
PO-00640,EMEA,SUP029,Electronics,2024-02-25,2024-03-06,2024-03-06,297.0,140.04,41591.88,DDP,Critical,Closed,EA
PO-00076,EMEA,SUP060,MRO,2024-03-17,2024-04-16,2024-03-26,884.0,145.23,128383.32,FOB,Standard,Closed,EA
PO-00024,EMEA,SUP020,Electronics,2024-03-25,2024-04-21,2024-03-30,1233.0,60.97,75176.01,FOB,Urgent,Closed,EA
PO-00414,EMEA,SUP044,Chemicals,2024-01-18,2024-02-18,2024-01-28,1.141,95640.0,109125.24,EXW,Standard,Closed,MT
PO-00264,EMEA,SUP032,Electronics,2024-03-14,2024-03-29,2024-03-17,1382.0,148.41,205102.62,CIF,Standard,Closed,EA
PO-00091,EMEA,SUP007,MRO,2024-01-21,2024-02-22,2024-01-24,993.0,33.62,33384.66,FOB,Standard,Open,EA
PO-00186,EMEA,SUP026,Raw Materials,2024-03-12,2024-04-09,2024-03-15,1243.0,112.62,139986.66,DDP,Standard,Closed,EA
PO-00155,EMEA,SUP010,Chemicals,2024-03-04,2024-03-27,2024-03-12,1.028,32080.0,32978.24,DAP,Standard,Closed,MT
PO-00843,EMEA,SUP027,Assemblies,2024-01-04,2024-02-02,2024-01-07,909.0,21.17,19243.53,DDP,Standard,Closed,EA
PO-00784,EMEA,SUP030,Assemblies,2024-01-24,2024-02-09,2024-01-31,301.0,19.2,5779.2,DDP,Standard,Closed,EA
PO-00533,EMEA,SUP026,Assemblies,2024-01-05,2024-01-17,2024-01-12,1115.0,13.42,14963.3,EXW,Standard,Closed,EA
PO-00045,EMEA,SUP040,Raw Materials,2024-03-28,2024-04-20,2024-04-07,521.0,98.22,51172.62,DAP,Standard,Closed,EA
PO-00939,EMEA,SUP053,Raw Materials,2024-01-14,2024-02-08,2024-01-20,190.0,131.34,24954.6,EXW,Standard,Closed,EA
PO-00239,EMEA,SUP014,Chemicals,2024-03-06,2024-03-24,2024-03-14,0.077,105460.0,8120.42,CIF,Standard,Closed,MT
PO-00054,EMEA,SUP008,MRO,2024-02-23,2024-03-09,2024-03-01,226.0,145.52,32887.52,DDP,Critical,Closed,EA
PO-00335,EMEA,SUP025,Packaging,2024-03-21,2024-04-11,2024-03-24,926.0,45.51,42142.26,EXW,Standard,Closed,EA
PO-00899,EMEA,SUP013,Packaging,2024-03-14,2024-03-28,2024-03-18,1139.0,6.68,7608.52,EXW,Standard,Closed,EA
PO-00578,EMEA,SUP034,Electronics,2024-03-11,2024-04-01,2024-03-16,266.0,146.59,38992.94,FOB,Standard,Closed,EA
PO-00520,EMEA,SUP018,Raw Materials,2024-02-08,2024-02-25,2024-02-15,141.0,68.48,9655.68,FOB,Standard,Closed,EA
PO-00747,EMEA,SUP043,MRO,2024-02-09,2024-02-23,2024-02-19,631.0,36.88,23271.28,EXW,Standard,Closed,EA
PO-00136,EMEA,SUP014,Raw Materials,2024-01-16,2024-02-02,2024-01-21,643.0,45.61,29327.23,EXW,Standard,Closed,EA
PO-00497,EMEA,SUP044,Electronics,2024-01-27,2024-02-29,2024-02-02,864.0,114.44,98876.16,CIF,Urgent,Open,EA
PO-00676,EMEA,SUP041,Packaging,2024-02-19,2024-03-13,2024-02-29,1429.0,36.08,51558.32,DAP,Standard,Closed,EA
PO-00707,EMEA,SUP024,Raw Materials,2024-02-13,2024-03-06,2024-02-16,581.0,61.62,35801.22,DDP,Standard,Closed,EA
PO-00067,EMEA,SUP050,Assemblies,2024-01-10,2024-01-21,2024-01-17,1196.0,7.01,8383.96,DDP,Critical,Closed,EA
PO-00511,EMEA,SUP038,Electronics,2024-02-14,2024-03-10,2024-02-19,1050.0,25.33,26596.5,FOB,Standard,Closed,EA
PO-00766,EMEA,SUP041,Assemblies,2024-02-10,2024-03-04,2024-02-19,780.0,39.41,30739.8,DDP,Standard,Closed,EA
PO-00231,EMEA,SUP008,Raw Materials,2024-02-18,2024-03-21,2024-02-25,435.0,9.26,4028.1,CIF,Urgent,Closed,EA
PO-00324,EMEA,SUP025,Chemicals,2024-02-06,2024-03-04,2024-02-12,1.453,29960.0,43531.88,DDP,Standard,Closed,MT
PO-00013,EMEA,SUP054,MRO,2024-01-03,2024-01-25,2024-01-09,895.0,92.93,83172.35,EXW,Standard,Closed,EA
PO-00525,EMEA,SUP054,Electronics,2024-03-31,2024-04-11,2024-04-04,1263.0,77.18,97478.34,EXW,Standard,Closed,EA
PO-00775,EMEA,SUP044,Electronics,2024-01-09,2024-01-19,2024-01-19,242.0,104.02,25172.84,FOB,Standard,Closed,EA
PO-00418,EMEA,SUP003,Electronics,2024-01-14,2024-01-30,2024-01-23,768.0,9.31,7150.08,FOB,Urgent,Closed,EA
PO-00672,EMEA,SUP044,Raw Materials,2024-01-30,2024-02-16,2024-02-05,1388.0,99.61,138258.68,FOB,Standard,Closed,EA
PO-00712,EMEA,SUP035,Electronics,2024-01-11,2024-01-27,2024-01-18,391.0,67.29,26310.39,DAP,Urgent,Closed,EA
PO-00413,EMEA,SUP058,Raw Materials,2024-03-18,2024-04-04,2024-03-26,1138.0,13.2,15021.6,CIF,Standard,Closed,EA
PO-00507,EMEA,SUP028,Packaging,2024-03-16,2024-04-03,2024-03-22,1327.0,39.19,52005.13,DDP,Standard,Open,EA
PO-00052,EMEA,SUP046,Chemicals,2024-01-25,2024-02-21,2024-01-29,0.879,142760.0,125486.04,EXW,Urgent,Closed,MT
PO-00122,EMEA,SUP045,Assemblies,2024-03-05,2024-03-16,2024-03-09,112.0,51.3,5745.6,FOB,Critical,Closed,EA
PO-00656,EMEA,SUP018,Electronics,2024-03-23,2024-04-16,2024-03-28,80.0,95.83,7666.4,CIF,Standard,Closed,EA
PO-00755,EMEA,SUP034,Electronics,2024-03-13,2024-04-11,2024-03-22,400.0,108.82,43528.0,FOB,Urgent,Closed,EA
PO-00898,EMEA,SUP027,Chemicals,2024-03-14,2024-04-12,2024-03-24,0.969,142660.0,138237.54,CIF,Standard,Open,MT
PO-00327,EMEA,SUP019,Electronics,2024-02-15,2024-02-28,2024-02-18,1527.0,134.43,205274.61,DDP,Standard,Closed,EA
PO-00624,EMEA,SUP031,Assemblies,2024-01-07,2024-01-19,2024-01-16,489.0,63.16,30885.24,CIF,Standard,Closed,EA
PO-00791,EMEA,SUP007,Electronics,2024-02-29,2024-03-13,2024-03-07,1210.0,16.39,19831.9,EXW,Standard,Closed,EA
PO-00599,EMEA,SUP044,Electronics,2024-03-22,2024-04-18,2024-03-31,282.0,77.06,21730.92,DDP,Standard,Closed,EA
PO-00158,EMEA,SUP052,Chemicals,2024-03-07,2024-04-04,2024-03-16,0.964,27340.0,26355.76,FOB,Standard,Closed,MT
PO-00836,EMEA,SUP050,Assemblies,2024-02-24,2024-03-13,2024-02-28,410.0,149.64,61352.4,EXW,Standard,Closed,EA
PO-00098,EMEA,SUP024,Assemblies,2024-01-24,2024-02-24,2024-01-27,1104.0,35.18,38838.72,DDP,Urgent,Closed,EA
PO-00990,EMEA,SUP059,Assemblies,2024-01-12,2024-02-13,2024-01-17,1050.0,78.07,81973.5,FOB,Standard,Closed,EA
PO-00840,EMEA,SUP004,Electronics,2024-03-13,2024-04-07,2024-03-18,211.0,40.07,8454.77,EXW,Standard,Closed,EA
PO-00347,EMEA,SUP041,Packaging,2024-01-19,2024-02-12,2024-01-29,102.0,42.7,4355.4,DDP,Standard,Closed,EA
PO-00867,EMEA,SUP060,MRO,2024-02-17,2024-03-15,2024-02-26,1119.0,81.95,91702.05,DAP,Urgent,Closed,EA
PO-00012,EMEA,SUP044,Electronics,2024-03-25,2024-04-17,2024-03-28,848.0,77.75,65932.0,DDP,Urgent,Closed,EA
PO-00479,EMEA,SUP057,Packaging,2024-02-07,2024-03-06,2024-02-14,1104.0,116.77,128914.08,DAP,Standard,Closed,EA
PO-00814,APAC,SUP043,Assemblies,2024-01-10,2024-02-09,2024-01-17,1132.0,75.72,85715.04,DAP,Standard,Closed,EA
PO-00249,APAC,SUP049,Raw Materials,2024-01-13,2024-02-12,2024-01-18,1280.0,37.12,47513.6,DDP,Standard,Closed,EA
PO-00489,APAC,SUP003,Packaging,2024-02-07,2024-03-03,2024-02-14,114.0,119.48,13620.72,DDP,Standard,Closed,EA
PO-00021,APAC,SUP037,MRO,2024-02-16,2024-03-17,2024-02-24,1020.0,117.82,120176.4,DDP,Standard,Closed,EA
PO-00701,APAC,SUP048,Assemblies,2024-01-05,2024-02-04,2024-01-14,512.0,16.43,8412.16,FOB,Standard,Closed,EA
