delivery_id,po_id,warehouse_id,supplier_id,received_date,ship_date,quantity_received,delivery_type,return_basis,receipt_status,carrier,receiving_dock,inspector_id,condition_on_arrival,delivery_notes
DLV002983,PO-00840,EMEA,SUP004,2024-04-18,2024-04-03,212,Primary,,accepted,GlobalShip,DOCK-C,INS006,Good,Minor packaging damage
DLV002984,PO-00841,EMEA,SUP055,2024-03-20,2024-03-14,793,Primary,,provisional_receipt,OceanLink,DOCK-B,INS005,Good,
DLV002985,PO-00842,EMEA,SUP048,2024-03-31,2024-03-31,636,Primary,,accepted,GlobalShip,DOCK-B,INS019,Good,
DLV002986,PO-00843,EMEA,SUP027,2024-01-29,2024-01-29,770,Primary,,accepted,PrimeLogistics,DOCK-B,INS015,Good,
DLV002987,PO-00844,EMEA,SUP017,2024-02-22,2024-02-22,440,Primary,,accepted,GlobalShip,DOCK-C,INS012,Good,Partial shipment 1 of 2
DLV002988,PO-00844,EMEA,SUP017,2024-02-29,2024-02-29,330,Primary,,accepted,GlobalShip,DOCK-B,INS013,Good,Partial shipment 2 of 2
DLV002989,PO-00845,EMEA,SUP025,2024-02-17,2024-02-10,203,Primary,,accepted,FreightCo,DOCK-C,INS014,Good,
DLV002990,PO-00846,EMEA,SUP014,2024-03-27,2024-03-27,872,Primary,,accepted,FastFreight,DOCK-C,INS006,Good,Minor packaging damage
DLV002991,PO-00847,EMEA,SUP042,2024-03-21,2024-03-21,504,Primary,,accepted,PrimeLogistics,DOCK-A,INS010,Good,
DLV002992,PO-00848,EMEA,SUP060,2024-04-22,2024-04-22,375,Primary,,accepted,PrimeLogistics,DOCK-C,INS002,Good,
DLV002993,PO-00849,EMEA,SUP060,2024-02-28,2024-02-24,160,Primary,,accepted,DirectHaul,DOCK-C,INS004,Good,
DLV002994,PO-00850,EMEA,SUP038,2024-04-04,2024-04-04,717,Primary,,accepted,FreightCo,DOCK-D,INS017,Good,
DLV002995,PO-00851,EMEA,SUP010,2024-03-15,2024-03-15,885,Primary,,accepted,FreightCo,DOCK-D,INS006,Good,
DLV002996,PO-00852,EMEA,SUP021,2024-03-18,2024-03-14,659,Primary,,accepted,PrimeLogistics,DOCK-C,INS008,Good,
DLV002997,PO-00853,EMEA,SUP013,2024-02-12,2024-02-12,273,Primary,,accepted,FastFreight,DOCK-C,INS003,Good,
DLV002998,PO-00854,EMEA,SUP054,2024-02-04,2024-02-04,326,Primary,,accepted,PrimeLogistics,DOCK-D,INS002,Good,
DLV002999,PO-00855,EMEA,SUP002,2024-04-14,2024-04-14,688,Primary,,accepted,GlobalShip,DOCK-B,INS001,Good,
DLV003000,PO-00856,EMEA,SUP036,2024-02-23,2024-02-23,726,Primary,,accepted,DirectHaul,DOCK-A,INS002,Good,
DLV003001,PO-00857,EMEA,SUP010,2024-03-28,2024-03-28,998,Primary,,accepted,FastFreight,DOCK-B,INS018,Good,
DLV003002,PO-00858,EMEA,SUP006,2024-03-12,2024-02-17,456,Primary,,accepted,OceanLink,DOCK-A,INS018,Good,
DLV003003,PO-00859,EMEA,SUP021,2024-02-19,2024-02-13,382,Primary,,accepted,GlobalShip,DOCK-A,INS019,Good,
DLV003004,PO-00860,EMEA,SUP047,2024-02-04,2024-02-04,262,Primary,,accepted,PrimeLogistics,DOCK-B,INS012,Good,
DLV003005,PO-00861,EMEA,SUP054,2024-03-05,2024-03-05,1018,Primary,,accepted,GlobalShip,DOCK-B,INS014,Good,
DLV003006,PO-00862,EMEA,SUP049,2024-03-27,2024-03-22,717,Primary,,accepted,FastFreight,DOCK-B,INS016,Good,Minor packaging damage
DLV003007,PO-00863,EMEA,SUP008,2024-02-01,2024-01-26,426,Primary,,accepted,PrimeLogistics,DOCK-B,INS007,Good,
DLV003008,PO-00864,EMEA,SUP016,2024-02-07,2024-01-31,549,Primary,,accepted,PrimeLogistics,DOCK-C,INS017,Good,
DLV003009,PO-00865,EMEA,SUP008,2024-04-15,2024-04-12,866,Primary,,provisional_receipt,GlobalShip,DOCK-C,INS015,Good,Minor packaging damage
DLV003010,PO-00866,EMEA,SUP041,2024-02-27,2024-02-20,231,Primary,,accepted,FreightCo,DOCK-A,INS004,Good,
DLV003011,PO-00867,EMEA,SUP060,2024-03-22,2024-03-22,978,Primary,,accepted,OceanLink,DOCK-C,INS001,Good,
DLV003012,PO-00868,EMEA,SUP048,2024-03-16,2024-03-10,250,Primary,,accepted,PrimeLogistics,DOCK-D,INS018,Good,
DLV003013,PO-00869,EMEA,SUP022,2024-03-04,2024-03-04,506,Primary,,accepted,FreightCo,DOCK-A,INS016,Good,
DLV003014,PO-00870,EMEA,SUP044,2024-03-07,2024-03-07,893,Primary,,accepted,FastFreight,DOCK-C,INS019,Good,
DLV003015,PO-00871,EMEA,SUP003,2024-03-16,2024-03-09,147,Primary,,accepted,FreightCo,DOCK-B,INS005,Good,
DLV003016,PO-00872,EMEA,SUP041,2024-03-14,2024-03-14,388,Primary,,accepted,PrimeLogistics,DOCK-D,INS010,Good,Minor packaging damage
DLV003017,PO-00873,EMEA,SUP018,2024-03-30,2024-03-30,1007,Primary,,provisional_receipt,FreightCo,DOCK-B,INS004,Good,
DLV003018,PO-00874,EMEA,SUP053,2024-01-30,2024-01-25,395,Primary,,accepted,GlobalShip,DOCK-D,INS016,Good,
DLV003019,PO-00875,EMEA,SUP051,2024-02-15,2024-02-15,455,Primary,,accepted,PrimeLogistics,DOCK-B,INS003,Good,
DLV003020,PO-00876,EMEA,SUP001,2024-03-17,2024-03-17,830,Primary,,accepted,OceanLink,DOCK-A,INS002,Partial,
DLV003021,PO-00877,EMEA,SUP023,2024-03-30,2024-03-30,871,Primary,,accepted,DirectHaul,DOCK-B,INS008,Good,Correct paperwork
DLV003022,PO-00878,EMEA,SUP029,2024-04-04,2024-04-04,121,Primary,,accepted,GlobalShip,DOCK-C,INS007,Good,Minor packaging damage
DLV003023,PO-00879,EMEA,SUP041,2024-01-23,2024-01-23,56,Primary,,provisional_receipt,FreightCo,DOCK-A,INS006,Good,
DLV003024,PO-00880,EMEA,SUP030,2024-04-07,2024-04-04,243,Primary,,provisional_receipt,DirectHaul,DOCK-D,INS010,Good,
DLV003025,PO-00881,EMEA,SUP046,2024-01-26,2024-01-19,94,Primary,,accepted,FastFreight,DOCK-B,INS008,Good,
DLV003026,PO-00882,EMEA,SUP002,2024-02-05,2024-02-05,638,Primary,,provisional_receipt,,DOCK-A,INS016,Good,Minor packaging damage
DLV003027,PO-00883,EMEA,SUP058,2024-04-22,2024-04-22,699,Primary,,accepted,OceanLink,DOCK-D,INS016,Good,
DLV003028,PO-00884,EMEA,SUP041,2024-01-19,2024-01-19,211,Primary,,accepted,GlobalShip,DOCK-B,INS019,Good,
DLV003029,PO-00885,EMEA,SUP034,2024-04-15,2024-04-15,719,Primary,,accepted,FastFreight,DOCK-A,INS013,Good,
DLV003030,PO-00886,EMEA,SUP033,2024-04-05,2024-04-05,973,Primary,,provisional_receipt,OceanLink,DOCK-C,INS015,Good,
DLV003031,PO-00887,EMEA,SUP017,2024-04-16,2024-04-10,678,Primary,,provisional_receipt,GlobalShip,DOCK-C,INS019,Good,
DLV003032,PO-00888,EMEA,SUP015,2024-01-16,2024-01-16,826,Primary,,accepted,DirectHaul,DOCK-D,INS005,Good,
DLV003033,PO-00889,EMEA,SUP056,2024-03-13,2024-03-13,260,Primary,,accepted,GlobalShip,DOCK-C,INS007,Good,Partial shipment 1 of 2
DLV003034,PO-00889,EMEA,SUP056,2024-03-20,2024-03-20,195,Primary,,accepted,GlobalShip,DOCK-B,INS014,Good,Partial shipment 2 of 2
DLV003035,PO-00890,EMEA,SUP029,2024-01-28,2024-01-23,263,Primary,,accepted,DirectHaul,DOCK-B,INS019,Good,
DLV003036,PO-00891,EMEA,SUP037,2024-03-13,2024-03-13,933,Primary,,accepted,OceanLink,DOCK-D,INS013,Good,
DLV003037,PO-00892,EMEA,SUP050,2024-03-02,2024-03-02,469,Primary,,accepted,DirectHaul,DOCK-B,INS009,Good,Partial shipment 1 of 2
DLV003038,PO-00892,EMEA,SUP050,2024-03-09,2024-03-09,351,Primary,,accepted,DirectHaul,DOCK-C,INS015,Good,Partial shipment 2 of 2
DLV003039,PO-00893,EMEA,SUP013,2024-02-07,2024-02-07,412,Primary,,accepted,,DOCK-A,INS012,Good,
DLV003040,PO-00894,EMEA,SUP023,2024-03-09,2024-03-09,653,Primary,,accepted,PrimeLogistics,DOCK-A,INS015,Good,
DLV003041,PO-00895,EMEA,SUP045,2024-04-12,2024-04-12,321,Primary,,provisional_receipt,FreightCo,DOCK-C,INS020,Good,
DLV003042,PO-00896,EMEA,SUP057,2024-03-24,2024-03-24,89,Primary,,accepted,FastFreight,DOCK-C,INS015,Good,
DLV003043,PO-00897,EMEA,SUP054,2024-02-26,2024-02-19,839,Primary,,accepted,FreightCo,DOCK-A,INS004,Good,
DLV003044,PO-00898,EMEA,SUP027,2024-04-28,2024-04-28,993,Primary,,accepted,DirectHaul,DOCK-C,INS012,Good,
DLV003045,PO-00899,EMEA,SUP013,2024-03-26,2024-03-21,1166,Primary,,accepted,FreightCo,DOCK-D,INS014,Good,
DLV003046,PO-00900,EMEA,SUP059,2024-03-11,2024-03-11,49,Primary,,accepted,DirectHaul,DOCK-C,INS017,Good,Partial shipment 1 of 2
DLV003047,PO-00900,EMEA,SUP059,2024-03-18,2024-03-18,36,Primary,,accepted,DirectHaul,DOCK-C,INS001,Good,Partial shipment 2 of 2
DLV003048,PO-00901,EMEA,SUP031,2024-04-08,2024-04-01,147,Primary,,accepted,GlobalShip,DOCK-C,INS013,Good,
DLV003049,PO-00902,EMEA,SUP014,2024-03-01,2024-02-26,645,Primary,,accepted,DirectHaul,DOCK-B,INS012,Good,
DLV003050,PO-00903,EMEA,SUP021,2024-02-12,2024-02-12,969,Primary,,accepted,FreightCo,DOCK-D,INS004,Good,
DLV003051,PO-00904,EMEA,SUP051,2024-03-16,2024-03-16,1024,Primary,,accepted,OceanLink,DOCK-D,INS017,Partial,Minor packaging damage
DLV003052,PO-00905,EMEA,SUP054,2024-04-16,2024-04-16,239,Primary,,accepted,OceanLink,DOCK-B,INS014,Good,
DLV003053,PO-00906,EMEA,SUP025,2024-01-29,2024-01-26,807,Primary,,accepted,DirectHaul,DOCK-C,INS016,Good,
DLV003054,PO-00907,EMEA,SUP011,2024-02-20,2024-02-20,910,Primary,,accepted,FreightCo,DOCK-A,INS008,Good,
DLV003055,PO-00908,EMEA,SUP023,2024-03-14,2024-03-11,286,Primary,,accepted,OceanLink,DOCK-B,INS004,Good,
DLV003056,PO-00909,EMEA,SUP036,2024-03-23,2024-03-23,554,Primary,,accepted,DirectHaul,DOCK-D,INS012,Good,
DLV003057,PO-00910,EMEA,SUP016,2024-03-04,2024-03-04,858,Primary,,accepted,FreightCo,DOCK-B,INS007,Good,
DLV003058,PO-00911,EMEA,SUP003,2024-02-14,2024-02-14,454,Primary,,accepted,GlobalShip,DOCK-A,INS007,Good,Minor packaging damage
DLV003059,PO-00912,EMEA,SUP057,2024-02-10,2024-02-07,749,Primary,,accepted,FreightCo,DOCK-C,INS014,Good,
DLV003060,PO-00913,EMEA,SUP039,2024-03-12,2024-03-06,980,Primary,,accepted,GlobalShip,DOCK-D,INS007,Good,
DLV003061,PO-00914,EMEA,SUP048,2024-04-11,2024-04-05,232,Primary,,accepted,GlobalShip,DOCK-D,INS007,Good,
DLV003062,PO-00915,EMEA,SUP026,2024-01-10,2024-01-04,228,Primary,,accepted,GlobalShip,DOCK-C,INS003,Good,
DLV003063,PO-00916,EMEA,SUP049,2024-04-11,2024-04-11,927,Primary,,accepted,PrimeLogistics,DOCK-C,INS015,Good,
DLV003064,PO-00917,EMEA,SUP034,2024-02-23,2024-02-23,107,Primary,,accepted,OceanLink,DOCK-A,INS012,Good,
DLV003065,PO-00918,EMEA,SUP054,2024-03-09,2024-03-05,123,Primary,,accepted,FreightCo,DOCK-C,INS020,Good,
DLV003066,PO-00919,EMEA,SUP005,2024-02-28,2024-02-28,802,Primary,,accepted,OceanLink,DOCK-D,INS015,Good,
DLV003067,PO-00920,EMEA,SUP031,2024-02-25,2024-02-25,442,Primary,,accepted,OceanLink,DOCK-C,INS011,Good,
DLV003068,PO-00921,EMEA,SUP060,2024-03-31,2024-03-31,318,Primary,,accepted,FreightCo,DOCK-A,INS007,Good,
DLV003069,PO-00922,EMEA,SUP045,2024-03-08,2024-03-08,936,Primary,,accepted,DirectHaul,DOCK-D,INS012,Good,
DLV003070,PO-00923,EMEA,SUP026,2024-02-25,2024-02-25,820,Primary,,accepted,GlobalShip,DOCK-B,INS017,Damaged,Correct paperwork
DLV003071,PO-00924,EMEA,SUP043,2024-02-09,2024-02-03,718,Primary,,accepted,DirectHaul,DOCK-A,INS016,Good,
DLV003072,PO-00925,EMEA,SUP038,2024-01-31,2024-01-31,133,Primary,,provisional_receipt,DirectHaul,DOCK-A,INS003,Good,Minor packaging damage
DLV003073,PO-00926,EMEA,SUP023,2024-03-20,2024-03-14,425,Primary,,accepted,PrimeLogistics,DOCK-C,INS018,Good,
DLV003074,PO-00927,EMEA,SUP013,2024-03-27,2024-03-27,405,Primary,,accepted,GlobalShip,DOCK-C,INS010,Good,
DLV003075,PO-00928,EMEA,SUP014,2024-02-06,2024-02-06,749,Primary,,accepted,FastFreight,DOCK-C,INS006,Good,
DLV003076,PO-00929,EMEA,SUP003,2024-04-01,2024-04-01,137,Primary,,accepted,PrimeLogistics,DOCK-C,INS018,Good,
DLV003077,PO-00930,EMEA,SUP002,2024-03-18,2024-03-12,604,Primary,,accepted,GlobalShip,DOCK-A,INS009,Good,
DLV003078,PO-00931,EMEA,SUP030,2024-03-07,2024-03-07,1176,Primary,,accepted,OceanLink,DOCK-B,INS001,Good,
DLV003079,PO-00932,EMEA,SUP009,2024-02-19,2024-02-02,660,Primary,,accepted,DirectHaul,DOCK-B,INS001,Good,
DLV003080,PO-00933,EMEA,SUP037,2024-03-21,2024-03-21,197,Primary,,accepted,DirectHaul,DOCK-D,INS001,Good,Partial shipment 1 of 2
DLV003081,PO-00933,EMEA,SUP037,2024-03-28,2024-03-28,148,Primary,,accepted,DirectHaul,DOCK-D,INS005,Good,Partial shipment 2 of 2
DLV003082,PO-00934,EMEA,SUP009,2024-03-06,2024-02-29,908,Primary,,accepted,OceanLink,DOCK-A,INS009,Good,
DLV003083,PO-00935,EMEA,SUP012,2024-02-28,2024-02-28,885,Primary,,accepted,FastFreight,DOCK-B,INS015,Good,Minor packaging damage
DLV003084,PO-00936,EMEA,SUP048,2024-01-05,2024-01-05,426,Primary,,accepted,OceanLink,DOCK-D,INS017,Good,
DLV003085,PO-00937,EMEA,SUP007,2024-04-09,2024-04-04,420,Primary,,accepted,GlobalShip,DOCK-D,INS003,Good,
DLV003086,PO-00938,EMEA,SUP018,2024-03-10,2024-03-10,197,Primary,,accepted,FastFreight,DOCK-B,INS007,Good,
DLV003087,PO-00939,EMEA,SUP053,2024-02-08,2024-02-01,199,Primary,,provisional_receipt,GlobalShip,DOCK-A,INS014,Good,Correct paperwork
DLV003088,PO-00940,EMEA,SUP013,2024-01-31,2024-01-28,751,Primary,,accepted,OceanLink,DOCK-C,INS001,Good,
DLV003089,PO-00941,EMEA,SUP026,2024-03-23,2024-03-23,416,Primary,,accepted,FastFreight,DOCK-D,INS003,Good,
DLV003090,PO-00942,EMEA,SUP007,2024-02-26,2024-02-19,452,Primary,,accepted,OceanLink,DOCK-A,INS004,Good,
DLV003091,PO-00943,EMEA,SUP010,2024-03-06,2024-03-06,721,Primary,,accepted,FastFreight,DOCK-A,INS017,Good,
DLV003092,PO-00944,EMEA,SUP032,2024-01-24,2024-01-18,171,Primary,,accepted,PrimeLogistics,DOCK-A,INS017,Good,
DLV003093,PO-00945,EMEA,SUP014,2024-04-04,2024-04-01,109,Primary,,accepted,DirectHaul,DOCK-C,INS019,Good,
DLV003094,PO-00946,EMEA,SUP011,2024-02-16,2024-02-16,550,Primary,,accepted,PrimeLogistics,DOCK-C,INS004,Good,
DLV003095,PO-00947,EMEA,SUP025,2024-04-05,2024-04-05,444,Primary,,accepted,FastFreight,DOCK-B,INS009,Partial,Correct paperwork
DLV003096,PO-00948,EMEA,SUP040,2024-01-30,2024-01-30,792,Primary,,accepted,PrimeLogistics,DOCK-D,INS016,Good,
DLV003097,PO-00949,EMEA,SUP009,2024-02-27,2024-02-27,194,Primary,,accepted,DirectHaul,DOCK-A,INS005,Good,
DLV003098,PO-00950,EMEA,SUP025,2024-03-19,2024-03-12,289,Primary,,accepted,FreightCo,DOCK-B,INS011,Good,
DLV003099,PO-00951,EMEA,SUP034,2024-03-20,2024-03-20,877,Primary,,accepted,OceanLink,DOCK-A,INS011,Good,Correct paperwork
DLV003100,PO-00952,EMEA,SUP003,2024-01-30,2024-01-30,458,Primary,,accepted,OceanLink,DOCK-D,INS005,Good,
DLV003101,PO-00953,EMEA,SUP004,2024-02-17,2024-02-11,723,Primary,,accepted,PrimeLogistics,DOCK-A,INS011,Good,
DLV003102,PO-00954,EMEA,SUP019,2024-02-25,2024-02-25,1013,Primary,,accepted,OceanLink,DOCK-A,INS006,Good,
DLV003103,PO-00955,EMEA,SUP037,2024-01-26,2024-01-20,113,Primary,,accepted,OceanLink,DOCK-A,INS018,Good,
DLV003104,PO-00956,EMEA,SUP009,2024-03-18,2024-03-14,548,Primary,,accepted,OceanLink,DOCK-B,INS009,Good,
DLV003105,PO-00957,EMEA,SUP022,2024-04-04,2024-04-04,727,Primary,,accepted,FreightCo,DOCK-A,INS002,Good,Correct paperwork
DLV003106,PO-00958,EMEA,SUP006,2024-03-05,2024-03-05,558,Primary,,provisional_receipt,OceanLink,DOCK-A,INS016,Damaged,
DLV003107,PO-00959,EMEA,SUP029,2024-03-06,2024-02-29,559,Primary,,provisional_receipt,OceanLink,DOCK-B,INS004,Good,
DLV003108,PO-00960,EMEA,SUP014,2024-04-17,2024-04-17,80,Primary,,accepted,GlobalShip,DOCK-C,INS016,Good,
DLV003109,PO-00961,EMEA,SUP042,2024-03-21,2024-03-17,468,Primary,,accepted,GlobalShip,DOCK-B,INS002,Good,
DLV003110,PO-00962,EMEA,SUP011,2024-03-26,2024-03-21,554,Primary,,accepted,DirectHaul,DOCK-D,INS006,Good,
DLV003111,PO-00963,EMEA,SUP056,2024-02-24,2024-02-24,301,Primary,,accepted,GlobalShip,DOCK-A,INS017,Good,
DLV003112,PO-00964,EMEA,SUP027,2024-04-10,2024-03-21,573,Primary,,accepted,OceanLink,DOCK-B,INS020,Good,
DLV003113,PO-00965,EMEA,SUP037,2024-02-29,2024-02-23,671,Primary,,accepted,FastFreight,DOCK-B,INS014,Good,
DLV003114,PO-00966,EMEA,SUP023,2024-03-10,2024-03-10,744,Primary,,accepted,PrimeLogistics,DOCK-C,INS002,Good,
DLV003115,PO-00967,EMEA,SUP030,2024-02-27,2024-02-27,600,Primary,,accepted,FreightCo,DOCK-D,INS015,Good,Partial shipment 1 of 2
DLV003116,PO-00967,EMEA,SUP030,2024-03-05,2024-03-05,450,Primary,,accepted,FreightCo,DOCK-B,INS019,Good,Partial shipment 2 of 2
DLV003117,PO-00968,EMEA,SUP060,2024-03-10,2024-03-10,531,Primary,,accepted,FreightCo,DOCK-D,INS020,Good,Partial shipment 1 of 2
DLV003118,PO-00968,EMEA,SUP060,2024-03-17,2024-03-17,398,Primary,,accepted,FreightCo,DOCK-B,INS010,Good,Partial shipment 2 of 2
DLV003119,PO-00969,EMEA,SUP056,2024-01-29,2024-01-29,685,Primary,,accepted,FastFreight,DOCK-B,INS003,Good,
DLV003120,PO-00970,EMEA,SUP034,2024-01-16,2024-01-16,698,Primary,,accepted,FastFreight,DOCK-D,INS011,Good,Minor packaging damage
DLV003121,PO-00971,EMEA,SUP031,2024-03-20,2024-03-15,505,Primary,,accepted,FastFreight,DOCK-B,INS002,Good,
DLV003122,PO-00972,EMEA,SUP012,2024-04-05,2024-04-05,552,Primary,,accepted,FreightCo,DOCK-D,INS007,Good,
DLV003123,PO-00973,EMEA,SUP022,2024-02-12,2024-02-08,721,Primary,,accepted,DirectHaul,DOCK-A,INS001,Good,
DLV003124,PO-00974,EMEA,SUP043,2024-04-02,2024-03-28,708,Primary,,accepted,FreightCo,DOCK-C,INS015,Good,
DLV003125,PO-00975,EMEA,SUP035,2024-03-18,2024-03-11,715,Primary,,accepted,OceanLink,DOCK-B,INS017,Good,Partial pallet
DLV003126,PO-00976,EMEA,SUP044,2024-04-08,2024-04-04,898,Primary,,accepted,DirectHaul,DOCK-C,INS005,Good,Minor packaging damage
DLV003127,PO-00977,EMEA,SUP029,2024-03-13,2024-03-13,755,Primary,,provisional_receipt,PrimeLogistics,DOCK-C,INS019,Good,
DLV003128,PO-00978,EMEA,SUP001,2024-02-10,2024-02-10,216,Primary,,accepted,GlobalShip,DOCK-A,INS002,Good,
DLV003129,PO-00979,EMEA,SUP013,2024-03-17,2024-03-17,579,Primary,,accepted,,DOCK-B,INS017,Good,
DLV003130,PO-00980,EMEA,SUP039,2024-02-14,2024-02-11,211,Primary,,accepted,GlobalShip,DOCK-C,INS006,Good,
DLV003131,PO-00981,EMEA,SUP004,2024-03-19,2024-03-19,796,Primary,,provisional_receipt,PrimeLogistics,DOCK-A,INS018,Good,
DLV003132,PO-00982,EMEA,SUP022,2024-03-17,2024-03-17,314,Primary,,accepted,GlobalShip,DOCK-A,INS009,Good,
DLV003133,PO-00983,EMEA,SUP019,2024-02-14,2024-02-07,786,Primary,,provisional_receipt,DirectHaul,DOCK-D,INS013,Partial,
DLV003134,PO-00984,EMEA,SUP054,2024-02-29,2024-02-29,144,Primary,,accepted,FreightCo,DOCK-D,INS010,Partial,Correct paperwork
DLV003135,PO-00985,EMEA,SUP043,2024-02-17,2024-02-10,840,Primary,,provisional_receipt,FreightCo,DOCK-C,INS010,Good,
DLV003136,PO-00986,EMEA,SUP049,2024-03-18,2024-03-18,727,Primary,,accepted,,DOCK-A,INS009,Good,
DLV003137,PO-00987,EMEA,SUP033,2024-04-22,2024-04-22,849,Primary,,accepted,PrimeLogistics,DOCK-C,INS007,Good,
DLV003138,PO-00988,EMEA,SUP059,2024-02-18,2024-02-18,515,Primary,,accepted,OceanLink,DOCK-B,INS009,Good,
DLV003139,PO-00989,EMEA,SUP018,2024-02-14,2024-02-14,1001,Primary,,provisional_receipt,FastFreight,DOCK-B,INS011,Good,
DLV003140,PO-00990,EMEA,SUP059,2024-02-13,2024-02-09,1071,Primary,,accepted,FreightCo,DOCK-B,INS013,Good,
DLV003141,PO-00991,EMEA,SUP048,2024-03-31,2024-03-25,886,Primary,,accepted,GlobalShip,DOCK-B,INS012,Good,
DLV003142,PO-00992,EMEA,SUP021,2024-03-19,2024-03-19,705,Primary,,accepted,FastFreight,DOCK-C,INS013,Good,
DLV003143,PO-00993,EMEA,SUP031,2024-03-03,2024-02-29,572,Primary,,accepted,FastFreight,DOCK-C,INS010,Good,
DLV003144,PO-00994,EMEA,SUP019,2024-04-08,2024-04-08,811,Primary,,accepted,OceanLink,DOCK-B,INS019,Good,
DLV003145,PO-00995,EMEA,SUP039,2024-03-24,2024-03-24,858,Primary,,accepted,DirectHaul,DOCK-D,INS018,Good,
DLV003146,PO-00996,EMEA,SUP010,2024-03-14,2024-03-14,753,Primary,,accepted,PrimeLogistics,DOCK-D,INS020,Good,Correct paperwork
DLV003147,PO-00997,EMEA,SUP023,2024-02-21,2024-02-21,693,Primary,,accepted,PrimeLogistics,DOCK-B,INS001,Good,
DLV003148,PO-00998,EMEA,SUP050,2024-04-19,2024-04-16,171,Primary,,accepted,DirectHaul,DOCK-C,INS010,Good,
DLV003149,PO-00999,EMEA,SUP053,2024-04-03,2024-03-28,803,Primary,,accepted,OceanLink,DOCK-D,INS007,Good,
DLV003150,PO-01000,EMEA,SUP047,2024-04-25,2024-04-10,669,Primary,,accepted,PrimeLogistics,DOCK-A,INS012,Good,
DLV003151,PO-00009,AMER,SUP051,2024-02-14,2024-02-14,246,Return,Rejection,accepted,FreightCo,DOCK-D,INS016,Return,Late delivery
DLV003152,PO-00025,AMER,SUP007,2024-04-13,2024-04-13,127,Return,Rejection,accepted,GlobalShip,DOCK-B,INS002,Return,Documentation error
DLV003153,PO-00028,AMER,SUP052,2024-03-28,2024-03-28,121,Return,Rejection,accepted,FreightCo,DOCK-C,INS003,Return,Quantity shortfall
DLV003154,PO-00031,AMER,SUP005,2024-01-31,2024-01-31,17,Return,Operational,accepted,FreightCo,DOCK-B,INS019,Return,Wrong specification
DLV003155,PO-00054,AMER,SUP010,2024-03-02,2024-03-02,207,Return,Rejection,accepted,DirectHaul,DOCK-A,INS016,Return,Damaged goods
DLV003156,PO-00056,AMER,SUP038,2024-04-04,2024-04-04,104,Return,Rejection,accepted,FastFreight,DOCK-D,INS010,Return,Quantity shortfall
DLV003157,PO-00060,AMER,SUP015,2024-05-09,2024-05-09,48,Return,Operational,accepted,FastFreight,DOCK-D,INS015,Return,Wrong specification
DLV003158,PO-00068,AMER,SUP008,2024-03-02,2024-03-02,17,Return,Operational,accepted,FastFreight,DOCK-B,INS020,Return,Documentation error
DLV003159,PO-00103,AMER,SUP025,2024-01-29,2024-01-29,173,Return,Operational,accepted,PrimeLogistics,DOCK-B,INS019,Return,Wrong specification
DLV003160,PO-00106,AMER,SUP002,2024-01-28,2024-01-28,170,Return,Rejection,accepted,GlobalShip,DOCK-A,INS008,Return,Damaged goods
DLV003161,PO-00124,AMER,SUP032,2024-01-29,2024-01-29,34,Return,Rejection,accepted,PrimeLogistics,DOCK-C,INS004,Return,Quantity shortfall
DLV003162,PO-00125,AMER,SUP032,2024-02-09,2024-02-09,132,Return,Operational,accepted,FreightCo,DOCK-A,INS014,Return,Documentation error
DLV003163,PO-00129,AMER,SUP020,2024-04-17,2024-04-17,288,Return,Rejection,accepted,PrimeLogistics,DOCK-A,INS003,Return,Documentation error
DLV003164,PO-00136,AMER,SUP051,2024-03-31,2024-03-31,65,Return,Rejection,accepted,PrimeLogistics,DOCK-D,INS010,Return,Quantity shortfall
DLV003165,PO-00138,AMER,SUP028,2024-02-10,2024-02-10,14,Return,Rejection,accepted,DirectHaul,DOCK-C,INS011,Return,Late delivery
DLV003166,PO-00146,AMER,SUP012,2024-03-05,2024-03-05,40,Return,Rejection,accepted,DirectHaul,DOCK-C,INS013,Return,Wrong specification
DLV003167,PO-00159,AMER,SUP040,2024-02-10,2024-02-10,100,Return,Rejection,accepted,PrimeLogistics,DOCK-B,INS012,Return,Damaged goods
DLV003168,PO-00173,AMER,SUP043,2024-02-20,2024-02-20,127,Return,Operational,accepted,DirectHaul,DOCK-B,INS011,Return,Wrong specification
DLV003169,PO-00175,AMER,SUP014,2024-02-16,2024-02-16,113,Return,Operational,accepted,FastFreight,DOCK-C,INS015,Return,Damaged goods
DLV003170,PO-00177,AMER,SUP004,2024-03-15,2024-03-15,232,Return,Rejection,accepted,GlobalShip,DOCK-C,INS019,Return,Documentation error
DLV003171,PO-00184,AMER,SUP014,2024-04-10,2024-04-10,235,Return,Rejection,accepted,FastFreight,DOCK-A,INS007,Return,Damaged goods
DLV003172,PO-00195,AMER,SUP024,2024-01-30,2024-01-30,336,Return,Rejection,accepted,PrimeLogistics,DOCK-D,INS009,Return,Damaged goods
DLV003173,PO-00258,AMER,SUP031,2024-04-06,2024-04-06,65,Return,Rejection,accepted,PrimeLogistics,DOCK-D,INS005,Return,Quantity shortfall
DLV003174,PO-00266,AMER,SUP040,2024-02-25,2024-02-25,102,Return,Rejection,accepted,GlobalShip,DOCK-D,INS011,Return,Documentation error
DLV003175,PO-00271,AMER,SUP021,2024-03-19,2024-03-19,98,Return,Rejection,accepted,FastFreight,DOCK-B,INS014,Return,Late delivery
