log_id,customer_id,event_date,event_time,created_at,event_type,event_category,feature_area,device_type,browser,session_duration_seconds,ip_country,event_source
LOG-0113347,CUST-02055,2024-06-26,13:12:46,2024-06-26,feature_use,user_action,Data Import,Mobile,Chrome,765,Germany,api
LOG-0113348,CUST-02055,2024-06-09,07:34:09,2024-06-11,account_provisioning_sync,system_generated,Integrations,Server,,0,Canada,mobile_app
LOG-0113349,CUST-02055,2023-09-09,20:29:26,2023-09-11,scheduled_report_sync,system_generated,Platform,Server,,0,Canada,web
LOG-0113350,CUST-02055,2023-09-25,07:53:55,2023-09-28,feature_use,user_action,Admin Settings,Desktop,Firefox,2433,United Kingdom,web
LOG-0113351,CUST-02055,2023-07-15,13:09:13,2023-07-15,api_call,user_action,API,Desktop,Safari,381,Singapore,mobile_app
LOG-0113352,CUST-02055,2024-02-29,02:22:32,2024-03-03,integration_health_check,system_generated,Platform,Server,,0,Brazil,web
LOG-0113353,CUST-05601,2022-11-10,19:57:11,2022-11-13,account_provisioning_sync,system_generated,Billing,Server,,0,Germany,api
LOG-0113354,CUST-05601,2023-04-24,12:19:00,2023-04-25,dashboard_view,user_action,Data Import,Tablet,Chrome,2906,United States,web
LOG-0113355,CUST-05601,2024-05-16,17:24:41,2024-05-18,admin_action,user_action,API,Desktop,Edge,1382,Germany,partner_integration
LOG-0113356,CUST-05601,2023-02-23,10:19:51,2023-02-23,login,user_action,Collaboration,Tablet,Edge,1640,Germany,web
LOG-0113357,CUST-05601,2022-10-28,20:10:55,2022-10-29,account_provisioning_sync,system_generated,Billing,Server,,0,Australia,web
LOG-0113358,CUST-05601,2023-05-22,19:50:18,2023-05-22,auto_data_backup,system_generated,Platform,Server,,0,Germany,web
LOG-0113359,CUST-05601,2023-10-12,15:02:54,2023-10-14,feature_use,user_action,Dashboard,Desktop,Firefox,3321,Canada,mobile_app
LOG-0113360,CUST-05601,2023-02-17,00:09:10,2023-02-19,webhook_delivery,system_generated,Platform,Server,,0,Australia,web
LOG-0113361,CUST-05601,2023-06-28,08:02:30,2023-07-01,admin_action,user_action,Dashboard,Desktop,Edge,1788,United Kingdom,mobile_app
LOG-0113362,CUST-05601,2023-10-15,13:36:51,2023-10-18,auto_data_backup,system_generated,Integrations,Server,,0,Germany,web
LOG-0113363,CUST-05601,2023-03-03,12:00:56,2023-03-04,scheduled_report_sync,system_generated,Platform,Server,,0,Canada,partner_integration
LOG-0113364,CUST-05601,2023-03-06,00:16:24,2023-03-08,api_call,user_action,Integrations,Mobile,Edge,2187,Canada,web
LOG-0113365,CUST-05601,2022-12-10,02:00:58,2022-12-12,login,user_action,Admin Settings,Desktop,Chrome,2547,United Kingdom,web
LOG-0113366,CUST-05601,2023-07-26,20:54:06,2023-07-27,file_upload,user_action,Integrations,Tablet,Chrome,894,Australia,web
LOG-0113367,CUST-05601,2024-04-15,06:55:48,2024-04-17,webhook_delivery,system_generated,Billing,Server,,0,India,web
LOG-0113368,CUST-05601,2023-09-12,13:53:18,2023-09-12,dashboard_view,user_action,Data Import,Desktop,Firefox,857,Brazil,web
LOG-0113369,CUST-05601,2024-02-26,01:31:16,2024-02-27,feature_use,user_action,Data Import,Mobile,Edge,1214,Singapore,mobile_app
LOG-0113370,CUST-05601,2023-09-30,19:12:01,2023-10-03,admin_action,user_action,Reporting,Desktop,Firefox,90,Singapore,mobile_app
LOG-0113371,CUST-05601,2024-03-29,01:53:18,2024-03-29,admin_action,user_action,Integrations,Desktop,Firefox,2684,Singapore,web
LOG-0113372,CUST-05601,2023-02-03,10:40:54,2023-02-04,feature_use,user_action,API,Desktop,Safari,1056,India,web
LOG-0113373,CUST-04948,2023-11-01,19:12:30,2023-11-01,dashboard_view,user_action,API,Desktop,Firefox,945,Australia,web
LOG-0113374,CUST-04948,2023-04-01,07:05:43,2023-04-03,integration_health_check,system_generated,Platform,Server,,0,United Kingdom,web
LOG-0113375,CUST-04948,2024-04-05,23:25:02,2024-04-08,dashboard_view,user_action,Billing,Tablet,Edge,1600,United Kingdom,web
LOG-0113376,CUST-04948,2022-07-09,03:49:11,2022-07-09,report_export,user_action,Admin Settings,Mobile,Edge,681,Canada,mobile_app
LOG-0113377,CUST-04948,2023-11-03,21:18:09,2023-11-03,file_upload,user_action,Reporting,Mobile,Edge,1240,Germany,web
LOG-0113378,CUST-04948,2023-08-07,05:16:03,2023-08-08,feature_use,user_action,Reporting,Desktop,Edge,841,United Kingdom,partner_integration
LOG-0113379,CUST-04948,2024-05-31,17:57:45,2024-06-02,login,user_action,Integrations,Mobile,Edge,3310,Germany,mobile_app
LOG-0113380,CUST-04948,2024-05-15,11:00:21,2024-05-16,dashboard_view,user_action,API,Desktop,Edge,2491,United States,mobile_app
LOG-0113381,CUST-04948,2024-06-16,03:30:07,2024-06-19,account_provisioning_sync,system_generated,Integrations,Server,,0,United Kingdom,web
LOG-0113382,CUST-04948,2022-07-07,07:13:17,2022-07-09,report_export,user_action,Integrations,Desktop,Safari,3550,Germany,api
LOG-0113383,CUST-04948,2023-11-03,13:40:15,2023-11-06,feature_use,user_action,Dashboard,Desktop,Firefox,419,Australia,mobile_app
LOG-0113384,CUST-04948,2023-08-22,16:55:23,2023-08-25,scheduled_report_sync,system_generated,Platform,Server,,0,United Kingdom,web
LOG-0113385,CUST-00871,2023-09-04,21:36:20,2023-09-05,report_export,user_action,Reporting,Desktop,Firefox,3357,India,api
LOG-0113386,CUST-00871,2023-08-31,10:01:05,2023-09-01,api_call,user_action,Reporting,Tablet,Firefox,805,Australia,partner_integration
LOG-0113387,CUST-00871,2023-12-23,11:35:47,2023-12-24,feature_use,user_action,Admin Settings,Desktop,Safari,3019,Brazil,mobile_app
LOG-0113388,CUST-00871,2023-11-12,18:55:47,2023-11-12,account_provisioning_sync,system_generated,Platform,Server,,0,Singapore,web
LOG-0113389,CUST-00871,2023-09-04,20:18:44,2023-09-04,integration_health_check,system_generated,Integrations,Server,,0,India,mobile_app
LOG-0113390,CUST-00871,2023-09-16,10:24:13,2023-09-18,report_export,user_action,Dashboard,Desktop,Safari,2938,India,web
LOG-0113391,CUST-00871,2024-04-13,11:32:32,2024-04-15,feature_use,user_action,Data Import,Desktop,Firefox,1374,Brazil,web
LOG-0113392,CUST-00871,2024-03-11,09:58:00,2024-03-11,webhook_delivery,system_generated,Platform,Server,,0,Germany,web
LOG-0113393,CUST-00871,2024-05-23,07:26:31,2024-05-26,scheduled_report_sync,system_generated,Integrations,Server,,0,United States,mobile_app
LOG-0113394,CUST-00871,2024-05-19,18:44:10,2024-05-22,login,user_action,Reporting,Desktop,Edge,2558,India,mobile_app
LOG-0113395,CUST-00871,2024-03-05,01:46:52,2024-03-06,api_call,user_action,API,Desktop,Chrome,1820,Australia,partner_integration
LOG-0113396,CUST-00871,2023-10-10,18:15:59,2023-10-11,webhook_delivery,system_generated,Billing,Server,,0,Germany,mobile_app
LOG-0113397,CUST-00871,2024-03-14,23:59:30,2024-03-15,report_export,user_action,Admin Settings,Desktop,Edge,698,Germany,web
LOG-0113398,CUST-00871,2023-07-11,17:26:12,2023-07-13,admin_action,user_action,Integrations,Desktop,Edge,682,United States,web
LOG-0113399,CUST-00871,2023-08-22,00:22:20,2023-08-23,webhook_delivery,system_generated,Billing,Server,,0,Singapore,mobile_app
LOG-0113400,CUST-00871,2023-10-18,03:36:06,2023-10-19,report_export,user_action,Billing,Mobile,Edge,2871,Canada,mobile_app
LOG-0113401,CUST-00871,2023-09-24,11:52:27,2023-09-24,api_call,user_action,Integrations,Mobile,Edge,463,United Kingdom,mobile_app
LOG-0113402,CUST-00871,2023-08-23,05:34:26,2023-08-23,integration_health_check,system_generated,Billing,Server,,0,United Kingdom,web
LOG-0113403,CUST-00871,2024-04-23,19:19:53,2024-04-24,report_export,user_action,Reporting,Mobile,Firefox,363,Canada,web
LOG-0113404,CUST-00871,2024-02-19,08:19:43,2024-02-22,auto_data_backup,system_generated,Integrations,Server,,0,United Kingdom,partner_integration
LOG-0113405,CUST-00871,2024-04-16,22:41:05,2024-04-17,report_export,user_action,Data Import,Desktop,Chrome,580,Australia,web
LOG-0113406,CUST-00871,2023-10-31,07:27:55,2023-11-01,file_upload,user_action,Reporting,Tablet,Safari,1706,Canada,mobile_app
LOG-0113407,CUST-00871,2023-04-17,14:02:55,2023-04-18,file_upload,user_action,Collaboration,Desktop,Safari,1491,United Kingdom,partner_integration
LOG-0113408,CUST-00796,2024-02-29,01:59:42,2024-03-03,auto_data_backup,system_generated,Platform,Server,,0,Germany,api
LOG-0113409,CUST-00796,2023-09-20,06:45:25,2023-09-23,api_call,user_action,Dashboard,Tablet,Edge,1994,Canada,web
LOG-0113410,CUST-00796,2024-03-21,23:39:01,2024-03-23,auto_data_backup,system_generated,Integrations,Server,,0,Brazil,web
LOG-0113411,CUST-00796,2023-05-22,17:50:17,2023-05-22,feature_use,user_action,Admin Settings,Desktop,Chrome,1802,India,api
LOG-0113412,CUST-00796,2024-01-13,15:27:09,2024-01-14,report_export,user_action,Dashboard,Tablet,Firefox,2104,Singapore,mobile_app
LOG-0113413,CUST-00796,2023-05-17,12:49:23,2023-05-19,dashboard_view,user_action,Admin Settings,Mobile,Edge,1605,Canada,web
LOG-0113414,CUST-00796,2023-07-17,00:42:32,2023-07-20,report_export,user_action,API,Desktop,Chrome,1665,Canada,web
LOG-0113415,CUST-00796,2023-11-16,04:55:28,2023-11-17,integration_health_check,system_generated,Billing,Server,,0,United States,web
LOG-0113416,CUST-00796,2023-06-04,23:35:34,2023-06-06,integration_health_check,system_generated,Integrations,Server,,0,India,web
LOG-0113417,CUST-00796,2023-07-04,11:22:11,2023-07-07,scheduled_report_sync,system_generated,Platform,Server,,0,Singapore,mobile_app
LOG-0113418,CUST-00796,2024-02-22,00:53:44,2024-02-25,dashboard_view,user_action,Dashboard,Mobile,Safari,3583,Australia,mobile_app
LOG-0113419,CUST-00796,2024-02-15,06:28:04,2024-02-15,admin_action,user_action,Collaboration,Desktop,Safari,1228,United States,web
LOG-0113420,CUST-00796,2023-11-04,13:32:00,2023-11-07,auto_data_backup,system_generated,Integrations,Server,,0,India,mobile_app
LOG-0113421,CUST-00796,2024-01-10,06:15:49,2024-01-12,admin_action,user_action,Collaboration,Desktop,Firefox,1100,Australia,web
LOG-0113422,CUST-00796,2024-01-31,15:13:27,2024-02-01,file_upload,user_action,Integrations,Mobile,Chrome,3535,India,mobile_app
LOG-0113423,CUST-00796,2023-12-16,01:42:04,2023-12-17,admin_action,user_action,Data Import,Desktop,Firefox,3522,United Kingdom,web
LOG-0113424,CUST-00796,2024-05-14,23:20:24,2024-05-17,scheduled_report_sync,system_generated,Platform,Server,,0,Australia,web
LOG-0113425,CUST-00796,2023-11-04,23:10:20,2023-11-07,login,user_action,API,Mobile,Firefox,1613,Brazil,web
LOG-0113426,CUST-00796,2023-09-27,12:26:25,2023-09-28,account_provisioning_sync,system_generated,Billing,Server,,0,Canada,partner_integration
LOG-0113427,CUST-00796,2023-07-27,18:23:58,2023-07-27,admin_action,user_action,API,Desktop,Firefox,2623,Brazil,mobile_app
LOG-0113428,CUST-00796,2023-08-30,12:07:16,2023-08-30,admin_action,user_action,API,Desktop,Firefox,1756,India,web
LOG-0113429,CUST-02391,2023-07-23,00:22:05,2023-07-23,admin_action,user_action,Reporting,Desktop,Edge,634,Australia,web
LOG-0113430,CUST-02391,2023-06-27,19:16:57,2023-06-27,auto_data_backup,system_generated,Platform,Server,,0,Australia,api
LOG-0113431,CUST-02391,2023-02-16,02:28:43,2023-02-17,account_provisioning_sync,system_generated,Billing,Server,,0,United Kingdom,partner_integration
LOG-0113432,CUST-02391,2023-02-17,06:15:16,2023-02-18,login,user_action,API,Desktop,Safari,1878,United Kingdom,web
LOG-0113433,CUST-02391,2023-07-24,05:54:55,2023-07-26,dashboard_view,user_action,Reporting,Tablet,Safari,1825,Germany,web
LOG-0113434,CUST-02391,2024-06-22,15:21:36,2024-06-24,report_export,user_action,Admin Settings,Desktop,Edge,3317,Australia,mobile_app
LOG-0113435,CUST-02391,2023-10-26,20:26:30,2023-10-27,file_upload,user_action,API,Mobile,Safari,1466,Australia,mobile_app
LOG-0113436,CUST-02391,2023-05-22,21:50:54,2023-05-22,scheduled_report_sync,system_generated,Platform,Server,,0,United Kingdom,web
LOG-0113437,CUST-02391,2024-03-02,19:32:55,2024-03-04,feature_use,user_action,Billing,Desktop,Firefox,2011,Brazil,mobile_app
LOG-0113438,CUST-02391,2023-02-19,06:41:27,2023-02-20,integration_health_check,system_generated,Billing,Server,,0,United Kingdom,web
LOG-0113439,CUST-02391,2023-03-02,08:49:06,2023-03-03,file_upload,user_action,Collaboration,Desktop,Safari,2613,Germany,web
LOG-0113440,CUST-02391,2024-05-06,17:24:55,2024-05-09,login,user_action,Billing,Desktop,Firefox,1328,Germany,mobile_app
LOG-0113441,CUST-02391,2023-07-02,23:17:37,2023-07-03,feature_use,user_action,API,Desktop,Edge,172,United States,web
LOG-0113442,CUST-02391,2024-01-07,04:06:03,2024-01-10,webhook_delivery,system_generated,Billing,Server,,0,Brazil,web
LOG-0113443,CUST-02391,2023-08-26,20:27:20,2023-08-26,auto_data_backup,system_generated,Integrations,Server,,0,Australia,web
LOG-0113444,CUST-02391,2023-04-08,05:45:28,2023-04-09,login,user_action,Billing,Mobile,Safari,2845,India,api
LOG-0113445,CUST-02391,2023-03-28,15:16:00,2023-03-29,admin_action,user_action,Dashboard,Desktop,Safari,714,Singapore,mobile_app
LOG-0113446,CUST-02391,2023-11-20,06:58:22,2023-11-23,webhook_delivery,system_generated,Platform,Server,,0,United Kingdom,mobile_app
LOG-0113447,CUST-02391,2023-09-06,13:55:19,2023-09-08,report_export,user_action,Data Import,Desktop,Chrome,3460,United Kingdom,web
LOG-0113448,CUST-02391,2024-01-25,02:59:59,2024-01-27,account_provisioning_sync,system_generated,Billing,Server,,0,Canada,mobile_app
LOG-0113449,CUST-02391,2024-06-19,19:46:26,2024-06-19,login,user_action,Integrations,Desktop,Safari,3357,Singapore,web
LOG-0113450,CUST-02391,2023-04-25,07:43:29,2023-04-28,scheduled_report_sync,system_generated,Integrations,Server,,0,Australia,web
LOG-0113451,CUST-01206,2024-02-05,20:30:08,2024-02-08,webhook_delivery,system_generated,Integrations,Server,,0,Singapore,api
LOG-0113452,CUST-01206,2023-05-24,04:50:01,2023-05-27,login,user_action,Data Import,Mobile,Firefox,527,India,api
LOG-0113453,CUST-01206,2024-06-30,16:57:22,2024-07-03,dashboard_view,user_action,Dashboard,Desktop,Firefox,1950,Singapore,web
LOG-0113454,CUST-01206,2023-08-07,21:32:49,2023-08-10,api_call,user_action,Dashboard,Mobile,Firefox,2331,United States,web
LOG-0113455,CUST-01206,2023-04-30,18:42:53,2023-05-01,admin_action,user_action,Integrations,Desktop,Firefox,2213,United Kingdom,web
LOG-0113456,CUST-01206,2023-08-09,17:06:28,2023-08-09,login,user_action,Integrations,Tablet,Safari,3089,United Kingdom,web
LOG-0113457,CUST-01206,2024-04-01,17:00:20,2024-04-01,admin_action,user_action,Billing,Desktop,Edge,2130,Singapore,mobile_app
LOG-0113458,CUST-01206,2023-04-29,19:32:50,2023-05-01,account_provisioning_sync,system_generated,Platform,Server,,0,Germany,web
LOG-0113459,CUST-01206,2024-01-10,07:08:40,2024-01-12,login,user_action,Integrations,Mobile,Firefox,459,Brazil,api
LOG-0113460,CUST-01206,2024-01-09,15:29:35,2024-01-10,account_provisioning_sync,system_generated,Billing,Server,,0,Germany,api
LOG-0113461,CUST-01206,2024-04-24,18:16:04,2024-04-24,dashboard_view,user_action,Integrations,Mobile,Chrome,449,Brazil,web
LOG-0113462,CUST-01206,2023-09-15,03:55:54,2023-09-16,login,user_action,Dashboard,Mobile,Firefox,1769,Canada,partner_integration
LOG-0113463,CUST-01206,2024-05-05,21:47:40,2024-05-07,api_call,user_action,Dashboard,Mobile,Chrome,1148,Brazil,mobile_app
LOG-0113464,CUST-01206,2024-03-22,17:54:16,2024-03-22,scheduled_report_sync,system_generated,Billing,Server,,0,Germany,mobile_app
LOG-0113465,CUST-01206,2023-10-06,19:32:35,2023-10-09,report_export,user_action,Integrations,Desktop,Chrome,1169,Australia,api
LOG-0113466,CUST-01206,2024-02-20,07:53:43,2024-02-20,scheduled_report_sync,system_generated,Billing,Server,,0,Australia,web
LOG-0113467,CUST-01206,2023-05-10,08:09:46,2023-05-12,file_upload,user_action,API,Desktop,Safari,3449,Singapore,web
LOG-0113468,CUST-01206,2023-04-13,09:38:26,2023-04-15,dashboard_view,user_action,Collaboration,Mobile,Edge,276,India,web
LOG-0113469,CUST-05166,2023-11-05,13:05:07,2023-11-08,scheduled_report_sync,system_generated,Integrations,Server,,0,United States,web
LOG-0113470,CUST-05166,2024-04-16,12:21:15,2024-04-16,report_export,user_action,Integrations,Desktop,Chrome,376,Brazil,mobile_app
LOG-0113471,CUST-05166,2024-03-15,02:20:03,2024-03-15,admin_action,user_action,Data Import,Desktop,Edge,2417,Singapore,web
LOG-0113472,CUST-05166,2023-04-17,19:54:57,2023-04-17,dashboard_view,user_action,Reporting,Desktop,Safari,3538,United Kingdom,web
LOG-0113473,CUST-05166,2023-07-23,07:02:26,2023-07-23,dashboard_view,user_action,Integrations,Mobile,Edge,1193,United Kingdom,api
LOG-0113474,CUST-05166,2024-02-18,10:00:09,2024-02-19,report_export,user_action,Collaboration,Desktop,Safari,80,Singapore,mobile_app
LOG-0113475,CUST-05166,2023-08-03,14:24:03,2023-08-06,file_upload,user_action,Dashboard,Desktop,Firefox,1740,India,web
LOG-0113476,CUST-05166,2023-09-13,22:56:17,2023-09-16,scheduled_report_sync,system_generated,Billing,Server,,0,Brazil,mobile_app
LOG-0113477,CUST-05166,2023-07-21,15:24:18,2023-07-22,report_export,user_action,API,Mobile,Safari,1371,United States,web
LOG-0113478,CUST-05166,2024-03-26,03:00:18,2024-03-26,scheduled_report_sync,system_generated,Billing,Server,,0,Singapore,web
LOG-0113479,CUST-05166,2022-12-25,10:30:28,2022-12-27,api_call,user_action,Data Import,Mobile,Firefox,787,Australia,web
LOG-0113480,CUST-05166,2023-07-27,23:42:47,2023-07-28,dashboard_view,user_action,Dashboard,Mobile,Chrome,496,Brazil,mobile_app
LOG-0113481,CUST-05166,2023-05-02,00:55:45,2023-05-05,file_upload,user_action,Reporting,Mobile,Safari,929,United Kingdom,web
LOG-0113482,CUST-05166,2023-12-02,19:31:03,2023-12-03,auto_data_backup,system_generated,Integrations,Server,,0,Australia,mobile_app
LOG-0113483,CUST-05166,2024-03-20,05:28:59,2024-03-21,file_upload,user_action,Admin Settings,Desktop,Chrome,1558,United Kingdom,web
LOG-0113484,CUST-05166,2023-08-07,17:54:12,2023-08-10,api_call,user_action,Data Import,Mobile,Safari,1530,United States,web
LOG-0113485,CUST-05166,2024-01-13,09:31:48,2024-01-14,file_upload,user_action,Collaboration,Desktop,Edge,2458,Canada,web
LOG-0113486,CUST-05166,2023-12-08,20:09:08,2023-12-09,webhook_delivery,system_generated,Platform,Server,,0,Germany,api
LOG-0113487,CUST-05166,2024-05-31,19:10:06,2024-06-02,file_upload,user_action,Data Import,Desktop,Edge,1485,United States,web
LOG-0113488,CUST-05166,2023-07-27,02:48:52,2023-07-29,auto_data_backup,system_generated,Integrations,Server,,0,United Kingdom,web
LOG-0113489,CUST-05166,2023-09-10,03:28:43,2023-09-10,webhook_delivery,system_generated,Platform,Server,,0,Germany,mobile_app
LOG-0113490,CUST-05166,2024-06-16,21:13:57,2024-06-18,login,user_action,API,Desktop,Chrome,2544,Singapore,web
LOG-0113491,CUST-05166,2023-11-26,23:52:16,2023-11-28,login,user_action,Billing,Desktop,Firefox,3436,India,api
LOG-0113492,CUST-05166,2024-03-22,23:41:18,2024-03-23,dashboard_view,user_action,Admin Settings,Tablet,Firefox,2724,United States,partner_integration
LOG-0113493,CUST-05166,2023-10-15,07:18:46,2023-10-17,api_call,user_action,Admin Settings,Desktop,Chrome,476,United Kingdom,web
LOG-0113494,CUST-05166,2023-10-15,05:23:19,2023-10-18,file_upload,user_action,Billing,Desktop,Safari,3407,Canada,web
LOG-0113495,CUST-05166,2024-01-02,10:32:01,2024-01-04,account_provisioning_sync,system_generated,Integrations,Server,,0,Germany,web
LOG-0113496,CUST-04576,2023-12-08,07:16:01,2023-12-11,scheduled_report_sync,system_generated,Billing,Server,,0,Canada,web
LOG-0113497,CUST-04576,2023-10-24,12:48:11,2023-10-25,webhook_delivery,system_generated,Platform,Server,,0,United Kingdom,web
LOG-0113498,CUST-04576,2023-08-26,14:32:17,2023-08-28,feature_use,user_action,Dashboard,Desktop,Firefox,2929,Australia,web
LOG-0113499,CUST-04576,2022-12-07,17:13:54,2022-12-07,file_upload,user_action,Dashboard,Mobile,Chrome,2477,Canada,mobile_app
LOG-0113500,CUST-04576,2023-04-09,16:23:17,2023-04-11,login,user_action,Data Import,Tablet,Edge,653,United Kingdom,mobile_app
