signup_id,customer_id,signup_date,signup_status,channel,plan_id,initial_seats,promo_code,sales_rep,campaign_code,is_self_serve,trial_length_days,signup_source_system,created_at
SGN-006135,CUST-05299,2024-04-02,Confirmed,Self-Serve Trial,Starter,6,,,CMP-0226,False,14,CRM-Salesforce,2024-04-02
SGN-006136,CUST-01871,2024-04-03,Confirmed,Event/Conference,Professional,178,PARTNER20,,,True,30,CRM-Salesforce,2024-04-04
SGN-006137,CUST-05866,2024-02-20,Superseded,Self-Serve Trial,Professional,66,,REP-024,,False,30,CRM-Salesforce,2024-01-25
SGN-006137,CUST-05866,2024-02-07,Confirmed,Partner Referral,Enterprise,66,,REP-024,,False,30,CRM-Salesforce,2024-02-07
SGN-006138,CUST-01766,2024-04-05,Superseded,Organic Web,Enterprise Plus,106,,,,True,30,CRM-Salesforce,2024-03-17
SGN-006138,CUST-01766,2024-03-20,Confirmed,Self-Serve Trial,Growth,106,,,,True,30,CRM-Salesforce,2024-03-21
SGN-006139,CUST-01379,2024-01-19,Confirmed,Paid Ads,Enterprise,243,,,CMP-0087,False,0,CRM-Salesforce,2024-01-19
SGN-006140,CUST-02332,2024-01-03,Confirmed,Organic Web,Growth,99,,REP-054,,False,30,CRM-Salesforce,2024-01-04
SGN-006141,CUST-00356,2024-02-11,Confirmed,Organic Web,Professional,131,,REP-033,,False,30,CRM-HubSpot,2024-02-12
SGN-006142,CUST-03066,2024-05-29,Confirmed,Event/Conference,Professional,203,,,CMP-0212,False,0,CRM-HubSpot,2024-05-30
SGN-006143,CUST-02880,2024-03-16,Confirmed,Event/Conference,Starter,155,,,,True,0,CRM-Salesforce,2024-03-17
SGN-006144,CUST-02031,2024-02-20,Confirmed,Organic Web,Starter,118,,,,True,30,CRM-Salesforce,2024-02-20
SGN-006145,CUST-02206,2024-01-19,Confirmed,Self-Serve Trial,Starter,105,,REP-009,CMP-0234,False,0,CRM-Salesforce,2024-01-20
SGN-006146,CUST-00357,2024-02-22,Confirmed,Direct Sales,Professional,162,WELCOME10,REP-030,,True,14,CRM-Salesforce,2024-02-23
SGN-006147,CUST-02065,2024-03-21,Confirmed,Direct Sales,Professional,49,,REP-016,CMP-0067,True,14,CRM-HubSpot,2024-03-21
SGN-006148,CUST-01804,2024-06-01,Confirmed,Self-Serve Trial,Professional,17,,REP-027,CMP-0005,False,14,CRM-HubSpot,2024-06-01
SGN-006149,CUST-01393,2024-01-10,Superseded,Event/Conference,Professional,86,,REP-043,,False,30,Manual-Import,2024-01-23
SGN-006149,CUST-01393,2024-01-27,Confirmed,Direct Sales,Professional,86,,REP-043,,False,30,Manual-Import,2024-01-28
SGN-006150,CUST-03827,2024-01-16,Confirmed,Event/Conference,Starter,183,,,,True,30,CRM-HubSpot,2024-01-16
SGN-006151,CUST-00033,2024-01-11,Confirmed,Partner Referral,Starter,222,,REP-047,,True,14,CRM-Salesforce,2024-01-12
SGN-006152,CUST-02271,2024-06-22,Confirmed,Partner Referral,Starter,170,,REP-014,,True,0,CRM-Salesforce,2024-06-22
SGN-006153,CUST-04883,2024-06-24,Confirmed,Self-Serve Trial,Starter,194,,,,True,0,CRM-HubSpot,2024-06-24
SGN-006154,CUST-03483,2024-03-01,Confirmed,Direct Sales,Professional,223,,,,False,30,CRM-Salesforce,2024-03-01
SGN-006155,CUST-05681,2024-03-01,Confirmed,Organic Web,Enterprise,111,,REP-048,CMP-0134,False,14,CRM-Salesforce,2024-03-02
SGN-006156,CUST-04843,2024-03-01,Confirmed,Direct Sales,Enterprise,38,,,,False,30,CRM-Salesforce,2024-03-02
SGN-006157,CUST-02499,2024-01-19,Confirmed,Event/Conference,Growth,189,WELCOME10,REP-051,CMP-0236,True,30,CRM-HubSpot,2024-01-19
SGN-006158,CUST-05555,2024-05-07,Confirmed,Partner Referral,Growth,212,,REP-043,,False,14,CRM-Salesforce,2024-05-07
SGN-006159,CUST-00306,2024-06-27,Confirmed,Partner Referral,Starter,113,,REP-050,CMP-0131,True,30,CRM-HubSpot,2024-06-28
SGN-006160,CUST-04737,2024-03-06,Confirmed,Event/Conference,Professional,167,,REP-042,,False,14,CRM-HubSpot,2024-03-07
SGN-006161,CUST-00240,2024-02-13,Confirmed,Paid Ads,Growth,9,PARTNER20,,CMP-0359,False,30,CRM-Salesforce,2024-02-13
SGN-006162,CUST-00672,2024-02-19,Confirmed,Paid Ads,Professional,12,WELCOME10,REP-033,CMP-0165,False,30,CRM-Salesforce,2024-02-20
SGN-006163,CUST-03824,2024-02-14,Confirmed,Partner Referral,Growth,141,PARTNER20,REP-011,,True,14,CRM-HubSpot,2024-02-15
SGN-006164,CUST-05159,2024-01-30,Confirmed,Self-Serve Trial,Starter,234,,REP-031,CMP-0295,False,30,CRM-HubSpot,2024-01-31
SGN-006165,CUST-03116,2024-05-15,Confirmed,Paid Ads,Starter,130,WELCOME10,,,False,14,CRM-HubSpot,2024-05-15
SGN-006166,CUST-05274,2024-03-01,Confirmed,Paid Ads,Enterprise,135,,,CMP-0278,True,30,CRM-HubSpot,2024-03-02
SGN-006167,CUST-02353,2024-04-04,Confirmed,Organic Web,Professional,60,WELCOME10,,,True,14,CRM-HubSpot,2024-04-05
SGN-006168,CUST-04142,2024-06-25,Confirmed,Partner Referral,Growth,122,,REP-016,,False,14,CRM-Salesforce,2024-06-26
SGN-006169,CUST-03385,2024-03-14,Confirmed,Direct Sales,Professional,124,,REP-057,,False,0,CRM-Salesforce,2024-03-14
SGN-006170,CUST-04937,2024-01-24,Confirmed,Paid Ads,Enterprise,42,,REP-024,,False,14,CRM-Salesforce,2024-01-25
SGN-006171,CUST-01189,2024-02-04,Confirmed,Event/Conference,Starter,178,,REP-026,,False,30,CRM-HubSpot,2024-02-05
SGN-006172,CUST-02182,2024-06-19,Confirmed,Direct Sales,Growth,195,,,,True,0,CRM-HubSpot,2024-06-20
SGN-006173,CUST-01593,2024-05-08,Confirmed,Self-Serve Trial,Growth,40,WELCOME10,REP-054,CMP-0226,False,14,CRM-Salesforce,2024-05-08
SGN-006174,CUST-04820,2024-04-14,Confirmed,Partner Referral,Growth,98,,REP-018,,True,0,CRM-HubSpot,2024-04-15
SGN-006175,CUST-02360,2024-01-20,Confirmed,Partner Referral,Growth,160,,REP-043,,True,14,CRM-HubSpot,2024-01-21
SGN-006176,CUST-03366,2024-05-02,Confirmed,Partner Referral,Enterprise Plus,69,,,,True,0,CRM-Salesforce,2024-05-03
SGN-006177,CUST-01736,2024-01-22,Confirmed,Event/Conference,Starter,217,,REP-013,,True,30,CRM-Salesforce,2024-01-22
SGN-006178,CUST-00255,2024-05-24,Confirmed,Organic Web,Growth,195,,REP-025,,True,30,CRM-Salesforce,2024-05-24
SGN-006179,CUST-05194,2024-03-04,Confirmed,Event/Conference,Enterprise,203,,REP-056,CMP-0009,False,0,Manual-Import,2024-03-05
SGN-006180,CUST-04655,2024-01-09,Confirmed,Self-Serve Trial,Growth,206,,REP-014,,True,30,CRM-HubSpot,2024-01-09
SGN-006181,CUST-04191,2024-05-17,Superseded,Event/Conference,Growth,90,,,,False,0,CRM-HubSpot,2024-05-23
SGN-006181,CUST-04191,2024-06-05,Confirmed,Event/Conference,Enterprise,90,,,,False,0,CRM-HubSpot,2024-06-05
SGN-006182,CUST-04997,2024-06-26,Confirmed,Direct Sales,Enterprise,162,,,,True,14,CRM-Salesforce,2024-06-27
SGN-006183,CUST-04544,2024-05-08,Confirmed,Paid Ads,Growth,47,,REP-018,,True,14,CRM-HubSpot,2024-05-09
SGN-006184,CUST-02281,2024-05-18,Confirmed,Event/Conference,Professional,29,,REP-035,,True,30,Manual-Import,2024-05-18
SGN-006185,CUST-03887,2024-03-22,Confirmed,Paid Ads,Growth,3,,REP-030,CMP-0297,False,30,CRM-Salesforce,2024-03-22
SGN-006186,CUST-02174,2024-05-25,Confirmed,Direct Sales,Professional,54,,,,False,0,CRM-HubSpot,2024-05-25
SGN-006187,CUST-01167,2024-02-05,Confirmed,Event/Conference,Growth,100,,REP-034,,False,14,Manual-Import,2024-02-06
SGN-006188,CUST-04068,2024-03-31,Superseded,Organic Web,Professional,143,,REP-010,,True,30,CRM-HubSpot,2024-03-14
SGN-006188,CUST-04068,2024-03-18,Confirmed,Self-Serve Trial,Growth,143,,REP-010,,True,30,CRM-HubSpot,2024-03-19
SGN-006189,CUST-03347,2024-06-14,Confirmed,Event/Conference,Starter,177,,,CMP-0312,False,14,CRM-HubSpot,2024-06-14
SGN-006190,CUST-01461,2024-04-18,Confirmed,Organic Web,Starter,31,WELCOME10,REP-005,CMP-0158,True,30,CRM-Salesforce,2024-04-19
SGN-006191,CUST-02442,2024-04-21,Confirmed,Paid Ads,Professional,47,,,,False,30,CRM-HubSpot,2024-04-21
SGN-006192,CUST-03021,2024-04-12,Confirmed,Organic Web,Starter,18,,,CMP-0198,False,30,CRM-Salesforce,2024-04-13
SGN-006193,CUST-02961,2024-01-29,Confirmed,Partner Referral,Growth,224,,REP-043,,False,14,CRM-HubSpot,2024-01-29
SGN-006194,CUST-02610,2024-01-18,Confirmed,Self-Serve Trial,Growth,82,,REP-005,,True,30,CRM-HubSpot,2024-01-19
SGN-006195,CUST-02517,2024-01-10,Confirmed,Paid Ads,Starter,32,,REP-045,,True,30,CRM-Salesforce,2024-01-11
SGN-006196,CUST-04673,2024-02-05,Confirmed,Paid Ads,Professional,14,,,CMP-0297,True,30,CRM-Salesforce,2024-02-06
SGN-006197,CUST-01719,2024-01-30,Confirmed,Partner Referral,Professional,158,,REP-009,CMP-0051,True,14,CRM-HubSpot,2024-01-30
SGN-006198,CUST-02145,2024-05-19,Confirmed,Self-Serve Trial,Starter,143,,REP-055,,False,0,Manual-Import,2024-05-19
SGN-006199,CUST-04780,2024-04-23,Confirmed,Self-Serve Trial,Starter,155,,,CMP-0006,False,14,CRM-HubSpot,2024-04-23
SGN-006200,CUST-02363,2024-03-30,Confirmed,Direct Sales,Starter,100,,REP-056,,True,14,CRM-Salesforce,2024-03-31
SGN-006201,CUST-00891,2024-03-09,Confirmed,Organic Web,Starter,90,WELCOME10,REP-038,CMP-0030,False,30,Manual-Import,2024-03-09
SGN-006202,CUST-05457,2024-02-03,Confirmed,Direct Sales,Starter,95,PARTNER20,REP-020,CMP-0190,False,30,CRM-Salesforce,2024-02-03
SGN-006203,CUST-05562,2024-05-01,Confirmed,Self-Serve Trial,Starter,150,,,,False,0,CRM-Salesforce,2024-05-01
SGN-006204,CUST-02210,2024-06-05,Confirmed,Direct Sales,Enterprise,233,,REP-014,,False,14,CRM-Salesforce,2024-06-06
SGN-006205,CUST-05660,2024-04-14,Confirmed,Paid Ads,Starter,41,,REP-029,,False,14,CRM-HubSpot,2024-04-15
SGN-006206,CUST-02609,2024-02-01,Confirmed,Partner Referral,Professional,174,,,,True,14,CRM-Salesforce,2024-02-01
SGN-006207,CUST-04252,2024-03-26,Confirmed,Direct Sales,Growth,53,,REP-059,CMP-0212,True,30,Manual-Import,2024-03-27
SGN-006208,CUST-03250,2024-06-17,Confirmed,Event/Conference,Starter,219,,REP-019,CMP-0135,True,0,CRM-HubSpot,2024-06-17
SGN-006209,CUST-01239,2024-05-15,Confirmed,Organic Web,Growth,150,,REP-009,CMP-0111,True,14,CRM-Salesforce,2024-05-15
SGN-006210,CUST-00590,2024-05-17,Confirmed,Direct Sales,Enterprise,147,,REP-012,CMP-0232,False,14,CRM-Salesforce,2024-05-18
SGN-006211,CUST-03498,2024-02-09,Superseded,Paid Ads,Growth,247,,REP-048,,True,30,CRM-HubSpot,2024-02-10
SGN-006211,CUST-03498,2024-02-15,Confirmed,Organic Web,Enterprise Plus,247,,REP-048,,True,30,CRM-HubSpot,2024-02-16
SGN-006212,CUST-03632,2024-05-28,Confirmed,Partner Referral,Growth,204,,REP-001,,True,0,CRM-HubSpot,2024-05-28
SGN-006213,CUST-03626,2024-05-12,Confirmed,Self-Serve Trial,Starter,207,,,CMP-0221,True,0,CRM-Salesforce,2024-05-13
SGN-006214,CUST-01536,2024-04-01,Confirmed,Self-Serve Trial,Professional,230,,,CMP-0078,False,14,CRM-Salesforce,2024-04-02
SGN-006215,CUST-01199,2024-06-26,Confirmed,Self-Serve Trial,Growth,193,,REP-050,,False,30,CRM-Salesforce,2024-06-27
SGN-006216,CUST-03622,2024-04-01,Confirmed,Direct Sales,Growth,33,,REP-001,,False,14,Manual-Import,2024-04-01
SGN-006217,CUST-03289,2024-02-07,Confirmed,Paid Ads,Growth,234,PARTNER20,REP-015,,True,30,CRM-HubSpot,2024-02-08
SGN-006218,CUST-01977,2024-01-22,Confirmed,Paid Ads,Professional,92,,,CMP-0010,True,0,CRM-HubSpot,2024-01-22
SGN-006219,CUST-01492,2024-01-31,Confirmed,Partner Referral,Growth,30,,,,True,14,CRM-Salesforce,2024-02-01
SGN-006220,CUST-01207,2024-06-18,Confirmed,Direct Sales,Enterprise Plus,193,WELCOME10,,,True,14,CRM-HubSpot,2024-06-18
SGN-006221,CUST-02902,2024-04-13,Confirmed,Organic Web,Enterprise Plus,216,,,,False,14,CRM-Salesforce,2024-04-14
SGN-006222,CUST-05563,2024-03-11,Confirmed,Self-Serve Trial,Starter,80,,REP-031,CMP-0282,True,30,CRM-Salesforce,2024-03-12
SGN-006223,CUST-03299,2024-02-20,Confirmed,Partner Referral,Enterprise,241,,REP-008,CMP-0065,True,14,Manual-Import,2024-02-20
SGN-006224,CUST-00923,2024-04-13,Confirmed,Partner Referral,Professional,235,,REP-040,CMP-0270,False,14,CRM-Salesforce,2024-04-13
SGN-006225,CUST-05419,2024-06-13,Confirmed,Paid Ads,Growth,14,,,CMP-0262,True,30,CRM-HubSpot,2024-06-13
SGN-006226,CUST-05173,2024-01-14,Confirmed,Event/Conference,Growth,29,WELCOME10,REP-043,,False,30,CRM-Salesforce,2024-01-15
SGN-006227,CUST-00369,2024-05-10,Confirmed,Direct Sales,Professional,1,,,,False,30,CRM-HubSpot,2024-05-10
SGN-006228,CUST-00295,2024-02-06,Confirmed,Partner Referral,Enterprise,83,,REP-051,,True,0,CRM-Salesforce,2024-02-07
SGN-006229,CUST-03416,2024-03-14,Confirmed,Organic Web,Growth,28,,,,True,14,CRM-HubSpot,2024-03-14
SGN-006230,CUST-02578,2024-06-07,Confirmed,Partner Referral,Starter,156,,,CMP-0198,False,14,CRM-Salesforce,2024-06-07
SGN-006231,CUST-04759,2024-05-08,Confirmed,Paid Ads,Starter,92,,REP-015,,True,14,CRM-Salesforce,2024-05-09
SGN-006232,CUST-03013,2024-03-20,Confirmed,Paid Ads,Professional,249,,REP-023,,False,30,CRM-Salesforce,2024-03-21
SGN-006233,CUST-05672,2024-06-11,Confirmed,Organic Web,Professional,185,WELCOME10,,CMP-0090,True,0,CRM-HubSpot,2024-06-11
SGN-006234,CUST-03304,2024-03-10,Confirmed,Organic Web,Growth,94,WELCOME10,,,True,14,CRM-Salesforce,2024-03-10
SGN-006235,CUST-05394,2024-03-01,Confirmed,Event/Conference,Starter,131,,REP-032,CMP-0039,False,30,CRM-HubSpot,2024-03-01
SGN-006236,CUST-01135,2024-02-17,Confirmed,Organic Web,Growth,12,,REP-004,,True,0,CRM-HubSpot,2024-02-18
SGN-006237,CUST-02743,2024-05-30,Confirmed,Partner Referral,Enterprise Plus,220,,REP-058,,True,14,CRM-HubSpot,2024-05-31
SGN-006238,CUST-05114,2024-06-23,Confirmed,Organic Web,Enterprise,213,,REP-035,CMP-0179,False,30,CRM-HubSpot,2024-06-23
SGN-006239,CUST-00407,2024-02-28,Confirmed,Paid Ads,Enterprise,36,,REP-055,CMP-0030,True,14,CRM-HubSpot,2024-02-29
SGN-006240,CUST-03537,2024-05-02,Confirmed,Direct Sales,Starter,137,,,,True,30,CRM-HubSpot,2024-05-03
SGN-006241,CUST-01230,2024-04-20,Confirmed,Direct Sales,Growth,128,,,,False,0,CRM-Salesforce,2024-04-20
SGN-006242,CUST-00465,2024-03-30,Confirmed,Organic Web,Starter,214,,,,True,0,CRM-Salesforce,2024-03-30
SGN-006243,CUST-03040,2024-03-24,Confirmed,Partner Referral,Growth,89,WELCOME10,REP-048,,False,30,Manual-Import,2024-03-24
SGN-006244,CUST-05535,2024-06-22,Confirmed,Organic Web,Growth,60,WELCOME10,REP-017,CMP-0283,True,0,CRM-HubSpot,2024-06-22
SGN-006245,CUST-03762,2024-06-08,Confirmed,Organic Web,Professional,53,,REP-027,CMP-0238,True,14,Manual-Import,2024-06-08
SGN-006246,CUST-01252,2024-04-14,Confirmed,Direct Sales,Starter,187,,,,False,30,Manual-Import,2024-04-15
SGN-006247,CUST-00277,2024-04-10,Confirmed,Organic Web,Growth,80,,REP-048,CMP-0012,True,14,CRM-Salesforce,2024-04-11
SGN-006248,CUST-02949,2024-06-18,Confirmed,Paid Ads,Professional,117,,,,False,30,CRM-HubSpot,2024-06-18
SGN-006249,CUST-00288,2024-02-15,Confirmed,Self-Serve Trial,Starter,74,,,CMP-0355,False,30,CRM-Salesforce,2024-02-15
SGN-006250,CUST-04325,2024-02-17,Superseded,Direct Sales,Enterprise Plus,89,,REP-053,,False,14,CRM-HubSpot,2024-01-28
SGN-006250,CUST-04325,2024-01-30,Confirmed,Self-Serve Trial,Starter,89,,REP-053,,False,14,CRM-HubSpot,2024-01-31
SGN-006251,CUST-05455,2024-05-19,Confirmed,Partner Referral,Enterprise,91,,REP-032,,False,0,Manual-Import,2024-05-19
SGN-006252,CUST-05146,2024-03-15,Confirmed,Event/Conference,Growth,82,,REP-059,CMP-0273,False,0,CRM-HubSpot,2024-03-16
SGN-006253,CUST-01979,2024-01-10,Confirmed,Paid Ads,Starter,209,,REP-059,,True,30,CRM-Salesforce,2024-01-10
SGN-006254,CUST-01096,2024-04-09,Confirmed,Partner Referral,Professional,195,WELCOME10,REP-039,CMP-0050,False,30,CRM-HubSpot,2024-04-10
SGN-006255,CUST-02444,2024-06-23,Confirmed,Organic Web,Growth,110,,,,True,14,CRM-Salesforce,2024-06-23
SGN-006256,CUST-04800,2024-02-02,Confirmed,Direct Sales,Growth,206,,,CMP-0322,False,14,CRM-Salesforce,2024-02-03
SGN-006257,CUST-05580,2024-06-14,Confirmed,Partner Referral,Enterprise,95,,REP-018,CMP-0011,False,14,CRM-Salesforce,2024-06-15
SGN-006258,CUST-05699,2024-04-25,Confirmed,Partner Referral,Growth,173,,,,False,14,CRM-Salesforce,2024-04-26
SGN-006259,CUST-05090,2024-06-27,Confirmed,Direct Sales,Professional,155,,REP-050,,False,0,CRM-Salesforce,2024-06-28
SGN-006260,CUST-03199,2024-05-14,Confirmed,Self-Serve Trial,Starter,44,,REP-006,CMP-0392,False,30,Manual-Import,2024-05-15
SGN-006261,CUST-05513,2024-06-23,Confirmed,Partner Referral,Starter,128,WELCOME10,REP-057,,True,30,CRM-Salesforce,2024-06-23
SGN-006262,CUST-01691,2024-02-13,Confirmed,Organic Web,Professional,180,,,,False,30,CRM-HubSpot,2024-02-13
SGN-006263,CUST-02503,2024-03-24,Confirmed,Partner Referral,Enterprise,18,,REP-056,CMP-0004,False,0,CRM-Salesforce,2024-03-25
SGN-006264,CUST-00700,2024-03-12,Confirmed,Self-Serve Trial,Professional,87,,REP-054,CMP-0189,False,14,CRM-Salesforce,2024-03-12
SGN-006265,CUST-02705,2024-04-23,Confirmed,Self-Serve Trial,Enterprise,128,,,CMP-0332,True,14,CRM-Salesforce,2024-04-23
SGN-006266,CUST-03301,2024-06-17,Confirmed,Self-Serve Trial,Starter,70,,,,False,30,CRM-Salesforce,2024-06-18
SGN-006267,CUST-05084,2024-04-10,Superseded,Paid Ads,Enterprise,230,,REP-055,CMP-0039,False,0,CRM-Salesforce,2024-04-07
SGN-006267,CUST-05084,2024-04-20,Confirmed,Partner Referral,Professional,230,,REP-055,CMP-0039,False,0,CRM-Salesforce,2024-04-21
SGN-006268,CUST-01205,2024-04-17,Confirmed,Partner Referral,Starter,165,PARTNER20,REP-053,,False,30,CRM-Salesforce,2024-04-18
SGN-006269,CUST-00189,2024-05-21,Confirmed,Direct Sales,Growth,104,,REP-058,,False,30,CRM-Salesforce,2024-05-21
SGN-006270,CUST-04525,2024-05-06,Confirmed,Event/Conference,Starter,119,,,,True,14,CRM-Salesforce,2024-05-06
SGN-006271,CUST-04467,2024-01-21,Superseded,Direct Sales,Professional,37,,REP-002,CMP-0088,True,30,CRM-Salesforce,2024-01-25
SGN-006271,CUST-04467,2024-01-26,Confirmed,Event/Conference,Growth,37,,REP-002,CMP-0088,True,30,CRM-Salesforce,2024-01-27
SGN-006272,CUST-01541,2024-06-04,Superseded,Organic Web,Enterprise,35,,,,False,30,CRM-HubSpot,2024-05-10
SGN-006272,CUST-01541,2024-05-24,Confirmed,Self-Serve Trial,Starter,35,,,,False,30,CRM-HubSpot,2024-05-24
SGN-006273,CUST-03633,2024-04-13,Confirmed,Organic Web,Growth,20,,REP-022,CMP-0171,True,0,CRM-HubSpot,2024-04-13
SGN-006274,CUST-02934,2024-02-10,Confirmed,Event/Conference,Starter,13,,,CMP-0154,False,30,CRM-Salesforce,2024-02-11
SGN-006275,CUST-05492,2024-02-06,Confirmed,Organic Web,Enterprise,77,,REP-049,,True,0,Manual-Import,2024-02-07
SGN-006276,CUST-00714,2024-05-10,Confirmed,Event/Conference,Enterprise Plus,99,,REP-057,,True,0,CRM-HubSpot,2024-05-10
SGN-006277,CUST-05388,2024-05-24,Confirmed,Event/Conference,Professional,29,,,,True,0,CRM-Salesforce,2024-05-24
SGN-006278,CUST-05547,2024-06-10,Confirmed,Direct Sales,Starter,24,,REP-026,CMP-0390,False,0,CRM-HubSpot,2024-06-10
SGN-006279,CUST-02362,2024-02-23,Superseded,Self-Serve Trial,Growth,68,,REP-046,CMP-0232,True,0,CRM-HubSpot,2024-02-06
SGN-006279,CUST-02362,2024-02-18,Confirmed,Paid Ads,Enterprise,68,,REP-046,CMP-0232,True,0,CRM-HubSpot,2024-02-19
SGN-006280,CUST-03208,2024-06-22,Confirmed,Self-Serve Trial,Growth,91,WELCOME10,REP-001,,False,14,CRM-Salesforce,2024-06-22
SGN-006281,CUST-05313,2024-02-14,Confirmed,Partner Referral,Professional,11,,REP-012,CMP-0018,False,0,CRM-HubSpot,2024-02-15
SGN-006282,CUST-03133,2024-01-18,Confirmed,Paid Ads,Growth,6,,,CMP-0159,True,14,CRM-Salesforce,2024-01-18
SGN-006283,CUST-02563,2024-02-09,Confirmed,Organic Web,Starter,73,,REP-030,CMP-0085,True,14,CRM-Salesforce,2024-02-10
SGN-006284,CUST-03513,2024-02-07,Confirmed,Direct Sales,Professional,167,,REP-018,,True,30,CRM-Salesforce,2024-02-07
SGN-006285,CUST-03950,2024-01-11,Confirmed,Organic Web,Enterprise,81,,REP-059,,False,30,CRM-Salesforce,2024-01-12
SGN-006286,CUST-05404,2024-01-02,Confirmed,Self-Serve Trial,Starter,41,,,,False,30,CRM-Salesforce,2024-01-03
SGN-006287,CUST-01549,2024-01-04,Confirmed,Direct Sales,Professional,187,,,CMP-0230,True,0,Manual-Import,2024-01-05
SGN-006288,CUST-05151,2024-03-13,Confirmed,Direct Sales,Growth,161,,,CMP-0090,True,30,Manual-Import,2024-03-14
SGN-006289,CUST-00196,2024-01-15,Confirmed,Paid Ads,Growth,62,,,,True,0,CRM-HubSpot,2024-01-15
SGN-006290,CUST-02482,2024-02-24,Confirmed,Organic Web,Starter,201,,,,False,0,CRM-HubSpot,2024-02-24
SGN-006291,CUST-04954,2024-03-25,Confirmed,Direct Sales,Starter,245,WELCOME10,REP-017,,False,14,CRM-Salesforce,2024-03-26
SGN-006292,CUST-01338,2024-04-16,Confirmed,Event/Conference,Starter,32,,,,False,14,CRM-Salesforce,2024-04-16
SGN-006293,CUST-05677,2024-02-01,Confirmed,Self-Serve Trial,Starter,6,,REP-045,,False,14,CRM-HubSpot,2024-02-01
SGN-006294,CUST-03665,2024-02-14,Confirmed,Organic Web,Enterprise,91,,,,False,30,CRM-HubSpot,2024-02-15
SGN-006295,CUST-02632,2024-05-25,Confirmed,Paid Ads,Professional,201,,,,False,30,CRM-HubSpot,2024-05-25
SGN-006296,CUST-00925,2024-05-07,Confirmed,Self-Serve Trial,Growth,144,,REP-022,,False,30,CRM-Salesforce,2024-05-08
SGN-006297,CUST-03316,2024-03-15,Confirmed,Direct Sales,Starter,217,,REP-026,,True,30,CRM-HubSpot,2024-03-16
SGN-006298,CUST-04277,2024-06-23,Confirmed,Paid Ads,Starter,244,WELCOME10,,,False,0,CRM-Salesforce,2024-06-23
SGN-006299,CUST-04669,2024-04-03,Confirmed,Paid Ads,Enterprise,47,,REP-054,,True,0,CRM-Salesforce,2024-04-03
SGN-006300,CUST-03747,2024-01-19,Confirmed,Direct Sales,Starter,56,,,,False,30,CRM-Salesforce,2024-01-20
SGN-006301,CUST-01570,2024-01-20,Confirmed,Organic Web,Enterprise,161,,REP-005,,True,0,CRM-Salesforce,2024-01-20
SGN-006302,CUST-05411,2024-02-09,Confirmed,Organic Web,Enterprise Plus,68,,REP-020,CMP-0303,True,30,Manual-Import,2024-02-09
SGN-006303,CUST-02950,2024-02-24,Confirmed,Direct Sales,Enterprise,241,,,CMP-0281,False,0,CRM-Salesforce,2024-02-24
SGN-006304,CUST-04001,2024-02-05,Confirmed,Direct Sales,Enterprise,129,,,CMP-0308,False,30,CRM-Salesforce,2024-02-05
SGN-006305,CUST-03114,2024-05-15,Confirmed,Partner Referral,Growth,149,,,,True,14,CRM-HubSpot,2024-05-16
SGN-006306,CUST-01052,2024-06-27,Confirmed,Paid Ads,Enterprise Plus,159,,REP-056,CMP-0143,False,0,CRM-Salesforce,2024-06-28
SGN-006307,CUST-00707,2024-04-04,Confirmed,Partner Referral,Starter,146,,REP-046,,True,0,Manual-Import,2024-04-04
SGN-006308,CUST-00630,2024-04-15,Confirmed,Direct Sales,Professional,247,,REP-045,CMP-0238,False,0,CRM-HubSpot,2024-04-15
SGN-006309,CUST-02288,2024-06-11,Confirmed,Event/Conference,Professional,222,,REP-054,CMP-0096,True,30,CRM-HubSpot,2024-06-11
SGN-006310,CUST-05367,2024-02-26,Confirmed,Paid Ads,Growth,180,,REP-033,,False,0,CRM-HubSpot,2024-02-26
SGN-006311,CUST-00807,2024-04-15,Confirmed,Organic Web,Starter,199,,REP-016,,False,0,CRM-Salesforce,2024-04-15
SGN-006312,CUST-04589,2024-03-10,Confirmed,Self-Serve Trial,Starter,19,WELCOME10,REP-049,,False,14,CRM-Salesforce,2024-03-11
SGN-006313,CUST-05557,2024-06-19,Confirmed,Organic Web,Growth,15,,REP-033,CMP-0152,False,14,CRM-Salesforce,2024-06-20
SGN-006314,CUST-01561,2024-05-27,Confirmed,Organic Web,Professional,247,,,,True,0,CRM-Salesforce,2024-05-28
SGN-006315,CUST-04269,2024-04-22,Confirmed,Self-Serve Trial,Enterprise,150,,REP-029,,True,0,CRM-HubSpot,2024-04-22
SGN-006316,CUST-01794,2024-05-16,Confirmed,Direct Sales,Enterprise,234,,REP-031,CMP-0040,False,0,CRM-HubSpot,2024-05-16
SGN-006317,CUST-04697,2024-05-26,Confirmed,Self-Serve Trial,Professional,193,WELCOME10,REP-002,CMP-0384,False,14,CRM-HubSpot,2024-05-26
