order_id,customer_id,order_date,requested_ship_date,promised_delivery_date,assigned_warehouse_id,sales_channel,payment_terms,currency,order_total_value,created_by,created_at,po_number,notes
ORD-015969,CUST-00278,2024-06-12,2024-06-16,2024-06-19,WH-13,Distributor,Net30,CAD,17724.9,user009,2024-06-12,PO-119177,
ORD-015970,CUST-00084,2024-02-20,2024-02-23,2024-03-03,WH-02,Direct,Net30,USD,12717.71,user040,2024-02-20,PO-626132,
ORD-015971,CUST-00721,2024-01-19,2024-01-21,2024-01-25,WH-05,Online,Net60,EUR,10562.45,user013,2024-01-19,PO-651787,
ORD-015972,CUST-00794,2023-10-28,2023-10-31,2023-11-04,WH-13,Direct,Net45,USD,4595.22,user005,2023-10-28,PO-661010,
ORD-015973,CUST-00883,2024-03-30,2024-03-31,2024-04-08,WH-12,Direct,Net60,EUR,6084.85,user067,2024-03-30,PO-495069,
ORD-015974,CUST-01173,2024-05-21,2024-05-22,2024-05-28,WH-02,Online,Net60,USD,197.72,user044,2024-05-21,PO-441801,
ORD-015975,CUST-00816,2024-05-22,2024-05-24,2024-05-27,WH-07,Distributor,Net45,CAD,6611.81,user079,2024-05-22,PO-432883,
ORD-015976,CUST-00192,2023-10-04,2023-10-08,2023-10-16,WH-08,Distributor,Net45,CAD,9457.89,user061,2023-10-04,PO-889036,
ORD-015977,CUST-01009,2023-11-17,2023-11-21,2023-11-27,WH-12,Distributor,Net45,USD,3247.72,user053,2023-11-17,PO-529271,
ORD-015978,CUST-00649,2023-12-31,2024-01-01,2024-01-06,WH-15,Direct,Net30,USD,22007.82,user036,2023-12-31,PO-824875,
ORD-015979,CUST-00234,2024-02-01,2024-02-03,2024-02-10,WH-18,Direct,Net60,USD,5069.0,user045,2024-02-01,PO-860913,
ORD-015980,CUST-00396,2024-01-27,2024-01-29,2024-02-02,WH-04,Distributor,Net45,CAD,1284.78,user047,2024-01-27,PO-713868,
ORD-015981,CUST-00908,2024-06-24,2024-06-27,2024-07-03,WH-15,Direct,Net30,USD,361.77,user038,2024-06-24,PO-492221,
ORD-015982,CUST-00534,2024-03-05,2024-03-09,2024-03-11,WH-11,Online,Net60,USD,5737.78,user023,2024-03-05,PO-976115,
ORD-015983,CUST-00456,2024-05-29,2024-05-30,2024-06-05,WH-07,Distributor,Net45,USD,7626.11,user063,2024-05-29,PO-514183,
ORD-015984,CUST-00439,2023-11-18,2023-11-19,2023-11-23,WH-04,Distributor,Net30,CAD,11954.36,user053,2023-11-18,PO-943897,
ORD-015985,CUST-00577,2024-02-20,2024-02-22,2024-02-28,WH-13,Direct,Net30,CAD,19541.9,user002,2024-02-20,PO-770132,
ORD-015986,CUST-00962,2024-03-14,2024-03-15,2024-03-24,WH-03,Distributor,Net30,USD,22596.98,user047,2024-03-14,PO-236736,
ORD-015987,CUST-01009,2023-11-08,2023-11-11,2023-11-19,WH-10,Direct,Net45,CAD,16636.45,user078,2023-11-08,PO-524887,
ORD-015988,CUST-00417,2024-03-17,2024-03-18,2024-03-24,WH-02,Online,Net30,USD,23291.25,user045,2024-03-17,PO-553490,
ORD-015989,CUST-01083,2024-01-28,2024-01-30,2024-02-04,WH-04,Direct,Net60,USD,1600.99,user078,2024-01-28,PO-131539,
ORD-015990,CUST-00677,2023-12-12,2023-12-14,2023-12-20,WH-02,Distributor,Net30,USD,1773.72,user043,2023-12-12,PO-173534,
ORD-015991,CUST-00651,2024-06-28,2024-07-02,2024-07-09,WH-07,Online,Net60,USD,5157.93,user031,2024-06-28,PO-215990,
ORD-015992,CUST-00534,2023-10-29,2023-11-01,2023-11-06,WH-04,Direct,Net30,USD,1774.1,user062,2023-10-29,PO-826467,
ORD-015993,CUST-00737,2023-10-05,2023-10-09,2023-10-13,WH-05,Distributor,Net45,USD,10059.74,user032,2023-10-05,PO-874163,
ORD-015994,CUST-00534,2023-10-19,2023-10-22,2023-10-27,WH-04,Direct,Net60,EUR,16836.9,user011,2023-10-19,PO-353859,
ORD-015995,CUST-00889,2023-12-18,2023-12-21,2023-12-28,WH-04,Direct,Net60,CAD,14674.21,user009,2023-12-18,PO-250137,
ORD-015996,CUST-00954,2024-03-24,2024-03-26,2024-04-01,WH-03,Direct,Net45,CAD,14650.94,user044,2024-03-24,PO-579368,
ORD-015997,CUST-01163,2023-11-30,2023-12-02,2023-12-10,WH-15,Direct,Net30,USD,14864.93,user010,2023-11-30,PO-522272,
ORD-015998,CUST-01013,2024-05-22,2024-05-24,2024-05-28,WH-16,Distributor,Net45,USD,10084.78,user068,2024-05-22,PO-635690,
ORD-015999,CUST-00522,2023-10-09,2023-10-13,2023-10-20,WH-12,Online,Net60,USD,15196.64,user057,2023-10-09,PO-811084,
ORD-016000,CUST-00305,2023-10-17,2023-10-18,2023-10-24,WH-06,Direct,Net30,USD,16254.66,user053,2023-10-17,PO-118461,
ORD-016001,CUST-00769,2023-11-17,2023-11-18,2023-11-26,WH-06,Direct,Net45,CAD,646.11,user015,2023-11-17,PO-570886,
ORD-016002,CUST-00291,2024-02-14,2024-02-18,2024-02-23,WH-17,Direct,Net60,USD,5587.64,user034,2024-02-14,PO-213885,
ORD-016003,CUST-00373,2024-01-27,2024-01-30,2024-02-03,WH-05,Direct,Net60,USD,17557.94,user039,2024-01-27,PO-114571,
ORD-016004,CUST-00460,2024-06-01,2024-06-04,2024-06-06,WH-13,Direct,Net30,USD,13630.28,user027,2024-06-01,PO-656008,
ORD-016005,CUST-00289,2024-04-12,2024-04-15,2024-04-21,WH-10,Direct,Net60,CAD,12363.99,user049,2024-04-12,PO-784671,
ORD-016006,CUST-01082,2024-02-18,2024-02-21,2024-02-26,WH-01,Direct,Net60,EUR,19335.46,user002,2024-02-18,PO-725542,
ORD-016007,CUST-00505,2024-03-02,2024-03-03,2024-03-08,WH-05,Direct,Net60,USD,9593.94,user010,2024-03-02,PO-551188,
ORD-016008,CUST-00406,2024-04-19,2024-04-21,2024-04-24,WH-07,Direct,Net45,USD,13155.67,user044,2024-04-19,PO-756829,
ORD-016009,CUST-00903,2023-12-26,2023-12-27,2023-12-29,WH-06,Direct,Net60,USD,4684.24,user031,2023-12-26,PO-498802,
ORD-016010,CUST-00363,2024-02-07,2024-02-09,2024-02-17,WH-10,Direct,Net45,USD,19535.61,user017,2024-02-07,PO-121101,
ORD-016011,CUST-00055,2024-05-10,2024-05-14,2024-05-22,WH-09,Direct,Net30,USD,21018.2,user058,2024-05-10,PO-497177,
ORD-016012,CUST-00390,2023-11-09,2023-11-12,2023-11-19,WH-06,Online,Net30,USD,6063.98,user079,2023-11-09,PO-250185,
ORD-016013,CUST-01047,2024-05-04,2024-05-08,2024-05-10,WH-14,Direct,Net45,EUR,6020.24,user062,2024-05-04,PO-575737,
ORD-016014,CUST-00784,2024-05-23,2024-05-24,2024-06-02,WH-10,Distributor,Net30,USD,14259.13,user061,2024-05-23,PO-554917,
ORD-016015,CUST-00868,2023-11-02,2023-11-05,2023-11-09,WH-05,Direct,Net45,USD,4726.52,user017,2023-11-02,PO-714949,
ORD-016016,CUST-00472,2024-05-22,2024-05-25,2024-05-28,WH-02,Distributor,Net30,CAD,20565.51,user068,2024-05-22,PO-152623,
ORD-016017,CUST-00378,2024-06-21,2024-06-23,2024-07-01,WH-07,Direct,Net30,USD,3351.41,user074,2024-06-21,PO-974523,
ORD-016018,CUST-00335,2024-02-29,2024-03-01,2024-03-03,WH-17,Direct,Net30,USD,2345.15,user028,2024-02-29,PO-836225,
ORD-016019,CUST-01139,2024-01-12,2024-01-15,2024-01-21,WH-13,Direct,Net30,EUR,18932.04,user034,2024-01-12,PO-968702,
ORD-016020,CUST-00709,2024-03-25,2024-03-28,2024-03-31,WH-15,Online,Net60,EUR,6901.2,user019,2024-03-25,PO-557120,
ORD-016021,CUST-00275,2024-05-15,2024-05-16,2024-05-24,WH-16,Direct,Net45,USD,11854.29,user011,2024-05-15,PO-850335,
ORD-016022,CUST-00058,2024-02-05,2024-02-09,2024-02-16,WH-03,Distributor,Net45,CAD,4588.66,user069,2024-02-05,PO-427585,
ORD-016023,CUST-01072,2024-03-06,2024-03-10,2024-03-15,WH-07,Distributor,Net30,USD,12590.12,user013,2024-03-06,PO-777896,
ORD-016024,CUST-00147,2024-04-29,2024-04-30,2024-05-08,WH-04,Direct,Net60,CAD,20946.64,user032,2024-04-29,PO-790981,
ORD-016025,CUST-00041,2023-11-14,2023-11-18,2023-11-20,WH-17,Online,Net30,EUR,18206.74,user034,2023-11-14,PO-550354,
ORD-016026,CUST-00662,2023-11-10,2023-11-13,2023-11-17,WH-18,Distributor,Net30,EUR,11806.64,user033,2023-11-10,PO-242555,
ORD-016027,CUST-00001,2024-03-01,2024-03-05,2024-03-12,WH-01,Direct,Net60,USD,2688.4,user079,2024-03-01,PO-969037,
ORD-016028,CUST-00698,2023-10-07,2023-10-09,2023-10-11,WH-06,Distributor,Net45,USD,7326.31,user046,2023-10-07,PO-313383,
ORD-016029,CUST-01106,2023-12-18,2023-12-19,2023-12-28,WH-13,Distributor,Net45,USD,23342.65,user015,2023-12-18,PO-708251,
ORD-016030,CUST-00038,2023-12-03,2023-12-05,2023-12-08,WH-11,Direct,Net45,CAD,23344.88,user037,2023-12-03,PO-631273,
ORD-016031,CUST-00489,2023-12-09,2023-12-12,2023-12-17,WH-15,Direct,Net45,CAD,14274.98,user032,2023-12-09,PO-155416,
ORD-016032,CUST-01157,2024-01-01,2024-01-03,2024-01-10,WH-09,Distributor,Net45,USD,21902.86,user046,2024-01-01,PO-234411,
ORD-016033,CUST-00878,2024-04-12,2024-04-16,2024-04-19,WH-01,Direct,Net45,USD,4325.71,user045,2024-04-12,PO-209896,
ORD-016034,CUST-01161,2024-05-15,2024-05-19,2024-05-25,WH-08,Distributor,Net30,EUR,13183.96,user073,2024-05-15,PO-910254,
ORD-016035,CUST-00625,2024-02-18,2024-02-19,2024-02-26,WH-09,Distributor,Net30,CAD,12576.94,user029,2024-02-18,PO-835851,
ORD-016036,CUST-00087,2024-05-18,2024-05-20,2024-05-29,WH-03,Direct,Net30,CAD,23065.58,user011,2024-05-18,PO-362007,
ORD-016037,CUST-00210,2023-12-01,2023-12-03,2023-12-08,WH-15,Distributor,Net60,EUR,3562.66,user047,2023-12-01,PO-499273,
ORD-016038,CUST-00250,2024-03-15,2024-03-17,2024-03-23,WH-08,Direct,Net30,EUR,14270.45,user075,2024-03-15,PO-542030,
ORD-016039,CUST-00935,2024-04-16,2024-04-17,2024-04-26,WH-17,Online,Net60,USD,7535.7,user071,2024-04-16,PO-483752,
ORD-016040,CUST-00486,2023-11-27,2023-11-28,2023-12-06,WH-04,Direct,Net30,USD,23591.81,user074,2023-11-27,PO-897015,
ORD-016041,CUST-00645,2024-05-14,2024-05-16,2024-05-23,WH-17,Distributor,Net30,USD,11758.46,user029,2024-05-14,PO-688481,
ORD-016042,CUST-00704,2024-06-06,2024-06-08,2024-06-17,WH-08,Direct,Net45,USD,15272.42,user008,2024-06-06,PO-921304,
ORD-016043,CUST-00432,2023-11-21,2023-11-22,2023-11-27,WH-07,Direct,Net60,CAD,3294.84,user053,2023-11-21,PO-754662,
ORD-016044,CUST-00843,2023-11-30,2023-12-04,2023-12-13,WH-14,Online,Net60,USD,10139.37,user044,2023-11-30,PO-408334,
ORD-016045,CUST-01089,2023-10-12,2023-10-14,2023-10-22,WH-01,Online,Net30,CAD,19546.05,user008,2023-10-12,PO-635453,
ORD-016046,CUST-00713,2023-10-12,2023-10-16,2023-10-20,WH-09,Direct,Net45,USD,15889.42,user033,2023-10-12,PO-200172,
ORD-016047,CUST-00195,2024-06-28,2024-07-02,2024-07-09,WH-11,Distributor,Net60,CAD,23371.26,user030,2024-06-28,PO-449561,
ORD-016048,CUST-01024,2024-01-23,2024-01-27,2024-01-31,WH-13,Direct,Net60,CAD,6010.63,user038,2024-01-23,PO-314509,
ORD-016049,CUST-00807,2023-12-25,2023-12-27,2023-12-30,WH-02,Distributor,Net60,EUR,10742.92,user028,2023-12-25,PO-801158,
ORD-016050,CUST-00308,2024-02-18,2024-02-21,2024-02-23,WH-09,Direct,Net60,USD,20860.38,user030,2024-02-18,PO-934733,
ORD-016051,CUST-00655,2024-04-11,2024-04-15,2024-04-19,WH-07,Online,Net60,USD,3484.28,user009,2024-04-11,PO-382737,
ORD-016052,CUST-00579,2024-03-15,2024-03-17,2024-03-25,WH-12,Direct,Net45,CAD,7660.85,user007,2024-03-15,PO-730571,
ORD-016053,CUST-01114,2024-01-11,2024-01-15,2024-01-21,WH-18,Distributor,Net60,EUR,12724.32,user031,2024-01-11,PO-750795,
ORD-016054,CUST-00867,2023-12-13,2023-12-15,2023-12-21,WH-17,Distributor,Net60,USD,12801.08,user065,2023-12-13,PO-140423,
ORD-016055,CUST-00616,2024-03-26,2024-03-29,2024-04-05,WH-02,Direct,Net60,USD,19880.69,user034,2024-03-26,PO-691817,
ORD-016056,CUST-01077,2024-02-01,2024-02-05,2024-02-14,WH-10,Distributor,Net45,USD,10697.78,user013,2024-02-01,PO-355357,
ORD-016057,CUST-00952,2024-02-14,2024-02-15,2024-02-24,WH-04,Distributor,Net60,USD,2075.83,user026,2024-02-14,PO-841084,
ORD-016058,CUST-00983,2024-03-04,2024-03-05,2024-03-14,WH-09,Distributor,Net45,CAD,12198.77,user073,2024-03-04,PO-699104,
ORD-016059,CUST-00155,2024-05-21,2024-05-25,2024-05-28,WH-14,Distributor,Net30,USD,10874.57,user043,2024-05-21,PO-292627,
ORD-016060,CUST-00356,2024-01-09,2024-01-13,2024-01-21,WH-13,Direct,Net60,EUR,24277.08,user071,2024-01-09,PO-551775,
ORD-016061,CUST-00842,2024-05-09,2024-05-12,2024-05-14,WH-05,Distributor,Net30,USD,4719.19,user019,2024-05-09,PO-885232,
ORD-016062,CUST-00932,2023-10-05,2023-10-09,2023-10-13,WH-07,Direct,Net30,USD,12421.36,user059,2023-10-05,PO-446488,
ORD-016063,CUST-01014,2024-01-22,2024-01-25,2024-01-30,WH-05,Direct,Net30,USD,12332.73,user002,2024-01-22,PO-395427,
ORD-016064,CUST-00667,2023-10-15,2023-10-16,2023-10-20,WH-06,Direct,Net60,EUR,18642.03,user071,2023-10-15,PO-867744,
ORD-016065,CUST-00350,2023-11-19,2023-11-23,2023-11-30,WH-17,Direct,Net30,USD,18319.57,user075,2023-11-19,PO-166799,
ORD-016066,CUST-01149,2024-03-14,2024-03-16,2024-03-25,WH-08,Distributor,Net30,USD,20890.3,user044,2024-03-14,PO-874427,
ORD-016067,CUST-00511,2023-10-26,2023-10-27,2023-11-04,WH-09,Distributor,Net45,USD,19103.2,user032,2023-10-26,PO-147434,
ORD-016068,CUST-00135,2024-01-14,2024-01-16,2024-01-20,WH-05,Direct,Net45,CAD,15755.41,user033,2024-01-14,PO-534388,
ORD-016069,CUST-00284,2024-06-15,2024-06-19,2024-06-27,WH-05,Direct,Net30,EUR,15160.45,user036,2024-06-15,PO-603087,
ORD-016070,CUST-00077,2023-11-27,2023-12-01,2023-12-04,WH-12,Online,Net60,CAD,17734.43,user059,2023-11-27,PO-488654,
ORD-016071,CUST-00807,2024-01-07,2024-01-08,2024-01-10,WH-17,Direct,Net60,EUR,24036.8,user007,2024-01-07,PO-571632,
ORD-016072,CUST-00332,2024-06-06,2024-06-08,2024-06-17,WH-07,Direct,Net45,USD,17414.86,user067,2024-06-06,PO-967514,
ORD-016073,CUST-00735,2024-06-21,2024-06-22,2024-06-27,WH-04,Direct,Net45,EUR,21250.16,user028,2024-06-21,PO-470427,
ORD-016074,CUST-00677,2023-12-13,2023-12-15,2023-12-24,WH-15,Direct,Net60,USD,5681.26,user071,2023-12-13,PO-818688,
ORD-016075,CUST-00375,2024-05-20,2024-05-21,2024-05-23,WH-13,Distributor,Net30,USD,18526.98,user038,2024-05-20,PO-184327,
ORD-016076,CUST-00772,2024-01-03,2024-01-06,2024-01-15,WH-08,Distributor,Net30,USD,1147.13,user061,2024-01-03,PO-210543,
ORD-016077,CUST-00022,2023-11-27,2023-11-29,2023-12-03,WH-14,Distributor,Net60,USD,1717.43,user057,2023-11-27,PO-925022,
ORD-016078,CUST-01009,2024-04-21,2024-04-23,2024-04-27,WH-12,Distributor,Net60,USD,24531.22,user008,2024-04-21,PO-823924,
ORD-016079,CUST-01066,2023-10-24,2023-10-26,2023-10-28,WH-02,Direct,Net45,USD,12517.44,user014,2023-10-24,PO-507958,
ORD-016080,CUST-00670,2023-12-03,2023-12-05,2023-12-09,WH-09,Direct,Net45,USD,10025.47,user008,2023-12-03,PO-417098,
ORD-016081,CUST-01128,2024-02-03,2024-02-04,2024-02-13,WH-13,Distributor,Net30,USD,19061.98,user061,2024-02-03,PO-402057,
ORD-016082,CUST-00483,2024-01-08,2024-01-10,2024-01-18,WH-11,Direct,Net45,USD,10496.97,user057,2024-01-08,PO-671368,
ORD-016083,CUST-00713,2024-02-03,2024-02-06,2024-02-09,WH-11,Direct,Net45,USD,18038.74,user051,2024-02-03,PO-142871,
ORD-016084,CUST-00286,2024-05-25,2024-05-26,2024-06-04,WH-18,Distributor,Net60,CAD,22726.52,user014,2024-05-25,PO-971236,
ORD-016085,CUST-00490,2023-12-15,2023-12-18,2023-12-24,WH-02,Distributor,Net30,CAD,17117.92,user026,2023-12-15,PO-392619,
ORD-016086,CUST-00131,2024-04-26,2024-04-27,2024-05-05,WH-12,Direct,Net30,USD,1089.57,user052,2024-04-26,PO-357931,
ORD-016087,CUST-00249,2024-01-30,2024-01-31,2024-02-02,WH-15,Direct,Net30,USD,8223.15,user077,2024-01-30,PO-748265,
ORD-016088,CUST-00268,2024-02-15,2024-02-19,2024-02-23,WH-08,Direct,Net60,EUR,9312.74,user026,2024-02-15,PO-710622,
ORD-016089,CUST-00541,2024-04-04,2024-04-06,2024-04-12,WH-18,Direct,Net45,USD,12071.48,user051,2024-04-04,PO-220255,
ORD-016090,CUST-00567,2024-01-14,2024-01-17,2024-01-25,WH-05,Direct,Net45,EUR,2384.06,user029,2024-01-14,PO-957485,
ORD-016091,CUST-00890,2024-03-29,2024-04-01,2024-04-03,WH-16,Online,Net30,USD,1725.04,user036,2024-03-29,PO-143816,
ORD-016092,CUST-00675,2024-03-06,2024-03-08,2024-03-12,WH-13,Direct,Net30,USD,1686.93,user012,2024-03-06,PO-459391,
ORD-016093,CUST-00995,2024-03-14,2024-03-15,2024-03-21,WH-11,Direct,Net30,EUR,22246.0,user021,2024-03-14,PO-228404,
ORD-016094,CUST-00128,2024-04-06,2024-04-09,2024-04-12,WH-08,Direct,Net30,USD,2283.68,user043,2024-04-06,PO-471323,
ORD-016095,CUST-00371,2024-04-17,2024-04-18,2024-04-23,WH-15,Distributor,Net45,USD,21763.72,user015,2024-04-17,PO-484724,
ORD-016096,CUST-00428,2023-11-06,2023-11-07,2023-11-15,WH-15,Direct,Net45,CAD,21883.77,user039,2023-11-06,PO-283298,
ORD-016097,CUST-00259,2024-04-06,2024-04-07,2024-04-13,WH-09,Direct,Net60,USD,8958.58,user062,2024-04-06,PO-181666,
ORD-016098,CUST-00599,2024-05-21,2024-05-25,2024-05-30,WH-13,Distributor,Net45,USD,5267.79,user033,2024-05-21,PO-100348,
ORD-016099,CUST-01095,2024-06-21,2024-06-25,2024-06-27,WH-08,Direct,Net30,USD,652.65,user025,2024-06-21,PO-888131,
ORD-016100,CUST-00151,2024-01-01,2024-01-02,2024-01-07,WH-02,Direct,Net45,USD,10070.4,user017,2024-01-01,PO-842545,
ORD-016101,CUST-00980,2023-12-08,2023-12-12,2023-12-14,WH-10,Online,Net45,USD,17826.1,user034,2023-12-08,PO-689376,
ORD-016102,CUST-00955,2024-04-08,2024-04-11,2024-04-13,WH-14,Distributor,Net30,CAD,15628.92,user008,2024-04-08,PO-658429,
ORD-016103,CUST-00648,2023-12-07,2023-12-11,2023-12-20,WH-08,Direct,Net30,CAD,8425.59,user029,2023-12-07,PO-872521,
ORD-016104,CUST-00678,2024-05-29,2024-05-31,2024-06-02,WH-02,Direct,Net30,USD,9471.63,user014,2024-05-29,PO-801183,
ORD-016105,CUST-00086,2024-04-17,2024-04-21,2024-04-25,WH-02,Distributor,Net30,EUR,2204.42,user054,2024-04-17,PO-788542,
ORD-016106,CUST-00666,2024-06-14,2024-06-16,2024-06-19,WH-14,Direct,Net30,EUR,11147.06,user013,2024-06-14,PO-837936,
ORD-016107,CUST-01188,2023-11-30,2023-12-01,2023-12-09,WH-14,Online,Net60,USD,1737.01,user024,2023-11-30,PO-350118,
ORD-016108,CUST-01135,2024-01-12,2024-01-13,2024-01-16,WH-03,Online,Net45,CAD,11253.28,user003,2024-01-12,PO-954478,
ORD-016109,CUST-00924,2023-10-08,2023-10-10,2023-10-13,WH-01,Direct,Net45,CAD,4977.95,user070,2023-10-08,PO-823697,
ORD-016110,CUST-00380,2023-12-01,2023-12-04,2023-12-09,WH-09,Direct,Net60,USD,17699.22,user022,2023-12-01,PO-450299,
ORD-016111,CUST-00881,2024-06-18,2024-06-19,2024-06-22,WH-06,Direct,Net60,CAD,5146.56,user023,2024-06-18,PO-977803,
ORD-016112,CUST-00967,2024-05-26,2024-05-28,2024-05-30,WH-05,Distributor,Net45,USD,17889.17,user029,2024-05-26,PO-172722,
ORD-016113,CUST-00170,2023-12-01,2023-12-03,2023-12-05,WH-09,Distributor,Net30,CAD,729.18,user076,2023-12-01,PO-123103,
ORD-016114,CUST-01102,2023-12-29,2023-12-31,2024-01-08,WH-09,Direct,Net30,USD,5308.29,user019,2023-12-29,PO-417397,
ORD-016115,CUST-00557,2023-12-29,2023-12-30,2024-01-03,WH-14,Direct,Net60,CAD,3799.42,user014,2023-12-29,PO-610787,
ORD-016116,CUST-00789,2024-06-23,2024-06-25,2024-07-04,WH-03,Direct,Net30,CAD,24370.48,user021,2024-06-23,PO-229749,
ORD-016117,CUST-00969,2023-12-30,2024-01-03,2024-01-10,WH-08,Direct,Net60,USD,22656.83,user079,2023-12-30,PO-115090,
ORD-016118,CUST-00320,2024-01-13,2024-01-15,2024-01-21,WH-01,Direct,Net30,CAD,8999.3,user043,2024-01-13,PO-698305,
ORD-016119,CUST-01046,2024-03-15,2024-03-18,2024-03-24,WH-16,Direct,Net45,EUR,2493.15,user051,2024-03-15,PO-390162,
ORD-016120,CUST-00487,2023-11-12,2023-11-15,2023-11-22,WH-11,Direct,Net45,USD,3323.78,user070,2023-11-12,PO-238078,
ORD-016121,CUST-00991,2023-11-08,2023-11-09,2023-11-15,WH-09,Direct,Net60,USD,10818.58,user013,2023-11-08,PO-880399,
ORD-016122,CUST-00690,2024-06-30,2024-07-02,2024-07-04,WH-17,Direct,Net60,USD,2865.36,user045,2024-06-30,PO-395419,
ORD-016123,CUST-01024,2024-05-18,2024-05-19,2024-05-22,WH-02,Distributor,Net45,USD,15514.71,user064,2024-05-18,PO-439513,
ORD-016124,CUST-00195,2024-04-03,2024-04-06,2024-04-13,WH-13,Direct,Net30,USD,24852.43,user062,2024-04-03,PO-996918,
ORD-016125,CUST-00204,2023-12-05,2023-12-08,2023-12-13,WH-06,Direct,Net30,USD,7968.13,user063,2023-12-05,PO-264351,
ORD-016126,CUST-01159,2023-12-12,2023-12-14,2023-12-21,WH-08,Distributor,Net45,CAD,19579.29,user019,2023-12-12,PO-589113,
ORD-016127,CUST-01026,2023-12-30,2024-01-03,2024-01-10,WH-13,Distributor,Net30,USD,6254.52,user054,2023-12-30,PO-806592,
ORD-016128,CUST-00380,2023-12-17,2023-12-21,2023-12-27,WH-18,Direct,Net30,EUR,6988.91,user011,2023-12-17,PO-674972,
ORD-016129,CUST-00957,2024-05-26,2024-05-28,2024-06-01,WH-02,Online,Net60,EUR,3001.26,user074,2024-05-26,PO-823241,
ORD-016130,CUST-00389,2023-12-20,2023-12-24,2023-12-26,WH-15,Direct,Net30,CAD,23832.66,user022,2023-12-20,PO-638231,
ORD-016131,CUST-00187,2024-02-26,2024-02-28,2024-03-02,WH-14,Direct,Net45,USD,19598.67,user073,2024-02-26,PO-433946,
ORD-016132,CUST-00840,2024-06-14,2024-06-18,2024-06-27,WH-14,Direct,Net60,USD,5493.67,user075,2024-06-14,PO-910007,
ORD-016133,CUST-00498,2024-01-19,2024-01-22,2024-01-26,WH-16,Distributor,Net30,USD,17070.17,user062,2024-01-19,PO-317857,
ORD-016134,CUST-00825,2023-11-08,2023-11-09,2023-11-12,WH-18,Distributor,Net60,USD,5631.65,user058,2023-11-08,PO-939816,
ORD-016135,CUST-00607,2024-06-11,2024-06-13,2024-06-18,WH-17,Distributor,Net60,USD,6233.16,user055,2024-06-11,PO-192627,
ORD-016136,CUST-00864,2024-04-29,2024-05-02,2024-05-09,WH-08,Direct,Net45,USD,22824.7,user031,2024-04-29,PO-488072,
ORD-016137,CUST-00826,2024-05-21,2024-05-25,2024-06-02,WH-18,Distributor,Net30,CAD,18383.95,user009,2024-05-21,PO-457956,
ORD-016138,CUST-00651,2023-10-20,2023-10-23,2023-10-26,WH-11,Distributor,Net30,USD,21977.31,user060,2023-10-20,PO-951332,
ORD-016139,CUST-00618,2023-10-29,2023-11-02,2023-11-09,WH-06,Distributor,Net45,CAD,9910.31,user067,2023-10-29,PO-596791,
ORD-016140,CUST-00901,2024-03-02,2024-03-05,2024-03-12,WH-08,Online,Net60,USD,14698.61,user008,2024-03-02,PO-620288,
ORD-016141,CUST-00570,2024-03-21,2024-03-24,2024-03-28,WH-07,Direct,Net30,USD,2390.87,user058,2024-03-21,PO-774276,
ORD-016142,CUST-00921,2023-11-22,2023-11-23,2023-11-27,WH-07,Direct,Net45,USD,3499.22,user016,2023-11-22,PO-174930,
ORD-016143,CUST-00197,2024-03-28,2024-03-31,2024-04-04,WH-17,Direct,Net60,USD,22506.38,user043,2024-03-28,PO-869570,
ORD-016144,CUST-00829,2024-01-03,2024-01-04,2024-01-12,WH-04,Direct,Net30,USD,21416.56,user059,2024-01-03,PO-512808,
ORD-016145,CUST-00787,2024-01-09,2024-01-12,2024-01-21,WH-09,Distributor,Net45,EUR,15042.22,user026,2024-01-09,PO-112591,
ORD-016146,CUST-01073,2024-06-19,2024-06-21,2024-06-29,WH-14,Direct,Net30,USD,8676.02,user008,2024-06-19,PO-326389,
ORD-016147,CUST-00723,2024-03-28,2024-03-31,2024-04-03,WH-09,Distributor,Net45,USD,11200.79,user007,2024-03-28,PO-359567,
ORD-016148,CUST-00102,2024-06-16,2024-06-17,2024-06-23,WH-12,Distributor,Net45,CAD,22468.72,user044,2024-06-16,PO-819214,
ORD-016149,CUST-00044,2023-11-18,2023-11-19,2023-11-28,WH-11,Direct,Net60,USD,13463.33,user049,2023-11-18,PO-180590,
ORD-016150,CUST-00026,2024-06-25,2024-06-26,2024-07-04,WH-12,Direct,Net45,CAD,23548.08,user065,2024-06-25,PO-225910,
ORD-016151,CUST-01101,2023-12-26,2023-12-29,2024-01-02,WH-13,Direct,Net30,USD,8081.38,user026,2023-12-26,PO-492787,
ORD-016152,CUST-00584,2023-10-19,2023-10-21,2023-10-28,WH-07,Direct,Net60,EUR,19065.13,user001,2023-10-19,PO-379014,
ORD-016153,CUST-01090,2024-06-30,2024-07-01,2024-07-09,WH-16,Direct,Net60,USD,18267.9,user067,2024-06-30,PO-945624,
ORD-016154,CUST-00494,2023-10-07,2023-10-09,2023-10-16,WH-15,Distributor,Net45,USD,13867.08,user076,2023-10-07,PO-289673,
ORD-016155,CUST-00310,2024-05-11,2024-05-14,2024-05-22,WH-18,Direct,Net30,USD,11610.75,user038,2024-05-11,PO-185890,
ORD-016156,CUST-00294,2024-04-08,2024-04-09,2024-04-14,WH-09,Direct,Net45,CAD,1430.52,user031,2024-04-08,PO-210542,
ORD-016157,CUST-00420,2023-12-04,2023-12-06,2023-12-08,WH-03,Direct,Net45,CAD,19677.52,user032,2023-12-04,PO-617180,
