warehouse_id,shipment_id,carrier_id,transaction_type,event_date,tracking_number,freight_cost,carrier_service_level,created_at
WH-09,2256,CAR-17,Shipment,2024-05-21,TRK000039789,78.56,Freight,2024-05-21
WH-09,2257,CAR-05,Shipment,2024-05-24,TRK000039790,154.65,Express,2024-05-24
WH-11,2318,CAR-03,Shipment,2024-01-11,TRK000039791,24.84,Ground,2024-01-11
WH-11,2319,CAR-05,Shipment,2024-01-10,TRK000039792,158.67,Ground,2024-01-10
WH-11,2320,CAR-06,Backorder,2024-01-07,,0.0,,2024-01-08
WH-14,2166,CAR-09,Shipment,2024-06-12,TRK000039794,43.2,Express,2024-06-12
WH-14,2167,CAR-06,Backorder,2024-06-18,,0.0,,2024-06-18
WH-14,2168,CAR-03,Shipment,2024-06-10,TRK000039796,77.25,Ground,2024-06-10
WH-07,2108,CAR-12,Shipment,2023-12-10,TRK000039797,67.8,Express,2023-12-10
WH-07,2109,CAR-08,Return,2023-12-28,TRK000039798,23.04,Express,2023-12-28
WH-07,2110,CAR-19,Backorder,2023-12-14,,0.0,,2023-12-14
WH-02,2362,CAR-10,Shipment,2024-01-10,TRK000039800,94.79,Freight,2024-01-10
WH-02,2363,CAR-07,Shipment,2024-01-18,TRK000039801,51.55,Ground,2024-01-18
WH-02,2364,CAR-11,Shipment,2024-01-10,TRK000039802,37.44,Ground,2024-01-10
WH-02,2365,CAR-11,Shipment,2024-01-15,TRK000039803,172.6,Freight,2024-01-15
WH-02,2366,CAR-15,Shipment,2024-01-22,TRK000039804,49.61,Ground,2024-01-22
WH-02,2367,CAR-08,Backorder,2024-02-01,,0.0,,2024-02-01
WH-05,2275,CAR-06,Shipment,2024-06-27,TRK000039806,118.73,Freight,2024-06-27
WH-05,2276,CAR-18,Cancellation,2024-07-10,TRK000039807,29.62,Freight,2024-07-10
WH-16,2221,CAR-18,Shipment,2023-10-12,TRK000039808,12.47,Express,2023-10-12
WH-11,2321,CAR-08,Shipment,2024-06-04,TRK000039809,49.4,Ground,2024-06-04
WH-11,2322,CAR-05,Shipment,2024-06-15,TRK000039810,195.91,Freight,2024-06-15
WH-11,2323,CAR-19,Backorder,2024-06-21,,0.0,,2024-06-21
WH-11,2324,CAR-18,Shipment,2024-06-07,TRK000039812,79.04,Ground,2024-06-07
WH-11,2325,CAR-12,Backorder,2024-06-14,,0.0,,2024-06-14
WH-04,2099,CAR-03,Shipment,2023-12-29,TRK000039814,67.91,Ground,2023-12-29
WH-04,2100,CAR-14,Shipment,2024-01-16,TRK000039815,23.57,Ground,2024-01-16
WH-12,2332,CAR-05,Shipment,2024-01-06,TRK000039816,130.23,Ground,2024-01-06
WH-12,2333,CAR-16,Return,2024-01-23,TRK000039817,30.0,Ground,2024-01-23
WH-18,2245,CAR-13,Shipment,2024-03-18,TRK000039818,84.74,Express,2024-03-18
WH-18,2246,CAR-18,Shipment,2024-03-16,TRK000039819,189.62,Ground,2024-03-16
WH-18,2247,CAR-17,Shipment,2024-03-25,TRK000039820,179.65,Ground,2024-03-25
WH-18,2248,CAR-06,Shipment,2024-03-18,TRK000039821,66.69,Ground,2024-03-18
WH-18,2249,CAR-10,Shipment,2024-03-29,TRK000039822,53.0,Ground,2024-03-29
WH-14,2169,CAR-20,Shipment,2024-01-02,TRK000039823,179.76,Express,2024-01-02
WH-14,2170,CAR-15,Shipment,2024-01-18,TRK000039824,178.93,Freight,2024-01-18
WH-14,2171,CAR-01,Shipment,2024-01-03,TRK000039825,206.81,Express,2024-01-03
WH-14,2172,CAR-01,Shipment,2024-01-13,TRK000039826,138.72,Ground,2024-01-13
WH-14,2173,CAR-10,Backorder,2024-01-21,,0.0,,2024-01-21
WH-14,2174,CAR-14,Shipment,2024-01-07,TRK000039828,173.4,Express,2024-01-07
WH-11,2326,CAR-16,Shipment,2023-10-30,TRK000039829,149.14,Ground,2023-10-30
WH-11,2327,CAR-12,Return,2023-11-03,TRK000039830,29.38,Ground,2023-11-03
WH-11,2328,CAR-05,Shipment,2023-11-03,TRK000039831,50.4,Ground,2023-11-03
WH-11,2329,CAR-14,Shipment,2023-11-19,TRK000039832,175.74,Ground,2023-11-19
WH-11,2330,CAR-08,Backorder,2023-12-02,,0.0,,2023-12-02
WH-13,2039,CAR-03,Shipment,2024-03-19,TRK000039834,103.47,Express,2024-03-19
WH-13,2040,CAR-05,Cancellation,2024-03-26,TRK000039835,32.08,Ground,2024-03-26
WH-14,2175,CAR-10,Shipment,2024-03-04,TRK000039836,131.24,Express,2024-03-04
WH-14,2176,CAR-13,Return,2024-03-15,TRK000039837,25.02,Express,2024-03-15
WH-12,2334,CAR-01,Backorder,2024-06-24,,0.0,,2024-06-26
WH-15,2183,CAR-18,Shipment,2024-04-29,TRK000039839,15.66,Freight,2024-04-29
WH-15,2184,CAR-19,Shipment,2024-04-29,TRK000039840,202.21,Express,2024-04-29
WH-15,2185,CAR-16,Shipment,2024-05-14,TRK000039841,100.85,Freight,2024-05-14
WH-15,2186,CAR-12,Backorder,2024-05-16,,0.0,,2024-05-16
WH-17,2279,CAR-09,Shipment,2024-03-24,TRK000039843,129.69,Ground,2024-03-24
WH-03,2155,CAR-06,Shipment,2023-10-28,TRK000039844,119.2,Ground,2023-10-28
WH-03,2156,CAR-18,Shipment,2023-11-21,TRK000039845,130.24,Freight,2023-11-21
WH-03,2157,CAR-06,Backorder,2023-12-04,,0.0,,2023-12-04
WH-05,2277,CAR-14,Shipment,2024-04-06,TRK000039847,39.89,Ground,2024-04-06
WH-05,2278,CAR-11,Shipment,2024-04-09,TRK000039848,203.53,Freight,2024-04-09
WH-05,2279,CAR-17,Shipment,2024-04-19,TRK000039849,167.07,Freight,2024-04-19
WH-05,2280,CAR-11,Shipment,2024-04-11,TRK000039850,179.45,Express,2024-04-11
WH-05,2281,CAR-10,Return,2024-04-26,TRK000039851,7.18,Express,2024-04-26
WH-16,2222,CAR-14,Shipment,2024-03-05,TRK000039852,191.66,Freight,2024-03-05
WH-16,2223,CAR-02,Shipment,2024-03-27,TRK000039853,44.93,Ground,2024-03-27
WH-16,2224,CAR-18,Shipment,2024-03-07,TRK000039854,34.94,Freight,2024-03-07
WH-08,2241,CAR-14,Shipment,2024-05-15,TRK000039855,49.58,Ground,2024-05-15
WH-08,2242,CAR-13,Shipment,2024-05-17,TRK000039856,8.53,Freight,2024-05-17
WH-02,2368,CAR-18,Shipment,2023-11-25,TRK000039857,188.58,Ground,2023-11-25
WH-02,2369,CAR-10,Shipment,2024-02-24,TRK000039858,96.21,Freight,2024-02-24
WH-02,2370,CAR-17,Shipment,2024-02-26,TRK000039859,106.77,Ground,2024-02-26
WH-02,2371,CAR-17,Return,2024-03-09,TRK000039860,4.64,Freight,2024-03-09
WH-14,2177,CAR-09,Shipment,2023-12-21,TRK000039861,161.05,Ground,2023-12-21
WH-14,2178,CAR-14,Shipment,2023-12-22,TRK000039862,61.71,Ground,2023-12-22
WH-14,2179,CAR-06,Return,2024-01-08,TRK000039863,4.35,Freight,2024-01-08
WH-14,2180,CAR-11,Backorder,2024-01-04,,0.0,,2024-01-04
WH-14,2181,CAR-20,Shipment,2023-12-24,TRK000039865,206.22,Freight,2023-12-24
WH-14,2182,CAR-05,Backorder,2023-12-25,,0.0,,2023-12-25
WH-15,2187,CAR-18,Shipment,2024-05-08,TRK000039867,199.24,Ground,2024-05-08
WH-15,2188,CAR-13,Shipment,2024-05-05,TRK000039868,160.82,Ground,2024-05-05
WH-18,2250,CAR-13,Shipment,2024-01-09,TRK000039869,184.96,Freight,2024-01-09
WH-18,2251,CAR-17,Shipment,2024-01-10,TRK000039870,128.17,Express,2024-01-10
WH-18,2252,CAR-03,Shipment,2024-01-11,TRK000039871,95.11,Ground,2024-01-11
WH-02,2372,CAR-14,Backorder,2023-10-31,,0.0,,2023-11-01
WH-15,2189,CAR-18,Shipment,2023-11-23,TRK000039873,212.93,Ground,2023-11-23
WH-15,2190,CAR-19,Cancellation,2024-04-25,TRK000039874,0.11,Ground,2024-04-25
WH-09,2258,CAR-06,Shipment,2023-12-05,TRK000039875,179.8,Ground,2023-12-05
WH-03,2158,CAR-16,Shipment,2024-07-01,TRK000039876,138.03,Express,2024-07-01
WH-03,2159,CAR-11,Shipment,2024-07-01,TRK000039877,189.07,Freight,2024-07-01
WH-13,2041,CAR-19,Shipment,2023-10-31,TRK000039878,173.28,Ground,2023-10-31
WH-05,2282,CAR-06,Shipment,2024-05-31,TRK000039879,98.03,Freight,2024-05-31
WH-05,2283,CAR-05,Shipment,2024-05-31,TRK000039880,33.76,Express,2024-05-31
WH-11,2331,CAR-17,Shipment,2024-02-09,TRK000039881,31.02,Express,2024-02-09
WH-09,2259,CAR-10,Shipment,2024-01-20,TRK000039882,64.44,Express,2024-01-20
WH-09,2260,CAR-20,Cancellation,2024-01-29,TRK000039883,16.15,Ground,2024-01-29
WH-12,2335,CAR-07,Shipment,2023-10-28,TRK000039884,62.96,Ground,2023-10-28
WH-12,2336,CAR-20,Return,2023-11-05,TRK000039885,19.51,Express,2023-11-05
WH-12,2337,CAR-20,Backorder,2023-11-11,,0.0,,2023-11-11
WH-04,2101,CAR-18,Shipment,2024-02-03,TRK000039887,15.9,Freight,2024-02-03
WH-04,2102,CAR-11,Backorder,2024-02-05,,0.0,,2024-02-05
WH-04,2103,CAR-19,Shipment,2024-02-03,TRK000039889,155.11,Freight,2024-02-03
WH-04,2104,CAR-06,Shipment,2024-02-14,TRK000039890,147.93,Freight,2024-02-14
WH-04,2105,CAR-19,Cancellation,2024-02-23,TRK000039891,9.97,Freight,2024-02-23
WH-06,2121,CAR-19,Shipment,2023-10-26,TRK000039892,87.76,Freight,2023-10-26
WH-06,2122,CAR-19,Shipment,2023-11-20,TRK000039893,144.46,Ground,2023-11-20
WH-10,2179,CAR-19,Shipment,2023-12-17,TRK000039894,22.89,Express,2023-12-17
WH-10,2180,CAR-12,Shipment,2023-12-24,TRK000039895,188.55,Ground,2023-12-24
WH-10,2181,CAR-14,Backorder,2024-01-01,,0.0,,2024-01-01
WH-10,2182,CAR-20,Shipment,2024-05-11,TRK000039897,84.36,Express,2024-05-11
WH-10,2183,CAR-01,Shipment,2024-05-12,TRK000039898,189.46,Express,2024-05-12
WH-05,2284,CAR-02,Shipment,2024-03-23,TRK000039899,33.79,Express,2024-03-23
WH-05,2285,CAR-10,Shipment,2024-03-23,TRK000039900,142.75,Freight,2024-03-23
WH-07,2111,CAR-05,Shipment,2023-11-24,TRK000039901,50.74,Express,2023-11-24
WH-07,2112,CAR-03,Backorder,2023-11-28,,0.0,,2023-11-28
WH-07,2113,CAR-06,Shipment,2023-11-23,TRK000039903,140.11,Express,2023-11-23
WH-07,2114,CAR-12,Shipment,2023-12-15,TRK000039904,78.48,Freight,2023-12-15
WH-07,2115,CAR-01,Shipment,2023-11-25,TRK000039905,136.18,Ground,2023-11-25
WH-04,2106,CAR-06,Shipment,2024-05-17,TRK000039906,118.6,Ground,2024-05-17
WH-04,2107,CAR-08,Return,2024-05-22,TRK000039907,8.24,Ground,2024-05-22
WH-05,2286,CAR-05,Shipment,2024-02-11,TRK000039908,188.92,Ground,2024-02-11
WH-10,2184,CAR-04,Backorder,2023-11-03,,0.0,,2023-11-05
WH-07,2116,CAR-03,Shipment,2023-11-01,TRK000039910,57.11,Freight,2023-11-01
WH-07,2117,CAR-17,Shipment,2023-11-05,TRK000039911,133.53,Ground,2023-11-05
WH-01,2227,CAR-15,Shipment,2023-11-09,TRK000039912,215.97,Express,2023-11-09
WH-16,2225,CAR-16,Shipment,2024-01-10,TRK000039913,33.08,Ground,2024-01-10
WH-15,2191,CAR-11,Shipment,2023-12-25,TRK000039914,12.61,Freight,2023-12-25
WH-15,2192,CAR-03,Backorder,2024-01-02,,0.0,,2024-01-02
WH-11,2332,CAR-10,Shipment,2024-01-21,TRK000039916,70.9,Ground,2024-01-21
WH-11,2333,CAR-01,Return,2024-01-27,TRK000039917,26.92,Ground,2024-01-27
WH-11,2334,CAR-16,Shipment,2024-01-18,TRK000039918,168.79,Ground,2024-01-18
WH-08,2243,CAR-05,Shipment,2024-03-07,TRK000039919,169.07,Express,2024-03-07
WH-08,2244,CAR-03,Shipment,2024-03-25,TRK000039920,79.27,Freight,2024-03-25
WH-08,2245,CAR-08,Return,2024-04-10,TRK000039921,26.91,Ground,2024-04-10
WH-08,2246,CAR-16,Shipment,2024-03-11,TRK000039922,34.2,Ground,2024-03-11
WH-08,2247,CAR-19,Shipment,2024-03-21,TRK000039923,53.16,Express,2024-03-21
WH-08,2248,CAR-14,Shipment,2024-03-11,TRK000039924,35.16,Ground,2024-03-11
WH-09,2261,CAR-14,Shipment,2024-03-01,TRK000039925,149.75,Freight,2024-03-01
WH-09,2262,CAR-18,Shipment,2024-03-14,TRK000039926,154.29,Freight,2024-03-14
WH-06,2123,CAR-04,Shipment,2023-12-13,TRK000039927,53.63,Freight,2023-12-13
WH-06,2124,CAR-06,Shipment,2023-12-13,TRK000039928,149.59,Ground,2023-12-13
WH-18,2253,CAR-10,Shipment,2024-06-14,TRK000039929,168.79,Freight,2024-06-14
WH-18,2254,CAR-15,Shipment,2024-06-27,TRK000039930,206.59,Freight,2024-06-27
WH-18,2255,CAR-19,Shipment,2024-06-17,TRK000039931,128.82,Ground,2024-06-17
WH-04,2108,CAR-11,Shipment,2024-05-14,TRK000039932,23.3,Ground,2024-05-14
WH-04,2109,CAR-04,Shipment,2024-05-09,TRK000039933,58.99,Ground,2024-05-09
WH-04,2110,CAR-18,Shipment,2024-05-10,TRK000039934,165.79,Express,2024-05-10
WH-04,2111,CAR-13,Shipment,2024-05-26,TRK000039935,139.49,Express,2024-05-26
WH-14,2183,CAR-13,Shipment,2024-05-15,TRK000039936,111.03,Freight,2024-05-15
WH-02,2373,CAR-07,Shipment,2024-06-13,TRK000039937,117.86,Express,2024-06-13
WH-02,2374,CAR-08,Shipment,2024-06-11,TRK000039938,38.91,Express,2024-06-11
WH-02,2375,CAR-09,Return,2024-06-28,TRK000039939,6.67,Express,2024-06-28
WH-02,2376,CAR-11,Shipment,2024-06-11,TRK000039940,78.73,Ground,2024-06-11
WH-04,2112,CAR-14,Shipment,2024-03-18,TRK000039941,138.89,Ground,2024-03-18
WH-04,2113,CAR-06,Return,2024-03-27,TRK000039942,30.39,Freight,2024-03-27
WH-02,2377,CAR-19,Shipment,2024-05-04,TRK000039943,196.29,Express,2024-05-04
WH-06,2125,CAR-04,Shipment,2024-02-29,TRK000039944,109.06,Express,2024-02-29
WH-06,2126,CAR-10,Shipment,2024-03-23,TRK000039945,213.76,Freight,2024-03-23
WH-06,2127,CAR-12,Shipment,2024-03-04,TRK000039946,119.31,Express,2024-03-04
WH-06,2128,CAR-08,Return,2024-03-12,TRK000039947,24.18,Express,2024-03-12
WH-06,2129,CAR-19,Shipment,2024-03-04,TRK000039948,115.56,Freight,2024-03-04
WH-06,2130,CAR-12,Shipment,2024-03-14,TRK000039949,21.67,Express,2024-03-14
WH-06,2131,CAR-08,Backorder,2024-03-17,,0.0,,2024-03-17
WH-14,2184,CAR-01,Shipment,2024-01-17,TRK000039951,145.04,Ground,2024-01-17
WH-14,2185,CAR-07,Shipment,2024-01-19,TRK000039952,92.24,Ground,2024-01-19
WH-05,2287,CAR-03,Shipment,2024-04-24,TRK000039953,195.06,Express,2024-04-24
WH-05,2288,CAR-07,Shipment,2024-04-24,TRK000039954,182.64,Freight,2024-04-24
WH-12,2338,CAR-13,Shipment,2024-02-19,TRK000039955,89.2,Freight,2024-02-19
WH-08,2249,CAR-05,Shipment,2024-06-01,TRK000039956,183.2,Express,2024-06-01
WH-08,2250,CAR-04,Shipment,2024-05-29,TRK000039957,150.18,Express,2024-05-29
WH-08,2251,CAR-11,Backorder,2024-06-01,,0.0,,2024-06-01
WH-08,2252,CAR-01,Shipment,2024-05-31,TRK000039959,15.95,Ground,2024-05-31
WH-08,2253,CAR-01,Shipment,2024-06-12,TRK000039960,51.49,Express,2024-06-12
WH-04,2114,CAR-10,Shipment,2024-05-01,TRK000039961,209.95,Ground,2024-05-01
WH-04,2115,CAR-09,Shipment,2024-05-02,TRK000039962,19.08,Ground,2024-05-02
WH-10,2185,CAR-19,Shipment,2023-11-23,TRK000039963,207.37,Freight,2023-11-23
WH-10,2186,CAR-18,Shipment,2023-11-23,TRK000039964,212.21,Express,2023-11-23
WH-10,2187,CAR-04,Shipment,2023-11-26,TRK000039965,210.93,Express,2023-11-26
WH-15,2193,CAR-07,Shipment,2023-11-16,TRK000039966,201.23,Express,2023-11-16
WH-15,2194,CAR-17,Shipment,2023-12-07,TRK000039967,125.09,Freight,2023-12-07
WH-15,2195,CAR-05,Cancellation,2023-12-09,TRK000039968,27.14,Express,2023-12-09
WH-14,2186,CAR-09,Shipment,2024-02-29,TRK000039969,210.64,Freight,2024-02-29
WH-14,2187,CAR-01,Shipment,2024-02-27,TRK000039970,36.33,Freight,2024-02-27
WH-14,2188,CAR-02,Shipment,2024-03-20,TRK000039971,81.6,Freight,2024-03-20
WH-08,2254,CAR-04,Shipment,2024-05-06,TRK000039972,186.58,Ground,2024-05-06
WH-08,2255,CAR-11,Shipment,2024-05-23,TRK000039973,153.8,Freight,2024-05-23
WH-13,2042,CAR-06,Shipment,2024-05-05,TRK000039974,79.48,Freight,2024-05-05
WH-13,2043,CAR-14,Backorder,2024-05-19,,0.0,,2024-05-19
WH-15,2196,CAR-16,Shipment,2023-10-18,TRK000039976,117.65,Freight,2023-10-18
WH-15,2197,CAR-06,Cancellation,2023-10-28,TRK000039977,20.33,Ground,2023-10-28
WH-15,2198,CAR-03,Shipment,2023-10-14,TRK000039978,126.14,Express,2023-10-14
WH-15,2199,CAR-15,Backorder,2023-10-17,,0.0,,2023-10-17
WH-15,2200,CAR-16,Shipment,2023-10-15,TRK000039980,30.11,Freight,2023-10-15
WH-15,2201,CAR-12,Return,2023-10-24,TRK000039981,32.98,Ground,2023-10-24
WH-17,2280,CAR-20,Shipment,2023-11-24,TRK000039982,104.08,Ground,2023-11-24
WH-17,2281,CAR-11,Shipment,2023-11-29,TRK000039983,35.54,Express,2023-11-29
WH-17,2282,CAR-15,Return,2023-12-12,TRK000039984,19.19,Ground,2023-12-12
WH-17,2283,CAR-06,Shipment,2023-11-19,TRK000039985,154.67,Express,2023-11-19
WH-04,2116,CAR-03,Shipment,2024-02-11,TRK000039986,178.62,Express,2024-02-11
WH-04,2117,CAR-20,Shipment,2024-02-16,TRK000039987,166.32,Ground,2024-02-16
WH-04,2118,CAR-18,Return,2024-05-09,TRK000039988,28.12,Ground,2024-05-09
WH-07,2118,CAR-20,Shipment,2023-12-05,TRK000039989,132.39,Ground,2023-12-05
WH-07,2119,CAR-02,Shipment,2023-12-13,TRK000039990,28.93,Express,2023-12-13
WH-07,2120,CAR-17,Shipment,2023-12-05,TRK000039991,122.74,Express,2023-12-05
WH-07,2121,CAR-12,Shipment,2023-11-30,TRK000039992,102.18,Ground,2023-11-30
WH-12,2339,CAR-04,Shipment,2024-05-03,TRK000039993,194.83,Express,2024-05-03
WH-12,2340,CAR-02,Shipment,2024-05-03,TRK000039994,17.03,Ground,2024-05-03
WH-12,2341,CAR-08,Cancellation,2024-05-14,TRK000039995,0.16,Freight,2024-05-14
WH-12,2342,CAR-11,Backorder,2024-05-08,,0.0,,2024-05-03
WH-18,2256,CAR-20,Shipment,2023-10-25,TRK000039997,121.25,Freight,2023-10-25
WH-18,2257,CAR-07,Return,2023-10-27,TRK000039998,8.03,Express,2023-10-27
WH-12,2343,CAR-09,Backorder,2024-04-13,,0.0,,2024-04-09
WH-12,2344,CAR-12,Shipment,2024-04-11,TRK000040000,30.13,Freight,2024-04-11
WH-16,2226,CAR-01,Shipment,2024-04-28,TRK000040001,17.98,Ground,2024-04-28
WH-16,2227,CAR-14,Shipment,2024-04-25,TRK000040002,190.79,Express,2024-04-25
WH-15,2202,CAR-20,Shipment,2024-01-25,TRK000040003,183.64,Freight,2024-01-25
WH-01,2228,CAR-14,Shipment,2024-01-20,TRK000040004,63.63,Freight,2024-01-20
WH-01,2229,CAR-13,Shipment,2024-02-03,TRK000040005,85.99,Freight,2024-02-03
WH-01,2230,CAR-10,Backorder,2024-02-08,,0.0,,2024-02-08
WH-01,2231,CAR-06,Shipment,2024-01-19,TRK000040007,19.16,Freight,2024-01-19
WH-01,2232,CAR-05,Shipment,2024-01-20,TRK000040008,33.83,Freight,2024-01-20
WH-01,2233,CAR-20,Shipment,2024-01-26,TRK000040009,82.73,Freight,2024-01-26
WH-15,2203,CAR-01,Shipment,2023-10-30,TRK000040010,213.46,Freight,2023-10-30
WH-15,2204,CAR-08,Shipment,2023-10-28,TRK000040011,113.83,Ground,2023-10-28
WH-06,2132,CAR-17,Shipment,2024-05-11,TRK000040012,62.8,Express,2024-05-11
WH-06,2133,CAR-01,Shipment,2024-05-17,TRK000040013,175.51,Freight,2024-05-17
WH-06,2134,CAR-17,Cancellation,2024-05-25,TRK000040014,2.7,Express,2024-05-25
WH-14,2189,CAR-18,Shipment,2024-02-13,TRK000040015,152.14,Freight,2024-02-13
WH-14,2190,CAR-16,Shipment,2024-02-09,TRK000040016,186.68,Ground,2024-02-09
WH-14,2191,CAR-12,Return,2024-02-20,TRK000040017,1.16,Freight,2024-02-20
WH-12,2345,CAR-12,Shipment,2024-04-05,TRK000040018,92.42,Express,2024-04-05
WH-12,2346,CAR-06,Shipment,2024-04-11,TRK000040019,181.97,Freight,2024-04-11
WH-12,2347,CAR-02,Shipment,2024-04-29,TRK000040020,177.94,Express,2024-04-29
WH-12,2348,CAR-20,Return,2024-05-04,TRK000040021,37.83,Express,2024-05-04
WH-12,2349,CAR-08,Backorder,2024-05-10,,0.0,,2024-05-10
WH-09,2263,CAR-04,Shipment,2024-05-17,TRK000040023,14.09,Express,2024-05-17
WH-09,2264,CAR-19,Shipment,2024-05-13,TRK000040024,16.22,Freight,2024-05-13
WH-09,2265,CAR-16,Shipment,2024-05-24,TRK000040025,114.5,Ground,2024-05-24
WH-16,2228,CAR-05,Shipment,2024-03-12,TRK000040026,76.32,Express,2024-03-12
WH-16,2229,CAR-17,Shipment,2024-03-13,TRK000040027,100.67,Ground,2024-03-13
WH-16,2230,CAR-01,Backorder,2024-03-26,,0.0,,2024-03-26
WH-17,2284,CAR-16,Shipment,2024-02-28,TRK000040029,147.75,Freight,2024-02-28
WH-17,2285,CAR-03,Shipment,2024-02-27,TRK000040030,54.57,Express,2024-02-27
WH-09,2266,CAR-06,Shipment,2024-01-08,TRK000040031,74.69,Freight,2024-01-08
WH-09,2267,CAR-06,Shipment,2024-01-12,TRK000040032,54.95,Ground,2024-01-12
WH-09,2268,CAR-13,Shipment,2024-01-09,TRK000040033,127.47,Freight,2024-01-09
WH-09,2269,CAR-17,Shipment,2024-01-17,TRK000040034,26.74,Express,2024-01-17
WH-10,2188,CAR-04,Shipment,2024-05-04,TRK000040035,193.57,Express,2024-05-04
WH-10,2189,CAR-09,Backorder,2024-05-15,,0.0,,2024-05-15
WH-01,2234,CAR-13,Shipment,2024-03-31,TRK000040037,163.26,Freight,2024-03-31
WH-01,2235,CAR-16,Shipment,2024-04-02,TRK000040038,208.6,Express,2024-04-02
WH-01,2236,CAR-09,Shipment,2024-04-12,TRK000040039,59.29,Express,2024-04-12
WH-16,2231,CAR-09,Shipment,2023-12-06,TRK000040040,55.1,Express,2023-12-06
WH-16,2232,CAR-07,Return,2023-12-08,TRK000040041,29.12,Express,2023-12-08
WH-16,2233,CAR-14,Shipment,2023-12-08,TRK000040042,151.98,Express,2023-12-08
WH-09,2270,CAR-11,Shipment,2024-06-20,TRK000040043,50.87,Express,2024-06-20
WH-09,2271,CAR-02,Shipment,2024-06-27,TRK000040044,121.15,Freight,2024-06-27
WH-09,2272,CAR-05,Cancellation,2024-05-20,TRK000040045,36.87,Freight,2024-05-20
WH-05,2289,CAR-20,Shipment,2024-01-07,TRK000040046,95.71,Freight,2024-01-07
WH-05,2290,CAR-07,Shipment,2024-01-08,TRK000040047,188.88,Freight,2024-01-08
WH-17,2286,CAR-11,Shipment,2024-06-14,TRK000040048,129.73,Freight,2024-06-14
WH-08,2256,CAR-05,Shipment,2024-03-23,TRK000040049,201.28,Freight,2024-03-23
WH-06,2135,CAR-11,Shipment,2024-05-23,TRK000040050,154.35,Freight,2024-05-23
WH-04,2119,CAR-04,Shipment,2024-04-22,TRK000040051,98.55,Express,2024-04-22
WH-04,2120,CAR-02,Shipment,2024-04-27,TRK000040052,165.81,Ground,2024-04-27
WH-10,2190,CAR-19,Shipment,2023-12-15,TRK000040053,143.58,Express,2023-12-15
WH-10,2191,CAR-09,Return,2024-01-01,TRK000040054,12.25,Freight,2024-01-01
WH-11,2335,CAR-19,Shipment,2024-03-08,TRK000040055,26.57,Freight,2024-03-08
WH-11,2336,CAR-19,Shipment,2024-03-10,TRK000040056,85.35,Freight,2024-03-10
WH-11,2337,CAR-04,Shipment,2024-03-13,TRK000040057,79.51,Express,2024-03-13
WH-04,2121,CAR-17,Shipment,2024-05-16,TRK000040058,149.05,Ground,2024-05-16
WH-04,2122,CAR-01,Return,2024-05-23,TRK000040059,36.03,Freight,2024-05-23
WH-18,2258,CAR-06,Shipment,2023-10-07,TRK000040060,109.55,Freight,2023-10-07
WH-18,2259,CAR-16,Shipment,2023-10-30,TRK000040061,57.34,Express,2023-10-30
WH-06,2136,CAR-18,Shipment,2024-04-24,TRK000040062,56.12,Freight,2024-04-24
WH-06,2137,CAR-15,Shipment,2024-05-03,TRK000040063,28.03,Ground,2024-05-03
WH-03,2160,CAR-04,Shipment,2023-12-15,TRK000040064,151.48,Express,2023-12-15
WH-03,2161,CAR-16,Backorder,2023-12-21,,0.0,,2023-12-21
WH-10,2192,CAR-03,Shipment,2023-12-02,TRK000040066,37.3,Freight,2023-12-02
WH-14,2192,CAR-18,Shipment,2024-04-08,TRK000040067,159.77,Freight,2024-04-08
WH-14,2193,CAR-16,Backorder,2024-04-12,,0.0,,2024-04-12
WH-14,2194,CAR-07,Shipment,2024-04-10,TRK000040069,179.77,Express,2024-04-10
WH-14,2195,CAR-15,Return,2024-04-20,TRK000040070,33.94,Freight,2024-04-20
WH-01,2237,CAR-11,Shipment,2024-07-02,TRK000040071,122.05,Ground,2024-07-02
WH-01,2238,CAR-13,Backorder,2024-07-13,,0.0,,2024-07-13
WH-01,2239,CAR-06,Shipment,2024-06-26,TRK000040073,202.46,Ground,2024-06-26
WH-01,2240,CAR-12,Backorder,2024-07-07,,0.0,,2024-07-07
WH-01,2241,CAR-17,Shipment,2024-06-27,TRK000040075,70.9,Express,2024-06-27
WH-01,2242,CAR-19,Shipment,2024-07-16,TRK000040076,21.41,Freight,2024-07-16
WH-01,2243,CAR-12,Cancellation,2024-07-31,TRK000040077,34.11,Ground,2024-07-31
WH-13,2044,CAR-12,Shipment,2024-05-07,TRK000040078,32.44,Ground,2024-05-07
WH-13,2045,CAR-10,Return,2024-05-16,TRK000040079,17.4,Freight,2024-05-16
WH-18,2260,CAR-15,Shipment,2024-06-28,TRK000040080,118.71,Freight,2024-06-28
WH-18,2261,CAR-15,Shipment,2024-07-07,TRK000040081,137.95,Express,2024-07-07
WH-18,2262,CAR-14,Shipment,2024-06-30,TRK000040082,154.1,Ground,2024-06-30
WH-05,2291,CAR-18,Shipment,2024-03-05,TRK000040083,156.16,Express,2024-03-05
WH-05,2292,CAR-15,Backorder,2024-03-15,,0.0,,2024-03-15
WH-16,2234,CAR-14,Shipment,2024-01-20,TRK000040085,172.05,Ground,2024-01-20
WH-16,2235,CAR-17,Return,2024-02-07,TRK000040086,11.2,Ground,2024-02-07
WH-16,2236,CAR-14,Shipment,2024-01-21,TRK000040087,19.45,Freight,2024-01-21
