shipment_id,order_id,line_id,warehouse_id,carrier_id,transaction_type,quantity,event_date,tracking_number,freight_cost,carrier_service_level,created_at
SHP-0027601,ORD-012593,1,WH-04,CAR-15,Shipment,94,2023-12-11,TRK000027601,149.93,Express,2023-12-11
SHP-0027602,ORD-012594,1,WH-13,CAR-09,Shipment,249,2023-10-16,TRK000027602,173.89,Ground,2023-10-16
SHP-0027603,ORD-012595,1,WH-02,CAR-03,Shipment,198,2024-06-27,TRK000027603,209.87,Freight,2024-06-27
SHP-0027604,ORD-012595,2,WH-02,CAR-17,Shipment,434,2024-06-23,TRK000027604,211.11,Freight,2024-06-23
SHP-0027605,ORD-012596,1,WH-08,CAR-14,Shipment,188,2024-03-02,TRK000027605,129.53,Ground,2024-03-02
SHP-0027606,ORD-012596,1,WH-08,CAR-12,Shipment,136,2024-03-20,TRK000027606,149.47,Express,2024-03-20
SHP-0027607,ORD-012596,2,WH-08,CAR-02,Shipment,419,2024-03-05,TRK000027607,219.64,Express,2024-03-05
SHP-0027608,ORD-012596,3,WH-08,CAR-02,Shipment,24,2024-03-05,TRK000027608,54.46,Express,2024-03-05
SHP-0027609,ORD-012597,1,WH-02,CAR-04,Shipment,5,2023-12-20,TRK000027609,89.28,Express,2023-12-20
SHP-0027610,ORD-012597,1,WH-02,CAR-07,Return,-5,2024-01-06,TRK000027610,11.31,Ground,2024-01-06
SHP-0027611,ORD-012598,1,WH-14,CAR-07,Shipment,105,2023-12-04,TRK000027611,112.17,Ground,2023-12-04
SHP-0027612,ORD-012598,1,WH-14,CAR-18,Shipment,93,2023-12-18,TRK000027612,109.31,Express,2023-12-18
SHP-0027613,ORD-012598,2,WH-14,CAR-01,Shipment,337,2023-12-06,TRK000027613,141.96,Express,2023-12-06
SHP-0027614,ORD-012599,1,WH-17,CAR-01,Shipment,155,2024-06-29,TRK000027614,166.28,Express,2024-06-29
SHP-0027615,ORD-012599,1,WH-17,CAR-17,Shipment,219,2024-07-06,TRK000027615,167.38,Freight,2024-07-06
SHP-0027616,ORD-012600,1,WH-05,CAR-09,Shipment,60,2024-01-27,TRK000027616,21.16,Freight,2024-01-27
SHP-0027617,ORD-012601,1,WH-11,CAR-04,Shipment,87,2023-11-03,TRK000027617,42.2,Ground,2023-11-03
SHP-0027618,ORD-012601,2,WH-11,CAR-20,Shipment,5,2023-11-03,TRK000027618,130.47,Ground,2023-11-03
SHP-0027619,ORD-012602,1,WH-12,CAR-14,Shipment,316,2024-04-18,TRK000027619,29.74,Express,2024-04-18
SHP-0027620,ORD-012603,1,WH-14,CAR-16,Shipment,197,2024-03-28,TRK000027620,141.29,Express,2024-03-28
SHP-0027621,ORD-012603,2,WH-14,CAR-03,Shipment,239,2024-03-22,TRK000027621,47.8,Ground,2024-03-22
SHP-0027622,ORD-012604,1,WH-07,CAR-09,Shipment,262,2024-06-06,TRK000027622,112.45,Ground,2024-06-06
SHP-0027623,ORD-012604,1,WH-07,CAR-13,Shipment,144,2024-06-14,TRK000027623,31.78,Ground,2024-06-14
SHP-0027624,ORD-012604,1,WH-07,CAR-07,Return,-206,2024-06-28,TRK000027624,8.56,Freight,2024-06-28
SHP-0027625,ORD-012605,1,WH-12,CAR-01,Shipment,346,2023-11-07,TRK000027625,175.25,Ground,2023-11-07
SHP-0027626,ORD-012605,1,WH-12,CAR-07,Return,-346,2023-11-23,TRK000027626,19.87,Freight,2023-11-23
SHP-0027627,ORD-012605,2,WH-12,CAR-20,Shipment,80,2023-11-01,TRK000027627,55.2,Ground,2023-11-01
SHP-0027628,ORD-012605,2,WH-12,CAR-13,Shipment,43,2023-11-12,TRK000027628,209.0,Express,2023-11-12
SHP-0027629,ORD-012605,2,WH-12,CAR-08,Cancellation,-123,2023-11-18,TRK000027629,26.92,Freight,2023-11-18
SHP-0027630,ORD-012605,3,WH-12,CAR-08,Shipment,163,2023-11-02,TRK000027630,142.24,Express,2023-11-02
SHP-0027631,ORD-012605,3,WH-12,CAR-17,Shipment,149,2023-11-18,TRK000027631,71.96,Express,2023-11-18
SHP-0027632,ORD-012606,1,WH-16,CAR-12,Shipment,62,2024-02-02,TRK000027632,183.19,Express,2024-02-02
SHP-0027633,ORD-012607,1,WH-07,CAR-03,Shipment,460,2024-02-04,TRK000027633,125.15,Ground,2024-02-04
SHP-0027634,ORD-012608,1,WH-08,CAR-15,Shipment,403,2024-05-17,TRK000027634,123.27,Ground,2024-05-17
SHP-0027635,ORD-012608,1,WH-08,CAR-17,Return,-403,2024-05-26,TRK000027635,29.53,Express,2024-05-26
SHP-0027636,ORD-012609,1,WH-14,CAR-18,Shipment,67,2024-02-08,TRK000027636,195.39,Freight,2024-02-08
SHP-0027637,ORD-012610,1,WH-13,CAR-13,Shipment,479,2023-12-25,TRK000027637,9.34,Ground,2023-12-25
SHP-0027638,ORD-012610,2,WH-13,CAR-13,Shipment,219,2023-12-27,TRK000027638,196.93,Ground,2023-12-27
SHP-0027639,ORD-012611,1,WH-06,CAR-06,Shipment,98,2024-01-19,TRK000027639,68.48,Ground,2024-01-19
SHP-0027640,ORD-012611,1,WH-06,CAR-02,Shipment,112,2024-01-31,TRK000027640,204.25,Ground,2024-01-31
SHP-0027641,ORD-012611,2,WH-06,CAR-16,Shipment,241,2024-01-19,TRK000027641,202.8,Express,2024-01-19
SHP-0027642,ORD-012611,2,WH-06,CAR-07,Shipment,240,2024-01-31,TRK000027642,64.47,Ground,2024-01-31
SHP-0027643,ORD-012611,3,WH-06,CAR-18,Shipment,472,2024-01-22,TRK000027643,101.68,Freight,2024-01-22
SHP-0027644,ORD-012612,1,WH-14,CAR-08,Shipment,74,2024-05-18,TRK000027644,145.15,Ground,2024-05-18
SHP-0027645,ORD-012612,2,WH-14,CAR-07,Shipment,287,2024-05-19,TRK000027645,212.1,Express,2024-05-19
SHP-0027646,ORD-012613,1,WH-11,CAR-08,Shipment,291,2023-11-21,TRK000027646,58.77,Freight,2023-11-21
SHP-0027647,ORD-012613,2,WH-11,CAR-02,Shipment,301,2023-11-19,TRK000027647,175.53,Freight,2023-11-19
SHP-0027648,ORD-012613,2,WH-11,CAR-01,Cancellation,-301,2023-12-03,TRK000027648,32.08,Ground,2023-12-03
SHP-0027649,ORD-012613,3,WH-11,CAR-01,Shipment,361,2023-11-19,TRK000027649,106.38,Express,2023-11-19
SHP-0027650,ORD-012614,1,WH-02,CAR-18,Shipment,318,2023-11-23,TRK000027650,203.07,Express,2023-11-23
SHP-0027651,ORD-012614,2,WH-02,CAR-12,Shipment,193,2023-11-21,TRK000027651,216.28,Freight,2023-11-21
SHP-0027652,ORD-012614,2,WH-02,CAR-05,Shipment,106,2023-12-09,TRK000027652,208.28,Freight,2023-12-09
SHP-0027653,ORD-012615,1,WH-12,CAR-13,Shipment,241,2024-03-08,TRK000027653,68.11,Ground,2024-03-08
SHP-0027654,ORD-012615,2,WH-12,CAR-17,Shipment,184,2024-03-12,TRK000027654,185.43,Ground,2024-03-12
SHP-0027655,ORD-012615,3,WH-12,CAR-05,Shipment,126,2024-03-06,TRK000027655,156.06,Express,2024-03-06
SHP-0027656,ORD-012615,3,WH-12,CAR-06,Shipment,117,2024-03-23,TRK000027656,145.95,Ground,2024-03-23
SHP-0027657,ORD-012616,1,WH-01,CAR-08,Shipment,254,2023-11-19,TRK000027657,117.37,Ground,2023-11-19
SHP-0027658,ORD-012616,1,WH-01,CAR-14,Return,-254,2024-05-28,TRK000027658,1.25,Freight,2024-05-28
SHP-0027659,ORD-012617,1,WH-08,CAR-16,Shipment,25,2023-11-29,TRK000027659,11.34,Express,2023-11-29
SHP-0027660,ORD-012618,1,WH-11,CAR-15,Shipment,121,2024-05-26,TRK000027660,176.72,Express,2024-05-26
SHP-0027661,ORD-012618,1,WH-11,CAR-18,Shipment,61,2024-05-31,TRK000027661,145.95,Express,2024-05-31
SHP-0027662,ORD-012619,1,WH-17,CAR-17,Shipment,167,2024-01-07,TRK000027662,56.0,Freight,2024-01-07
SHP-0027663,ORD-012619,1,WH-17,CAR-05,Shipment,129,2024-01-12,TRK000027663,126.02,Ground,2024-01-12
SHP-0027664,ORD-012620,1,WH-13,CAR-11,Shipment,8,2023-12-13,TRK000027664,26.51,Freight,2023-12-13
SHP-0027665,ORD-012620,1,WH-13,CAR-08,Shipment,8,2023-12-21,TRK000027665,127.11,Freight,2023-12-21
SHP-0027666,ORD-012621,1,WH-13,CAR-10,Shipment,41,2024-06-16,TRK000027666,42.82,Freight,2024-06-16
SHP-0027667,ORD-012623,1,WH-04,CAR-13,Shipment,130,2024-02-13,TRK000027667,18.45,Ground,2024-02-13
SHP-0027668,ORD-012624,1,WH-06,CAR-02,Shipment,425,2024-04-06,TRK000027668,107.4,Ground,2024-04-06
SHP-0027669,ORD-012625,1,WH-01,CAR-17,Shipment,67,2023-11-08,TRK000027669,147.21,Ground,2023-11-08
SHP-0027670,ORD-012627,1,WH-16,CAR-17,Shipment,483,2024-04-15,TRK000027670,105.85,Freight,2024-04-15
SHP-0027671,ORD-012628,1,WH-17,CAR-07,Shipment,176,2024-03-07,TRK000027671,45.74,Freight,2024-03-07
SHP-0027672,ORD-012628,1,WH-17,CAR-07,Shipment,104,2024-03-26,TRK000027672,132.26,Express,2024-03-26
SHP-0027673,ORD-012628,2,WH-17,CAR-04,Shipment,72,2024-03-01,TRK000027673,85.96,Ground,2024-03-01
SHP-0027674,ORD-012628,2,WH-17,CAR-02,Cancellation,-72,2024-03-19,TRK000027674,3.93,Express,2024-03-19
SHP-0027675,ORD-012629,1,WH-12,CAR-10,Shipment,8,2024-04-29,TRK000027675,15.18,Ground,2024-04-29
SHP-0027676,ORD-012629,2,WH-12,CAR-17,Shipment,318,2024-04-25,TRK000027676,30.11,Express,2024-04-25
SHP-0027677,ORD-012630,1,WH-08,CAR-15,Shipment,24,2023-12-09,TRK000027677,73.29,Freight,2023-12-09
SHP-0027678,ORD-012630,1,WH-08,CAR-14,Return,-9,2023-12-13,TRK000027678,32.6,Ground,2023-12-13
SHP-0027679,ORD-012631,1,WH-12,CAR-17,Shipment,321,2023-12-02,TRK000027679,172.05,Express,2023-12-02
SHP-0027680,ORD-012632,1,WH-15,CAR-10,Shipment,145,2024-03-28,TRK000027680,114.85,Ground,2024-03-28
SHP-0027681,ORD-012633,1,WH-07,CAR-05,Shipment,356,2023-12-02,TRK000027681,34.92,Ground,2023-12-02
SHP-0027682,ORD-012634,1,WH-12,CAR-02,Shipment,108,2023-11-18,TRK000027682,190.93,Express,2023-11-18
SHP-0027683,ORD-012634,1,WH-12,CAR-14,Cancellation,-25,2023-11-29,TRK000027683,39.26,Freight,2023-11-29
SHP-0027684,ORD-012635,1,WH-05,CAR-07,Shipment,167,2024-05-11,TRK000027684,134.81,Ground,2024-05-11
SHP-0027685,ORD-012636,1,WH-12,CAR-18,Shipment,314,2024-03-16,TRK000027685,175.07,Freight,2024-03-16
SHP-0027686,ORD-012637,1,WH-01,CAR-14,Shipment,444,2024-01-23,TRK000027686,36.32,Freight,2024-01-23
SHP-0027687,ORD-012637,2,WH-01,CAR-10,Shipment,351,2024-01-19,TRK000027687,143.09,Freight,2024-01-19
SHP-0027688,ORD-012638,1,WH-15,CAR-05,Shipment,148,2024-05-26,TRK000027688,158.61,Freight,2024-05-26
SHP-0027689,ORD-012639,1,WH-02,CAR-16,Shipment,438,2023-12-06,TRK000027689,116.51,Freight,2023-12-06
SHP-0027690,ORD-012639,2,WH-02,CAR-11,Shipment,220,2023-12-08,TRK000027690,68.47,Express,2023-12-08
SHP-0027691,ORD-012639,2,WH-02,CAR-19,Cancellation,-220,2023-12-25,TRK000027691,25.43,Freight,2023-12-25
SHP-0027692,ORD-012640,1,WH-03,CAR-17,Shipment,131,2024-01-11,TRK000027692,77.93,Freight,2024-01-11
SHP-0027693,ORD-012640,1,WH-03,CAR-13,Shipment,64,2024-01-25,TRK000027693,180.61,Freight,2024-01-25
SHP-0027694,ORD-012640,1,WH-03,CAR-19,Return,-57,2024-02-13,TRK000027694,18.64,Freight,2024-02-13
SHP-0027695,ORD-012641,1,WH-01,CAR-12,Shipment,49,2024-05-02,TRK000027695,206.15,Freight,2024-05-02
SHP-0027696,ORD-012641,2,WH-01,CAR-03,Shipment,205,2024-05-02,TRK000027696,139.9,Ground,2024-05-02
SHP-0027697,ORD-012641,3,WH-01,CAR-13,Shipment,63,2024-05-01,TRK000027697,76.38,Express,2024-05-01
SHP-0027698,ORD-012641,3,WH-01,CAR-05,Shipment,45,2024-05-11,TRK000027698,10.99,Ground,2024-05-11
SHP-0027699,ORD-012642,1,WH-17,CAR-02,Shipment,158,2024-06-26,TRK000027699,168.74,Express,2024-06-26
SHP-0027700,ORD-012642,1,WH-17,CAR-04,Shipment,206,2024-07-09,TRK000027700,129.11,Freight,2024-07-09
SHP-0027701,ORD-012642,2,WH-17,CAR-10,Shipment,339,2024-06-26,TRK000027701,98.3,Freight,2024-06-26
SHP-0027702,ORD-012643,1,WH-01,CAR-07,Shipment,105,2023-11-03,TRK000027702,159.13,Ground,2023-11-03
SHP-0027703,ORD-012644,1,WH-13,CAR-14,Shipment,262,2023-11-05,TRK000027703,199.08,Freight,2023-11-05
SHP-0027704,ORD-012644,1,WH-13,CAR-14,Shipment,199,2023-11-21,TRK000027704,123.21,Freight,2023-11-21
SHP-0027705,ORD-012644,1,WH-13,CAR-09,Return,-461,2023-12-01,TRK000027705,13.13,Express,2023-12-01
SHP-0027706,ORD-012645,1,WH-08,CAR-16,Shipment,87,2024-02-02,TRK000027706,32.27,Express,2024-02-02
SHP-0027707,ORD-012645,1,WH-08,CAR-20,Return,-28,2024-02-13,TRK000027707,36.93,Express,2024-02-13
SHP-0027708,ORD-012645,2,WH-08,CAR-09,Shipment,107,2024-02-05,TRK000027708,175.26,Express,2024-02-05
SHP-0027709,ORD-012645,2,WH-08,CAR-20,Shipment,81,2024-02-09,TRK000027709,106.43,Express,2024-02-09
SHP-0027710,ORD-012646,1,WH-10,CAR-12,Shipment,155,2023-10-21,TRK000027710,163.45,Freight,2023-10-21
SHP-0027711,ORD-012647,1,WH-02,CAR-02,Shipment,330,2024-03-08,TRK000027711,105.13,Express,2024-03-08
SHP-0027712,ORD-012647,1,WH-02,CAR-12,Shipment,169,2024-03-22,TRK000027712,201.92,Express,2024-03-22
SHP-0027713,ORD-012648,1,WH-09,CAR-03,Shipment,375,2024-05-04,TRK000027713,81.07,Express,2024-05-04
SHP-0027714,ORD-012649,1,WH-09,CAR-01,Shipment,216,2024-03-31,TRK000027714,113.33,Ground,2024-03-31
SHP-0027715,ORD-012650,1,WH-04,CAR-09,Shipment,405,2023-12-03,TRK000027715,58.78,Ground,2023-12-03
SHP-0027716,ORD-012651,1,WH-15,CAR-11,Shipment,119,2023-12-20,TRK000027716,17.37,Ground,2023-12-20
SHP-0027717,ORD-012651,2,WH-15,CAR-10,Shipment,397,2023-12-23,TRK000027717,170.92,Freight,2023-12-23
SHP-0027718,ORD-012651,2,WH-15,CAR-14,Return,-197,2024-01-06,TRK000027718,37.88,Ground,2024-01-06
SHP-0027719,ORD-012652,1,WH-18,CAR-04,Shipment,119,2024-04-10,TRK000027719,183.75,Ground,2024-04-10
SHP-0027720,ORD-012652,2,WH-18,CAR-02,Shipment,141,2024-04-13,TRK000027720,182.09,Express,2024-04-13
SHP-0027721,ORD-012652,3,WH-18,CAR-05,Shipment,113,2024-04-09,TRK000027721,212.09,Express,2024-04-09
SHP-0027722,ORD-012653,1,WH-01,CAR-04,Shipment,417,2024-03-30,TRK000027722,105.66,Express,2024-03-30
SHP-0027723,ORD-012653,2,WH-01,CAR-03,Shipment,214,2024-04-01,TRK000027723,141.2,Ground,2024-04-01
SHP-0027724,ORD-012654,1,WH-14,CAR-01,Shipment,192,2023-12-18,TRK000027724,76.0,Express,2023-12-18
SHP-0027725,ORD-012655,1,WH-18,CAR-02,Shipment,146,2024-01-25,TRK000027725,30.15,Express,2024-01-25
SHP-0027726,ORD-012655,1,WH-18,CAR-19,Shipment,73,2024-02-08,TRK000027726,111.8,Ground,2024-02-08
SHP-0027727,ORD-012656,1,WH-17,CAR-01,Shipment,12,2024-03-29,TRK000027727,184.77,Freight,2024-03-29
SHP-0027728,ORD-012656,2,WH-17,CAR-13,Shipment,90,2024-03-31,TRK000027728,179.44,Ground,2024-03-31
SHP-0027729,ORD-012656,2,WH-17,CAR-18,Shipment,124,2024-04-09,TRK000027729,97.88,Express,2024-04-09
SHP-0027730,ORD-012656,2,WH-17,CAR-19,Return,-69,2024-04-23,TRK000027730,34.29,Express,2024-04-23
SHP-0027731,ORD-012657,1,WH-09,CAR-08,Shipment,395,2024-02-07,TRK000027731,101.94,Freight,2024-02-07
SHP-0027732,ORD-012658,1,WH-12,CAR-15,Shipment,278,2023-10-29,TRK000027732,53.72,Ground,2023-10-29
SHP-0027733,ORD-012658,2,WH-12,CAR-04,Shipment,196,2023-10-25,TRK000027733,164.49,Ground,2023-10-25
SHP-0027734,ORD-012658,3,WH-12,CAR-13,Shipment,483,2023-10-26,TRK000027734,202.04,Express,2023-10-26
SHP-0027735,ORD-012659,1,WH-09,CAR-16,Shipment,445,2024-02-25,TRK000027735,181.54,Express,2024-02-25
SHP-0027736,ORD-012659,1,WH-09,CAR-02,Return,-445,2024-05-01,TRK000027736,21.15,Freight,2024-05-01
SHP-0027737,ORD-012659,2,WH-09,CAR-16,Shipment,328,2024-02-22,TRK000027737,158.53,Ground,2024-02-22
SHP-0027738,ORD-012659,2,WH-09,CAR-18,Return,-328,2024-02-27,TRK000027738,35.23,Ground,2024-02-27
SHP-0027739,ORD-012660,1,WH-16,CAR-16,Shipment,137,2023-12-25,TRK000027739,120.18,Freight,2023-12-25
SHP-0027740,ORD-012660,1,WH-16,CAR-15,Return,-137,2023-12-30,TRK000027740,0.07,Freight,2023-12-30
SHP-0027741,ORD-012660,2,WH-16,CAR-01,Shipment,114,2023-12-24,TRK000027741,60.81,Express,2023-12-24
SHP-0027742,ORD-012660,2,WH-16,CAR-03,Shipment,118,2024-01-08,TRK000027742,112.89,Ground,2024-01-08
SHP-0027743,ORD-012661,1,WH-15,CAR-18,Shipment,56,2024-01-09,TRK000027743,94.45,Ground,2024-01-09
SHP-0027744,ORD-012661,1,WH-15,CAR-01,Shipment,42,2024-01-24,TRK000027744,141.86,Express,2024-01-24
SHP-0027745,ORD-012661,2,WH-15,CAR-08,Shipment,208,2024-01-08,TRK000027745,76.92,Freight,2024-01-08
SHP-0027746,ORD-012661,3,WH-15,CAR-13,Shipment,438,2024-01-09,TRK000027746,97.85,Ground,2024-01-09
SHP-0027747,ORD-012662,1,WH-11,CAR-18,Shipment,386,2024-01-01,TRK000027747,17.48,Freight,2024-01-01
SHP-0027748,ORD-012663,1,WH-03,CAR-07,Shipment,165,2024-03-17,TRK000027748,49.89,Freight,2024-03-17
SHP-0027749,ORD-012663,1,WH-03,CAR-05,Shipment,92,2024-03-25,TRK000027749,29.6,Ground,2024-03-25
SHP-0027750,ORD-012663,2,WH-03,CAR-16,Shipment,201,2024-03-15,TRK000027750,139.08,Express,2024-03-15
SHP-0027751,ORD-012664,1,WH-12,CAR-17,Shipment,14,2023-11-03,TRK000027751,146.05,Ground,2023-11-03
SHP-0027752,ORD-012666,1,WH-18,CAR-10,Shipment,86,2023-11-09,TRK000027752,42.89,Ground,2023-11-09
SHP-0027753,ORD-012666,1,WH-18,CAR-06,Shipment,45,2023-11-15,TRK000027753,219.26,Express,2023-11-15
SHP-0027754,ORD-012667,1,WH-11,CAR-14,Shipment,145,2023-10-11,TRK000027754,42.47,Express,2023-10-11
SHP-0027755,ORD-012667,1,WH-11,CAR-09,Return,-34,2023-10-14,TRK000027755,38.57,Express,2023-10-14
SHP-0027756,ORD-012667,2,WH-11,CAR-11,Shipment,300,2023-10-13,TRK000027756,177.01,Freight,2023-10-13
SHP-0027757,ORD-012667,3,WH-11,CAR-08,Shipment,122,2023-10-12,TRK000027757,81.46,Freight,2023-10-12
SHP-0027758,ORD-012667,3,WH-11,CAR-01,Shipment,122,2023-10-26,TRK000027758,151.12,Ground,2023-10-26
SHP-0027759,ORD-012668,1,WH-11,CAR-02,Shipment,58,2024-03-26,TRK000027759,150.31,Express,2024-03-26
SHP-0027760,ORD-012668,1,WH-11,CAR-09,Shipment,67,2024-04-16,TRK000027760,151.68,Freight,2024-04-16
SHP-0027761,ORD-012668,1,WH-11,CAR-02,Cancellation,-30,2024-04-17,TRK000027761,10.79,Express,2024-04-17
SHP-0027762,ORD-012669,1,WH-17,CAR-05,Shipment,210,2023-11-26,TRK000027762,86.53,Ground,2023-11-26
SHP-0027763,ORD-012670,1,WH-16,CAR-04,Shipment,302,2023-12-18,TRK000027763,83.19,Freight,2023-12-18
SHP-0027764,ORD-012670,2,WH-16,CAR-18,Shipment,152,2023-12-20,TRK000027764,202.52,Freight,2023-12-20
SHP-0027765,ORD-012670,2,WH-16,CAR-11,Shipment,192,2023-12-25,TRK000027765,216.14,Ground,2023-12-25
SHP-0027766,ORD-012670,3,WH-16,CAR-09,Shipment,271,2023-12-21,TRK000027766,114.4,Freight,2023-12-21
SHP-0027767,ORD-012671,1,WH-15,CAR-04,Shipment,203,2024-04-04,TRK000027767,92.95,Freight,2024-04-04
SHP-0027768,ORD-012672,1,WH-15,CAR-04,Shipment,449,2024-06-22,TRK000027768,212.99,Ground,2024-06-22
SHP-0027769,ORD-012672,2,WH-15,CAR-11,Shipment,222,2024-06-19,TRK000027769,32.79,Express,2024-06-19
SHP-0027770,ORD-012672,2,WH-15,CAR-14,Shipment,98,2024-07-12,TRK000027770,202.02,Ground,2024-07-12
SHP-0027771,ORD-012672,3,WH-15,CAR-04,Shipment,40,2024-06-23,TRK000027771,10.71,Freight,2024-06-23
SHP-0027772,ORD-012673,1,WH-02,CAR-12,Shipment,500,2023-11-09,TRK000027772,170.41,Freight,2023-11-09
SHP-0027773,ORD-012673,2,WH-02,CAR-12,Shipment,98,2023-11-15,TRK000027773,184.33,Ground,2023-11-15
SHP-0027774,ORD-012673,2,WH-02,CAR-05,Cancellation,-41,2024-05-22,TRK000027774,9.75,Ground,2024-05-22
SHP-0027775,ORD-012674,1,WH-17,CAR-17,Shipment,160,2024-05-11,TRK000027775,9.25,Freight,2024-05-11
SHP-0027776,ORD-012674,1,WH-17,CAR-04,Shipment,191,2024-05-20,TRK000027776,179.83,Ground,2024-05-20
SHP-0027777,ORD-012675,1,WH-01,CAR-07,Shipment,207,2023-12-05,TRK000027777,148.94,Ground,2023-12-05
SHP-0027778,ORD-012675,1,WH-01,CAR-10,Shipment,163,2023-12-28,TRK000027778,36.04,Freight,2023-12-28
SHP-0027779,ORD-012676,1,WH-05,CAR-04,Shipment,134,2023-11-24,TRK000027779,194.08,Ground,2023-11-24
SHP-0027780,ORD-012676,2,WH-05,CAR-12,Shipment,347,2023-11-29,TRK000027780,160.02,Express,2023-11-29
SHP-0027781,ORD-012676,3,WH-05,CAR-05,Shipment,82,2023-11-30,TRK000027781,95.8,Freight,2023-11-30
SHP-0027782,ORD-012676,3,WH-05,CAR-04,Shipment,107,2023-12-13,TRK000027782,184.57,Ground,2023-12-13
SHP-0027783,ORD-012677,1,WH-02,CAR-18,Shipment,386,2023-11-22,TRK000027783,143.29,Freight,2023-11-22
SHP-0027784,ORD-012677,1,WH-02,CAR-07,Return,-202,2023-12-04,TRK000027784,9.95,Express,2023-12-04
SHP-0027785,ORD-012677,2,WH-02,CAR-02,Shipment,482,2023-11-21,TRK000027785,136.61,Freight,2023-11-21
SHP-0027786,ORD-012677,3,WH-02,CAR-01,Shipment,99,2023-11-19,TRK000027786,33.59,Ground,2023-11-19
SHP-0027787,ORD-012678,1,WH-05,CAR-17,Shipment,446,2024-06-06,TRK000027787,212.85,Freight,2024-06-06
SHP-0027788,ORD-012678,2,WH-05,CAR-19,Shipment,16,2024-06-11,TRK000027788,114.76,Express,2024-06-11
SHP-0027789,ORD-012678,2,WH-05,CAR-13,Shipment,9,2024-06-15,TRK000027789,83.12,Ground,2024-06-15
SHP-0027790,ORD-012679,1,WH-16,CAR-08,Shipment,440,2024-03-28,TRK000027790,105.58,Freight,2024-03-28
SHP-0027791,ORD-012679,2,WH-16,CAR-08,Shipment,66,2024-03-28,TRK000027791,24.32,Ground,2024-03-28
SHP-0027792,ORD-012679,2,WH-16,CAR-02,Return,-24,2024-04-06,TRK000027792,19.93,Freight,2024-04-06
SHP-0027793,ORD-012679,3,WH-16,CAR-02,Shipment,178,2024-03-25,TRK000027793,59.14,Express,2024-03-25
SHP-0027794,ORD-012679,3,WH-16,CAR-06,Return,-57,2024-03-29,TRK000027794,18.04,Ground,2024-03-29
SHP-0027795,ORD-012680,1,WH-16,CAR-19,Shipment,464,2024-04-30,TRK000027795,162.08,Express,2024-04-30
SHP-0027796,ORD-012681,1,WH-09,CAR-14,Shipment,94,2024-01-08,TRK000027796,92.51,Freight,2024-01-08
SHP-0027797,ORD-012682,1,WH-03,CAR-07,Shipment,196,2023-11-01,TRK000027797,185.46,Express,2023-11-01
SHP-0027798,ORD-012682,2,WH-03,CAR-14,Shipment,24,2023-10-29,TRK000027798,70.4,Ground,2023-10-29
SHP-0027799,ORD-012683,1,WH-15,CAR-20,Shipment,177,2024-03-31,TRK000027799,143.17,Freight,2024-03-31
SHP-0027800,ORD-012683,2,WH-15,CAR-03,Shipment,29,2024-03-29,TRK000027800,42.74,Ground,2024-03-29
SHP-0027801,ORD-012684,1,WH-18,CAR-05,Shipment,47,2024-04-26,TRK000027801,206.74,Ground,2024-04-26
SHP-0027802,ORD-012685,1,WH-09,CAR-09,Shipment,316,2023-10-20,TRK000027802,201.11,Ground,2023-10-20
SHP-0027803,ORD-012685,1,WH-09,CAR-05,Return,-168,2023-10-27,TRK000027803,38.95,Freight,2023-10-27
SHP-0027804,ORD-012686,1,WH-06,CAR-08,Shipment,115,2024-05-23,TRK000027804,183.69,Ground,2024-05-23
SHP-0027805,ORD-012686,1,WH-06,CAR-09,Shipment,56,2024-06-02,TRK000027805,40.77,Freight,2024-06-02
SHP-0027806,ORD-012686,2,WH-06,CAR-04,Shipment,147,2024-05-22,TRK000027806,122.03,Express,2024-05-22
SHP-0027807,ORD-012686,2,WH-06,CAR-05,Shipment,147,2024-06-01,TRK000027807,156.33,Ground,2024-06-01
SHP-0027808,ORD-012687,1,WH-10,CAR-03,Shipment,191,2023-12-14,TRK000027808,112.22,Ground,2023-12-14
SHP-0027809,ORD-012687,1,WH-10,CAR-04,Shipment,102,2024-01-04,TRK000027809,208.02,Ground,2024-01-04
SHP-0027810,ORD-012688,1,WH-04,CAR-08,Shipment,401,2024-03-26,TRK000027810,207.36,Freight,2024-03-26
SHP-0027811,ORD-012688,2,WH-04,CAR-11,Shipment,18,2024-04-01,TRK000027811,24.48,Express,2024-04-01
SHP-0027812,ORD-012688,2,WH-04,CAR-09,Shipment,8,2024-04-05,TRK000027812,118.57,Freight,2024-04-05
SHP-0027813,ORD-012689,1,WH-16,CAR-06,Shipment,14,2024-03-17,TRK000027813,30.81,Ground,2024-03-17
SHP-0027814,ORD-012689,2,WH-16,CAR-04,Shipment,196,2024-03-18,TRK000027814,59.11,Express,2024-03-18
SHP-0027815,ORD-012690,1,WH-16,CAR-09,Shipment,340,2023-10-13,TRK000027815,170.42,Express,2023-10-13
SHP-0027816,ORD-012690,2,WH-16,CAR-01,Shipment,222,2023-10-13,TRK000027816,204.67,Express,2023-10-13
SHP-0027817,ORD-012690,2,WH-16,CAR-03,Shipment,232,2023-10-26,TRK000027817,103.25,Express,2023-10-26
SHP-0027818,ORD-012691,1,WH-18,CAR-12,Shipment,145,2024-03-25,TRK000027818,81.21,Ground,2024-03-25
