conversion_id,user_id,conversion_timestamp,revenue
CONV001340,U0241,2024-03-10 08:00:54.832200,229.54
CONV003272,U0588,2024-03-20 19:57:31.000000,270.47
CONV000676,U0261,2024-01-13 07:46:19.533439,53.67
CONV000569,U0199,2024-03-21 21:18:43.953512,307.92
CONV002395,U0027,2024-01-01 06:19:08.000000,121.34
CONV000940,U0401,2024-01-17 05:07:10.975594,137.11
CONV002424,U0021,2024-03-15 04:52:50.000000,368.56
CONV000967,U0415,2024-03-05 22:47:04.736762,340.14
CONV001238,U0575,2024-03-25 04:16:52.912911,113.22
CONV001048,U0468,2024-01-31 01:35:59.416709,-220.2
CONV000528,U0175,2024-02-09 12:57:20.074655,192.16
CONV002927,U0426,2024-01-18 01:44:41.000000,218.35
CONV002503,U0262,2024-01-09 18:48:30.000000,246.85
CONV001180,U0541,2024-03-09 10:43:14.452070,288.24
CONV001435,U0034,2024-02-20 14:24:29.000000,122.26
CONV000643,U0245,2024-02-08 08:29:01.210913,501.15
CONV000988,U0432,2024-02-13 01:29:20.234652,284.32
CONV002477,U0485,2024-01-13 22:46:47.000000,30.94
CONV001160,U0529,2024-03-18 02:01:55.757386,42.27
CONV002141,U0431,2024-01-03 00:35:30.000000,143.38
CONV000397,U0114,2024-03-15 09:03:44.692710,38.52
CONV000357,U0091,2024-01-22 13:04:45.746059,153.79
CONV001739,U0495,2024-01-06 12:16:28.000000,235.95
CONV002937,U0326,2024-03-18 02:48:32.000000,308.18
CONV002609,U0141,2024-01-20 11:46:01.000000,86.17
CONV000881,U0368,2024-03-17 13:10:49.053306,268.22
CONV001660,U0592,2024-02-23 16:23:24.000000,260.13
CONV001291,U0603,2024-02-08 09:18:16.892198,137.63
CONV002773,U0227,2024-01-18 05:48:59.000000,207.13
CONV001185,U0545,2024-01-23 13:15:16.380510,362.56
CONV003233,U0264,2024-01-16 04:01:45.000000,10.62
CONV001745,U0130,2024-01-19 15:42:03.000000,39.68
CONV002115,U0476,2024-03-20 01:46:06.000000,120.57
CONV003312,U0476,2024-01-16 20:14:43.000000,99.94
CONV002413,U0270,2024-02-17 16:47:20.000000,167.96
CONV000235,U0021,2024-03-09 21:47:32.407769,221.34
CONV000951,U0406,2024-02-20 05:55:53.930504,108.67
CONV002716,U0215,2024-01-18 10:55:51.000000,169.31
CONV001638,U0598,2024-01-05 07:08:55.000000,350.69
CONV003163,U0518,2024-02-12 08:55:03.000000,357.51
CONV001550,U0590,2024-02-29 04:41:27.000000,28.47
CONV002299,U0424,2024-02-14 23:43:49.000000,141.83
CONV001523,U0596,2024-01-27 08:25:16.000000,84.8
CONV003105,U0211,2024-03-24 10:06:29.000000,208.48
CONV002772,U0414,2024-03-11 03:03:01.000000,383.34
CONV002984,U0581,2024-03-12 12:56:09.000000,117.93
CONV002201,U0090,2024-02-27 20:09:45.000000,92.04
CONV000436,U0134,2024-02-13 03:05:16.879001,76.36
CONV002221,U0492,2024-01-26 10:42:28.000000,118.38
CONV002523,U0441,2024-02-09 07:01:25.000000,119.78
CONV000781,U0316,2024-01-28 21:06:11.248602,20.88
CONV002595,U0114,2024-02-25 00:20:55.000000,249.61
CONV001457,U0187,2024-02-19 12:11:59.000000,261.79
CONV002374,U0071,2024-01-12 07:17:32.000000,127.47
CONV003048,U0593,2024-01-02 10:31:42.000000,15.62
CONV002228,U0032,2024-03-25 23:38:46.000000,49.93
CONV000827,U0343,2024-03-22 10:16:28.992453,316.23
CONV000044,T0022,2024-02-19 22:59:24.585646,183.11
CONV001688,U0364,2024-02-22 08:05:21.000000,137.28
CONV003039,U0344,2024-03-13 21:44:08.000000,59.72
CONV001427,U0077,2024-02-11 21:09:26.000000,69.95
CONV002059,U0203,2024-03-11 20:41:27.000000,212.12
CONV000744,U0295,2024-01-26 01:28:06.319138,412.51
CONV000161,T0081,2024-01-02 12:26:43.000000,70.62
CONV002894,U0590,2024-01-22 01:36:56.000000,362.51
CONV003165,U0475,2024-02-23 22:57:45.000000,25.17
CONV000385,U0107,2024-02-05 06:20:22.201398,475.89
CONV001966,U0551,2024-01-06 10:14:21.000000,33.17
CONV001141,U0516,2024-03-26 20:26:43.458485,498.39
CONV002907,U0409,2024-03-24 05:17:08.000000,359.17
CONV002207,U0354,2024-03-18 05:42:47.000000,72.79
CONV002718,U0362,2024-01-29 05:58:13.000000,370.82
CONV001244,U0579,2024-03-26 18:51:40.778661,356.09
CONV000661,U0253,2024-01-07 04:58:09.347770,391.73
CONV003064,U0422,2024-03-03 02:23:31.000000,101.21
CONV000924,U0392,2024-01-12 07:41:46.465635,401.99
CONV002460,U0119,2024-02-01 14:07:24.000000,28.76
CONV000222,U0013,2024-03-06 06:17:48.665475,320.09
CONV000647,U0247,2024-02-23 22:29:30.392911,391.63
CONV001344,U0151,2024-03-10 08:29:37.895504,248.47
CONV002484,U0454,2024-03-11 13:20:23.000000,230.36
CONV001123,U0506,2024-01-25 00:50:05.158902,124.4
CONV001375,U0278,2024-01-18 20:00:11.000000,47.95
CONV002593,U0219,2024-01-05 17:27:19.000000,282.38
CONV003013,U0196,2024-03-30 04:53:25.000000,234.08
CONV001675,U0454,2024-02-01 03:32:02.000000,191.48
CONV002551,U0052,2024-03-30 00:46:24.000000,152.31
CONV000945,U0403,2024-02-13 23:21:05.984639,467.25
CONV001845,U0515,2024-03-19 01:51:18.000000,234.95
CONV000327,U0071,2024-02-22 07:12:31.750011,141.13
CONV003079,U0373,2024-02-11 14:06:20.000000,289.66
CONV000013,T0007,2024-02-27 04:40:18.000000,69.94
CONV002295,U0501,2024-01-01 21:37:24.000000,156.3
CONV001642,U0598,2024-02-13 18:07:00.000000,116.02
CONV000521,U0173,2024-03-04 01:03:28.453712,476.92
CONV001398,U0598,2024-01-08 14:35:18.000000,266.33
CONV000653,U0250,2024-01-12 23:35:13.952342,-468.08
CONV002329,U0608,2024-01-15 06:25:07.000000,51.22
CONV001798,U0599,2024-02-18 09:52:42.000000,61.2
CONV003252,U0248,2024-03-07 11:07:24.000000,329.59
CONV001257,U0587,2024-03-02 02:40:54.164330,384.96
CONV001291,U0603,2024-02-09 23:46:16.436064,-137.63
CONV001454,U0527,2024-01-12 00:21:01.000000,351.41
CONV001032,U0458,2024-02-25 20:52:20.742836,118.34
CONV000016,T0008,2024-02-28 07:21:10.300112,217.11
