shift_id,employee_id,shift_start,shift_end,break_minutes,zone_code,supervisor_id,job_code,work_order_id,schedule_type,assigned_at
S025498,E0360,2024-03-03 07:12:00,2024-03-03 16:12:17,45,ZONE-C,E0357,loader,WO0031,regular,2024-02-29 00:39:22
S025499,E0360,2024-03-05 11:53:00,2024-03-05 21:17:35,45,ZONE-D,E0384,DRIVER,WO0030,regular,2024-03-01 19:07:23
S025500,E0360,2024-03-07 13:02:00,2024-03-07 20:13:21,0,ZONE-B,E0365,fork_lift,WO0029,regular,2024-03-07 00:02:00
S025501,E0360,2024-03-08 06:03:00,2024-03-08 13:08:59,0,ZONE-A,E0361,Fork-Lift,WO0032,flex,2024-03-07 01:50:55
S025502,E0360,2024-03-09 12:49:00,2024-03-09 20:06:28,30,ZONE-C,E0357,FORKLIFT,WO0030,flex,2024-03-07 23:36:03
S025503,E0360,2024-03-10 12:23:00,2024-03-10 20:14:52,30,ZONE-C,E0382,loader,WO0031,regular,2024-03-09 03:16:44
S025504,E0360,2024-03-11 09:52:00,2024-03-11 16:46:21,30,ZONE-D,E0359,Fork-Lift,WO0029,flex,2024-03-07 09:53:54
S025505,E0360,2024-03-13 14:24:00,2024-03-13 21:44:33,30,ZONE-D,E0352,FORKLIFT,WO0029,regular,2024-03-11 20:41:52
S025506,E0360,2024-03-14 07:08:00,2024-03-14 15:14:40,30,ZONE-B,E0363,forklift,WO0032,regular,2024-03-13 07:00:44
S025507,E0360,2024-03-15 06:40:00,2024-03-15 14:05:20,30,ZONE-A,E0385,LOADER,WO0031,regular,2024-03-13 05:06:20
S025508,E0360,2024-03-16 07:33:00,2024-03-16 17:09:11,30,ZONE-D,E0363,Load-er,WO0029,regular,2024-03-15 18:33:00
S025509,E0360,2024-03-18 06:46:00,2024-03-18 14:26:38,45,ZONE-B,E0368,loader,WO0030,regular,2024-03-17 11:44:21
S025510,E0360,2024-03-19 10:55:00,2024-03-19 19:09:28,45,ZONE-C,E0374,DRIVER,WO0029,regular,2024-03-18 00:07:47
S025511,E0360,2024-03-20 09:01:00,2024-03-20 15:35:53,30,ZONE-B,E0366,FORKLIFT,WO0031,regular,2024-03-17 09:59:03
S025512,E0360,2024-03-21 15:21:00,2024-03-21 22:24:41,45,ZONE-D,E0377,Load-er,WO0029,flex,2024-03-17 06:56:44
S025513,E0360,2024-03-22 10:15:00,2024-03-22 17:33:36,30,ZONE-A,E0386,Fork-Lift,WO0031,regular,2024-03-18 23:02:26
S025514,E0360,2024-03-23 11:26:00,2024-03-23 18:16:48,45,ZONE-A,E0377,DRIVER,WO0029,regular,2024-03-14 02:48:49
S025515,E0360,2024-03-24 12:24:00,2024-03-24 19:05:38,45,ZONE-B,E0378,FORKLIFT,WO0031,regular,2024-03-19 06:18:28
S025516,E0360,2024-03-26 13:15:00,2024-03-26 22:45:48,30,ZONE-B,E0379,FORKLIFT,WO0030,on_call,2024-03-25 06:50:33
S025517,E0360,2024-03-28 15:12:00,2024-03-28 22:34:41,30,ZONE-C,E0380,Super-visor,WO0029,flex,2024-03-25 05:52:12
S025518,E0360,2024-03-29 06:18:00,2024-03-29 14:05:06,30,ZONE-C,E0355,FORKLIFT,WO0032,regular,2024-03-26 15:52:49
S025519,E0360,2024-03-30 07:57:00,2024-03-30 16:38:29,30,ZONE-D,E0362,LOADER,WO0031,regular,2024-03-29 11:56:07
S025520,E0360,2024-03-31 08:17:00,2024-03-31 15:00:27,30,ZONE-A,E0388,Load-er,WO0029,regular,2024-03-30 19:17:00
S025521,E0361,2024-01-01 08:28:00,2024-01-01 16:46:01,0,ZONE-D,E0370,LOADER,WO0031,regular,2023-12-31 19:28:00
S025522,E0361,2024-01-02 08:06:00,2024-01-02 17:58:56,0,ZONE-A,E0378,load_er,WO0031,regular,2023-12-31 13:36:56
S025523,E0361,2024-01-04 23:29:00,2024-01-05 07:38:39,30,ZONE-A,E0358,fork_lift,WO0030,on_call,2024-01-01 16:59:28
S025524,E0361,2024-01-05 07:21:00,2024-01-05 14:10:21,0,ZONE-A,E0352,forklift,WO0030,regular,2024-01-04 18:21:00
S025525,E0361,2024-01-06 07:54:00,2024-01-06 16:14:37,0,ZONE-A,E0353,Fork-Lift,WO0032,regular,2024-01-02 21:40:50
S025526,E0361,2024-01-07 07:01:00,2024-01-07 13:51:31,30,ZONE-C,E0365,Drive-r,WO0030,flex,2024-01-04 19:51:02
S025527,E0361,2024-01-08 09:54:00,2024-01-08 17:31:05,45,ZONE-B,E0360,Load-er,WO0031,regular,2024-01-06 10:02:03
S025528,E0361,2024-01-09 11:51:00,2024-01-09 20:25:34,30,ZONE-C,E0388,load_er,WO0032,regular,2024-01-08 06:08:49
S025529,E0361,2024-01-11 08:58:00,2024-01-11 18:24:51,30,ZONE-D,E0390,load_er,WO0030,regular,2024-01-08 22:52:39
S025530,E0361,2024-01-12 15:14:00,2024-01-12 21:56:48,45,ZONE-A,E0379,Super-visor,WO0030,flex,2024-01-11 23:24:20
S025531,E0361,2024-01-13 08:34:00,2024-01-13 15:39:31,30,ZONE-D,E0385,DRIVER,WO0032,regular,2024-01-12 19:34:00
S025532,E0361,2024-01-14 14:09:00,2024-01-14 21:18:18,45,ZONE-A,E0389,driver,WO0029,regular,2024-01-13 01:30:56
S025533,E0361,2024-01-15 13:55:00,2024-01-15 22:58:10,45,ZONE-D,E0362,driver,WO0029,regular,2024-01-11 08:05:59
S025534,E0361,2024-01-16 12:32:00,2024-01-16 21:28:00,45,ZONE-C,E0375,loader,WO0031,regular,2024-01-14 22:42:38
S025535,E0361,2024-01-17 09:30:00,2024-01-17 16:56:37,45,ZONE-B,E0372,fork_lift,WO0032,regular,2024-01-13 06:37:11
S025536,E0361,2024-01-18 06:38:00,2024-01-18 13:13:15,30,ZONE-A,E0374,driver,WO0031,flex,2024-01-15 23:23:16
S025537,E0361,2024-01-19 07:13:00,2024-01-19 16:47:32,45,ZONE-A,E0378,Drive-r,WO0030,regular,2024-01-17 14:48:21
S025538,E0361,2024-01-20 11:53:00,2024-01-20 20:18:15,30,ZONE-D,E0357,Fork-Lift,WO0030,regular,2024-01-19 21:02:44
S025539,E0361,2024-01-21 14:46:00,2024-01-21 23:14:33,30,ZONE-A,E0356,Fork-Lift,WO0031,regular,2024-01-15 20:36:26
S025540,E0361,2024-01-22 11:28:00,2024-01-22 19:54:51,30,ZONE-C,E0360,FORKLIFT,WO0031,regular,2024-01-19 20:54:18
S025541,E0361,2024-01-23 15:51:00,2024-01-24 01:38:06,30,ZONE-C,E0387,LOADER,WO0031,regular,2024-01-17 23:02:36
S025542,E0361,2024-01-24 11:21:00,2024-01-24 18:16:20,45,ZONE-B,E0357,FORKLIFT,WO0031,flex,2024-01-19 23:37:59
S025543,E0361,2024-01-25 15:51:00,2024-01-26 01:05:51,30,ZONE-D,E0354,loader,WO0029,regular,2024-01-25 02:51:00
S025544,E0361,2024-01-27 12:09:00,2024-01-27 19:10:33,30,ZONE-B,E0361,DRIVER,WO0030,regular,2024-01-25 21:29:06
S025545,E0361,2024-01-28 13:11:00,2024-01-28 20:47:02,30,ZONE-A,E0352,fork_lift,WO0031,regular,2024-01-23 08:15:09
S025546,E0361,2024-01-30 08:00:00,2024-01-30 15:10:26,0,ZONE-D,E0355,Drive-r,WO0029,regular,2024-01-23 11:34:41
S025547,E0361,2024-01-31 15:18:00,2024-01-31 22:49:36,30,ZONE-B,E0388,supervisor,WO0030,regular,2024-01-28 22:43:13
S025548,E0361,2024-02-01 11:05:00,2024-02-01 18:49:10,30,ZONE-D,E0368,Drive-r,WO0032,regular,2024-01-31 22:05:00
S025549,E0361,2024-02-02 12:48:00,2024-02-02 20:03:18,30,ZONE-A,E0356,Fork-Lift,WO0030,regular,2024-01-26 04:31:56
S025550,E0361,2024-02-05 14:24:00,2024-02-05 23:30:08,0,ZONE-C,E0389,LOADER,WO0031,regular,2024-02-05 01:24:00
S025551,E0361,2024-02-08 10:19:00,2024-02-08 17:11:14,30,ZONE-B,E0363,Drive-r,WO0032,flex,2024-02-05 18:14:20
S025552,E0361,2024-02-10 11:38:00,2024-02-10 20:59:33,30,ZONE-D,E0381,Super-visor,WO0032,regular,2024-02-09 18:12:00
S025553,E0361,2024-02-13 23:34:00,2024-02-14 08:09:16,45,ZONE-A,E0370,forklift,WO0032,regular,2024-02-13 08:27:04
S025554,E0361,2024-02-14 07:09:00,2024-02-14 16:07:52,45,ZONE-B,E0369,Load-er,WO0031,regular,2024-02-13 18:09:00
S025555,E0361,2024-02-16 21:59:00,2024-02-17 07:24:22,0,ZONE-C,E0389,fork_lift,WO0029,regular,2024-02-16 08:59:00
S025556,E0361,2024-02-17 06:10:00,2024-02-17 15:24:32,30,ZONE-A,E0383,FORKLIFT,WO0029,regular,2024-02-13 21:42:02
S025557,E0361,2024-02-18 11:10:00,2024-02-18 21:06:42,30,ZONE-D,E0359,forklift,WO0031,regular,2024-02-17 22:10:00
S025558,E0361,2024-02-19 12:31:00,2024-02-19 22:03:38,30,ZONE-D,E0357,driver,WO0029,regular,2024-02-18 23:31:00
S025559,E0361,2024-02-20 14:27:00,2024-02-20 23:32:11,45,ZONE-C,E0382,FORKLIFT,WO0031,regular,2024-02-17 15:52:27
S025560,E0361,2024-02-21 08:21:00,2024-02-21 15:38:37,30,ZONE-D,E0361,driver,WO0032,regular,2024-02-19 21:58:54
S025561,E0361,2024-02-25 14:50:00,2024-02-25 21:26:57,30,ZONE-A,E0380,Drive-r,WO0032,regular,2024-02-20 05:27:03
S025562,E0361,2024-02-26 11:03:00,2024-02-26 19:03:01,30,ZONE-C,E0367,fork_lift,WO0030,regular,2024-02-24 02:14:31
S025563,E0361,2024-02-27 15:34:00,2024-02-27 22:28:08,45,ZONE-D,E0380,load_er,WO0030,on_call,2024-02-23 05:19:16
S025564,E0361,2024-02-28 23:14:00,2024-02-29 07:08:57,30,ZONE-C,E0367,driver,WO0030,regular,2024-02-23 06:33:04
S025565,E0361,2024-03-01 11:45:00,2024-03-01 21:29:42,30,ZONE-A,E0372,Drive-r,WO0032,regular,2024-02-29 22:45:00
S025566,E0361,2024-03-04 10:52:00,2024-03-04 19:37:40,30,ZONE-C,E0374,Super-visor,WO0031,regular,2024-02-28 12:10:53
S025567,E0361,2024-03-07 06:10:00,2024-03-07 13:59:28,0,ZONE-C,E0375,fork_lift,WO0029,regular,2024-03-06 17:10:00
S025568,E0361,2024-03-08 08:18:00,2024-03-08 15:10:57,0,ZONE-C,E0390,Fork-Lift,WO0030,regular,2024-03-07 10:53:25
S025569,E0361,2024-03-09 09:15:00,2024-03-09 18:36:39,30,ZONE-A,E0379,forklift,WO0030,regular,2024-03-06 15:26:05
S025570,E0361,2024-03-11 08:29:00,2024-03-11 17:01:29,30,ZONE-D,E0386,Drive-r,WO0030,regular,2024-03-10 19:29:00
S025571,E0361,2024-03-12 11:33:00,2024-03-12 20:13:03,30,ZONE-C,E0390,DRIVER,WO0029,regular,2024-03-10 10:16:22
S025572,E0361,2024-03-13 15:25:00,2024-03-13 22:24:42,30,ZONE-A,E0363,Fork-Lift,WO0031,regular,2024-03-10 20:51:00
S025573,E0361,2024-03-14 07:00:00,2024-03-14 16:35:50,30,ZONE-D,E0359,FORKLIFT,WO0030,regular,2024-03-09 23:37:22
S025574,E0361,2024-03-15 13:38:00,2024-03-15 21:47:39,30,ZONE-B,E0363,Fork-Lift,WO0030,flex,2024-03-08 00:44:20
S025575,E0361,2024-03-16 08:06:00,2024-03-16 17:34:42,0,ZONE-A,E0383,loader,WO0030,regular,2024-03-14 20:39:23
S025576,E0361,2024-03-18 15:33:00,2024-03-18 22:38:55,30,ZONE-A,E0367,FORKLIFT,WO0032,regular,2024-03-13 14:56:50
S025577,E0361,2024-03-19 07:45:00,2024-03-19 16:27:12,30,ZONE-A,E0369,LOADER,WO0030,regular,2024-03-16 21:30:41
S025578,E0361,2024-03-20 09:04:00,2024-03-20 15:58:18,45,ZONE-B,E0384,Fork-Lift,WO0029,regular,2024-03-17 23:48:45
S025579,E0361,2024-03-24 10:43:00,2024-03-24 18:36:28,30,ZONE-B,E0363,fork_lift,WO0030,regular,2024-03-21 10:44:20
S025580,E0361,2024-03-25 13:33:00,2024-03-25 22:45:03,0,ZONE-D,E0389,load_er,WO0029,regular,2024-03-23 23:26:23
S025581,E0361,2024-03-26 08:41:00,2024-03-26 15:48:07,30,ZONE-D,E0369,Load-er,WO0030,regular,2024-03-24 16:31:14
S025582,E0361,2024-03-27 08:58:00,2024-03-27 15:43:49,0,ZONE-B,E0376,Load-er,WO0031,regular,2024-03-25 09:21:58
S025583,E0361,2024-03-28 09:08:00,2024-03-28 18:04:16,0,ZONE-C,E0355,driver,WO0031,flex,2024-03-24 22:27:09
S025584,E0361,2024-03-29 15:12:00,2024-03-29 23:28:51,30,ZONE-C,E0357,SUPERVISOR,WO0031,regular,2024-03-28 17:28:15
S025585,E0361,2024-03-30 07:56:00,2024-03-30 17:38:04,45,ZONE-D,E0358,loader,WO0029,regular,2024-03-24 10:42:25
S025586,E0361,2024-03-31 15:28:00,2024-03-31 23:04:32,0,ZONE-D,E0383,FORKLIFT,WO0031,flex,2024-03-30 11:50:31
S025587,E0362,2024-01-01 14:25:00,2024-01-01 21:46:22,30,ZONE-B,E0360,loader,WO0029,regular,2023-12-29 07:48:45
S025588,E0362,2024-01-03 10:54:00,2024-01-03 20:44:15,30,ZONE-C,E0361,driver,WO0031,flex,2024-01-02 21:54:00
S025589,E0362,2024-01-04 21:38:00,2024-01-05 04:51:51,30,ZONE-B,E0352,load_er,WO0029,on_call,2024-01-02 12:14:58
S025590,E0362,2024-01-05 14:29:00,2024-01-05 21:44:47,45,ZONE-B,E0386,FORKLIFT,WO0030,regular,2024-01-02 07:15:27
S025591,E0362,2024-01-06 09:12:00,2024-01-06 18:52:27,30,ZONE-B,E0362,driver,WO0032,regular,2024-01-04 16:43:29
S025592,E0362,2024-01-08 15:46:00,2024-01-09 00:15:27,0,ZONE-C,E0370,fork_lift,WO0031,regular,2024-01-07 06:11:02
S025593,E0362,2024-01-09 08:04:00,2024-01-09 15:48:10,0,ZONE-D,E0373,load_er,WO0032,regular,2023-12-30 08:04:00
S025594,E0362,2024-01-10 15:07:00,2024-01-10 22:42:45,0,ZONE-B,E0370,forklift,WO0030,regular,2024-01-08 11:53:36
S025595,E0362,2024-01-11 06:57:00,2024-01-11 13:31:39,30,ZONE-C,E0385,fork_lift,WO0031,regular,2024-01-09 16:58:07
S025596,E0362,2024-01-12 07:12:00,2024-01-12 16:57:54,30,ZONE-C,E0382,LOADER,WO0031,flex,2024-01-11 18:12:00
S025597,E0362,2024-01-13 08:03:00,2024-01-13 17:11:23,30,ZONE-C,E0383,Fork-Lift,WO0030,regular,2024-01-11 15:49:15
S025598,E0362,2024-01-14 12:07:00,2024-01-14 21:34:58,0,ZONE-D,E0390,Drive-r,WO0029,regular,2024-01-13 23:07:00
S025599,E0362,2024-01-15 15:53:00,2024-01-16 01:26:19,30,ZONE-B,E0384,forklift,WO0032,regular,2024-01-15 02:53:00
S025600,E0362,2024-01-16 13:44:00,2024-01-16 20:29:16,45,ZONE-B,E0390,DRIVER,WO0029,flex,2024-01-15 00:14:08
S025601,E0362,2024-01-17 10:16:00,2024-01-17 18:21:06,0,ZONE-C,E0368,SUPERVISOR,WO0029,regular,2024-01-11 23:01:47
S025602,E0362,2024-01-18 15:37:00,2024-01-18 23:26:32,30,ZONE-D,E0365,Fork-Lift,WO0030,regular,2024-01-18 02:37:00
S025603,E0362,2024-01-19 11:03:00,2024-01-19 19:31:56,45,ZONE-A,E0368,Super-visor,WO0030,on_call,2024-01-14 15:33:29
S025604,E0362,2024-01-20 07:15:00,2024-01-20 17:14:45,45,ZONE-A,E0374,Load-er,WO0029,regular,2024-01-13 16:35:04
S025605,E0362,2024-01-21 09:49:00,2024-01-21 16:21:51,45,ZONE-A,E0376,supervisor,WO0030,regular,2024-01-20 20:49:00
S025606,E0362,2024-01-23 11:35:00,2024-01-23 18:24:37,30,ZONE-A,E0385,FORKLIFT,WO0030,regular,2024-01-22 09:33:58
S025607,E0362,2024-01-25 11:22:00,2024-01-25 20:30:53,30,ZONE-B,E0357,FORKLIFT,WO0032,regular,2024-01-24 21:13:26
S025608,E0362,2024-01-26 12:41:00,2024-01-26 22:17:10,45,ZONE-D,E0368,forklift,WO0031,regular,2024-01-25 06:35:33
S025609,E0362,2024-01-27 08:07:00,2024-01-27 14:50:37,30,ZONE-D,E0359,loader,WO0032,regular,2024-01-26 19:07:00
S025610,E0362,2024-01-28 15:36:00,2024-01-29 01:28:18,45,ZONE-C,E0385,Fork-Lift,WO0031,regular,2024-01-28 02:36:00
S025611,E0362,2024-01-29 06:41:00,2024-01-29 16:39:10,30,ZONE-C,E0365,forklift,WO0029,regular,2024-01-28 06:49:41
S025612,E0362,2024-01-30 11:55:00,2024-01-30 21:34:52,45,ZONE-D,E0364,Super-visor,WO0029,regular,2024-01-29 19:10:12
S025613,E0362,2024-02-02 09:39:00,2024-02-02 19:16:01,30,ZONE-D,E0378,LOADER,WO0032,regular,2024-02-01 19:19:19
S025614,E0362,2024-02-03 12:40:00,2024-02-03 19:26:33,45,ZONE-B,E0386,Load-er,WO0032,regular,2024-01-31 11:07:34
S025615,E0362,2024-02-04 12:33:00,2024-02-04 19:17:22,30,ZONE-D,E0383,driver,WO0032,flex,2024-02-03 17:49:37
S025616,E0362,2024-02-05 10:12:00,2024-02-05 19:11:54,0,ZONE-B,E0387,forklift,WO0029,regular,2024-02-04 17:21:08
S025617,E0362,2024-02-06 15:19:00,2024-02-06 22:28:57,45,ZONE-C,E0352,Drive-r,WO0031,regular,2024-02-04 06:52:22
S025618,E0362,2024-02-07 07:27:00,2024-02-07 16:06:38,30,ZONE-C,E0360,driver,WO0032,regular,2024-02-01 10:16:26
S025619,E0362,2024-02-08 11:31:00,2024-02-08 19:41:16,30,ZONE-D,E0374,DRIVER,WO0032,regular,2024-01-31 03:17:11
S025620,E0362,2024-02-09 15:46:00,2024-02-10 00:45:31,30,ZONE-B,E0381,FORKLIFT,WO0032,regular,2024-02-09 02:46:00
S025621,E0362,2024-02-11 06:11:00,2024-02-11 14:25:50,30,ZONE-A,E0363,load_er,WO0032,regular,2024-02-10 06:11:59
S025622,E0362,2024-02-14 06:04:00,2024-02-14 15:04:00,45,ZONE-D,E0367,fork_lift,WO0031,regular,2024-02-09 00:36:44
S025623,E0362,2024-02-15 12:09:00,2024-02-15 20:28:00,30,ZONE-D,E0384,forklift,WO0032,flex,2024-02-12 14:30:22
S025624,E0362,2024-02-16 23:24:00,2024-02-17 07:08:48,0,ZONE-C,E0356,DRIVER,WO0032,regular,2024-02-15 21:54:05
S025625,E0362,2024-02-17 14:12:00,2024-02-17 21:56:16,30,ZONE-A,E0368,Drive-r,WO0029,regular,2024-02-15 15:26:39
S025626,E0362,2024-02-19 06:19:00,2024-02-19 14:24:55,30,ZONE-C,E0360,load_er,WO0031,flex,2024-02-11 10:45:51
S025627,E0362,2024-02-21 14:32:00,2024-02-21 23:02:09,30,ZONE-B,E0370,Supervisor,WO0029,regular,2024-02-21 01:32:00
S025628,E0362,2024-02-22 13:24:00,2024-02-22 20:12:27,45,ZONE-B,E0378,fork_lift,WO0030,regular,2024-02-18 06:26:44
S025629,E0362,2024-02-23 11:45:00,2024-02-23 21:02:08,30,ZONE-A,E0353,FORKLIFT,WO0031,regular,2024-02-18 02:39:39
S025630,E0362,2024-02-25 07:04:00,2024-02-25 14:13:55,45,ZONE-C,E0372,FORKLIFT,WO0030,regular,2024-02-23 17:27:03
S025631,E0362,2024-02-26 06:36:00,2024-02-26 14:57:31,30,ZONE-A,E0390,LOADER,WO0032,on_call,2024-02-24 19:30:52
S025632,E0362,2024-02-28 21:31:00,2024-02-29 05:45:16,30,ZONE-D,E0365,Supervisor,WO0029,regular,2024-02-27 10:52:04
S025633,E0362,2024-03-01 14:00:00,2024-03-01 22:05:43,30,ZONE-D,E0387,DRIVER,WO0031,regular,2024-02-29 17:26:08
S025634,E0362,2024-03-03 07:42:00,2024-03-03 14:44:00,30,ZONE-D,E0381,forklift,WO0029,regular,2024-03-02 00:45:21
S025635,E0362,2024-03-04 07:39:00,2024-03-04 16:04:09,30,ZONE-C,E0388,Drive-r,WO0032,regular,2024-02-27 20:53:32
S025636,E0362,2024-03-05 08:38:00,2024-03-05 16:54:41,30,ZONE-D,E0388,driver,WO0029,regular,2024-03-04 19:38:00
S025637,E0362,2024-03-06 15:15:00,2024-03-06 22:59:42,45,ZONE-C,E0353,DRIVER,WO0032,flex,2024-02-25 15:15:00
S025638,E0362,2024-03-07 15:06:00,2024-03-07 23:36:01,30,ZONE-A,E0362,driver,WO0032,regular,2024-03-07 02:06:00
S025639,E0362,2024-03-08 14:56:00,2024-03-08 23:48:21,30,ZONE-A,E0388,forklift,WO0030,regular,2024-02-27 14:56:00
S025640,E0362,2024-03-09 08:55:00,2024-03-09 18:09:28,30,ZONE-C,E0363,Drive-r,WO0031,regular,2024-03-08 17:03:53
S025641,E0362,2024-03-10 10:37:00,2024-03-10 19:05:47,45,ZONE-C,E0368,FORKLIFT,WO0032,regular,2024-03-07 18:24:42
S025642,E0362,2024-03-12 13:59:00,2024-03-12 21:07:35,30,ZONE-D,E0383,LOADER,WO0031,flex,2024-03-09 20:55:48
S025643,E0362,2024-03-13 23:06:00,2024-03-14 06:15:19,30,ZONE-D,E0386,Fork-Lift,WO0032,regular,2024-03-12 12:07:42
S025644,E0362,2024-03-15 23:48:00,2024-03-16 08:17:05,30,ZONE-D,E0352,driver,WO0031,regular,2024-03-15 10:48:00
S025645,E0362,2024-03-17 11:12:00,2024-03-17 19:57:12,30,ZONE-D,E0368,FORKLIFT,WO0031,regular,2024-03-16 22:12:00
S025646,E0362,2024-03-18 06:08:00,2024-03-18 14:48:00,30,ZONE-B,E0379,FORKLIFT,WO0030,regular,2024-03-17 05:16:50
S025647,E0362,2024-03-20 13:00:00,2024-03-20 21:08:41,30,ZONE-B,E0384,driver,WO0031,regular,2024-03-19 19:54:18
S025648,E0362,2024-03-21 06:18:00,2024-03-21 15:05:01,45,ZONE-A,E0360,load_er,WO0031,regular,2024-03-19 00:25:29
S025649,E0362,2024-03-22 22:23:00,2024-03-23 07:44:17,30,ZONE-B,E0359,FORKLIFT,WO0030,regular,2024-03-22 01:20:23
S025650,E0362,2024-03-23 06:03:00,2024-03-23 15:41:14,30,ZONE-D,E0385,DRIVER,WO0030,regular,2024-03-22 02:09:15
S025651,E0362,2024-03-24 06:03:00,2024-03-24 14:33:26,45,ZONE-C,E0363,forklift,WO0030,regular,2024-03-15 07:41:05
S025652,E0362,2024-03-25 06:33:00,2024-03-25 14:46:30,30,ZONE-B,E0384,driver,WO0031,regular,2024-03-24 17:33:00
S025653,E0362,2024-03-26 14:21:00,2024-03-26 22:04:04,30,ZONE-C,E0354,forklift,WO0030,regular,2024-03-25 23:38:13
S025654,E0362,2024-03-27 13:30:00,2024-03-27 21:54:21,30,ZONE-D,E0376,Fork-Lift,WO0029,regular,2024-03-27 00:30:00
S025655,E0362,2024-03-28 15:13:00,2024-03-28 22:43:45,30,ZONE-C,E0361,SUPERVISOR,WO0031,regular,2024-03-25 19:38:53
S025656,E0362,2024-03-29 08:02:00,2024-03-29 18:00:58,30,ZONE-B,E0366,driver,WO0030,regular,2024-03-28 19:02:00
S025657,E0362,2024-03-30 06:17:00,2024-03-30 12:55:57,30,ZONE-A,E0377,FORKLIFT,WO0029,flex,2024-03-24 08:05:21
S025658,E0362,2024-03-31 07:10:00,2024-03-31 16:07:51,30,ZONE-A,E0352,Fork-Lift,WO0031,regular,2024-03-26 14:34:49
S025659,E0363,2024-01-01 14:49:00,2024-01-01 23:30:50,45,ZONE-D,E0390,Super-visor,WO0030,flex,2023-12-31 07:59:41
S025660,E0363,2024-01-02 14:37:00,2024-01-02 23:51:56,30,ZONE-B,E0376,Fork-Lift,WO0030,regular,2023-12-23 14:37:00
S025661,E0363,2024-01-05 06:07:00,2024-01-05 13:01:20,30,ZONE-A,E0354,Load-er,WO0031,regular,2023-12-31 17:31:20
S025662,E0363,2024-01-06 11:24:00,2024-01-06 18:15:39,30,ZONE-A,E0362,DRIVER,WO0031,regular,2023-12-30 23:05:58
S025663,E0363,2024-01-07 12:08:00,2024-01-07 19:58:05,30,ZONE-B,E0377,loader,WO0030,regular,2024-01-02 06:43:29
S025664,E0363,2024-01-08 06:48:00,2024-01-08 13:42:44,45,ZONE-A,E0360,driver,WO0032,regular,2024-01-07 17:48:00
S025665,E0363,2024-01-09 10:49:00,2024-01-09 20:27:20,45,ZONE-A,E0386,Supervisor,WO0029,regular,2024-01-04 11:51:36
S025666,E0363,2024-01-10 12:34:00,2024-01-10 20:39:11,30,ZONE-D,E0363,SUPERVISOR,WO0031,regular,2023-12-31 12:34:00
S025667,E0363,2024-01-11 21:42:00,2024-01-12 06:36:41,30,ZONE-D,E0373,Drive-r,WO0031,regular,2024-01-07 02:35:10
S025668,E0363,2024-01-14 08:47:00,2024-01-14 17:23:33,30,ZONE-B,E0359,forklift,WO0032,regular,2024-01-08 22:54:15
S025669,E0363,2024-01-15 12:24:00,2024-01-15 19:35:19,0,ZONE-A,E0353,loader,WO0031,regular,2024-01-05 12:24:00
S025670,E0363,2024-01-16 07:27:00,2024-01-16 14:03:43,30,ZONE-B,E0374,fork_lift,WO0031,regular,2024-01-14 08:02:59
S025671,E0363,2024-01-17 15:05:00,2024-01-17 22:46:07,30,ZONE-A,E0368,driver,WO0029,flex,2024-01-15 20:40:04
S025672,E0363,2024-01-18 10:58:00,2024-01-18 17:47:07,0,ZONE-B,E0372,FORKLIFT,WO0032,regular,2024-01-17 21:58:00
S025673,E0363,2024-01-19 14:16:00,2024-01-19 22:34:53,30,ZONE-B,E0352,Drive-r,WO0030,regular,2024-01-19 01:16:00
S025674,E0363,2024-01-20 22:37:00,2024-01-21 06:45:18,45,ZONE-A,E0370,forklift,WO0032,regular,2024-01-19 15:14:14
S025675,E0363,2024-01-21 09:24:00,2024-01-21 19:15:27,30,ZONE-B,E0388,Fork-Lift,WO0029,regular,2024-01-16 02:01:16
S025676,E0363,2024-01-22 14:33:00,2024-01-22 21:58:07,30,ZONE-C,E0364,SUPERVISOR,WO0032,regular,2024-01-18 22:14:03
S025677,E0363,2024-01-23 08:26:00,2024-01-23 18:08:34,30,ZONE-D,E0367,Drive-r,WO0030,on_call,2024-01-21 08:13:53
S025678,E0363,2024-01-24 06:14:00,2024-01-24 14:34:50,30,ZONE-A,E0354,DRIVER,WO0029,flex,2024-01-23 17:14:00
S025679,E0363,2024-01-26 06:05:00,2024-01-26 15:17:18,30,ZONE-A,E0381,forklift,WO0031,regular,2024-01-24 22:46:01
S025680,E0363,2024-01-28 11:34:00,2024-01-28 20:25:35,30,ZONE-D,E0364,supervisor,WO0030,flex,2024-01-26 17:00:26
S025681,E0363,2024-01-29 13:10:00,2024-01-29 20:51:31,30,ZONE-C,E0355,DRIVER,WO0029,regular,2024-01-27 01:17:53
S025682,E0363,2024-01-30 13:43:00,2024-01-30 22:53:41,45,ZONE-B,E0372,FORKLIFT,WO0029,regular,2024-01-30 00:43:00
S025683,E0363,2024-01-31 23:54:00,2024-02-01 07:57:51,30,ZONE-B,E0388,Fork-Lift,WO0030,regular,2024-01-29 18:12:30
S025684,E0363,2024-02-01 08:02:00,2024-02-01 17:19:18,30,ZONE-B,E0388,fork_lift,WO0031,regular,2024-01-31 19:02:00
S025685,E0363,2024-02-02 14:06:00,2024-02-02 22:59:19,30,ZONE-A,E0382,loader,WO0031,regular,2024-01-31 19:28:48
S025686,E0363,2024-02-03 08:33:00,2024-02-03 16:18:27,45,ZONE-B,E0378,driver,WO0032,flex,2024-01-28 17:37:58
