payment_id,bank_account_token,payment_date,amount,vendor_id,business_unit,batch_id,payment_method
PAY-201057,TKN-8F6150DB3D331262,2024-08-26,926.71,V-L002,BU_EAST,BATCH-20240826-14,ACH
PAY-200930,TKN-21AB9E2101A73A02,2024-09-05,3134.64,V-L004,BU_EAST,BATCH-20240905-12,ACH
PAY-200780,TKN-81C9A022002FCABD,2024-08-12,6750.0,V-3002,BU_SOUTH,BATCH-20240812-05,Check
PAY-200201,TKN-B3FBCDADBDB277A0,2024-09-29,7140.31,V-L017,BU_WEST,BATCH-20240929-17,ACH
PAY-200135,TKN-30D620713DA80782,2024-08-20,476.64,V-L029,BU_NORTH,BATCH-20240820-10,ACH
PAY-201052,TKN-A0DBF207304841D9,2024-10-21,4200.0,V-2001,BU_WEST,BATCH-20241021-18,ACH
PAY-200041,TKN-502C2E18DBA84884,2024-08-08,1178.62,V-L011,BU_WEST,BATCH-20240808-04,ACH
PAY-201018,TKN-1054BDE195270D33,2024-10-20,4362.64,V-L032,BU_SOUTH,BATCH-20241020-05,ACH
PAY-200231,TKN-5F53880E4DB24CFE,2024-09-20,3500.0,V-4001,BU_NORTH,BATCH-20240920-12,ACH
PAY-201514,TKN-93AE6358218DA24A,2024-09-08,1000.0,V-L031,BU_SOUTH,BATCH-20240908-11,ACH
PAY-200379,TKN-15A308FCCBF587B2,2024-08-30,4983.34,V-L034,BU_SOUTH,BATCH-20240830-12,ACH
PAY-200289,TKN-0C3516518BC321B0,2024-09-02,967.89,V-L019,BU_WEST,BATCH-20240902-07,Wire
PAY-200419,TKN-4C60DFF373752966,2024-10-01,1809.47,V-L033,BU_SOUTH,BATCH-20241001-02,Wire
PAY-200392,TKN-4234DCDEE24D843A,2024-09-26,337.21,V-L020,BU_WEST,BATCH-20240926-09,ACH
PAY-200593,TKN-48EDFC26DC16E10D,2024-09-11,2255.45,V-L022,BU_NORTH,BATCH-20240911-18,ACH
PAY-201523,TKN-96871116180AFE23,2024-10-07,132.68,V-L023,BU_NORTH,BATCH-20241007-15,Wire
PAY-201163,TKN-263FC1BCC18E47D2,2024-09-04,2117.43,V-L026,BU_NORTH,BATCH-20240904-07,Check
PAY-201087,TKN-11F3DE591C63624A,2024-09-07,8257.94,V-L007,BU_EAST,BATCH-20240907-10,Check
PAY-201496,TKN-21AB9E2101A73A02,2024-08-26,2833.27,V-L004,BU_EAST,BATCH-20240826-13,ACH
PAY-200648,TKN-0C3516518BC321B0,2024-10-20,304.82,V-L019,BU_WEST,BATCH-20241020-10,Check
PAY-201153,TKN-817D1A9933704238,2024-09-04,825.65,V-L025,BU_NORTH,BATCH-20240904-15,ACH
PAY-201368,TKN-60DA1CD973502BED,2024-10-29,1130.74,V-L037,BU_SOUTH,BATCH-20241029-05,Wire
PAY-200521,TKN-0C3CB92313DFFD23,2024-10-27,279.5,V-L010,BU_EAST,BATCH-20241027-19,ACH
PAY-200065,TKN-09E8916C02DA72FA,2024-10-20,7184.24,V-L039,BU_SOUTH,BATCH-20241020-08,ACH
PAY-200015,TKN-1AD8564EF7F8A95F,2024-10-10,915.51,V-L038,BU_SOUTH,BATCH-20241010-09,Check
PAY-201181,TKN-0C3516518BC321B0,2024-09-21,673.73,V-L019,BU_WEST,BATCH-20240921-10,ACH
PAY-201065,TKN-0C3CB92313DFFD23,2024-07-25,692.86,V-L010,BU_EAST,BATCH-20240725-16,ACH
PAY-200493,TKN-30D620713DA80782,2024-09-12,5603.05,V-L029,BU_NORTH,BATCH-20240912-07,ACH
PAY-200380,TKN-A3D5A2952B5FEC52,2024-10-04,2149.06,V-L040,BU_SOUTH,BATCH-20241004-17,Check
PAY-200188,TKN-9E9D30C81FF23CAC,2024-08-15,912.57,V-L006,BU_EAST,BATCH-20240815-01,Check
PAY-200764,TKN-5F53880E4DB24CFE,2024-10-17,8250.0,V-4001,BU_NORTH,BATCH-20241017-16,ACH
PAY-200217,TKN-8F6150DB3D331262,2024-10-30,315.98,V-L002,BU_EAST,BATCH-20241030-12,Wire
PAY-200792,TKN-41919200D161AF9E,2024-09-06,6600.0,V-3003,BU_EAST,BATCH-20240906-16,ACH
PAY-201077,TKN-A3D5A2952B5FEC52,2024-08-30,1749.64,V-L040,BU_SOUTH,BATCH-20240830-01,Check
PAY-200879,TKN-56FA90433DC9F13E,2024-10-12,3722.18,V-L036,BU_SOUTH,BATCH-20241012-07,ACH
PAY-200338,TKN-30D620713DA80782,2024-10-01,73.78,V-L029,BU_NORTH,BATCH-20241001-04,ACH
PAY-200720,TKN-A77930C9ACD03ACF,2024-08-17,4200.0,V-6002,BU_WEST,BATCH-20240817-07,Check
PAY-200296,TKN-A33E6A14CA9F1D1B,2024-08-30,9477.26,V-L035,BU_SOUTH,BATCH-20240830-04,Check
PAY-201017,TKN-A9429345671A5713,2024-09-11,1797.77,V-L005,BU_EAST,BATCH-20240911-10,Check
PAY-201276,TKN-E6316F607B123ACD,2024-10-14,2858.42,V-L027,BU_NORTH,BATCH-20241014-14,Check
PAY-201486,TKN-93AE6358218DA24A,2024-08-05,5328.72,V-L031,BU_SOUTH,BATCH-20240805-04,Check
PAY-200456,TKN-A3D5A2952B5FEC52,2024-10-19,1854.65,V-L040,BU_SOUTH,BATCH-20241019-15,ACH
PAY-201704,TKN-B3FBCDADBDB277A0,2024-10-10,1212.27,V-L017,BU_WEST,BATCH-20241010-15,ACH
PAY-200816,TKN-27039B6F7B661D17,2024-09-29,5000.0,V-L014,BU_WEST,BATCH-20240929-01,Check
PAY-200270,TKN-93AE6358218DA24A,2024-09-03,289.44,V-L031,BU_SOUTH,BATCH-20240903-12,ACH
PAY-200996,TKN-9E9D30C81FF23CAC,2024-08-04,5865.29,V-L006,BU_EAST,BATCH-20240804-04,ACH
PAY-200202,TKN-09EDCFBE46A53DD2,2024-11-03,5400.0,V-5002,BU_SOUTH,BATCH-20241103-17,ACH
PAY-200162,TKN-A3D5A2952B5FEC52,2024-09-03,752.61,V-L040,BU_SOUTH,BATCH-20240903-01,Wire
PAY-201580,TKN-D20C58445CF68EE0,2024-09-22,1417.05,V-L030,BU_NORTH,BATCH-20240922-10,ACH
PAY-200730,TKN-27039B6F7B661D17,2024-08-26,491.3,V-L014,BU_WEST,BATCH-20240826-09,ACH
PAY-200402,TKN-15A308FCCBF587B2,2024-10-02,2233.96,V-L034,BU_SOUTH,BATCH-20241002-02,ACH
PAY-200703,TKN-27039B6F7B661D17,2024-09-26,518.35,V-L014,BU_WEST,BATCH-20240926-04,Check
PAY-201501,TKN-817D1A9933704238,2024-09-25,1182.18,V-L025,BU_NORTH,BATCH-20240925-13,ACH
PAY-201130,TKN-4BE95D6A6198BFB5,2024-10-26,16530.12,V-L012,BU_WEST,BATCH-20241026-19,ACH
PAY-200566,TKN-48EDFC26DC16E10D,2024-08-01,1160.89,V-L022,BU_NORTH,BATCH-20240801-11,ACH
PAY-201414,TKN-776A501F68B9461E,2024-08-04,548.71,V-L003,BU_EAST,BATCH-20240804-02,ACH
PAY-201022,TKN-30D620713DA80782,2024-10-14,672.72,V-L029,BU_NORTH,BATCH-20241014-13,ACH
PAY-201026,TKN-1AD8564EF7F8A95F,2024-11-07,1366.91,V-L038,BU_SOUTH,BATCH-20241107-01,Check
PAY-201412,TKN-0C3CB92313DFFD23,2024-09-28,587.82,V-L010,BU_EAST,BATCH-20240928-19,ACH
PAY-201586,TKN-1AD8564EF7F8A95F,2024-07-31,1421.95,V-L038,BU_SOUTH,BATCH-20240731-16,ACH
PAY-201105,TKN-5F53880E4DB24CFE,2024-08-14,3600.0,V-4002,BU_NORTH,BATCH-20240814-11,Check
PAY-200206,TKN-96871116180AFE23,2024-08-29,620.96,V-L023,BU_NORTH,BATCH-20240829-13,ACH
PAY-200035,TKN-60DA1CD973502BED,2024-10-13,1668.92,V-L037,BU_SOUTH,BATCH-20241013-10,ACH
PAY-200776,TKN-79D10C23D9DC1EF8,2024-09-01,402.83,V-L024,BU_NORTH,BATCH-20240901-03,ACH
PAY-200509,TKN-81C9A022002FCABD,2024-09-23,3150.0,V-3001,BU_SOUTH,BATCH-20240923-04,Wire
PAY-201452,TKN-A3D5A2952B5FEC52,2024-07-06,4423.86,V-L040,BU_SOUTH,BATCH-20240706-13,ACH
PAY-201479,TKN-0C3516518BC321B0,2024-08-22,371.36,V-L019,BU_WEST,BATCH-20240822-19,ACH
PAY-201679,TKN-4E22EE139384365C,2024-09-05,4200.0,V-1002,BU_EAST,BATCH-20240905-02,ACH
PAY-201391,TKN-79D10C23D9DC1EF8,2024-10-27,392.43,V-L024,BU_NORTH,BATCH-20241027-08,ACH
PAY-200092,TKN-AC65057922F81A94,2024-10-31,249.18,V-L015,BU_WEST,BATCH-20241031-01,Wire
PAY-201364,TKN-A3D5A2952B5FEC52,2024-10-29,2308.4,V-L040,BU_SOUTH,BATCH-20241029-08,ACH
PAY-200898,TKN-15A308FCCBF587B2,2024-07-30,47815.12,V-L034,BU_SOUTH,BATCH-20240730-10,ACH
PAY-200565,TKN-4234DCDEE24D843A,2024-09-15,1417.74,V-L020,BU_WEST,BATCH-20240915-17,ACH
PAY-201370,TKN-0C3516518BC321B0,2024-08-30,1000.0,V-L018,BU_WEST,BATCH-20240830-08,ACH
PAY-200777,TKN-30D620713DA80782,2024-07-26,946.94,V-L029,BU_NORTH,BATCH-20240726-18,Check
PAY-200242,TKN-5F53880E4DB24CFE,2024-09-14,6750.0,V-4002,BU_NORTH,BATCH-20240914-13,Check
PAY-200014,TKN-4E22EE139384365C,2024-07-28,3850.0,V-1002,BU_EAST,BATCH-20240728-04,Wire
PAY-200316,TKN-A33E6A14CA9F1D1B,2024-08-30,15535.3,V-L035,BU_SOUTH,BATCH-20240830-15,Wire
PAY-200601,TKN-93AE6358218DA24A,2024-07-18,444.84,V-L031,BU_SOUTH,BATCH-20240718-10,Check
PAY-200388,TKN-4BE95D6A6198BFB5,2024-09-04,678.3,V-L012,BU_WEST,BATCH-20240904-06,ACH
PAY-201298,TKN-A33E6A14CA9F1D1B,2024-08-01,858.66,V-L035,BU_SOUTH,BATCH-20240801-06,ACH
PAY-200167,TKN-0C3CB92313DFFD23,2024-10-22,1672.28,V-L010,BU_EAST,BATCH-20241022-01,ACH
PAY-200841,TKN-30D620713DA80782,2024-09-19,1194.59,V-L029,BU_NORTH,BATCH-20240919-12,ACH
PAY-200021,TKN-AC65057922F81A94,2024-09-28,4461.8,V-L015,BU_WEST,BATCH-20240928-04,Check
PAY-200647,TKN-4BE95D6A6198BFB5,2024-08-30,738.46,V-L012,BU_WEST,BATCH-20240830-13,ACH
PAY-201509,TKN-0C3516518BC321B0,2024-09-10,4000.0,V-L018,BU_WEST,BATCH-20240910-03,ACH
PAY-201155,TKN-D4FABCCC216B15D5,2024-07-18,1532.64,V-L021,BU_NORTH,BATCH-20240718-08,Check
PAY-201529,TKN-A9429345671A5713,2024-08-21,425.57,V-L005,BU_EAST,BATCH-20240821-10,ACH
PAY-200832,TKN-4BE95D6A6198BFB5,2024-09-05,1542.54,V-L012,BU_WEST,BATCH-20240905-16,Wire
PAY-201268,TKN-11F3DE591C63624A,2024-07-22,441.14,V-L007,BU_EAST,BATCH-20240722-15,Check
PAY-201591,TKN-1054BDE195270D33,2024-07-15,595.74,V-L032,BU_SOUTH,BATCH-20240715-16,ACH
PAY-200563,TKN-5F53880E4DB24CFE,2024-08-03,1750.0,V-4001,BU_NORTH,BATCH-20240803-10,ACH
PAY-201662,TKN-B31AC7D73F3D7751,2024-09-22,602.45,V-L001,BU_EAST,BATCH-20240922-09,Wire
PAY-200687,TKN-1AD8564EF7F8A95F,2024-07-20,23359.65,V-L038,BU_SOUTH,BATCH-20240720-17,ACH
PAY-200958,TKN-79D10C23D9DC1EF8,2024-10-18,470.64,V-L024,BU_NORTH,BATCH-20241018-12,ACH
PAY-200190,TKN-8F6150DB3D331262,2024-10-17,2469.5,V-L002,BU_EAST,BATCH-20241017-06,ACH
PAY-200976,TKN-E6316F607B123ACD,2024-08-27,7855.35,V-L027,BU_NORTH,BATCH-20240827-14,Check
PAY-200700,TKN-4E22EE139384365C,2024-08-17,5500.0,V-1001,BU_EAST,BATCH-20240817-19,ACH
PAY-201500,TKN-A0DBF207304841D9,2024-08-20,5400.0,V-2002,BU_WEST,BATCH-20240820-13,ACH
PAY-200511,TKN-A77930C9ACD03ACF,2024-10-04,6600.0,V-6002,BU_WEST,BATCH-20241004-06,ACH
PAY-201083,TKN-09E8916C02DA72FA,2024-08-31,3118.55,V-L039,BU_SOUTH,BATCH-20240831-06,ACH
PAY-200475,TKN-09E8916C02DA72FA,2024-09-18,611.37,V-L039,BU_SOUTH,BATCH-20240918-06,Wire
PAY-201585,TKN-48EDFC26DC16E10D,2024-09-20,1555.05,V-L022,BU_NORTH,BATCH-20240920-09,ACH
PAY-200857,TKN-4E22EE139384365C,2024-08-25,3150.0,V-1001,BU_EAST,BATCH-20240825-13,Check
PAY-200748,TKN-2C4A465DFC73B6D8,2024-09-23,684.42,V-L016,BU_WEST,BATCH-20240923-19,ACH
PAY-200253,TKN-776A501F68B9461E,2024-08-04,3570.25,V-L003,BU_EAST,BATCH-20240804-14,ACH
PAY-200022,TKN-81AF144DE43C96A0,2024-09-16,1757.93,V-L008,BU_EAST,BATCH-20240916-10,Wire
PAY-201338,TKN-A3D5A2952B5FEC52,2024-08-01,21632.82,V-L040,BU_SOUTH,BATCH-20240801-03,ACH
PAY-200460,TKN-11F3DE591C63624A,2024-09-23,301.56,V-L007,BU_EAST,BATCH-20240923-02,ACH
PAY-201185,TKN-4BE95D6A6198BFB5,2024-09-16,2000.0,V-L012,BU_WEST,BATCH-20240916-04,ACH
PAY-200277,TKN-56FA90433DC9F13E,2024-09-24,716.96,V-L036,BU_SOUTH,BATCH-20240924-19,Wire
PAY-200956,TKN-09EDCFBE46A53DD2,2024-08-25,3600.0,V-5002,BU_SOUTH,BATCH-20240825-18,ACH
PAY-201216,TKN-93AE6358218DA24A,2024-08-27,6314.89,V-L031,BU_SOUTH,BATCH-20240827-10,Wire
PAY-200386,TKN-1AD8564EF7F8A95F,2024-08-18,12944.29,V-L038,BU_SOUTH,BATCH-20240818-03,ACH
PAY-200806,TKN-817D1A9933704238,2024-09-27,4041.07,V-L025,BU_NORTH,BATCH-20240927-16,Check
PAY-201438,TKN-56FA90433DC9F13E,2024-08-28,10049.43,V-L036,BU_SOUTH,BATCH-20240828-12,Wire
PAY-201516,TKN-4BE95D6A6198BFB5,2024-08-15,2218.93,V-L012,BU_WEST,BATCH-20240815-11,ACH
PAY-200344,TKN-9E9D30C81FF23CAC,2024-09-18,460.24,V-L006,BU_EAST,BATCH-20240918-06,ACH
PAY-200770,TKN-81AF144DE43C96A0,2024-09-05,8650.88,V-L008,BU_EAST,BATCH-20240905-05,ACH
PAY-201333,TKN-48EDFC26DC16E10D,2024-11-02,3000.0,V-L022,BU_NORTH,BATCH-20241102-01,Check
PAY-201686,TKN-11F3DE591C63624A,2024-07-22,360.15,V-L007,BU_EAST,BATCH-20240722-07,Wire
PAY-200131,TKN-A9429345671A5713,2024-08-28,1398.9,V-L005,BU_EAST,BATCH-20240828-08,ACH
PAY-201688,TKN-D4FABCCC216B15D5,2024-10-09,963.89,V-L021,BU_NORTH,BATCH-20241009-15,ACH
PAY-200872,TKN-8F6150DB3D331262,2024-09-13,2088.98,V-L002,BU_EAST,BATCH-20240913-08,ACH
PAY-201124,TKN-56FA90433DC9F13E,2024-09-19,3385.26,V-L036,BU_SOUTH,BATCH-20240919-05,ACH
PAY-201397,TKN-4E22EE139384365C,2024-09-10,2800.0,V-1001,BU_EAST,BATCH-20240910-10,ACH
PAY-200088,TKN-5F53880E4DB24CFE,2024-08-07,4200.0,V-4001,BU_NORTH,BATCH-20240807-02,Check
PAY-201483,TKN-0C3CB92313DFFD23,2024-09-06,4259.63,V-L010,BU_EAST,BATCH-20240906-17,ACH
PAY-200331,TKN-776A501F68B9461E,2024-11-02,189.18,V-L003,BU_EAST,BATCH-20241102-13,ACH
PAY-201239,TKN-81AF144DE43C96A0,2024-10-08,574.17,V-L008,BU_EAST,BATCH-20241008-11,ACH
PAY-200467,TKN-E6316F607B123ACD,2024-10-24,1562.29,V-L027,BU_NORTH,BATCH-20241024-04,ACH
PAY-200122,TKN-502C2E18DBA84884,2024-09-22,1835.4,V-L011,BU_WEST,BATCH-20240922-07,ACH
PAY-201639,TKN-4BE95D6A6198BFB5,2024-10-03,3297.68,V-L012,BU_WEST,BATCH-20241003-10,Check
PAY-201045,TKN-1AD8564EF7F8A95F,2024-08-23,3373.7,V-L038,BU_SOUTH,BATCH-20240823-16,ACH
PAY-201096,TKN-A0DBF207304841D9,2024-07-25,5400.0,V-2002,BU_WEST,BATCH-20240725-18,ACH
PAY-201131,TKN-0C3CB92313DFFD23,2024-09-22,185.83,V-L009,BU_EAST,BATCH-20240922-04,Check
PAY-201295,TKN-30D620713DA80782,2024-09-24,1547.73,V-L029,BU_NORTH,BATCH-20240924-03,ACH
PAY-200861,TKN-263FC1BCC18E47D2,2024-09-16,589.69,V-L026,BU_NORTH,BATCH-20240916-07,Wire
PAY-201460,TKN-A33E6A14CA9F1D1B,2024-09-08,2000.0,V-L035,BU_SOUTH,BATCH-20240908-15,ACH
PAY-201127,TKN-817D1A9933704238,2024-08-03,128.72,V-L025,BU_NORTH,BATCH-20240803-05,ACH
