return_id,order_id,channel_id,quantity_returned,processing_cost_per_unit,return_date,reason_code
RET-006443,ORD-11892,CH03,1,10.72,2024-11-17,WRONG_SIZE
RET-006444,ORD-11893,CH03,1,10.28,2024-11-17,CHANGED_MIND
RET-006445,ORD-11895,CH03,4,10.06,2024-11-26,CHANGED_MIND
RET-006446,ORD-11896,CH03,1,11.44,2024-12-09,NOT_AS_DESCRIBED
RET-006447,ORD-11900,CH03,2,9.17,2024-11-25,NOT_AS_DESCRIBED
RET-006448,ORD-11901,CH03,1,10.42,2024-11-18,CHANGED_MIND
RET-006449,ORD-11904,CH03,1,10.43,2024-11-22,CHANGED_MIND
RET-006450,ORD-11906,CH03,1,8.92,2024-11-12,CHANGED_MIND
RET-006451,ORD-11907,CH03,1,9.89,2024-11-30,DEFECTIVE
RET-006452,ORD-11908,CH03,3,9.19,2024-11-06,WRONG_SIZE
RET-006453,ORD-11913,CH03,4,9.48,2024-12-10,NOT_AS_DESCRIBED
RET-006454,ORD-11914,CH03,1,10.49,2024-11-05,DEFECTIVE
RET-006455,ORD-11915,CH03,1,10.79,2024-12-02,CHANGED_MIND
RET-006456,ORD-11916,CH03,3,9.72,2024-11-29,WRONG_SIZE
RET-006457,ORD-11917,CH03,1,10.84,2024-11-23,CHANGED_MIND
RET-006458,ORD-11918,CH03,2,10.77,2024-11-25,WRONG_SIZE
RET-006459,ORD-11920,CH03,4,10.86,2024-12-12,NOT_AS_DESCRIBED
RET-006460,ORD-11923,CH03,1,10.03,2024-11-16,DEFECTIVE
RET-006461,ORD-11926,CH03,2,9.6,2024-11-15,CHANGED_MIND
RET-006462,ORD-11929,CH03,1,10.96,2024-12-05,DEFECTIVE
RET-006463,ORD-11931,CH03,3,9.61,2024-12-06,NOT_AS_DESCRIBED
RET-006464,ORD-11935,CH03,1,8.51,2024-11-29,NOT_AS_DESCRIBED
RET-006465,ORD-11937,CH03,2,10.2,2024-11-12,CHANGED_MIND
RET-006466,ORD-11938,CH03,1,11.18,2024-11-18,NOT_AS_DESCRIBED
RET-006467,ORD-11939,CH03,3,9.14,2024-11-14,WRONG_SIZE
RET-006468,ORD-11941,CH03,1,10.36,2024-11-10,NOT_AS_DESCRIBED
RET-006469,ORD-11942,CH03,3,11.42,2024-11-22,CHANGED_MIND
RET-006470,ORD-11943,CH03,1,11.18,2024-11-14,WRONG_SIZE
RET-006471,ORD-11945,CH03,5,11.3,2024-11-22,WRONG_SIZE
RET-006472,ORD-11946,CH03,4,11.45,2024-11-27,CHANGED_MIND
RET-006473,ORD-11947,CH03,2,9.83,2024-11-13,CHANGED_MIND
RET-006474,ORD-11949,CH03,1,10.52,2024-11-22,CHANGED_MIND
RET-006475,ORD-11950,CH03,3,10.84,2024-11-11,CHANGED_MIND
RET-006476,ORD-11951,CH03,1,9.86,2024-12-03,DEFECTIVE
RET-006477,ORD-11952,CH03,1,10.9,2024-11-21,WRONG_SIZE
RET-006478,ORD-11953,CH03,1,11.26,2024-12-04,DEFECTIVE
RET-006479,ORD-11954,CH03,2,9.56,2024-11-29,DEFECTIVE
RET-006480,ORD-11957,CH03,1,9.93,2024-11-17,DEFECTIVE
RET-006481,ORD-11960,CH03,3,9.66,2024-11-23,WRONG_SIZE
RET-006482,ORD-11966,CH03,2,10.9,2024-12-04,NOT_AS_DESCRIBED
RET-006483,ORD-11967,CH03,3,9.77,2024-11-17,CHANGED_MIND
RET-006484,ORD-11971,CH03,1,9.62,2024-12-06,CHANGED_MIND
RET-006485,ORD-11974,CH03,1,11.28,2024-11-29,CHANGED_MIND
RET-006486,ORD-11976,CH03,2,8.91,2024-11-19,DEFECTIVE
RET-006487,ORD-11980,CH03,1,9.08,2024-12-08,CHANGED_MIND
RET-006488,ORD-11981,CH03,1,10.55,2024-11-29,WRONG_SIZE
RET-006489,ORD-11984,CH03,1,10.31,2024-11-12,CHANGED_MIND
RET-006490,ORD-11985,CH03,1,10.35,2024-11-18,DEFECTIVE
RET-006491,ORD-11990,CH03,2,9.89,2024-12-09,WRONG_SIZE
RET-006492,ORD-11997,CH03,1,10.87,2024-12-01,CHANGED_MIND
RET-006493,ORD-11999,CH03,2,11.14,2024-11-15,WRONG_SIZE
RET-006494,ORD-12000,CH03,1,10.13,2024-11-14,CHANGED_MIND
RET-006495,ORD-12003,CH03,2,9.71,2024-12-05,CHANGED_MIND
RET-006496,ORD-12007,CH03,1,9.56,2024-11-19,WRONG_SIZE
RET-006497,ORD-12008,CH03,2,8.82,2024-11-10,WRONG_SIZE
RET-006498,ORD-12010,CH03,2,10.83,2024-11-15,DEFECTIVE
RET-006499,ORD-12011,CH03,1,10.43,2024-11-24,WRONG_SIZE
RET-006500,ORD-12013,CH03,1,8.71,2024-11-22,CHANGED_MIND
RET-006501,ORD-12014,CH03,3,10.77,2024-12-07,CHANGED_MIND
RET-006502,ORD-12016,CH03,1,10.16,2024-11-27,CHANGED_MIND
RET-006503,ORD-12024,CH03,1,8.51,2024-11-22,WRONG_SIZE
RET-006504,ORD-12029,CH03,1,8.52,2024-11-25,CHANGED_MIND
RET-006505,ORD-12033,CH03,1,8.71,2024-11-25,WRONG_SIZE
RET-006506,ORD-12034,CH03,3,9.94,2024-11-25,WRONG_SIZE
RET-006507,ORD-12035,CH03,3,9.54,2024-11-13,WRONG_SIZE
RET-006508,ORD-12036,CH03,3,9.76,2024-12-04,NOT_AS_DESCRIBED
RET-006509,ORD-12038,CH03,1,8.7,2024-12-10,WRONG_SIZE
RET-006510,ORD-12039,CH03,1,9.79,2024-11-22,CHANGED_MIND
RET-006511,ORD-12040,CH03,1,8.53,2024-12-03,CHANGED_MIND
RET-006512,ORD-12041,CH03,2,10.73,2024-11-19,CHANGED_MIND
RET-006513,ORD-12042,CH03,1,11.01,2024-12-05,WRONG_SIZE
RET-006514,ORD-12044,CH03,2,10.4,2024-12-12,NOT_AS_DESCRIBED
RET-006515,ORD-12045,CH03,1,11.21,2024-11-16,CHANGED_MIND
RET-006516,ORD-12048,CH03,2,11.21,2024-11-21,CHANGED_MIND
RET-006517,ORD-12052,CH03,1,10.77,2024-12-01,DEFECTIVE
RET-006518,ORD-12053,CH03,1,9.96,2024-11-10,DEFECTIVE
RET-006519,ORD-12054,CH03,2,11.49,2024-11-22,CHANGED_MIND
RET-006520,ORD-12055,CH03,3,10.57,2024-11-20,NOT_AS_DESCRIBED
RET-006521,ORD-12060,CH03,1,9.44,2024-11-27,DEFECTIVE
RET-006522,ORD-12061,CH03,1,8.62,2024-11-25,DEFECTIVE
RET-006523,ORD-12065,CH03,1,11.24,2024-11-18,CHANGED_MIND
RET-006524,ORD-12066,CH03,1,11.01,2024-11-09,CHANGED_MIND
RET-006525,ORD-12068,CH03,1,9.46,2024-12-08,CHANGED_MIND
RET-006526,ORD-12069,CH03,4,9.0,2024-11-24,CHANGED_MIND
RET-006527,ORD-12070,CH03,1,10.39,2024-12-04,WRONG_SIZE
RET-006528,ORD-12071,CH03,3,10.19,2024-11-21,WRONG_SIZE
RET-006529,ORD-12072,CH03,2,9.02,2024-11-08,DEFECTIVE
RET-006530,ORD-12073,CH03,1,9.77,2024-12-11,DEFECTIVE
RET-006531,ORD-12074,CH03,3,10.06,2024-11-27,WRONG_SIZE
RET-006532,ORD-12076,CH03,1,8.64,2024-11-12,CHANGED_MIND
RET-006533,ORD-12079,CH03,1,8.92,2024-12-01,WRONG_SIZE
RET-006534,ORD-12080,CH03,3,10.26,2024-11-20,WRONG_SIZE
RET-006535,ORD-12086,CH03,1,10.84,2024-11-15,CHANGED_MIND
RET-006536,ORD-12090,CH03,1,9.29,2024-11-13,CHANGED_MIND
RET-006537,ORD-12092,CH03,1,9.88,2024-11-21,WRONG_SIZE
RET-006538,ORD-12094,CH03,1,9.28,2024-11-29,NOT_AS_DESCRIBED
RET-006539,ORD-12098,CH03,1,8.6,2024-11-20,WRONG_SIZE
RET-006540,ORD-12102,CH03,1,9.42,2024-11-18,CHANGED_MIND
RET-006541,ORD-12104,CH03,2,9.07,2024-11-28,DEFECTIVE
RET-006542,ORD-12105,CH03,1,9.67,2024-11-22,NOT_AS_DESCRIBED
RET-006543,ORD-12106,CH03,2,9.03,2024-11-24,CHANGED_MIND
RET-006544,ORD-12107,CH03,1,9.77,2024-11-19,WRONG_SIZE
RET-006545,ORD-12111,CH03,1,9.18,2024-11-24,CHANGED_MIND
RET-006546,ORD-12116,CH03,2,10.45,2024-11-17,DEFECTIVE
RET-006547,ORD-12117,CH03,3,10.23,2024-12-02,CHANGED_MIND
RET-006548,ORD-12122,CH03,1,10.7,2024-11-18,CHANGED_MIND
RET-006549,ORD-12125,CH03,1,9.97,2024-12-07,WRONG_SIZE
RET-006550,ORD-12129,CH03,1,11.37,2024-11-10,DEFECTIVE
RET-006551,ORD-12130,CH03,2,10.43,2024-11-27,DEFECTIVE
RET-006552,ORD-12132,CH03,1,9.55,2024-11-21,WRONG_SIZE
RET-006553,ORD-12133,CH03,1,10.4,2024-11-25,CHANGED_MIND
RET-006554,ORD-12136,CH03,2,10.5,2024-11-21,WRONG_SIZE
RET-006555,ORD-12137,CH03,1,9.84,2024-11-27,CHANGED_MIND
RET-006556,ORD-12139,CH03,2,8.99,2024-11-29,CHANGED_MIND
RET-006557,ORD-12140,CH03,5,10.12,2024-11-29,DEFECTIVE
RET-006558,ORD-12142,CH03,2,9.59,2024-12-13,CHANGED_MIND
RET-006559,ORD-12145,CH03,1,10.34,2024-11-27,WRONG_SIZE
RET-006560,ORD-12146,CH03,4,9.37,2024-12-12,DEFECTIVE
RET-006561,ORD-12148,CH03,2,9.57,2024-12-07,WRONG_SIZE
RET-006562,ORD-12150,CH03,3,10.1,2024-11-20,CHANGED_MIND
RET-006563,ORD-12152,CH03,1,10.86,2024-11-21,NOT_AS_DESCRIBED
RET-006564,ORD-12154,CH03,1,11.43,2024-11-30,WRONG_SIZE
RET-006565,ORD-12156,CH03,2,10.67,2024-12-03,WRONG_SIZE
RET-006566,ORD-12157,CH03,1,11.17,2024-11-16,CHANGED_MIND
RET-006567,ORD-12158,CH03,2,8.75,2024-11-17,WRONG_SIZE
RET-006568,ORD-12160,CH03,1,10.29,2024-11-16,NOT_AS_DESCRIBED
RET-006569,ORD-12162,CH03,2,9.58,2024-12-13,DEFECTIVE
RET-006570,ORD-12166,CH03,3,9.05,2024-11-09,WRONG_SIZE
RET-006571,ORD-12167,CH03,1,9.82,2024-11-14,NOT_AS_DESCRIBED
RET-006572,ORD-12168,CH03,3,11.48,2024-11-18,WRONG_SIZE
RET-006573,ORD-12169,CH03,2,10.08,2024-11-18,WRONG_SIZE
RET-006574,ORD-12171,CH03,2,10.39,2024-11-24,DEFECTIVE
RET-006575,ORD-12172,CH03,1,10.56,2024-11-11,WRONG_SIZE
RET-006576,ORD-12178,CH03,4,9.18,2024-11-25,DEFECTIVE
RET-006577,ORD-12179,CH03,2,9.45,2024-11-12,CHANGED_MIND
RET-006578,ORD-12180,CH03,3,11.03,2024-11-13,CHANGED_MIND
RET-006579,ORD-12181,CH03,3,9.68,2024-11-23,DEFECTIVE
RET-006580,ORD-12186,CH03,2,9.05,2024-11-09,CHANGED_MIND
RET-006581,ORD-12192,CH03,2,10.14,2024-11-27,CHANGED_MIND
RET-006582,ORD-12193,CH03,1,10.44,2024-11-23,WRONG_SIZE
RET-006583,ORD-12195,CH03,2,8.58,2024-11-30,DEFECTIVE
RET-006584,ORD-12196,CH03,2,8.96,2024-12-02,DEFECTIVE
RET-006585,ORD-12201,CH03,2,11.31,2024-11-26,NOT_AS_DESCRIBED
RET-006586,ORD-12205,CH03,1,11.38,2024-12-06,WRONG_SIZE
RET-006587,ORD-12208,CH03,2,9.03,2024-11-24,DEFECTIVE
RET-006588,ORD-12209,CH03,1,9.45,2024-11-30,NOT_AS_DESCRIBED
RET-006589,ORD-12211,CH03,2,9.14,2024-11-21,NOT_AS_DESCRIBED
RET-006590,ORD-12213,CH03,1,10.66,2024-11-03,WRONG_SIZE
RET-006591,ORD-12217,CH03,4,10.18,2024-11-14,WRONG_SIZE
RET-006592,ORD-12218,CH03,5,9.04,2024-11-30,DEFECTIVE
RET-006593,ORD-12219,CH03,2,8.97,2024-11-25,DEFECTIVE
RET-006594,ORD-12220,CH03,1,9.42,2024-12-10,WRONG_SIZE
RET-006595,ORD-12223,CH03,1,9.82,2024-11-23,WRONG_SIZE
RET-006596,ORD-12225,CH03,1,11.32,2024-12-05,NOT_AS_DESCRIBED
RET-006597,ORD-12227,CH03,2,11.46,2024-12-12,DEFECTIVE
RET-006598,ORD-12228,CH03,2,9.5,2024-12-01,WRONG_SIZE
RET-006599,ORD-12230,CH03,1,10.02,2024-11-28,DEFECTIVE
RET-006600,ORD-12235,CH03,1,11.08,2024-11-26,CHANGED_MIND
RET-006601,ORD-12241,CH03,3,10.45,2024-12-06,CHANGED_MIND
RET-006602,ORD-12242,CH03,2,8.73,2024-11-23,CHANGED_MIND
RET-006603,ORD-12245,CH03,1,10.31,2024-11-22,DEFECTIVE
RET-006604,ORD-12246,CH03,1,8.89,2024-11-27,CHANGED_MIND
RET-006605,ORD-12247,CH03,1,9.52,2024-12-01,DEFECTIVE
RET-006606,ORD-12252,CH03,1,9.76,2024-11-13,DEFECTIVE
RET-006607,ORD-12254,CH03,1,8.78,2024-11-24,WRONG_SIZE
RET-006608,ORD-12256,CH03,1,9.98,2024-11-30,NOT_AS_DESCRIBED
RET-006609,ORD-12258,CH03,1,9.74,2024-11-17,DEFECTIVE
RET-006610,ORD-12263,CH03,2,10.6,2024-11-19,NOT_AS_DESCRIBED
RET-006611,ORD-12266,CH03,1,9.41,2024-11-28,WRONG_SIZE
RET-006612,ORD-12267,CH03,2,10.42,2024-11-19,DEFECTIVE
RET-006613,ORD-12271,CH03,3,9.46,2024-11-06,WRONG_SIZE
RET-006614,ORD-12273,CH03,1,11.06,2024-12-09,CHANGED_MIND
RET-006615,ORD-12274,CH03,1,11.16,2024-12-05,CHANGED_MIND
RET-006616,ORD-12275,CH03,3,9.92,2024-11-27,NOT_AS_DESCRIBED
RET-006617,ORD-12277,CH03,2,9.33,2024-11-15,DEFECTIVE
RET-006618,ORD-12278,CH03,1,9.59,2024-11-14,DEFECTIVE
RET-006619,ORD-12280,CH03,3,10.55,2024-11-25,WRONG_SIZE
RET-006620,ORD-12281,CH03,1,8.82,2024-11-19,WRONG_SIZE
RET-006621,ORD-12282,CH03,2,9.11,2024-11-19,NOT_AS_DESCRIBED
RET-006622,ORD-12283,CH03,1,10.16,2024-11-25,WRONG_SIZE
RET-006623,ORD-12284,CH03,2,9.93,2024-12-01,CHANGED_MIND
RET-006624,ORD-12286,CH03,1,8.95,2024-11-08,WRONG_SIZE
RET-006625,ORD-12288,CH03,2,9.35,2024-12-04,CHANGED_MIND
RET-006626,ORD-12289,CH03,1,8.95,2024-11-13,DEFECTIVE
RET-006627,ORD-12290,CH03,1,11.43,2024-12-04,DEFECTIVE
RET-006628,ORD-12291,CH03,1,11.35,2024-11-29,DEFECTIVE
RET-006629,ORD-12292,CH03,1,8.69,2024-11-07,DEFECTIVE
RET-006630,ORD-12295,CH03,3,9.0,2024-11-19,NOT_AS_DESCRIBED
RET-006631,ORD-12296,CH03,1,9.76,2024-11-15,CHANGED_MIND
RET-006632,ORD-12298,CH03,3,11.32,2024-11-06,CHANGED_MIND
RET-006633,ORD-12299,CH03,1,8.52,2024-11-19,DEFECTIVE
RET-006634,ORD-12301,CH03,2,11.16,2024-11-25,CHANGED_MIND
RET-006635,ORD-12303,CH03,2,8.83,2024-12-08,CHANGED_MIND
RET-006636,ORD-12306,CH03,2,11.22,2024-12-07,NOT_AS_DESCRIBED
RET-006637,ORD-12308,CH03,1,9.91,2024-11-18,DEFECTIVE
RET-006638,ORD-12310,CH03,2,8.92,2024-11-27,NOT_AS_DESCRIBED
RET-006639,ORD-12311,CH03,2,10.75,2024-12-08,DEFECTIVE
RET-006640,ORD-12312,CH03,1,8.76,2024-11-19,DEFECTIVE
RET-006641,ORD-12313,CH03,1,9.3,2024-12-08,CHANGED_MIND
RET-006642,ORD-12315,CH03,1,9.68,2024-11-16,NOT_AS_DESCRIBED
RET-006643,ORD-12320,CH03,2,10.76,2024-11-17,DEFECTIVE
RET-006644,ORD-12321,CH03,1,9.06,2024-11-11,CHANGED_MIND
RET-006645,ORD-12325,CH03,1,10.72,2024-11-05,WRONG_SIZE
RET-006646,ORD-12328,CH03,1,9.12,2024-11-26,CHANGED_MIND
RET-006647,ORD-12329,CH03,1,10.93,2024-11-27,CHANGED_MIND
RET-006648,ORD-12331,CH03,1,10.02,2024-11-25,CHANGED_MIND
RET-006649,ORD-12332,CH03,1,8.67,2024-11-22,WRONG_SIZE
RET-006650,ORD-12334,CH03,3,10.32,2024-11-13,DEFECTIVE
RET-006651,ORD-12335,CH03,1,11.27,2024-11-24,CHANGED_MIND
RET-006652,ORD-12336,CH03,1,11.12,2024-11-14,WRONG_SIZE
RET-006653,ORD-12337,CH03,1,9.0,2024-11-19,DEFECTIVE
RET-006654,ORD-12338,CH03,1,9.98,2024-11-26,CHANGED_MIND
RET-006655,ORD-12339,CH03,1,10.38,2024-11-18,DEFECTIVE
RET-006656,ORD-12340,CH03,1,10.82,2024-11-22,DEFECTIVE
RET-006657,ORD-12342,CH03,1,10.81,2024-12-02,CHANGED_MIND
RET-006658,ORD-12347,CH03,2,9.55,2024-12-10,CHANGED_MIND
RET-006659,ORD-12350,CH03,2,9.42,2024-11-10,CHANGED_MIND
RET-006660,ORD-12352,CH03,1,9.17,2024-11-27,DEFECTIVE
RET-006661,ORD-12353,CH03,2,9.98,2024-11-16,WRONG_SIZE
RET-006662,ORD-12358,CH03,1,9.27,2024-11-19,DEFECTIVE
RET-006663,ORD-12359,CH03,1,8.62,2024-11-23,CHANGED_MIND
RET-006664,ORD-12367,CH03,2,8.99,2024-11-22,NOT_AS_DESCRIBED
RET-006665,ORD-12369,CH03,1,10.94,2024-12-04,WRONG_SIZE
RET-006666,ORD-12371,CH03,2,10.07,2024-11-13,WRONG_SIZE
RET-006667,ORD-12372,CH03,2,9.22,2024-12-09,DEFECTIVE
RET-006668,ORD-12375,CH03,2,10.74,2024-11-20,WRONG_SIZE
RET-006669,ORD-12376,CH03,2,9.49,2024-11-12,CHANGED_MIND
RET-006670,ORD-12380,CH03,1,9.76,2024-12-03,CHANGED_MIND
RET-006671,ORD-12382,CH03,1,10.81,2024-11-27,CHANGED_MIND
RET-006672,ORD-12386,CH03,2,10.65,2024-11-22,CHANGED_MIND
RET-006673,ORD-12388,CH03,2,10.5,2024-12-08,WRONG_SIZE
RET-006674,ORD-12389,CH03,3,10.58,2024-11-15,CHANGED_MIND
RET-006675,ORD-12392,CH03,1,9.99,2024-11-22,DEFECTIVE
RET-006676,ORD-12395,CH03,1,8.99,2024-12-02,CHANGED_MIND
RET-006677,ORD-12396,CH03,1,10.39,2024-12-07,CHANGED_MIND
RET-006678,ORD-12398,CH03,1,8.77,2024-11-10,DEFECTIVE
RET-006679,ORD-12400,CH03,1,11.11,2024-11-08,NOT_AS_DESCRIBED
RET-006680,ORD-12404,CH03,1,10.55,2024-12-05,CHANGED_MIND
RET-006681,ORD-12405,CH03,1,11.03,2024-11-26,CHANGED_MIND
RET-006682,ORD-12407,CH03,5,9.92,2024-11-25,DEFECTIVE
RET-006683,ORD-12408,CH03,1,10.41,2024-11-21,CHANGED_MIND
RET-006684,ORD-12412,CH03,1,9.52,2024-11-13,NOT_AS_DESCRIBED
RET-006685,ORD-12418,CH03,1,8.55,2024-11-16,DEFECTIVE
RET-006686,ORD-12419,CH03,1,10.83,2024-11-15,CHANGED_MIND
RET-006687,ORD-12421,CH03,2,8.86,2024-11-15,CHANGED_MIND
RET-006688,ORD-12424,CH03,3,8.84,2024-11-06,NOT_AS_DESCRIBED
RET-006689,ORD-12425,CH03,1,10.35,2024-12-01,CHANGED_MIND
RET-006690,ORD-12427,CH03,2,8.78,2024-11-11,CHANGED_MIND
RET-006691,ORD-12429,CH03,1,9.33,2024-11-28,NOT_AS_DESCRIBED
RET-006692,ORD-12431,CH03,1,8.7,2024-12-07,NOT_AS_DESCRIBED
RET-006693,ORD-12434,CH03,1,8.67,2024-11-24,WRONG_SIZE
RET-006694,ORD-12436,CH03,2,8.67,2024-11-24,CHANGED_MIND
RET-006695,ORD-12437,CH03,1,9.02,2024-11-20,DEFECTIVE
RET-006696,ORD-12439,CH03,3,10.39,2024-12-01,WRONG_SIZE
RET-006697,ORD-12440,CH03,3,9.42,2024-11-05,CHANGED_MIND
RET-006698,ORD-12443,CH03,2,10.49,2024-12-11,DEFECTIVE
RET-006699,ORD-12445,CH03,1,10.93,2024-12-01,WRONG_SIZE
RET-006700,ORD-12449,CH03,2,8.52,2024-11-25,NOT_AS_DESCRIBED
RET-006701,ORD-12452,CH03,2,8.61,2024-11-14,WRONG_SIZE
RET-006702,ORD-12453,CH03,1,10.12,2024-11-09,CHANGED_MIND
RET-006703,ORD-12454,CH03,1,11.41,2024-11-05,WRONG_SIZE
RET-006704,ORD-12456,CH03,2,8.6,2024-11-11,WRONG_SIZE
RET-006705,ORD-12458,CH03,2,9.58,2024-11-23,CHANGED_MIND
RET-006706,ORD-12459,CH03,2,10.88,2024-12-12,NOT_AS_DESCRIBED
RET-006707,ORD-12463,CH03,2,11.21,2024-11-25,NOT_AS_DESCRIBED
RET-006708,ORD-12465,CH03,2,10.4,2024-12-06,WRONG_SIZE
RET-006709,ORD-12467,CH03,2,10.75,2024-11-21,CHANGED_MIND
RET-006710,ORD-12472,CH03,1,11.02,2024-12-07,NOT_AS_DESCRIBED
RET-006711,ORD-12473,CH03,1,11.31,2024-11-30,DEFECTIVE
RET-006712,ORD-12480,CH03,1,11.0,2024-11-14,NOT_AS_DESCRIBED
RET-006713,ORD-12481,CH03,1,8.91,2024-11-23,WRONG_SIZE
RET-006714,ORD-12484,CH03,3,11.4,2024-11-25,DEFECTIVE
RET-006715,ORD-12487,CH03,1,11.26,2024-12-05,NOT_AS_DESCRIBED
RET-006716,ORD-12491,CH03,3,8.87,2024-11-24,WRONG_SIZE
RET-006717,ORD-12493,CH03,1,9.07,2024-11-13,CHANGED_MIND
RET-006718,ORD-12496,CH03,3,10.61,2024-11-29,DEFECTIVE
RET-006719,ORD-12497,CH03,2,10.99,2024-12-06,CHANGED_MIND
RET-006720,ORD-12500,CH03,3,9.64,2024-11-07,WRONG_SIZE
RET-006721,ORD-12502,CH03,1,10.41,2024-11-28,CHANGED_MIND
RET-006722,ORD-12504,CH03,2,9.63,2024-11-28,DEFECTIVE
RET-006723,ORD-12505,CH03,2,9.55,2024-11-14,DEFECTIVE
RET-006724,ORD-12506,CH03,2,9.53,2024-11-29,CHANGED_MIND
RET-006725,ORD-12509,CH03,3,10.05,2024-11-14,CHANGED_MIND
RET-006726,ORD-12510,CH03,3,11.37,2024-12-10,WRONG_SIZE
RET-006727,ORD-12511,CH03,1,8.85,2024-11-20,CHANGED_MIND
RET-006728,ORD-12516,CH03,1,10.76,2024-11-23,WRONG_SIZE
RET-006729,ORD-12519,CH03,1,8.83,2024-11-22,CHANGED_MIND
RET-006730,ORD-12520,CH03,3,8.69,2024-11-19,DEFECTIVE
RET-006731,ORD-12522,CH03,3,8.5,2024-11-15,CHANGED_MIND
RET-006732,ORD-12523,CH03,2,10.32,2024-11-22,CHANGED_MIND
RET-006733,ORD-12524,CH03,1,8.73,2024-11-26,CHANGED_MIND
RET-006734,ORD-12525,CH03,1,10.08,2024-11-07,WRONG_SIZE
RET-006735,ORD-12528,CH03,2,11.23,2024-11-09,WRONG_SIZE
RET-006736,ORD-12529,CH03,1,10.23,2024-11-12,CHANGED_MIND
RET-006737,ORD-12530,CH03,3,10.09,2024-11-15,NOT_AS_DESCRIBED
RET-006738,ORD-12532,CH03,2,11.24,2024-11-10,WRONG_SIZE
RET-006739,ORD-12537,CH03,3,10.71,2024-11-30,DEFECTIVE
RET-006740,ORD-12538,CH03,1,9.07,2024-12-05,NOT_AS_DESCRIBED
RET-006741,ORD-12541,CH03,3,10.05,2024-12-11,NOT_AS_DESCRIBED
RET-006742,ORD-12542,CH03,2,11.16,2024-12-06,WRONG_SIZE
RET-006743,ORD-12544,CH03,3,10.63,2024-11-30,CHANGED_MIND
RET-006744,ORD-12545,CH03,2,10.66,2024-11-14,CHANGED_MIND
RET-006745,ORD-12554,CH03,1,9.65,2024-11-13,DEFECTIVE
RET-006746,ORD-12555,CH03,4,9.83,2024-11-26,DEFECTIVE
RET-006747,ORD-12556,CH03,2,8.89,2024-12-05,CHANGED_MIND
RET-006748,ORD-12557,CH03,2,10.48,2024-11-03,CHANGED_MIND
RET-006749,ORD-12559,CH03,2,9.5,2024-12-10,DEFECTIVE
RET-006750,ORD-12563,CH03,2,11.34,2024-11-22,CHANGED_MIND
RET-006751,ORD-12565,CH03,1,8.78,2024-11-10,DEFECTIVE
RET-006752,ORD-12566,CH03,2,9.21,2024-11-10,WRONG_SIZE
RET-006753,ORD-12567,CH03,2,11.48,2024-11-20,CHANGED_MIND
RET-006754,ORD-12569,CH03,3,9.73,2024-11-24,NOT_AS_DESCRIBED
RET-006755,ORD-12575,CH03,3,10.22,2024-11-12,WRONG_SIZE
RET-006756,ORD-12577,CH03,1,10.9,2024-11-18,WRONG_SIZE
RET-006757,ORD-12582,CH03,1,11.49,2024-11-18,CHANGED_MIND
RET-006758,ORD-12583,CH03,1,11.32,2024-11-20,CHANGED_MIND
RET-006759,ORD-12584,CH03,1,9.9,2024-11-20,CHANGED_MIND
RET-006760,ORD-12585,CH03,1,11.35,2024-11-29,WRONG_SIZE
RET-006761,ORD-12587,CH03,1,8.65,2024-11-30,DEFECTIVE
RET-006762,ORD-12588,CH03,2,10.82,2024-12-01,NOT_AS_DESCRIBED
RET-006763,ORD-12590,CH03,1,9.04,2024-12-06,DEFECTIVE
RET-006764,ORD-12592,CH03,1,10.68,2024-12-02,CHANGED_MIND
RET-006765,ORD-12593,CH03,3,10.96,2024-11-13,CHANGED_MIND
RET-006766,ORD-12597,CH03,1,9.41,2024-12-04,DEFECTIVE
RET-006767,ORD-12599,CH03,2,9.24,2024-11-21,WRONG_SIZE
RET-006768,ORD-12602,CH03,3,11.12,2024-11-18,WRONG_SIZE
RET-006769,ORD-12605,CH03,3,8.7,2024-12-05,DEFECTIVE
RET-006770,ORD-12607,CH03,1,10.98,2024-12-03,CHANGED_MIND
RET-006771,ORD-12611,CH03,3,11.22,2024-11-30,DEFECTIVE
RET-006772,ORD-12616,CH03,1,11.39,2024-11-25,CHANGED_MIND
RET-006773,ORD-12617,CH03,1,10.56,2024-12-10,CHANGED_MIND
RET-006774,ORD-12619,CH03,3,10.7,2024-11-28,NOT_AS_DESCRIBED
RET-006775,ORD-12620,CH03,3,11.07,2024-11-11,CHANGED_MIND
RET-006776,ORD-12621,CH03,1,10.87,2024-11-17,DEFECTIVE
RET-006777,ORD-12622,CH03,1,9.44,2024-11-28,CHANGED_MIND
RET-006778,ORD-12624,CH03,2,8.57,2024-11-20,DEFECTIVE
RET-006779,ORD-12625,CH03,1,10.92,2024-11-10,NOT_AS_DESCRIBED
RET-006780,ORD-12628,CH03,1,8.72,2024-11-28,CHANGED_MIND
RET-006781,ORD-12630,CH03,1,9.72,2024-11-22,CHANGED_MIND
RET-006782,ORD-12631,CH03,1,9.96,2024-11-20,CHANGED_MIND
RET-006783,ORD-12632,CH03,2,8.78,2024-11-30,DEFECTIVE
RET-006784,ORD-12637,CH03,1,10.32,2024-12-05,WRONG_SIZE
RET-006785,ORD-12638,CH03,3,8.86,2024-12-05,CHANGED_MIND
RET-006786,ORD-12639,CH03,1,10.32,2024-11-12,DEFECTIVE
