region,deal_id,rep_id,credit_pct
NA,18869,R080,1.0
EMEA,19463,R120,0.6
EMEA,19463,R094,0.4
EMEA,19464,R083,1.0
APAC,9582,R184,1.0
NA,18870,R078,0.6
NA,18870,R074,0.4
NA,18871,R035,1.0
APAC,9583,R162,0.4
APAC,9583,R172,0.6
APAC,9584,R196,0.5
APAC,9584,R170,0.5
APAC,9585,R194,1.0
NA,18872,R046,0.5
NA,18872,R017,0.5
EMEA,19465,R088,0.5
EMEA,19465,R087,0.5
EMEA,19466,R092,1.0
NA,18873,R044,1.0
EMEA,19467,R120,1.0
APAC,9586,R176,1.0
APAC,9587,R189,1.0
NA,18874,R035,1.0
EMEA,19468,R142,1.0
NA,18875,R062,1.0
NA,18876,R035,1.0
EMEA,19469,R140,1.0
NA,18877,R049,1.0
EMEA,19470,R142,1.0
EMEA,19471,R106,1.0
EMEA,19472,R153,1.0
EMEA,19473,R136,1.0
EMEA,19474,R103,1.0
EMEA,19475,R107,1.0
NA,18878,R043,1.0
EMEA,19476,R122,1.0
EMEA,19477,R127,1.0
NA,18879,R043,0.6
NA,18879,R018,0.4
EMEA,19478,R126,1.0
APAC,9588,R166,1.0
NA,18880,R056,1.0
EMEA,19479,R099,1.0
NA,18881,R080,1.0
EMEA,19480,R135,1.0
EMEA,19481,R120,1.0
NA,18882,R057,1.0
EMEA,19482,R142,1.0
APAC,9589,R169,0.5
APAC,9589,R163,0.5
NA,18883,R006,1.0
NA,18884,R061,1.0
NA,18885,R031,0.4
NA,18885,R020,0.6
EMEA,19483,R138,1.0
EMEA,19484,R128,1.0
NA,18886,R061,1.0
NA,18887,R023,0.6
NA,18887,R054,0.4
EMEA,19485,R102,0.4
EMEA,19485,R091,0.6
EMEA,19486,R114,1.0
NA,18888,R020,1.0
NA,18889,R030,1.0
EMEA,19487,R111,1.0
EMEA,19488,R120,1.0
NA,18890,R016,1.0
APAC,9590,R172,1.0
EMEA,19489,R099,1.0
NA,18891,R011,1.0
EMEA,19490,R126,1.0
EMEA,19491,R088,1.0
NA,18892,R015,1.0
NA,18893,R025,1.0
EMEA,19492,R102,1.0
NA,18894,R064,1.0
EMEA,19493,R140,0.5
EMEA,19493,R102,0.5
EMEA,19494,R156,1.0
NA,18895,R046,1.0
EMEA,19495,R091,1.0
EMEA,19496,R127,1.0
EMEA,19497,R157,1.0
NA,18896,R070,1.0
APAC,9591,R161,1.0
EMEA,19498,R148,0.6
EMEA,19498,R098,0.4
NA,18897,R021,1.0
EMEA,19499,R115,1.0
EMEA,19500,R133,1.0
NA,18898,R031,1.0
NA,18899,R037,1.0
EMEA,19501,R084,1.0
EMEA,19502,R102,1.0
APAC,9592,R166,1.0
APAC,9593,R164,1.0
NA,18900,R069,1.0
APAC,9594,R172,1.0
APAC,9595,R169,1.0
NA,18901,R031,1.0
NA,18902,R018,1.0
NA,18903,R029,0.5
NA,18903,R063,0.5
APAC,9596,R191,1.0
EMEA,19503,R122,1.0
EMEA,19504,R126,0.6
EMEA,19504,R090,0.4
EMEA,19505,R120,0.4
EMEA,19505,R082,0.6
NA,18904,R078,0.6
NA,18904,R077,0.4
APAC,9597,R180,1.0
EMEA,19506,R158,1.0
NA,18905,R056,1.0
NA,18906,R021,1.0
APAC,9598,R187,0.6
APAC,9598,R183,0.4
APAC,9599,R175,0.6
APAC,9599,R181,0.4
EMEA,19507,R083,0.6
EMEA,19507,R134,0.4
EMEA,19508,R088,1.0
NA,18907,R037,1.0
EMEA,19509,R154,0.6
EMEA,19509,R082,0.4
NA,18908,R045,1.0
NA,18909,R068,1.0
APAC,9600,R187,1.0
NA,18910,R012,1.0
NA,18911,R046,1.0
EMEA,19510,R098,1.0
NA,18912,R003,1.0
EMEA,19511,R093,0.4
EMEA,19511,R091,0.6
NA,18913,R020,1.0
EMEA,19512,R141,0.4
EMEA,19512,R125,0.6
EMEA,19513,R152,1.0
EMEA,19514,R128,0.5
EMEA,19514,R141,0.5
EMEA,19515,R150,0.5
EMEA,19515,R131,0.5
EMEA,19516,R159,1.0
EMEA,19517,R132,1.0
NA,18914,R072,0.4
NA,18914,R014,0.6
EMEA,19518,R122,1.0
NA,18915,R066,1.0
APAC,9601,R166,1.0
APAC,9602,R198,1.0
NA,18916,R014,1.0
NA,18917,R032,1.0
APAC,9603,R195,1.0
APAC,9604,R187,1.0
APAC,9605,R199,1.0
NA,18918,R059,1.0
EMEA,19519,R138,1.0
NA,18919,R004,1.0
NA,18920,R036,1.0
EMEA,19520,R116,1.0
APAC,9606,R195,1.0
EMEA,19521,R131,1.0
EMEA,19522,R121,0.4
EMEA,19522,R094,0.6
NA,18921,R006,1.0
NA,18922,R060,1.0
EMEA,19523,R117,1.0
NA,18923,R068,1.0
NA,18924,R049,1.0
NA,18925,R048,1.0
APAC,9607,R176,1.0
EMEA,19524,R096,1.0
NA,18926,R080,1.0
NA,18927,R070,0.6
NA,18927,R005,0.4
EMEA,19525,R097,1.0
EMEA,19526,R144,0.5
EMEA,19526,R110,0.5
NA,18928,R080,1.0
NA,18929,R011,1.0
EMEA,19527,R160,1.0
APAC,9608,R164,1.0
EMEA,19528,R159,1.0
EMEA,19529,R157,1.0
EMEA,19530,R123,1.0
EMEA,19531,R085,0.4
EMEA,19531,R091,0.6
NA,18930,R011,0.6
NA,18930,R021,0.4
APAC,9609,R179,1.0
NA,18931,R080,1.0
APAC,9610,R178,1.0
EMEA,19532,R136,0.6
EMEA,19532,R145,0.4
EMEA,19533,R088,1.0
EMEA,19534,R092,1.0
EMEA,19535,R144,1.0
NA,18932,R018,1.0
EMEA,19536,R146,1.0
EMEA,19537,R095,1.0
EMEA,19538,R160,1.0
NA,18933,R079,0.6
NA,18933,R069,0.4
EMEA,19539,R119,0.4
EMEA,19539,R118,0.6
EMEA,19540,R105,1.0
EMEA,19541,R159,0.4
EMEA,19541,R135,0.6
EMEA,19542,R134,1.0
NA,18934,R078,1.0
APAC,9611,R186,1.0
NA,18935,R063,1.0
NA,18936,R035,0.4
NA,18936,R051,0.6
NA,18937,R013,1.0
EMEA,19543,R083,1.0
APAC,9612,R176,1.0
NA,18938,R008,1.0
APAC,9613,R200,0.6
APAC,9613,R199,0.4
APAC,9614,R175,1.0
NA,18939,R035,1.0
NA,18940,R027,1.0
APAC,9615,R175,0.6
APAC,9615,R162,0.4
EMEA,19544,R088,1.0
EMEA,19545,R154,0.6
EMEA,19545,R102,0.4
NA,18941,R061,1.0
EMEA,19546,R141,1.0
NA,18942,R050,1.0
NA,18943,R073,1.0
EMEA,19547,R118,1.0
EMEA,19548,R112,1.0
EMEA,19549,R090,1.0
NA,18944,R059,1.0
APAC,9616,R187,0.6
APAC,9616,R182,0.4
EMEA,19550,R141,1.0
EMEA,19551,R085,1.0
NA,18945,R066,1.0
EMEA,19552,R087,0.5
EMEA,19552,R145,0.5
EMEA,19553,R103,1.0
EMEA,19554,R152,1.0
NA,18946,R032,1.0
NA,18947,R067,1.0
EMEA,19555,R119,1.0
NA,18948,R013,1.0
NA,18949,R004,0.6
NA,18949,R015,0.4
NA,18950,R032,1.0
NA,18951,R046,1.0
NA,18952,R046,0.4
NA,18952,R018,0.6
NA,18953,R041,1.0
EMEA,19556,R108,1.0
EMEA,19557,R112,1.0
NA,18954,R032,1.0
NA,18955,R008,1.0
EMEA,19558,R090,1.0
APAC,9617,R180,1.0
EMEA,19559,R140,1.0
EMEA,19560,R108,0.4
EMEA,19560,R090,0.6
NA,18956,R021,1.0
NA,18957,R003,1.0
NA,18958,R078,1.0
APAC,9618,R197,1.0
EMEA,19561,R129,1.0
EMEA,19562,R160,1.0
APAC,9619,R171,1.0
NA,18959,R074,1.0
APAC,9620,R200,1.0
EMEA,19563,R086,1.0
EMEA,19564,R108,1.0
EMEA,19565,R151,0.4
EMEA,19565,R100,0.6
APAC,9621,R198,0.5
APAC,9621,R176,0.5
NA,18960,R073,0.4
NA,18960,R050,0.6
NA,18961,R044,0.6
NA,18961,R050,0.4
NA,18962,R055,1.0
APAC,9622,R200,0.5
APAC,9622,R186,0.5
EMEA,19566,R139,1.0
NA,18963,R078,1.0
EMEA,19567,R157,0.4
EMEA,19567,R129,0.6
EMEA,19568,R148,1.0
EMEA,19569,R133,0.4
EMEA,19569,R092,0.6
EMEA,19570,R107,1.0
NA,18964,R065,0.4
NA,18964,R053,0.6
APAC,9623,R169,1.0
APAC,9624,R192,1.0
EMEA,19571,R143,1.0
APAC,9625,R163,1.0
EMEA,19572,R112,0.6
EMEA,19572,R147,0.4
EMEA,19573,R106,1.0
EMEA,19574,R145,1.0
NA,18965,R044,1.0
EMEA,19575,R104,1.0
EMEA,19576,R099,1.0
NA,18966,R018,0.6
NA,18966,R075,0.4
NA,18967,R026,1.0
NA,18968,R012,1.0
APAC,9626,R196,1.0
EMEA,19577,R124,1.0
NA,18969,R051,1.0
APAC,9627,R167,1.0
APAC,9628,R186,1.0
EMEA,19578,R082,0.5
EMEA,19578,R122,0.5
NA,18970,R012,1.0
NA,18971,R021,1.0
NA,18972,R063,1.0
EMEA,19579,R124,1.0
EMEA,19580,R108,1.0
EMEA,19581,R099,1.0
NA,18973,R039,1.0
EMEA,19582,R120,1.0
APAC,9629,R185,1.0
NA,18974,R039,1.0
NA,18975,R066,1.0
EMEA,19583,R144,1.0
NA,18976,R002,1.0
NA,18977,R017,1.0
NA,18978,R049,1.0
NA,18979,R028,1.0
EMEA,19584,R105,1.0
NA,18980,R064,1.0
EMEA,19585,R150,1.0
APAC,9630,R197,1.0
EMEA,19586,R118,1.0
APAC,9631,R170,1.0
APAC,9632,R177,1.0
NA,18981,R072,1.0
NA,18982,R013,1.0
NA,18983,R028,1.0
NA,18984,R051,0.5
NA,18984,R063,0.5
NA,18985,R045,0.6
NA,18985,R014,0.4
EMEA,19587,R084,1.0
APAC,9633,R185,1.0
NA,18986,R012,0.5
NA,18986,R069,0.5
APAC,9634,R190,0.5
APAC,9634,R186,0.5
EMEA,19588,R106,1.0
EMEA,19589,R116,0.4
EMEA,19589,R115,0.6
NA,18987,R049,1.0
NA,18988,R047,1.0
EMEA,19590,R145,1.0
EMEA,19591,R114,1.0
NA,18989,R036,1.0
APAC,9635,R197,1.0
NA,18990,R010,0.5
NA,18990,R055,0.5
APAC,9636,R164,1.0
EMEA,19592,R111,1.0
NA,18991,R027,1.0
NA,18992,R074,1.0
EMEA,19593,R118,1.0
EMEA,19594,R158,1.0
EMEA,19595,R101,1.0
NA,18993,R069,1.0
EMEA,19596,R146,1.0
NA,18994,R078,1.0
APAC,9637,R187,1.0
APAC,9638,R190,1.0
NA,18995,R029,1.0
NA,18996,R017,1.0
APAC,9639,R162,1.0
NA,18997,R060,1.0
EMEA,19597,R140,1.0
APAC,9640,R180,1.0
APAC,9641,R171,1.0
EMEA,19598,R086,0.5
EMEA,19598,R082,0.5
EMEA,19599,R123,1.0
EMEA,19600,R125,0.6
EMEA,19600,R129,0.4
NA,18998,R010,1.0
NA,18999,R027,0.5
NA,18999,R048,0.5
NA,19000,R007,0.4
NA,19000,R080,0.6
APAC,9642,R185,1.0
NA,19001,R001,1.0
NA,19002,R048,0.5
NA,19002,R077,0.5
EMEA,19601,R153,1.0
NA,19003,R067,0.5
NA,19003,R057,0.5
APAC,9643,R175,1.0
EMEA,19602,R136,1.0
NA,19004,R051,1.0
NA,19005,R030,1.0
NA,19006,R075,1.0
EMEA,19603,R113,1.0
EMEA,19604,R148,1.0
EMEA,19605,R100,1.0
NA,19007,R017,1.0
NA,19008,R029,1.0
APAC,9644,R181,1.0
EMEA,19606,R104,1.0
NA,19009,R060,1.0
NA,19010,R068,1.0
APAC,9645,R198,1.0
EMEA,19607,R157,1.0
NA,19011,R038,1.0
APAC,9646,R161,1.0
NA,19012,R038,1.0
NA,19013,R034,1.0
APAC,9647,R168,1.0
EMEA,19608,R096,0.4
EMEA,19608,R138,0.6
NA,19014,R080,1.0
APAC,9648,R172,1.0
NA,19015,R003,1.0
NA,19016,R075,1.0
NA,19017,R071,0.4
NA,19017,R005,0.6
EMEA,19609,R086,0.5
EMEA,19609,R141,0.5
APAC,9649,R179,1.0
EMEA,19610,R149,1.0
NA,19018,R020,1.0
EMEA,19611,R125,1.0
APAC,9650,R168,0.5
APAC,9650,R191,0.5
APAC,9651,R183,1.0
EMEA,19612,R101,1.0
APAC,9652,R193,1.0
EMEA,19613,R138,0.6
EMEA,19613,R127,0.4
EMEA,19614,R150,1.0
NA,19019,R062,1.0
EMEA,19615,R142,1.0
EMEA,19616,R146,1.0
EMEA,19617,R160,1.0
NA,19020,R045,1.0
EMEA,19618,R119,1.0
EMEA,19619,R104,1.0
EMEA,19620,R123,1.0
EMEA,19621,R122,1.0
NA,19021,R004,1.0
NA,19022,R035,1.0
APAC,9653,R172,1.0
EMEA,19622,R126,1.0
APAC,9654,R184,1.0
APAC,9655,R176,0.5
APAC,9655,R185,0.5
NA,19023,R060,1.0
NA,19024,R057,1.0
NA,19025,R006,1.0
EMEA,19623,R114,1.0
NA,19026,R080,1.0
APAC,9656,R175,1.0
NA,19027,R054,0.4
NA,19027,R039,0.6
EMEA,19624,R116,1.0
APAC,9657,R177,1.0
NA,19028,R072,0.4
NA,19028,R060,0.6
EMEA,19625,R145,0.6
EMEA,19625,R116,0.4
APAC,9658,R197,1.0
NA,19029,R056,1.0
NA,19030,R031,0.5
NA,19030,R036,0.5
APAC,9659,R181,1.0
EMEA,19626,R115,1.0
NA,19031,R014,1.0
NA,19032,R051,1.0
EMEA,19627,R116,1.0
NA,19033,R077,0.4
NA,19033,R055,0.6
APAC,9660,R167,1.0
APAC,9661,R181,1.0
EMEA,19628,R104,1.0
NA,19034,R061,0.6
NA,19034,R030,0.4
EMEA,19629,R122,0.4
EMEA,19629,R150,0.6
NA,19035,R025,1.0
NA,19036,R079,1.0
NA,19037,R061,1.0
APAC,9662,R200,1.0
APAC,9663,R169,1.0
NA,19038,R073,1.0
EMEA,19630,R101,0.6
EMEA,19630,R158,0.4
EMEA,19631,R095,0.5
EMEA,19631,R141,0.5
NA,19039,R028,1.0
EMEA,19632,R155,1.0
NA,19040,R064,1.0
NA,19041,R035,1.0
EMEA,19633,R084,1.0
NA,19042,R073,1.0
EMEA,19634,R128,0.6
EMEA,19634,R157,0.4
EMEA,19635,R115,1.0
EMEA,19636,R085,0.5
EMEA,19636,R114,0.5
NA,19043,R056,0.6
NA,19043,R074,0.4
NA,19044,R044,1.0
NA,19045,R015,1.0
EMEA,19637,R160,1.0
NA,19046,R028,0.4
NA,19046,R026,0.6
EMEA,19638,R085,1.0
NA,19047,R060,0.4
NA,19047,R030,0.6
EMEA,19639,R140,1.0
EMEA,19640,R160,0.5
EMEA,19640,R103,0.5
EMEA,19641,R131,1.0
EMEA,19642,R106,1.0
EMEA,19643,R149,1.0
NA,19048,R067,1.0
NA,19049,R045,1.0
NA,19050,R029,0.6
NA,19050,R079,0.4
EMEA,19644,R151,1.0
NA,19051,R063,1.0
EMEA,19645,R149,1.0
APAC,9664,R167,1.0
EMEA,19646,R107,1.0
EMEA,19647,R096,0.4
EMEA,19647,R141,0.6
EMEA,19648,R151,1.0
EMEA,19649,R158,0.4
EMEA,19649,R148,0.6
EMEA,19650,R157,1.0
EMEA,19651,R139,1.0
NA,19052,R071,0.6
NA,19052,R037,0.4
EMEA,19652,R130,1.0
EMEA,19653,R085,1.0
NA,19053,R027,1.0
NA,19054,R077,1.0
EMEA,19654,R119,1.0
NA,19055,R005,0.4
NA,19055,R068,0.6
NA,19056,R060,1.0
NA,19057,R021,1.0
APAC,9665,R200,1.0
EMEA,19655,R159,1.0
NA,19058,R034,0.4
NA,19058,R024,0.6
EMEA,19656,R086,1.0
NA,19059,R054,1.0
EMEA,19657,R094,1.0
NA,19060,R022,1.0
NA,19061,R006,1.0
NA,19062,R043,1.0
NA,19063,R011,0.4
NA,19063,R054,0.6
NA,19064,R033,1.0
EMEA,19658,R096,1.0
NA,19065,R073,1.0
NA,19066,R075,1.0
EMEA,19659,R109,0.6
EMEA,19659,R122,0.4
NA,19067,R006,1.0
NA,19068,R050,0.6
NA,19068,R028,0.4
NA,19069,R068,0.5
NA,19069,R038,0.5
EMEA,19660,R084,1.0
EMEA,19661,R094,1.0
EMEA,19662,R133,1.0
EMEA,19663,R116,0.5
EMEA,19663,R100,0.5
EMEA,19664,R138,0.6
EMEA,19664,R105,0.4
EMEA,19665,R134,1.0
EMEA,19666,R082,1.0
NA,19070,R043,1.0
EMEA,19667,R116,0.4
EMEA,19667,R110,0.6
NA,19071,R051,1.0
EMEA,19668,R134,1.0
NA,19072,R028,1.0
EMEA,19669,R109,0.4
EMEA,19669,R115,0.6
EMEA,19670,R148,1.0
APAC,9666,R174,0.6
APAC,9666,R165,0.4
APAC,9667,R191,1.0
APAC,9668,R163,1.0
EMEA,19671,R087,1.0
APAC,9669,R161,1.0
EMEA,19672,R135,0.4
EMEA,19672,R134,0.6
EMEA,19673,R121,0.6
EMEA,19673,R102,0.4
EMEA,19674,R108,1.0
EMEA,19675,R112,1.0
NA,19073,R074,1.0
NA,19074,R036,1.0
NA,19075,R056,1.0
EMEA,19676,R159,1.0
EMEA,19677,R117,1.0
NA,19076,R048,1.0
NA,19077,R079,1.0
APAC,9670,R179,1.0
NA,19078,R076,1.0
APAC,9671,R199,1.0
NA,19079,R060,1.0
EMEA,19678,R116,1.0
EMEA,19679,R113,1.0
EMEA,19680,R135,1.0
EMEA,19681,R121,1.0
EMEA,19682,R159,1.0
NA,19080,R052,1.0
APAC,9672,R178,1.0
APAC,9673,R178,1.0
NA,19081,R079,1.0
EMEA,19683,R157,1.0
APAC,9674,R180,1.0
APAC,9675,R185,0.4
APAC,9675,R195,0.6
APAC,9676,R177,1.0
EMEA,19684,R112,1.0
NA,19082,R036,1.0
EMEA,19685,R160,1.0
EMEA,19686,R142,0.5
EMEA,19686,R160,0.5
EMEA,19687,R109,1.0
APAC,9677,R169,0.6
APAC,9677,R181,0.4
EMEA,19688,R083,1.0
EMEA,19689,R121,1.0
NA,19083,R005,1.0
APAC,9678,R181,1.0
NA,19084,R029,1.0
EMEA,19690,R124,1.0
NA,19085,R079,1.0
APAC,9679,R169,1.0
EMEA,19691,R142,1.0
NA,19086,R072,1.0
APAC,9680,R168,1.0
NA,19087,R069,1.0
EMEA,19692,R131,0.5
EMEA,19692,R122,0.5
NA,19088,R058,1.0
NA,19089,R068,1.0
NA,19090,R033,1.0
EMEA,19693,R087,1.0
NA,19091,R032,1.0
NA,19092,R020,1.0
EMEA,19694,R094,1.0
NA,19093,R010,1.0
APAC,9681,R196,1.0
NA,19094,R080,0.6
NA,19094,R024,0.4
EMEA,19695,R092,1.0
NA,19095,R037,1.0
NA,19096,R002,1.0
NA,19097,R034,1.0
APAC,9682,R176,0.6
APAC,9682,R163,0.4
EMEA,19696,R132,1.0
APAC,9683,R183,1.0
EMEA,19697,R095,1.0
NA,19098,R060,1.0
NA,19099,R080,1.0
NA,19100,R056,1.0
NA,19101,R058,1.0
NA,19102,R032,1.0
APAC,9684,R173,1.0
NA,19103,R030,1.0
EMEA,19698,R099,1.0
APAC,9685,R186,0.4
APAC,9685,R194,0.6
NA,19104,R002,1.0
EMEA,19699,R157,1.0
EMEA,19700,R105,1.0
NA,19105,R006,1.0
APAC,9686,R163,1.0
EMEA,19701,R105,1.0
NA,19106,R001,1.0
NA,19107,R064,1.0
NA,19108,R074,1.0
NA,19109,R016,0.4
NA,19109,R076,0.6
EMEA,19702,R119,1.0
NA,19110,R057,0.4
NA,19110,R045,0.6
EMEA,19703,R114,1.0
NA,19111,R006,1.0
NA,19112,R033,1.0
EMEA,19704,R156,1.0
NA,19113,R035,0.4
NA,19113,R032,0.6
EMEA,19705,R102,0.4
EMEA,19705,R150,0.6
EMEA,19706,R110,1.0
EMEA,19707,R113,1.0
NA,19114,R044,1.0
EMEA,19708,R158,1.0
EMEA,19709,R092,1.0
NA,19115,R029,1.0
APAC,9687,R186,1.0
EMEA,19710,R145,1.0
NA,19116,R004,1.0
EMEA,19711,R140,1.0
NA,19117,R026,0.4
NA,19117,R022,0.6
EMEA,19712,R152,1.0
APAC,9688,R162,1.0
EMEA,19713,R093,1.0
EMEA,19714,R102,1.0
EMEA,19715,R117,1.0
EMEA,19716,R142,1.0
EMEA,19717,R134,1.0
APAC,9689,R185,1.0
APAC,9690,R181,1.0
EMEA,19718,R155,1.0
APAC,9691,R167,1.0
EMEA,19719,R140,1.0
NA,19118,R056,1.0
NA,19119,R030,1.0
NA,19120,R011,1.0
EMEA,19720,R145,1.0
APAC,9692,R191,0.6
APAC,9692,R181,0.4
APAC,9693,R190,1.0
NA,19121,R018,1.0
EMEA,19721,R129,0.6
EMEA,19721,R156,0.4
EMEA,19722,R084,1.0
NA,19122,R007,1.0
APAC,9694,R182,0.5
APAC,9694,R164,0.5
NA,19123,R066,0.4
NA,19123,R021,0.6
APAC,9695,R177,1.0
NA,19124,R080,1.0
EMEA,19723,R092,1.0
NA,19125,R011,1.0
NA,19126,R032,1.0
EMEA,19724,R093,1.0
NA,19127,R018,1.0
EMEA,19725,R107,0.6
EMEA,19725,R089,0.4
EMEA,19726,R145,1.0
NA,19128,R018,1.0
NA,19129,R042,1.0
NA,19130,R041,1.0
NA,19131,R071,1.0
NA,19132,R046,0.6
NA,19132,R063,0.4
EMEA,19727,R099,1.0
NA,19133,R036,1.0
EMEA,19728,R128,1.0
EMEA,19729,R132,1.0
EMEA,19730,R152,1.0
APAC,9696,R171,1.0
EMEA,19731,R091,0.4
EMEA,19731,R155,0.6
NA,19134,R003,1.0
APAC,9697,R177,1.0
NA,19135,R028,1.0
EMEA,19732,R158,0.4
EMEA,19732,R118,0.6
NA,19136,R075,1.0
NA,19137,R079,1.0
EMEA,19733,R154,1.0
NA,19138,R022,1.0
APAC,9698,R198,1.0
EMEA,19734,R084,1.0
NA,19139,R042,1.0
EMEA,19735,R088,1.0
NA,19140,R069,1.0
APAC,9699,R188,1.0
NA,19141,R014,1.0
NA,19142,R030,1.0
APAC,9700,R188,0.5
APAC,9700,R194,0.5
NA,19143,R058,0.5
NA,19143,R041,0.5
APAC,9701,R164,1.0
NA,19144,R050,1.0
APAC,9702,R172,1.0
NA,19145,R013,0.6
NA,19145,R001,0.4
APAC,9703,R167,0.5
APAC,9703,R161,0.5
NA,19146,R052,1.0
NA,19147,R069,1.0
APAC,9704,R180,0.4
APAC,9704,R190,0.6
NA,19148,R026,0.4
NA,19148,R020,0.6
NA,19149,R026,1.0
NA,19150,R031,1.0
EMEA,19736,R120,1.0
NA,19151,R065,1.0
EMEA,19737,R124,1.0
NA,19152,R069,1.0
APAC,9705,R169,1.0
NA,19153,R022,1.0
APAC,9706,R196,1.0
EMEA,19738,R086,0.6
EMEA,19738,R085,0.4
EMEA,19739,R141,0.4
EMEA,19739,R133,0.6
EMEA,19740,R127,1.0
NA,19154,R011,1.0
APAC,9707,R172,1.0
EMEA,19741,R081,1.0
EMEA,19742,R114,0.4
EMEA,19742,R138,0.6
EMEA,19743,R135,1.0
NA,19155,R072,1.0
EMEA,19744,R160,1.0
NA,19156,R004,1.0
APAC,9708,R200,1.0
APAC,9709,R186,1.0
EMEA,19745,R138,1.0
NA,19157,R075,1.0
NA,19158,R056,1.0
NA,19159,R045,1.0
NA,19160,R003,1.0
EMEA,19746,R085,0.5
EMEA,19746,R101,0.5
APAC,9710,R171,0.6
APAC,9710,R176,0.4
NA,19161,R059,1.0
NA,19162,R076,1.0
APAC,9711,R184,1.0
EMEA,19747,R154,1.0
EMEA,19748,R088,1.0
EMEA,19749,R087,1.0
EMEA,19750,R092,1.0
EMEA,19751,R115,1.0
NA,19163,R020,1.0
APAC,9712,R181,1.0
EMEA,19752,R132,1.0
EMEA,19753,R138,1.0
EMEA,19754,R158,1.0
EMEA,19755,R086,1.0
APAC,9713,R161,1.0
NA,19164,R043,1.0
EMEA,19756,R151,1.0
NA,19165,R076,1.0
NA,19166,R003,1.0
NA,19167,R053,1.0
EMEA,19757,R132,0.4
EMEA,19757,R108,0.6
NA,19168,R066,1.0
EMEA,19758,R152,1.0
EMEA,19759,R122,1.0
EMEA,19760,R118,1.0
EMEA,19761,R117,1.0
EMEA,19762,R152,1.0
APAC,9714,R161,1.0
APAC,9715,R195,1.0
EMEA,19763,R143,1.0
APAC,9716,R180,1.0
EMEA,19764,R146,1.0
NA,19169,R036,1.0
EMEA,19765,R111,1.0
NA,19170,R063,1.0
APAC,9717,R192,0.4
APAC,9717,R179,0.6
NA,19171,R069,1.0
NA,19172,R072,1.0
APAC,9718,R175,1.0
EMEA,19766,R127,1.0
EMEA,19767,R116,1.0
EMEA,19768,R099,0.6
EMEA,19768,R148,0.4
EMEA,19769,R152,1.0
EMEA,19770,R159,1.0
NA,19173,R041,1.0
EMEA,19771,R084,1.0
NA,19174,R032,1.0
NA,19175,R039,1.0
APAC,9719,R200,1.0
APAC,9720,R199,1.0
NA,19176,R020,1.0
EMEA,19772,R108,0.4
EMEA,19772,R111,0.6
EMEA,19773,R157,1.0
NA,19177,R063,1.0
EMEA,19774,R116,1.0
EMEA,19775,R117,1.0
EMEA,19776,R084,1.0
EMEA,19777,R118,1.0
EMEA,19778,R089,1.0
EMEA,19779,R142,0.4
EMEA,19779,R148,0.6
EMEA,19780,R132,0.4
EMEA,19780,R124,0.6
EMEA,19781,R159,1.0
EMEA,19782,R141,1.0
EMEA,19783,R120,1.0
APAC,9721,R161,0.4
APAC,9721,R191,0.6
APAC,9722,R162,1.0
APAC,9723,R161,1.0
EMEA,19784,R082,1.0
NA,19178,R030,1.0
NA,19179,R074,1.0
APAC,9724,R186,1.0
EMEA,19785,R143,1.0
APAC,9725,R179,1.0
APAC,9726,R194,1.0
NA,19180,R035,1.0
EMEA,19786,R093,1.0
EMEA,19787,R115,1.0
EMEA,19788,R122,1.0
EMEA,19789,R081,1.0
NA,19181,R070,1.0
NA,19182,R062,1.0
NA,19183,R007,0.6
NA,19183,R078,0.4
EMEA,19790,R136,1.0
NA,19184,R053,0.4
NA,19184,R064,0.6
NA,19185,R072,1.0
EMEA,19791,R138,1.0
NA,19186,R080,1.0
APAC,9727,R161,1.0
NA,19187,R032,1.0
NA,19188,R074,1.0
EMEA,19792,R095,1.0
EMEA,19793,R147,1.0
APAC,9728,R193,1.0
EMEA,19794,R100,1.0
EMEA,19795,R099,1.0
APAC,9729,R189,1.0
NA,19189,R060,1.0
NA,19190,R023,1.0
NA,19191,R051,1.0
NA,19192,R054,1.0
NA,19193,R052,0.5
NA,19193,R003,0.5
EMEA,19796,R115,1.0
APAC,9730,R188,1.0
NA,19194,R040,1.0
NA,19195,R026,1.0
NA,19196,R049,1.0
EMEA,19797,R116,1.0
EMEA,19798,R106,0.5
EMEA,19798,R101,0.5
EMEA,19799,R104,1.0
EMEA,19800,R100,1.0
EMEA,19801,R143,1.0
NA,19197,R042,1.0
NA,19198,R035,1.0
NA,19199,R031,1.0
NA,19200,R009,1.0
APAC,9731,R174,0.5
APAC,9731,R198,0.5
EMEA,19802,R133,1.0
NA,19201,R020,0.4
NA,19201,R001,0.6
APAC,9732,R179,1.0
APAC,9733,R196,1.0
EMEA,19803,R085,1.0
EMEA,19804,R105,0.6
EMEA,19804,R150,0.4
NA,19202,R080,1.0
NA,19203,R006,1.0
APAC,9734,R189,1.0
EMEA,19805,R146,1.0
APAC,9735,R199,1.0
EMEA,19806,R104,1.0
NA,19204,R061,0.6
NA,19204,R030,0.4
NA,19205,R042,1.0
NA,19206,R059,0.4
NA,19206,R077,0.6
APAC,9736,R171,1.0
NA,19207,R013,1.0
EMEA,19807,R110,1.0
NA,19208,R012,1.0
NA,19209,R040,0.5
NA,19209,R036,0.5
APAC,9737,R186,1.0
APAC,9738,R178,1.0
EMEA,19808,R139,1.0
