transaction_id,basket_id,customer_id,transaction_date,store_id,item_id,quantity,unit_price,transaction_type
T0002124,B001956,C02759,2024-02-22,13,1066,1,6.25,regular
T0012194,B011221,C04088,2024-06-08,1,1137,1,4.44,regular
T0000025,B000023,C03586,2024-03-25,2,1215,2,2.83,regular
T0005650,B005201,C04438,2024-01-03,19,1225,3,2.7,regular
T0010160,B009368,C03901,2024-09-17,10,4137,2,4.44,regular
T0001048,B000967,C02041,2024-05-01,16,1013,1,1.1,regular
T0017842,B016802,C01925,2024-01-12,16,1136,-1,5.24,regular
T0003726,B003448,C01244,2024-11-27,10,1188,1,3.89,regular
T0010602,B009768,C02019,2024-06-04,16,1230,1,7.27,regular
T0012048,B011086,C04975,2024-09-26,17,4136,1,5.24,regular
T0003784,B003501,C02744,2024-02-23,4,1009,2,2.68,regular
T0005268,B004855,C01193,2024-09-04,19,4226,3,2.05,regular
T0002164,B001991,C00320,2024-04-24,7,1059,2,6.44,regular
T0002208,B002033,C02067,2024-06-19,15,1136,2,5.24,regular
T0003490,B003226,C02433,2024-11-09,14,4103,1,7.41,regular
T0009468,B008734,C03277,2024-02-11,10,1001,2,3.55,regular
T0021666,B020626,C00734,2024-10-25,11,4227,-3,8.47,regular
T0007517,B006933,C00519,2024-09-01,9,4066,1,6.25,regular
T0011660,B010740,C02009,2024-12-19,10,4218,1,6.04,regular
T0013174,B012134,C01772,2024-09-01,9,4065,1,6.53,promo_bundle
T0010898,B010041,C03578,2024-02-12,7,1242,2,3.7,regular
T0009755,B008994,C00780,2024-06-30,1,1103,1,7.41,regular
T0001746,B001612,C04914,2024-02-27,13,1085,1,5.28,regular
T0009996,B009214,C04003,2024-09-14,15,4125,1,13.04,regular
T0002747,B002526,C04055,2024-12-04,16,4138,1,2.96,regular
T0003240,B002988,C01221,2024-08-29,2,4068,3,7.09,regular
T0014488,B013448,C02036,2024-05-22,9,1138,-1,2.96,regular
T0013238,B012198,C04839,2024-03-11,12,1103,1,7.41,promo_bundle
T0006022,B005541,C00796,2024-04-29,8,1013,2,1.1,regular
T0007778,B007174,C03454,2024-02-10,10,1141,1,3.88,regular
T0008739,B008049,C03016,2024-02-03,3,1223,2,2.89,regular
T0013591,B012551,C03472,2024-08-28,15,1081,1,5.94,promo_bundle
T0000780,B000721,C00043,2024-03-12,12,1031,2,4.22,regular
T0011215,B010331,C01816,2024-03-12,14,1270,1,4.65,regular
T0012129,B011161,C00165,2024-06-30,6,1214,1,5.7,regular
T0003889,B003596,C01328,2024-12-05,1,1033,1,3.13,regular
T0011998,B011043,C01528,2024-07-05,2,1031,2,4.22,regular
T0010833,B009982,C01167,2024-03-20,17,1061,1,4.58,regular
T0014861,B013821,C02320,2024-03-04,12,1115,-1,1.65,regular
T0013486,B012446,C00769,2024-05-02,13,1117,1,9.77,promo_bundle
T0007259,B006695,C03898,2024-07-28,18,4215,1,2.83,regular
T0006047,B005565,C02178,2024-06-08,5,1054,3,4.02,regular
T0010495,B009671,C04878,2024-05-21,2,1068,1,7.09,regular
T0001096,B001011,C00595,2024-09-19,19,4115,1,1.65,regular
T0011051,B010182,C00513,2024-05-28,5,1151,1,5.0,regular
T0005627,B005181,C01537,2024-04-03,5,1189,1,6.32,regular
T0011675,B010754,C01278,2024-12-05,11,4229,1,4.77,regular
T0010371,B009560,C02449,2024-08-30,18,1031,1,4.22,regular
T0000868,B000803,C03797,2024-07-11,8,1194,1,4.47,regular
T0008212,B007565,C01411,2024-01-19,20,1281,1,14.81,regular
T0008845,B008149,C02943,2024-12-18,17,4054,1,4.02,regular
T0001963,B001810,C01120,2024-04-21,8,1194,3,4.47,regular
T0000935,B000861,C03500,2024-06-14,5,1223,1,2.89,regular
T0005213,B004805,C02104,2024-02-19,1,1193,2,5.95,regular
T0005449,B005018,C01166,2024-12-03,9,4109,1,13.56,regular
T0007103,B006556,C02657,2024-08-13,10,1170,2,4.3,regular
T0009607,B008860,C04140,2024-09-29,9,1248,2,3.22,regular
T0006122,B005635,C04568,2024-05-28,10,1175,1,4.92,regular
T0006040,B005558,C02185,2024-08-13,17,1014,1,1.79,regular
T0011657,B010737,C01454,2024-03-08,12,1051,2,6.92,regular
T0008143,B007502,C03754,2024-08-02,5,1240,1,1.78,regular
T0007137,B006587,C04045,2024-01-27,16,1009,2,2.68,regular
T0008046,B007418,C00275,2024-08-14,9,4207,2,8.95,regular
T0007910,B007289,C00412,2024-04-23,11,1061,3,4.58,regular
T0008054,B007426,C04194,2024-04-10,13,1121,2,6.33,regular
T0006586,B006070,C01431,2024-03-12,8,1031,1,4.22,regular
T0007230,B006672,C02736,2024-08-21,16,4054,3,4.02,regular
T0001178,B001089,C00141,2024-03-09,8,1056,2,3.62,regular
T0006261,B005765,C02266,2024-04-29,17,1270,1,4.65,regular
T0011800,B010866,C00234,2024-06-08,1,1210,1,5.13,regular
T0009091,B008379,C02668,2024-01-17,14,1238,2,6.38,regular
T0004280,B003951,C02892,2024-03-04,20,1051,1,6.92,regular
T0002868,B002639,C00966,2024-09-11,5,4117,1,9.77,regular
T0010518,B009694,C04731,2024-11-11,13,4232,1,2.51,regular
T0008620,B007940,C00762,2024-04-19,14,1209,1,4.49,regular
T0021124,B020084,C00705,2024-04-26,1,1081,-1,5.94,regular
T0007654,B007059,C00074,2024-04-29,17,1209,1,4.49,regular
T0006656,B006136,C01093,2024-03-24,14,1232,1,2.51,regular
T0010876,B010020,C03000,2024-07-24,12,1017,1,1.87,regular
T0012892,B011861,C03899,2024-08-23,13,1014,3,1.79,regular
T0009927,B009147,C01033,2024-04-30,8,1224,1,6.34,regular
T0001788,B001648,C03194,2024-03-15,13,1227,1,8.47,regular
T0006080,B005594,C04296,2024-11-16,1,4229,1,4.77,regular
T0000984,B000907,C01093,2024-08-08,13,1081,2,5.94,regular
T0003962,B003663,C02488,2024-09-19,12,1008,3,1.34,regular
T0008675,B007993,C04300,2024-02-03,5,1246,2,4.58,regular
T0011957,B011005,C01903,2024-07-09,4,1022,2,3.78,regular
T0011215,B010331,C01816,2024-03-12,14,1117,1,9.77,regular
T0011945,B010994,C02480,2024-11-15,10,1267,1,12.68,regular
T0001352,B001245,C01514,2024-06-16,13,1056,2,3.62,regular
T0019688,B018648,C01776,2024-12-25,9,1168,-2,4.0,regular
T0011528,B010619,C02774,2024-11-20,18,4210,1,5.13,regular
T0005670,B005220,C02011,2024-05-07,5,1056,1,3.62,regular
T0015966,B014926,C02016,2024-12-31,18,4218,-1,6.04,regular
T0007810,B007204,C03149,2024-09-02,20,4116,3,2.53,regular
T0009373,B008645,C04206,2024-10-07,19,1081,1,5.94,regular
T0000809,B000746,C04185,2024-06-09,17,1115,1,1.65,regular
T0007237,B006679,C04063,2024-11-05,14,4066,3,6.25,regular
T0025236,B007461,C00572,2024-08-25,4,1228,-1,5.56,regular
T0005997,B005517,C00786,2024-01-01,14,1274,1,3.58,regular
T0005280,B004866,C02788,2024-07-02,17,4234,1,4.44,regular
T0003828,B003541,C00528,2024-12-28,9,4117,1,9.77,regular
T0006287,B005790,C00803,2024-06-15,15,1207,1,8.95,regular
T0009668,B008915,C04552,2024-12-11,17,1014,2,1.79,regular
T0004147,B003832,C03496,2024-08-06,2,4053,1,3.59,regular
T0006074,B005589,C03861,2024-11-20,14,1175,2,4.92,regular
T0000533,B000492,C04972,2024-09-30,11,4230,3,7.27,regular
T0006828,B006295,C02976,2024-03-26,9,1228,2,5.56,regular
T0025226,B007343,C01556,2024-05-24,12,4228,-1,5.56,regular
T0009539,B008801,C03762,2024-01-01,6,1009,1,2.68,regular
T0019457,B018417,C02048,2024-02-24,11,1261,-1,7.42,regular
T0011503,B010597,C03258,2024-11-28,9,4227,1,8.47,regular
T0009615,B008867,C02290,2024-12-13,17,1081,1,5.94,regular
T0001672,B001540,C01695,2024-12-15,5,4054,3,4.02,regular
T0001318,B001215,C02808,2024-02-25,2,1123,1,8.4,regular
T0005852,B005386,C00417,2024-09-08,2,4139,1,5.02,regular
T0008854,B008158,C04096,2024-10-03,11,4238,1,6.38,regular
T0003439,B003177,C03987,2024-06-12,18,1035,2,2.5,regular
T0005882,B005414,C02384,2024-11-17,8,1081,2,5.94,regular
T0009228,B008508,C04945,2024-07-22,17,1013,1,1.1,regular
T0000597,B000551,C03502,2024-07-14,3,4109,1,13.56,regular
T0007233,B006675,C04570,2024-07-24,5,4228,1,5.56,regular
T0002954,B002720,C04376,2024-07-15,1,4212,3,2.79,regular
T0002649,B002436,C02811,2024-09-25,20,4216,1,2.75,regular
T0013149,B012109,C00489,2024-10-12,6,4058,1,3.94,promo_bundle
T0010301,B009496,C00054,2024-06-16,8,1207,1,8.95,regular
T0001841,B001698,C03990,2024-10-21,5,4216,1,2.75,regular
T0005150,B004745,C03843,2024-09-20,13,4227,1,8.47,regular
T0008467,B007795,C03736,2024-11-21,13,4068,1,7.09,regular
T0002224,B002047,C04150,2024-03-13,17,1084,1,4.57,regular
T0006539,B006027,C02083,2024-07-04,12,4051,1,6.92,regular
T0004182,B003864,C00663,2024-03-09,11,1232,1,2.51,regular
T0016491,B015451,C02134,2024-07-09,12,1054,-2,4.02,regular
T0008487,B007815,C02703,2024-03-16,13,1216,2,2.75,regular
T0007486,B006903,C00037,2024-10-10,17,1169,2,9.18,regular
T0002846,B002618,C01778,2024-05-15,8,1066,1,6.25,regular
T0018349,B017309,C00518,2024-12-25,11,4058,-1,3.94,regular
T0001009,B000931,C03169,2024-11-11,15,4210,1,5.13,regular
T0013240,B012200,C03649,2024-04-17,15,1022,1,3.78,promo_bundle
T0001050,B000969,C02681,2024-01-02,12,1011,1,1.86,regular
T0002676,B002460,C00459,2024-05-01,12,1013,1,1.1,regular
T0001457,B001342,C04461,2024-11-29,19,4238,3,6.38,regular
T0008714,B008028,C01439,2024-05-12,16,1229,1,4.77,regular
T0012636,B011622,C02475,2024-05-06,3,1216,2,2.75,regular
T0005670,B005220,C02011,2024-05-07,5,1081,2,5.94,regular
T0001810,B001669,C01344,2024-04-05,1,1081,1,5.94,regular
T0009068,B008356,C02093,2024-03-13,3,1264,2,3.5,regular
T0010497,B009673,C04321,2024-04-21,11,1008,1,1.34,regular
T0000314,B000291,C02993,2024-08-04,12,4051,1,6.92,regular
T0007981,B007356,C01133,2024-10-31,19,4224,1,6.34,regular
T0000308,B000285,C01134,2024-03-20,9,1218,1,6.04,regular
T0008787,B008095,C03980,2024-03-05,16,1209,1,4.49,regular
T0001835,B001692,C02708,2024-05-22,16,1030,1,3.4,regular
T0010110,B009321,C04275,2024-02-26,6,1240,1,1.78,regular
T0021600,B020560,C00235,2024-10-31,9,1194,-1,4.47,regular
T0007123,B006574,C02437,2024-06-08,8,1167,1,12.48,regular
T0008264,B007613,C04486,2024-04-02,17,1116,1,2.53,regular
T0002764,B002541,C03058,2024-02-20,16,1210,1,5.13,regular
T0008877,B008179,C03681,2024-11-11,9,1002,1,1.09,regular
T0010513,B009689,C01241,2024-01-07,3,1006,2,3.7,regular
T0006097,B005611,C03836,2024-04-26,13,1068,1,7.09,regular
T0001253,B001156,C02604,2024-12-08,5,4103,1,7.41,regular
T0006853,B006319,C01574,2024-10-31,2,1195,1,6.77,regular
T0003574,B003303,C00711,2024-06-30,19,1054,3,4.02,regular
T0006180,B005690,C02087,2024-01-07,10,1155,1,4.46,regular
T0013672,B012632,C03631,2024-05-09,7,1081,-1,5.94,regular
T0012003,B011048,C04529,2024-07-31,8,1168,1,4.0,regular
T0006525,B006014,C01612,2024-03-06,19,1240,1,1.78,regular
T0002911,B002681,C01775,2024-08-03,8,4116,1,2.53,regular
T0010002,B009220,C00643,2024-08-03,18,1087,1,2.52,regular
T0006704,B006181,C03350,2024-03-06,13,1054,1,4.02,regular
T0005922,B005448,C00214,2024-08-25,5,1008,1,1.34,regular
T0000974,B000897,C01381,2024-03-22,11,1214,2,5.7,regular
T0013534,B012494,C03821,2024-05-21,2,1168,1,4.0,promo_bundle
T0006076,B005591,C03432,2024-10-16,5,4227,1,8.47,regular
T0011379,B010480,C03636,2024-06-06,7,1061,1,4.58,regular
T0001136,B001048,C01256,2024-08-25,4,1009,1,2.68,regular
T0008744,B008054,C03674,2024-11-09,18,4054,2,4.02,regular
T0012518,B011513,C04316,2024-05-21,2,1081,1,5.94,regular
T0024784,B001915,C04105,2024-12-18,17,1228,-1,5.56,regular
T0016020,B014980,C02494,2024-07-26,9,1271,-1,7.85,regular
T0006680,B006158,C03367,2024-08-11,14,4054,1,4.02,regular
T0007678,B007081,C04470,2024-02-11,1,1214,2,5.7,regular
T0010666,B009826,C03861,2024-11-24,4,1241,1,4.21,regular
T0012011,B011053,C03317,2024-09-27,2,4216,1,2.75,regular
T0024449,B000788,C02691,2024-06-07,4,1116,1,2.53,promo_bundle
T0009152,B008437,C04245,2024-07-26,20,1002,2,1.09,regular
T0010998,B010136,C02730,2024-11-12,8,1039,1,4.44,regular
T0005083,B004684,C02829,2024-06-06,1,1066,1,6.25,regular
T0004441,B004098,C02569,2024-08-27,14,1031,1,4.22,regular
T0008299,B007642,C04161,2024-01-07,12,1069,1,3.13,regular
T0006707,B006184,C01201,2024-12-17,17,1175,1,4.92,regular
T0003489,B003225,C02972,2024-07-21,15,1017,2,1.87,regular
T0004672,B004312,C04049,2024-03-14,16,1081,1,5.94,regular
T0012711,B011693,C04031,2024-10-23,4,4142,1,3.99,regular
T0009259,B008538,C02874,2024-05-08,19,1209,1,4.49,regular
T0008203,B007557,C02151,2024-04-13,7,1223,3,2.89,regular
T0000019,B000018,C00691,2024-06-24,17,1235,2,4.38,regular
T0001258,B001161,C01452,2024-09-20,18,1008,1,1.34,regular
T0005181,B004775,C03304,2024-12-04,17,4226,1,2.05,regular
T0004531,B004179,C04351,2024-06-20,18,1009,2,2.68,regular
T0000131,B000122,C03505,2024-01-01,7,1170,1,4.3,regular
T0010667,B009827,C01995,2024-05-05,8,1220,3,8.23,regular
T0003342,B003087,C02860,2024-01-18,18,1030,3,3.4,regular
T0014921,B013881,C02009,2024-11-28,11,1019,-1,4.23,regular
T0009480,B008745,C03386,2024-10-01,4,1030,1,3.4,regular
T0009076,B008364,C01330,2024-07-01,3,1168,1,4.0,regular
T0003942,B003644,C04086,2024-03-21,14,1136,2,5.24,regular
T0004940,B004553,C02259,2024-07-14,13,4207,3,8.95,regular
T0009312,B008586,C03687,2024-06-03,19,1065,1,6.53,regular
T0002188,B002014,C02702,2024-12-16,20,4059,1,6.44,regular
T0006778,B006249,C00411,2024-11-30,7,4210,1,5.13,regular
T0008825,B008129,C03062,2024-10-26,13,4214,1,5.7,regular
T0000758,B000701,C00042,2024-06-05,14,1136,2,5.24,regular
T0009902,B009124,C04310,2024-04-14,8,1109,1,13.56,regular
T0005087,B004688,C00861,2024-10-10,4,1093,2,5.43,regular
T0009350,B008622,C04933,2024-07-14,9,1197,1,4.4,regular
T0010224,B009427,C03524,2024-08-16,13,4215,1,2.83,regular
T0012802,B011778,C01707,2024-07-12,18,1032,1,3.91,regular
T0004104,B003793,C02412,2024-03-28,5,1241,1,4.21,regular
T0008629,B007948,C00465,2024-05-22,5,1290,1,4.85,regular
T0011761,B010832,C00785,2024-01-06,1,1002,2,1.09,regular
T0001581,B001459,C00495,2024-11-12,1,4115,1,1.65,regular
T0008754,B008063,C03835,2024-10-29,1,4208,2,6.19,regular
T0005470,B005038,C03097,2024-09-03,5,4119,2,6.9,regular
T0013378,B012338,C02767,2024-02-17,15,1232,1,2.51,promo_bundle
T0002193,B002019,C01272,2024-11-23,6,4102,1,13.79,regular
T0007152,B006600,C02029,2024-11-19,3,4218,1,6.04,regular
T0003104,B002863,C04371,2024-03-08,19,1032,3,3.91,regular
T0011610,B010693,C04480,2024-10-20,7,4065,1,6.53,regular
T0010943,B010085,C02626,2024-03-29,12,1067,1,3.19,regular
T0011076,B010205,C01565,2024-04-07,1,1065,1,6.53,regular
T0010407,B009592,C04722,2024-08-04,3,1242,1,3.7,regular
T0024225,B023185,C00286,2024-02-08,8,1240,-1,1.78,regular
T0004385,B004047,C00957,2024-05-21,10,1155,1,4.46,regular
T0008466,B007794,C02350,2024-04-30,14,1008,1,1.34,regular
T0013056,B012016,C00503,2024-06-03,5,1167,1,12.48,promo_bundle
T0007163,B006611,C01675,2024-02-22,14,1115,1,1.65,regular
T0008084,B007451,C04349,2024-03-04,16,1209,1,4.49,regular
T0000074,B000067,C02108,2024-11-27,6,4058,1,3.94,regular
T0001116,B001030,C04350,2024-11-02,7,4068,2,7.09,regular
T0005585,B005143,C03189,2024-12-26,12,1009,1,2.68,regular
T0005614,B005169,C01946,2024-11-03,14,1002,1,1.09,regular
T0009910,B009132,C02565,2024-08-28,17,1188,1,3.89,regular
T0005310,B004895,C01341,2024-05-04,7,1267,1,12.68,regular
T0001628,B001501,C04498,2024-02-24,4,1226,2,2.05,regular
T0003219,B002970,C04407,2024-10-30,8,4115,3,1.65,regular
T0015217,B014177,C02437,2024-07-05,13,1241,-1,4.21,regular
T0006319,B005820,C01849,2024-09-03,11,4138,1,2.96,regular
T0010608,B009774,C01963,2024-09-20,17,4210,1,5.13,regular
T0003643,B003369,C02239,2024-12-10,20,4227,2,8.47,regular
T0024970,B004172,C04390,2024-11-04,7,1228,-1,5.56,regular
T0009933,B009153,C04792,2024-10-12,14,4065,1,6.53,regular
T0003742,B003462,C01108,2024-11-05,16,4228,1,5.56,regular
T0000081,B000074,C04434,2024-02-02,2,1004,1,1.88,regular
T0011612,B010695,C02884,2024-06-07,16,1195,1,6.77,regular
T0013571,B012531,C02730,2024-08-26,6,1089,1,2.91,promo_bundle
T0001143,B001055,C02676,2024-06-07,7,1009,2,2.68,regular
T0005995,B005515,C01376,2024-02-01,11,1031,1,4.22,regular
T0011879,B010936,C04443,2024-12-22,4,1088,1,1.63,regular
T0009384,B008656,C02579,2024-07-18,5,4109,1,13.56,regular
T0001810,B001669,C01344,2024-04-05,1,1234,2,4.44,regular
T0003993,B003691,C00348,2024-04-29,15,1058,1,3.94,regular
T0010744,B009903,C00178,2024-11-23,5,1167,1,12.48,regular
T0002947,B002714,C00190,2024-04-16,10,1138,1,2.96,regular
T0011164,B010283,C02554,2024-06-07,9,1242,2,3.7,regular
T0012427,B011429,C00560,2024-01-14,1,1030,2,3.4,regular
T0003259,B003007,C01703,2024-02-15,18,1031,1,4.22,regular
T0013339,B012299,C02035,2024-12-03,10,4056,1,3.62,promo_bundle
T0006722,B006199,C04266,2024-07-28,18,1242,1,3.7,regular
T0001162,B001073,C04265,2024-10-31,18,4237,3,6.82,regular
T0000952,B000878,C04215,2024-12-01,11,4066,1,6.25,regular
T0001949,B001797,C01256,2024-07-02,17,1031,3,4.22,regular
T0002448,B002249,C02839,2024-03-26,5,1188,1,3.89,regular
T0001006,B000928,C01438,2024-05-08,12,1218,2,6.04,regular
T0003182,B002936,C03229,2024-10-28,14,4058,1,3.94,regular
T0008148,B007506,C01344,2024-08-29,13,1239,1,8.86,regular
T0000134,B000125,C01171,2024-03-09,3,1214,1,5.7,regular
T0004078,B003771,C02605,2024-11-23,9,4066,1,6.25,regular
T0000151,B000141,C02449,2024-12-12,9,4139,1,5.02,regular
T0006848,B006314,C04080,2024-06-19,1,1031,3,4.22,regular
T0022290,B021250,C03058,2024-07-30,11,1189,-2,6.32,regular
T0018595,B017555,C04926,2024-05-02,8,1089,-1,2.91,regular
T0006396,B005892,C01139,2024-07-19,14,1002,1,1.09,regular
T0023034,B021994,C02077,2024-07-19,18,1017,-1,1.87,regular
T0005205,B004797,C00383,2024-04-15,20,1081,1,5.94,regular
T0003850,B003561,C02440,2024-07-19,11,4056,1,3.62,regular
T0000218,B000203,C04087,2024-03-09,1,1089,1,2.91,regular
T0006601,B006082,C02177,2024-06-26,4,1028,1,1.38,regular
T0012811,B011786,C00966,2024-10-23,7,4210,1,5.13,regular
T0013692,B012652,C04301,2024-09-27,11,1081,-3,5.94,regular
T0009787,B009023,C00542,2024-03-15,10,1154,1,5.68,regular
T0007688,B007091,C03830,2024-01-28,3,1022,2,3.78,regular
T0007642,B007048,C00713,2024-08-05,3,1166,2,16.45,regular
T0000307,B000284,C02261,2024-12-19,18,1002,1,1.09,regular
T0000699,B000647,C01154,2024-11-30,6,4234,2,4.44,regular
T0006748,B006224,C02778,2024-04-22,2,1225,1,2.7,regular
T0001347,B001240,C01529,2024-06-23,8,1068,1,7.09,regular
T0004837,B004460,C04014,2024-08-06,15,1242,3,3.7,regular
T0008246,B007597,C04168,2024-10-03,17,1188,1,3.89,regular
T0010994,B010132,C00093,2024-07-14,18,4054,1,4.02,regular
T0002445,B002246,C00231,2024-07-04,6,4054,1,4.02,regular
T0002061,B001898,C02528,2024-01-20,17,1212,1,2.79,regular
T0015745,B014705,C02974,2024-06-16,6,1081,-1,5.94,regular
T0004042,B003736,C02721,2024-03-28,3,1109,1,13.56,regular
T0007902,B007282,C02273,2024-12-09,9,1081,1,5.94,regular
T0010792,B009944,C02008,2024-11-08,3,1010,1,1.11,regular
T0023036,B021996,C04681,2024-01-27,2,1017,-3,1.87,regular
T0010332,B009524,C02360,2024-10-03,15,4226,1,2.05,regular
T0013454,B012414,C02626,2024-06-18,16,1117,1,9.77,promo_bundle
T0000786,B000726,C03410,2024-02-06,20,1083,1,4.0,regular
T0000490,B000453,C01060,2024-10-18,7,4210,1,5.13,regular
T0000225,B000209,C00107,2024-01-28,9,1083,1,4.0,regular
T0009642,B008891,C00030,2024-06-05,4,1081,1,5.94,regular
T0000035,B000032,C00303,2024-08-22,10,4051,1,6.92,regular
T0007993,B007368,C02192,2024-01-19,16,1136,1,5.24,regular
T0001336,B001231,C04417,2024-01-06,6,1056,1,3.62,regular
T0000773,B000715,C01297,2024-01-05,12,1015,2,3.59,regular
T0004573,B004218,C01242,2024-04-04,2,1060,1,4.54,regular
T0010284,B009482,C03829,2024-01-08,20,1210,1,5.13,regular
T0009737,B008978,C03582,2024-11-10,8,1170,1,4.3,regular
T0009361,B008633,C01220,2024-03-12,11,1283,1,12.4,regular
T0010371,B009560,C02449,2024-08-30,18,4054,1,4.02,regular
T0003529,B003262,C02734,2024-09-16,18,1008,1,1.34,regular
T0000828,B000763,C01476,2024-09-28,10,1009,2,2.68,regular
T0016431,B015391,C02744,2024-03-06,4,1188,-2,3.89,regular
T0009596,B008850,C03773,2024-09-03,3,4054,1,4.02,regular
T0004602,B004246,C04396,2024-06-12,7,1103,1,7.41,regular
T0008242,B007593,C04804,2024-12-14,6,1274,1,3.58,regular
T0010668,B009828,C03513,2024-01-22,1,1007,2,4.56,regular
T0004957,B004567,C01522,2024-04-05,9,1173,1,17.3,regular
T0002563,B002359,C03317,2024-09-25,2,4051,1,6.92,regular
T0002603,B002395,C00695,2024-07-17,4,4138,1,2.96,regular
T0000796,B000735,C03152,2024-07-14,15,4065,1,6.53,regular
T0024651,B000311,C01078,2024-03-01,7,4228,-1,5.56,regular
T0007006,B006466,C01585,2024-03-03,6,1013,1,1.1,regular
T0009226,B008506,C04728,2024-10-10,11,4112,3,14.96,regular
T0002651,B002438,C02873,2024-08-05,20,1240,1,1.78,regular
T0004021,B003717,C03468,2024-11-06,8,1081,2,5.94,regular
T0006272,B005775,C03849,2024-04-13,2,1175,1,4.92,regular
T0005963,B005487,C03792,2024-03-23,13,1011,3,1.86,regular
T0007402,B006826,C01346,2024-05-03,8,1035,1,2.5,regular
T0008750,B008059,C03225,2024-09-08,20,4137,1,4.44,regular
T0000303,B000281,C01769,2024-02-09,17,1136,1,5.24,regular
T0011524,B010615,C02050,2024-09-24,18,1004,1,1.88,regular
T0000814,B000751,C01623,2024-09-10,6,1187,2,8.35,regular
T0003948,B003650,C03233,2024-12-06,11,1017,1,1.87,regular
T0012621,B011608,C00101,2024-08-07,7,1040,1,3.3,regular
T0009592,B008848,C04042,2024-06-11,17,1126,3,1.15,regular
T0006252,B005758,C04378,2024-03-30,19,1054,1,4.02,regular
T0010738,B009897,C03768,2024-11-28,15,4109,1,13.56,regular
T0003211,B002962,C04354,2024-08-16,18,1241,2,4.21,regular
T0005896,B005426,C01391,2024-03-22,10,1008,1,1.34,regular
T0007792,B007186,C04435,2024-04-23,7,1188,1,3.89,regular
T0002589,B002382,C01701,2024-04-22,5,1006,1,3.7,regular
T0002263,B002081,C02119,2024-10-16,8,4223,1,2.89,regular
T0005100,B004700,C03251,2024-07-12,15,4207,2,8.95,regular
T0006152,B005663,C01148,2024-07-27,8,1248,1,3.22,regular
T0002877,B002648,C00056,2024-03-11,10,1237,3,6.82,regular
T0011053,B010184,C02491,2024-03-05,10,1089,3,2.91,regular
T0005213,B004805,C02104,2024-02-19,1,1235,1,4.38,regular
T0002477,B002277,C03405,2024-02-23,16,1120,1,1.88,regular
T0001622,B001496,C00676,2024-08-16,4,1002,2,1.09,regular
T0002700,B002483,C04572,2024-09-05,9,4225,1,2.7,regular
T0009930,B009150,C02038,2024-07-25,5,4115,1,1.65,regular
T0012207,B011234,C04308,2024-02-17,6,1282,1,6.17,regular
T0003526,B003259,C00469,2024-02-24,8,1215,1,2.83,regular
T0022902,B021862,C00076,2024-11-23,6,1019,-2,4.23,regular
T0004846,B004466,C04342,2024-10-05,7,4141,1,3.88,regular
T0021793,B020753,C04578,2024-01-05,17,1020,-1,1.02,regular
T0002240,B002063,C04214,2024-05-21,1,1192,1,9.1,regular
T0000811,B000748,C04297,2024-12-03,17,1030,1,3.4,regular
